id,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI
3519,3785.89,899.088,18.07,0.015,1.085,0.025,0.426,0.044,1.276,0.031
3520,1079.41,1038.04,18.04,0.028,1.061,0.041,0.473,0.051,1.263,0.035
3521,3785.39,2616.55,18.064,0.019,1.083,0.03,0.195,0.048,1.232,0.027
3522,595.19,873.38,18.276,0.033,0.438,0.045,1.066,0.072,1.203,0.041
3523,2957.27,1184.57,18.104,0.023,1.037,0.031,0.272,0.042,1.235,0.044
3524,2737.13,445.44,17.847,0.029,1.474,0.037,1.227,0.077,1.78,0.049
3525,1344.95,1427.48,18.161,0.026,0.841,0.038,0.29,0.045,1.214,0.034
3526,2334.65,2045.98,18.091,0.024,0.99,0.031,0.482,0.04,1.284,0.03
3527,1997.96,977.279,18.038,0.029,1.154,0.038,0.473,0.048,1.463,0.04
3528,616.052,3287.08,18.075,0.029,1.055,0.038,0.517,0.044,1.391,0.038
3529,2524.54,2678.42,18.435,0.03,0.405,0.038,1.618,0.1,1.518,0.036
3530,2012.46,2397.43,18.219,0.02,0.529,0.03,0.437,0.038,0.723,0.03
3531,3894.77,130.954,17.777,0.035,1.42,0.046,1.376,0.094,0.082,0.11
3533,3117.39,917.929,18.057,0.02,1.092,0.026,0.48,0.042,1.281,0.035
3534,3045.09,1105.48,18.121,0.02,0.997,0.027,0.265,0.049,1.172,0.038
3535,809.081,1113.28,18.076,0.029,0.964,0.04,0.555,0.054,1.19,0.038
3536,3630.81,3780.44,17.96,0.02,1.548,0.029,1.421,0.099,1.761,0.029
3537,3667.92,1523.52,18.048,0.014,1.136,0.019,0.359,0.044,1.329,0.026
3538,3264.06,3027.12,17.949,0.014,1.421,0.024,0.74,0.041,1.589,0.027
3539,3917.53,2347.54,18.174,0.016,0.741,0.024,0.32,0.049,0.931,0.027
3540,1625.07,396.256,17.929,0.032,1.299,0.042,0.639,0.054,1.411,0.045
3541,2243.55,3135.49,17.906,0.021,1.405,0.026,1.026,0.055,1.671,0.029
3542,3809.4,266.115,18.121,0.029,0.943,0.04,0.424,0.058,1.205,0.041
3544,4022.29,369.763,18.098,0.026,1.023,0.036,0.585,0.062,-0.225,0.176
3546,1913.3,1612.73,18.331,0.031,0.508,0.038,0.359,0.047,0.827,0.039
3547,3835.04,3789.61,18.075,0.017,1.129,0.029,0.194,0.038,1.28,0.027
3548,2774.35,3609.27,18.02,0.018,1.184,0.026,0.594,0.049,1.342,0.034
3549,2969.1,3236.75,18.023,0.019,1.22,0.029,0.518,0.048,1.42,0.031
3550,2607.13,166.761,18.046,0.031,1.12,0.043,0.317,0.053,1.203,0.049
3551,849.331,2227.13,18.172,0.032,1.541,0.042,1.159,0.089,2.213,0.037
3552,1003.36,1768.77,18.174,0.03,0.685,0.042,0.371,0.047,1.01,0.037
3553,3343.83,3502.47,18.031,0.018,1.369,0.028,0.888,0.063,1.699,0.027
3554,3911.84,2453.28,18.006,0.014,1.598,0.023,1.138,0.07,1.818,0.022
3555,595.01,1203.03,18.149,0.029,0.688,0.042,0.526,0.06,0.904,0.039
3556,820.936,2760.33,18.166,0.028,0.926,0.035,0.417,0.05,1.276,0.037
3557,1116.48,3543.71,18.137,0.028,0.97,0.034,0.444,0.043,1.317,0.035
3558,2052.92,1265.13,18.217,0.034,0.715,0.042,0.371,0.044,1.025,0.04
3559,395.42,2215.2,18.131,0.028,0.935,0.04,0.573,0.061,1.324,0.036
3560,4105.6,1586.18,18.056,0.016,1.231,0.026,0.837,0.058,1.527,0.026
3561,1865.14,85.639,17.925,0.032,1.454,0.047,1.041,0.074,1.588,0.045
3562,1438.53,3207.96,18.028,0.023,1.317,0.03,1.4,0.095,1.548,0.028
3563,3599.8,1632.74,18.046,0.016,1.183,0.021,0.41,0.037,1.443,0.025
3565,3090.26,2614.04,18.075,0.016,1.092,0.023,0.401,0.045,1.225,0.027
3567,3027.55,1319.77,18.162,0.024,0.957,0.03,0.229,0.043,1.237,0.033
3568,2750.64,2301.99,18.074,0.023,1.586,0.031,1.076,0.082,2.417,0.031
3569,2376.99,2593.36,18.139,0.025,0.971,0.032,0.357,0.045,1.266,0.032
3571,1828.34,2527.03,18.112,0.02,0.982,0.028,0.623,0.051,1.232,0.03
3573,1753.54,624.509,18.063,0.026,1.143,0.035,0.462,0.053,1.391,0.041
3574,152.912,631.836,18.094,0.036,1.002,0.05,0.41,0.064,1.242,0.044
3575,1360.62,3554.72,18.219,0.026,0.795,0.033,0.436,0.045,1.085,0.036
3576,150.376,3075.05,18.128,0.039,1.014,0.049,0.46,0.06,1.351,0.052
3577,3893.82,3345.78,18.17,0.015,0.83,0.026,0.277,0.044,0.924,0.03
3578,758.767,2232.87,18.077,0.03,1.184,0.04,1.158,0.097,1.496,0.037
3579,1347.97,653.229,18.045,0.03,1.138,0.041,0.566,0.052,1.351,0.042
3580,2866.17,2899.94,18.132,0.018,0.968,0.029,0.281,0.04,1.205,0.027
3581,2303.73,1949.63,18.045,0.028,1.19,0.036,1.176,0.064,1.518,0.036
3582,3075.47,1288.6,18.269,0.021,0.695,0.027,0.369,0.04,0.844,0.033
3583,3076.41,734.842,18.194,0.028,0.945,0.035,0.272,0.045,1.177,0.051
3584,956.664,2994.39,18.159,0.028,0.959,0.035,0.435,0.054,1.297,0.036
3587,1349.71,1563.2,18.146,0.029,0.986,0.04,0.527,0.055,1.397,0.035
3588,1205.73,796.857,18.009,0.027,1.287,0.038,0.999,0.072,1.503,0.039
3590,3313.41,1154.42,18.22,0.019,0.864,0.025,0.264,0.042,0.982,0.035
3591,3930.25,1596.79,18.134,0.017,1.093,0.026,0.216,0.037,1.406,0.024
3592,1835.59,1889.33,18.507,0.03,0.431,0.035,0.388,0.042,0.762,0.04
3593,3675.83,1263.99,18.126,0.013,1.064,0.023,0.231,0.042,1.203,0.03
3594,948.103,1150.53,18.118,0.027,0.991,0.04,0.353,0.047,1.235,0.035
3595,1309.34,1062.22,18.083,0.026,1.203,0.037,0.745,0.059,1.52,0.033
3596,3386.35,1231.9,17.939,0.019,1.361,0.024,1.342,0.07,1.531,0.032
3597,1292.46,1995.03,18.17,0.027,0.882,0.039,0.516,0.055,1.205,0.039
3598,592.004,3635.75,18.084,0.028,1.09,0.037,0.626,0.053,1.358,0.037
3599,1727.62,456.215,17.861,0.03,1.848,0.043,1.446,0.119,2.069,0.045
3600,963.84,1072.06,18.155,0.026,0.887,0.04,0.281,0.05,1.184,0.033
3602,1811.95,2293.9,18.05,0.024,1.163,0.031,1.074,0.058,1.426,0.033
3603,4032.91,989.779,18.117,0.017,1.081,0.027,0.41,0.039,1.35,0.038
3606,1226.77,1315.58,18.148,0.031,0.916,0.043,0.336,0.052,1.244,0.036
3607,2310.17,3879.65,17.923,0.023,1.534,0.033,0.798,0.074,1.743,0.041
3608,3961.62,831.905,18.105,0.019,1.116,0.028,0.498,0.055,1.393,0.033
3609,2780.08,3452.19,18.148,0.019,0.99,0.027,0.294,0.05,1.209,0.03
3610,1170.77,3811.05,18.033,0.027,1.226,0.035,1.046,0.061,1.476,0.035
3611,2417.79,3939.5,17.93,0.023,1.329,0.029,0.754,0.052,1.358,0.055
3613,734.433,3312.8,18.103,0.027,1.129,0.035,0.689,0.059,1.477,0.035
3614,2511.0,923.104,18.253,0.029,0.69,0.038,0.395,0.048,0.886,0.04
3615,283.704,1949.07,18.216,0.034,0.583,0.047,0.524,0.062,0.856,0.043
3616,335.155,3035.66,18.202,0.032,0.89,0.04,0.569,0.052,1.312,0.041
3617,4075.32,2785.69,18.145,0.013,1.002,0.022,0.268,0.058,1.184,0.025
3618,3021.36,2159.03,18.098,0.021,1.204,0.036,0.574,0.052,1.483,0.029
3619,1304.21,1683.12,18.181,0.026,0.93,0.036,0.341,0.046,1.262,0.034
3620,2895.88,3993.2,18.299,0.02,0.75,0.027,0.386,0.043,0.908,0.045
3621,3534.33,1983.92,18.104,0.018,1.111,0.024,0.414,0.043,1.335,0.026
3622,873.482,1392.69,18.136,0.029,1.025,0.041,0.809,0.071,1.398,0.045
3623,2770.55,373.635,17.906,0.028,1.538,0.038,1.003,0.09,1.716,0.049
3624,2748.68,3468.67,17.902,0.019,1.628,0.027,1.162,0.066,1.832,0.032
3625,494.932,4030.14,18.17,0.026,0.975,0.037,0.427,0.055,1.268,0.044
3626,1352.8,3562.96,18.131,0.026,1.037,0.034,0.462,0.044,1.295,0.036
3627,3100.25,1258.2,18.02,0.031,1.383,0.043,1.129,0.091,1.756,0.047
3628,2699.43,954.19,18.076,0.028,1.126,0.037,0.468,0.045,1.305,0.042
3629,2940.34,1427.89,18.067,0.022,1.154,0.029,0.635,0.049,1.347,0.033
3630,1529.33,2784.3,18.132,0.021,0.983,0.028,0.556,0.047,1.262,0.026
3631,2151.54,3741.79,18.19,0.024,0.964,0.031,0.352,0.048,1.24,0.039
3632,3446.44,844.251,18.363,0.022,0.648,0.026,0.281,0.038,0.724,0.033
3633,2851.72,3307.44,18.16,0.019,0.993,0.026,0.256,0.044,1.207,0.029
3634,3185.52,1333.89,17.975,0.019,1.487,0.026,1.18,0.071,1.688,0.027
3635,2124.9,2250.41,18.17,0.021,0.976,0.028,0.423,0.044,1.249,0.032
3636,1134.29,758.676,18.165,0.029,1.006,0.039,0.454,0.06,1.366,0.039
3638,3226.07,286.066,18.033,0.034,1.178,0.044,0.741,0.063,1.332,0.052
3639,3524.77,2675.75,18.141,0.017,1.054,0.024,0.226,0.04,1.196,0.03
3640,105.635,3382.83,18.219,0.06,0.899,0.071,0.385,0.059,1.193,0.073
3641,683.3,3117.73,18.148,0.029,1.083,0.035,0.445,0.052,1.49,0.036
3642,896.979,2615.59,18.179,0.031,0.963,0.037,0.577,0.047,1.305,0.038
3643,2183.56,1836.34,18.096,0.026,1.103,0.033,0.788,0.052,1.372,0.033
3644,3103.83,2882.66,18.118,0.016,1.096,0.025,0.34,0.043,1.247,0.027
3645,1858.53,3301.36,18.118,0.026,1.087,0.031,0.548,0.055,1.354,0.034
3646,184.318,789.938,18.093,0.037,1.202,0.054,0.92,0.09,1.444,0.044
3647,2288.58,1635.94,18.092,0.031,1.138,0.038,0.608,0.051,1.424,0.037
3648,773.625,3021.81,18.113,0.03,1.1,0.037,0.659,0.055,1.422,0.038
3650,2418.88,3569.33,18.086,0.037,1.085,0.049,0.568,0.053,1.317,0.051
3651,3365.82,3316.6,18.142,0.015,1.051,0.026,0.201,0.045,1.157,0.028
3652,2285.73,454.877,18.091,0.026,1.143,0.036,0.424,0.056,1.293,0.045
3653,3294.25,1534.93,18.266,0.021,0.828,0.026,0.386,0.045,1.095,0.029
3655,1174.83,2072.94,18.179,0.031,0.908,0.042,0.468,0.059,1.242,0.039
3656,1444.87,1453.71,18.174,0.026,1.011,0.037,0.488,0.053,1.407,0.032
3657,2125.39,1711.96,18.272,0.03,0.745,0.037,0.408,0.045,0.985,0.038
3658,672.212,519.031,18.127,0.034,1.044,0.044,0.557,0.068,1.299,0.042
3660,819.848,3643.75,18.333,0.027,0.69,0.035,0.385,0.036,0.869,0.041
3661,303.328,3899.42,17.943,0.039,1.507,0.05,1.417,0.105,1.768,0.053
3662,2279.95,1109.34,18.163,0.029,1.045,0.037,0.406,0.05,1.394,0.037
3663,2018.13,4049.21,18.067,0.024,1.223,0.035,0.406,0.057,1.319,0.041
3664,3888.43,782.688,18.017,0.019,1.421,0.029,0.883,0.079,1.69,0.037
3665,2231.54,614.676,17.988,0.023,1.544,0.033,1.166,0.085,1.85,0.036
3666,704.545,2509.27,18.199,0.03,0.922,0.038,0.408,0.046,1.225,0.038
3667,3932.29,1515.91,18.15,0.017,1.122,0.027,0.203,0.043,1.389,0.026
3668,1160.64,317.06,18.108,0.041,1.141,0.061,0.619,0.079,1.43,0.052
3669,3288.53,3036.61,18.122,0.016,1.066,0.025,0.391,0.045,1.205,0.025
3671,2026.81,1170.39,18.108,0.028,1.141,0.036,0.527,0.051,1.391,0.034
3672,707.638,307.023,18.18,0.034,0.72,0.045,0.708,0.052,0.86,0.043
3674,2396.96,1555.22,18.224,0.034,0.844,0.042,0.429,0.047,1.196,0.039
3675,4014.68,414.055,18.197,0.025,0.935,0.036,0.405,0.068,1.208,0.038
3676,2663.89,2902.82,18.06,0.022,1.609,0.032,0.85,0.07,1.9,0.029
3677,806.771,1604.27,18.266,0.033,0.598,0.044,0.524,0.047,0.919,0.041
3679,1120.6,2525.68,18.274,0.032,0.842,0.039,0.412,0.05,1.198,0.043
3680,328.384,182.344,18.212,0.036,0.707,0.044,0.459,0.053,0.739,0.042
3681,1712.89,3749.78,18.147,0.024,1.044,0.033,0.417,0.051,1.235,0.037
3682,3613.29,2984.75,18.176,0.011,1.048,0.019,0.141,0.038,1.184,0.026
3683,1282.91,2586.15,18.274,0.025,0.807,0.032,0.382,0.04,1.152,0.034
3684,1206.77,2644.6,18.018,0.024,1.469,0.033,1.523,0.092,1.66,0.033
3685,2161.97,3301.46,18.243,0.022,0.921,0.026,0.311,0.048,1.177,0.032
3686,416.423,1124.86,18.189,0.035,0.906,0.048,0.615,0.068,1.284,0.044
3687,1140.16,1621.66,18.105,0.029,1.176,0.042,0.78,0.06,1.436,0.035
3688,2483.34,2368.65,18.165,0.027,1.047,0.037,0.451,0.047,1.383,0.034
3689,220.582,3986.21,17.783,0.036,2.938,0.083,-0.825,0.12,1.482,0.058
3690,446.532,3177.63,18.062,0.031,1.21,0.039,0.834,0.058,1.488,0.042
3691,2295.87,2852.02,18.231,0.025,0.911,0.031,0.289,0.042,1.208,0.032
3692,3251.22,2882.65,18.258,0.018,0.773,0.026,0.225,0.033,0.879,0.027
3693,2900.89,3587.25,18.185,0.018,1.023,0.027,0.346,0.046,1.238,0.039
3695,1946.42,44.842,18.598,0.03,-0.282,0.045,1.523,0.061,1.004,0.043
3696,3824.29,919.766,18.147,0.019,1.104,0.028,0.428,0.057,1.349,0.031
3698,3743.36,2902.87,18.181,0.012,1.028,0.021,0.161,0.044,1.233,0.023
3699,909.773,1514.69,18.128,0.03,1.193,0.043,0.911,0.064,1.528,0.037
3700,1255.32,2958.54,18.16,0.024,1.031,0.03,0.4,0.041,1.271,0.03
3701,2445.29,2742.86,18.018,0.023,1.494,0.029,1.098,0.071,1.712,0.028
3703,377.763,1112.71,18.141,0.033,0.9,0.049,0.65,0.068,1.163,0.041
3704,231.703,1928.51,18.154,0.037,0.966,0.051,0.619,0.073,1.231,0.047
3705,3439.4,300.052,18.076,0.029,1.221,0.041,1.011,0.092,1.402,0.045
3706,1720.2,532.834,18.166,0.032,1.035,0.041,0.412,0.052,1.303,0.041
3708,1627.98,570.724,18.039,0.031,1.403,0.043,0.812,0.068,1.726,0.044
3709,1553.34,718.539,18.063,0.032,1.449,0.043,0.892,0.068,1.809,0.041
3710,4064.72,633.352,18.14,0.026,1.149,0.034,0.604,0.069,1.548,0.04
3711,2619.78,3232.3,18.257,0.017,0.903,0.025,0.262,0.041,1.118,0.036
3713,3768.08,2301.26,18.109,0.018,1.221,0.026,0.869,0.059,1.447,0.025
3714,1923.81,1481.62,18.19,0.034,1.014,0.046,0.374,0.057,1.334,0.045
3716,109.742,355.372,18.127,0.031,0.983,0.047,0.608,0.066,1.188,0.039
3717,3231.85,2880.77,18.161,0.018,1.093,0.031,0.485,0.053,1.366,0.033
3718,3184.16,686.462,17.962,0.023,1.442,0.03,0.841,0.07,1.667,0.039
3719,3527.42,2691.44,18.132,0.015,1.141,0.022,0.371,0.042,1.284,0.027
3720,1834.36,1826.99,18.492,0.028,0.496,0.033,0.36,0.048,0.727,0.038
3721,854.753,260.486,17.798,0.034,1.928,0.048,-0.468,0.052,1.098,0.044
3722,1709.76,3585.25,18.279,0.025,0.835,0.031,0.585,0.061,1.188,0.036
3723,3503.3,1229.4,18.013,0.015,1.349,0.021,1.098,0.07,1.399,0.03
3726,2970.7,1940.33,18.223,0.025,0.971,0.031,0.345,0.05,1.287,0.034
3727,1861.21,2723.27,18.215,0.021,1.483,0.031,nan,nan,1.818,0.026
3728,3912.14,280.524,18.089,0.031,1.172,0.039,1.118,0.075,1.415,0.043
3729,4071.76,1288.13,18.093,0.015,1.578,0.025,1.098,0.087,2.028,0.027
3730,607.596,1988.1,18.174,0.031,0.991,0.044,0.5,0.045,1.332,0.039
3731,1154.75,1021.27,18.157,0.029,1.192,0.041,0.669,0.063,1.534,0.035
3732,1749.68,2973.65,18.165,0.021,0.998,0.027,0.555,0.045,1.257,0.025
3733,1548.82,1900.06,18.465,0.029,0.497,0.035,0.444,0.046,0.773,0.04
3734,2023.44,1985.6,18.218,0.025,0.964,0.031,0.533,0.053,1.289,0.033
3735,3812.52,2061.88,18.289,0.017,0.733,0.024,0.313,0.04,0.99,0.026
3736,3254.35,170.825,18.168,0.036,0.97,0.048,0.599,0.075,1.161,0.048
3737,1592.02,1894.66,18.226,0.028,0.947,0.034,0.504,0.044,1.23,0.038
3738,1517.81,1113.49,18.027,0.029,2.823,0.059,-0.226,0.097,1.876,0.037
3739,1850.19,1880.28,18.575,0.027,0.452,0.031,0.419,0.039,0.713,0.038
3740,1347.18,1889.95,18.215,0.031,0.895,0.041,0.52,0.049,1.213,0.039
3742,3156.62,454.76,18.207,0.028,1.007,0.037,0.447,0.06,1.328,0.047
3743,155.05,744.149,17.923,0.037,1.787,0.056,0.767,0.089,1.464,0.046
3744,3845.34,2947.51,18.197,0.013,1.019,0.021,0.177,0.037,1.195,0.023
3745,955.413,3474.77,18.179,0.028,1.045,0.036,0.549,0.046,1.395,0.036
3746,2345.53,3448.07,18.147,0.025,1.089,0.031,0.559,0.052,1.29,0.038
3747,3687.24,2598.91,18.145,0.015,1.142,0.022,0.461,0.052,1.33,0.025
3748,2198.89,3039.95,18.201,0.032,0.987,0.043,0.408,0.05,1.342,0.037
3749,3954.55,608.849,18.227,0.028,0.962,0.035,0.485,0.064,1.26,0.041
3751,251.125,3929.46,17.794,0.041,2.95,0.095,nan,nan,1.117,0.056
3752,2249.63,1319.43,18.181,0.03,1.14,0.04,nan,nan,1.463,0.037
3753,138.977,1424.97,18.143,0.04,1.413,0.058,nan,nan,1.71,0.054
3754,1054.72,3453.99,18.211,0.027,0.986,0.035,0.464,0.049,1.335,0.035
3755,2152.58,511.633,18.17,0.025,1.073,0.034,0.361,0.046,1.3,0.035
3756,2162.09,3125.99,18.171,0.024,1.081,0.028,0.547,0.05,1.405,0.033
3757,2764.56,844.3,18.253,0.024,0.949,0.031,0.294,0.042,1.119,0.045
3758,3728.87,986.18,17.97,0.015,1.623,0.023,1.103,0.078,1.863,0.032
3759,1332.8,804.373,18.15,0.027,1.108,0.041,0.491,0.056,1.347,0.037
3761,2291.38,625.765,18.183,0.025,1.06,0.034,0.397,0.042,1.321,0.043
3762,3365.97,3446.24,18.177,0.014,1.118,0.025,0.318,0.048,1.318,0.028
3763,1568.78,1152.92,18.217,0.029,1.51,0.041,0.997,0.08,1.977,0.035
3764,3152.79,953.871,18.123,0.031,1.123,0.041,0.535,0.054,1.278,0.048
3765,1601.1,2175.01,18.229,0.025,0.975,0.031,0.565,0.048,1.318,0.036
3766,1794.59,1882.05,18.508,0.027,0.483,0.033,0.353,0.048,0.739,0.038
3767,601.879,2028.83,18.238,0.033,0.929,0.044,0.499,0.058,1.327,0.042
3768,3678.08,3153.56,18.112,0.012,1.347,0.024,0.927,0.062,1.435,0.027
3769,1269.23,2400.27,18.308,0.027,0.827,0.034,0.386,0.048,1.197,0.037
3770,1961.5,1112.17,18.145,0.029,1.147,0.039,0.63,0.052,1.447,0.036
3771,3797.35,1266.96,18.202,0.014,1.075,0.026,0.338,0.048,1.313,0.039
3773,3463.05,749.58,17.973,0.02,1.645,0.026,0.964,0.083,2.471,0.036
3774,877.498,1684.38,18.239,0.034,0.879,0.046,0.411,0.052,1.243,0.041
3775,2618.65,1878.44,18.155,0.03,1.122,0.039,0.366,0.052,1.342,0.041
3776,2614.82,3749.57,18.026,0.02,1.399,0.029,1.234,0.077,1.63,0.04
3777,317.837,1959.43,18.132,0.03,1.106,0.042,0.7,0.058,1.331,0.042
3779,3888.48,675.477,18.048,0.025,1.487,0.035,0.848,0.074,1.799,0.038
3780,3980.09,2582.68,18.138,0.014,1.252,0.023,0.48,0.052,1.455,0.025
3781,3338.58,4032.76,18.128,0.018,1.253,0.03,0.561,0.058,1.404,0.03
3783,237.326,3409.97,18.029,0.036,1.237,0.046,1.135,0.079,1.24,0.059
3784,3584.23,1019.35,18.182,0.017,1.072,0.024,0.384,0.049,1.226,0.032
3785,636.724,2443.54,18.328,0.018,0.888,0.025,0.57,0.054,1.658,0.028
3786,1860.87,790.439,18.186,0.029,1.064,0.039,0.431,0.05,1.35,0.04
3787,1146.43,1657.38,18.221,0.026,0.957,0.036,0.553,0.053,1.34,0.032
3788,847.045,3791.55,18.136,0.023,1.193,0.034,0.574,0.055,1.401,0.032
3789,2570.64,1605.99,18.333,0.033,0.591,0.042,0.35,0.048,0.866,0.039
3791,3905.68,591.771,18.197,0.026,1.051,0.035,0.481,0.054,-0.356,0.259
3792,3507.69,1628.43,18.231,0.018,1.007,0.024,0.286,0.042,1.318,0.027
3795,1893.91,1648.05,18.401,0.031,0.583,0.038,0.482,0.044,0.872,0.04
3796,2284.86,2015.77,18.275,0.026,0.886,0.034,0.386,0.044,1.221,0.035
3797,173.533,3826.24,18.184,0.066,0.881,0.077,0.334,0.071,0.751,0.075
3798,361.632,3140.97,18.314,0.032,0.789,0.04,0.532,0.048,1.143,0.042
3799,1588.01,2641.8,18.154,0.018,1.131,0.029,0.795,0.051,1.359,0.026
3800,632.79,2898.69,18.252,0.03,0.936,0.038,0.568,0.062,1.3,0.039
3801,1950.31,1611.05,18.454,0.03,0.508,0.037,0.339,0.046,0.792,0.04
3802,1352.69,1024.68,18.134,0.03,1.102,0.042,0.584,0.048,1.315,0.036
3804,1342.39,2366.65,18.289,0.027,0.915,0.036,0.495,0.12,1.39,0.037
3805,3142.6,1700.29,18.176,0.021,1.108,0.029,0.51,0.051,1.362,0.029
3806,830.352,2505.74,18.144,0.04,1.08,0.048,0.726,0.048,1.371,0.05
3808,1262.49,1706.64,18.179,0.025,1.073,0.034,0.578,0.052,1.347,0.029
3809,1739.61,2905.25,18.178,0.024,1.059,0.032,0.594,0.048,1.33,0.027
3810,1867.23,3012.29,18.172,0.027,1.071,0.031,0.685,0.06,1.286,0.031
3811,10.797,140.542,18.125,0.035,0.804,0.052,0.367,0.069,0.845,0.043
3812,3805.36,834.369,18.256,0.02,0.97,0.027,0.307,0.045,1.252,0.033
3813,3972.34,2029.6,18.243,0.014,0.948,0.023,0.296,0.044,1.235,0.023
3814,3470.94,3180.21,18.166,0.013,1.158,0.025,0.358,0.048,1.236,0.024
3815,2266.03,1718.53,18.177,0.031,1.456,0.041,1.292,0.087,1.88,0.037
3816,2605.11,2238.05,18.181,0.029,1.103,0.038,0.528,0.053,1.41,0.04
3817,3551.44,3313.75,18.167,0.014,1.197,0.027,0.4,0.051,1.31,0.026
3818,3562.39,3665.65,18.159,0.017,1.359,0.03,0.531,0.052,1.635,0.027
3820,3061.65,691.174,18.324,0.024,0.83,0.031,0.372,0.058,1.022,0.042
3821,1280.22,2719.26,18.396,0.024,0.579,0.031,0.384,0.04,0.82,0.033
3823,3351.08,790.227,18.107,0.023,1.273,0.031,0.554,0.069,1.484,0.037
3824,1029.94,391.177,18.091,0.033,1.297,0.042,0.872,0.077,1.482,0.043
3826,1495.47,1454.74,18.223,0.03,1.009,0.04,0.449,0.052,1.35,0.035
3827,2619.0,2101.61,18.112,0.03,1.238,0.039,1.275,0.07,1.51,0.039
3828,2704.92,207.511,18.235,0.031,0.984,0.046,0.314,0.058,1.193,0.048
3829,671.515,2354.2,18.152,0.034,1.283,0.042,0.909,0.068,1.687,0.04
3830,2034.53,3185.41,18.118,0.025,1.218,0.029,0.641,0.054,1.514,0.033
3831,2396.8,2702.97,18.188,0.025,1.109,0.031,0.526,0.049,1.388,0.029
3832,3005.58,2224.22,18.263,0.021,0.901,0.029,0.291,0.044,1.142,0.03
3833,2416.02,36.0,18.203,0.031,1.062,0.049,0.193,0.058,1.181,0.044
3835,1175.39,2971.95,18.15,0.028,1.158,0.036,0.71,0.061,1.37,0.034
3837,2632.43,3997.43,18.096,0.021,1.279,0.03,0.646,0.05,1.405,0.036
3838,1110.98,2510.04,18.35,0.034,0.868,0.041,0.457,0.055,1.206,0.074
3839,5.063,3944.94,18.301,0.114,0.793,0.13,0.717,0.19,1.121,0.121
3840,1316.59,3335.52,18.195,0.026,1.134,0.034,0.504,0.058,1.438,0.033
3841,3426.89,514.866,18.323,0.026,0.8,0.035,0.381,0.053,0.996,0.041
3842,79.201,1731.83,18.222,0.038,0.865,0.053,0.786,0.088,1.097,0.051
3843,3570.83,264.897,18.089,0.031,1.456,0.041,1.252,0.092,2.006,0.046
3844,1867.91,1936.06,18.454,0.026,0.605,0.031,0.482,0.038,0.87,0.035
3845,1643.22,3927.63,18.309,0.026,0.795,0.036,0.409,0.045,0.99,0.04
3846,2010.53,420.798,18.152,0.03,1.19,0.046,0.447,0.059,1.363,0.042
3847,3533.78,3277.46,18.244,0.014,1.024,0.025,0.215,0.037,1.241,0.026
3848,4101.91,1026.5,18.195,0.019,1.116,0.027,0.436,0.054,1.35,0.036
3849,4035.13,422.878,18.272,0.029,0.938,0.038,0.402,0.057,1.237,0.042
3850,3058.78,3956.73,18.152,0.023,1.226,0.033,0.473,0.157,1.4,0.047
3851,2684.27,941.979,18.242,0.031,1.014,0.04,0.303,0.049,1.237,0.045
3852,50.713,3325.7,18.059,0.065,1.143,0.074,0.758,0.057,1.14,0.077
3853,2183.39,3498.63,18.505,0.023,0.598,0.029,0.291,0.044,0.755,0.041
3854,1165.39,2464.3,18.318,0.029,0.834,0.036,0.448,0.044,1.135,0.039
3855,61.224,2331.25,18.163,0.042,1.076,0.058,0.932,0.091,1.308,0.057
3856,1199.31,2335.55,18.284,0.029,0.904,0.037,0.431,0.044,1.114,0.043
3858,390.752,2392.82,18.256,0.035,0.926,0.045,0.504,0.059,1.268,0.042
3859,3027.42,100.061,18.234,0.034,1.013,0.045,0.314,0.054,1.233,0.046
3860,3059.12,929.667,18.282,0.024,0.956,0.031,0.275,0.045,1.142,0.04
3861,1866.14,1929.21,18.353,0.03,0.819,0.036,0.388,0.052,1.235,0.037
3862,2174.42,2476.26,18.182,0.019,1.127,0.027,0.857,0.055,1.365,0.025
3863,2451.67,546.135,18.321,0.029,0.828,0.037,0.502,0.052,1.014,0.046
3866,2042.88,1186.94,18.201,0.029,1.085,0.038,0.498,0.049,1.354,0.038
3867,2761.72,508.833,18.176,0.029,1.117,0.039,0.515,0.056,1.288,0.046
3868,1582.88,1697.77,18.513,0.03,0.462,0.037,0.381,0.044,0.818,0.039
3869,3487.62,1153.83,18.158,0.017,1.154,0.022,0.55,0.046,1.214,0.03
3870,3027.43,1174.84,18.24,0.021,1.021,0.027,0.277,0.046,1.136,0.034
3873,2746.78,1492.89,18.189,0.028,1.117,0.036,0.492,0.063,1.33,0.036
3875,3972.59,1887.14,18.219,0.017,1.075,0.026,0.265,0.052,1.262,0.026
3876,3026.83,1765.48,18.267,0.023,0.985,0.03,0.402,0.051,1.315,0.032
3877,1024.85,3314.49,18.152,0.026,1.413,0.034,0.832,0.064,1.872,0.034
3878,1697.59,3492.7,18.182,0.023,1.142,0.03,0.761,0.061,1.404,0.035
3879,1937.84,1030.86,18.185,0.03,1.138,0.04,0.47,0.06,1.361,0.039
3880,3235.0,3303.22,18.262,0.016,0.899,0.027,0.329,0.039,1.01,0.028
3881,3354.66,4081.67,18.222,0.019,1.096,0.028,nan,nan,1.321,0.032
3882,2457.95,1582.54,18.152,0.033,1.373,0.043,0.761,0.07,1.683,0.04
