id,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI
6360,3573.36,2971.47,18.205,0.016,0.794,0.021,-0.01,0.031,1.38,0.025
6361,3882.3,668.974,18.114,0.031,0.937,0.042,0.567,0.053,1.649,0.038
6362,3087.7,1852.73,18.117,0.025,0.946,0.032,0.283,0.044,1.574,0.032
6363,1698.67,1411.6,18.175,0.032,0.785,0.042,0.257,0.046,1.512,0.036
6364,1781.88,928.891,18.1,0.028,1.041,0.039,0.516,0.045,1.834,0.035
6365,3034.43,1988.22,18.055,0.027,1.02,0.033,0.39,0.041,1.594,0.034
6366,3271.26,3852.72,18.139,0.022,0.885,0.028,0.29,0.048,1.489,0.029
6367,57.099,1663.74,18.203,0.05,0.748,0.065,1.678,0.16,1.598,0.061
6368,4000.19,3545.74,18.188,0.026,0.499,0.106,0.493,0.123,1.4,0.038
6369,86.124,1836.0,18.239,0.047,0.654,0.061,1.66,0.224,1.52,0.056
6370,2645.22,3775.83,18.206,0.024,0.801,0.03,0.18,0.04,1.52,0.035
6371,805.952,683.653,18.163,0.037,1.243,0.047,1.463,0.094,2.368,0.044
6372,2966.47,2259.5,18.155,0.028,0.852,0.034,0.164,0.038,1.471,0.034
6374,3223.4,2387.39,18.23,0.018,0.709,0.023,0.037,0.034,1.264,0.026
6376,2998.54,1976.65,18.136,0.025,0.876,0.031,0.316,0.047,1.449,0.033
6377,3716.77,171.376,18.038,0.035,1.028,0.044,0.595,0.05,1.662,0.044
6380,190.053,2877.58,18.25,0.042,0.748,0.053,0.951,0.137,1.671,0.049
6381,3356.01,3303.25,18.164,0.015,0.822,0.023,0.209,0.034,1.442,0.021
6382,1741.04,3338.71,18.14,0.028,0.898,0.033,0.555,0.06,1.59,0.033
6384,2359.77,1695.68,18.076,0.032,1.245,0.043,0.96,0.081,1.848,0.038
6385,2593.63,2843.41,18.184,0.022,0.766,0.028,0.181,0.043,1.36,0.028
6386,2345.03,562.522,18.134,0.028,0.961,0.039,0.351,0.054,1.693,0.04
6387,2518.53,1945.71,18.079,0.035,0.947,0.044,1.192,0.062,1.677,0.042
6388,1045.89,1848.66,18.095,0.037,0.843,0.049,0.731,0.058,1.485,0.047
6389,1644.61,3358.79,18.006,0.031,1.43,0.037,1.128,0.086,2.163,0.035
6390,1218.19,342.58,18.133,0.036,0.881,0.047,0.421,0.049,1.643,0.047
6391,3446.48,36.571,18.1,0.038,1.099,0.051,0.51,0.068,1.778,0.046
6392,2073.27,2683.98,18.267,0.021,1.085,0.031,1.373,0.092,1.902,0.024
6393,3142.19,1457.38,18.171,0.025,0.795,0.031,0.097,0.039,1.35,0.031
6394,3993.57,3638.62,18.126,0.02,0.909,0.028,0.08,0.04,1.378,0.027
6396,2424.63,1759.23,18.258,0.033,0.663,0.041,0.189,0.048,1.459,0.039
6398,3004.09,3310.2,18.198,0.023,0.716,0.029,0.163,0.036,1.309,0.028
6399,853.233,3500.41,18.162,0.027,0.89,0.036,0.486,0.047,1.692,0.035
6400,1963.66,1581.37,18.118,0.038,1.029,0.052,nan,nan,1.558,0.044
6401,219.383,2370.06,18.193,0.044,0.78,0.056,0.503,0.063,1.61,0.051
6403,3742.89,2334.72,18.248,0.018,0.668,0.024,-0.074,0.042,1.266,0.025
6404,3460.7,2309.64,18.107,0.02,0.941,0.025,0.794,0.043,1.6,0.027
6405,288.178,1327.28,18.123,0.045,1.158,0.06,1.459,0.096,2.124,0.055
6406,1985.72,2617.59,18.175,0.024,0.703,0.032,0.304,0.047,1.372,0.028
6408,535.028,1351.58,18.22,0.043,0.627,0.058,0.507,0.064,1.464,0.051
6409,461.765,855.417,18.197,0.037,0.691,0.051,0.498,0.067,1.47,0.045
6410,2629.23,1847.79,18.171,0.03,0.863,0.04,0.251,0.046,1.574,0.039
6412,1141.38,239.497,18.125,0.036,1.09,0.048,0.563,0.064,1.95,0.046
6413,3672.79,2835.27,18.254,0.016,0.693,0.022,-0.09,0.036,1.255,0.025
6415,3643.91,1604.6,18.245,0.019,0.706,0.025,0.008,0.037,1.32,0.027
6416,1960.4,1592.03,18.14,0.033,1.03,0.052,0.315,0.063,1.623,0.037
6417,3715.81,395.886,18.134,0.034,0.971,0.042,0.866,0.089,1.716,0.042
6418,3213.78,2838.73,18.17,0.019,0.797,0.024,0.156,0.03,1.297,0.024
6419,653.29,3569.85,18.224,0.026,0.744,0.034,nan,nan,1.517,0.032
6420,1591.21,2100.58,18.298,0.031,0.617,0.037,0.367,0.045,1.455,0.038
6421,1008.1,970.175,18.241,0.031,0.69,0.042,0.172,0.094,1.469,0.039
6422,4046.18,1195.19,18.106,0.018,0.996,0.027,0.845,0.056,1.555,0.026
6423,2272.59,2041.74,18.239,0.027,0.658,0.035,0.269,0.042,1.381,0.034
6424,3931.04,1426.16,18.19,0.015,0.888,0.026,0.052,0.042,1.523,0.022
6425,3577.49,2303.11,18.15,0.02,0.893,0.026,0.195,0.036,1.503,0.026
6427,2129.08,3196.09,17.97,0.027,1.228,0.032,0.93,0.06,1.924,0.034
6430,1281.01,3364.46,18.191,0.026,0.786,0.034,0.372,0.039,1.533,0.033
6432,2668.23,1545.85,18.201,0.031,0.793,0.039,0.198,0.046,1.446,0.04
6433,2890.51,2106.86,18.058,0.028,1.134,0.036,1.013,0.066,1.726,0.034
6434,2523.16,2661.71,18.249,0.031,0.589,0.037,0.218,0.044,1.224,0.036
6435,2240.45,4015.1,18.218,0.025,0.772,0.032,0.119,0.041,1.366,0.036
6438,3263.99,2553.4,18.187,0.018,0.821,0.022,0.108,0.035,1.389,0.025
6439,278.944,3318.22,18.166,0.037,0.955,0.047,0.508,0.063,1.759,0.044
6440,417.82,250.806,18.011,0.039,1.265,0.052,1.014,0.075,1.91,0.049
6441,576.766,2593.83,18.228,0.033,0.842,0.04,0.543,0.054,1.767,0.037
6442,3657.7,1561.98,18.153,0.017,0.888,0.025,0.248,0.04,1.452,0.024
6443,700.696,1551.55,18.076,0.036,0.83,0.05,1.058,0.059,1.537,0.045
6444,2137.6,616.052,18.133,0.029,0.996,0.04,0.357,0.051,1.729,0.039
6445,792.53,1170.58,18.199,0.033,0.748,0.048,0.323,0.054,1.494,0.042
6446,3334.69,2788.78,18.244,0.014,0.684,0.021,0.051,0.029,1.208,0.022
6447,3846.97,2261.48,18.226,0.018,0.713,0.025,-0.013,0.047,1.302,0.026
6448,4045.53,105.894,18.129,0.03,1.121,0.039,nan,nan,1.855,0.04
6449,3321.84,322.077,18.111,0.037,1.055,0.049,0.766,0.109,1.664,0.047
6451,2165.57,845.34,18.197,0.026,0.814,0.035,0.239,0.045,1.519,0.033
6452,3816.22,1403.0,18.206,0.014,0.81,0.025,0.209,0.039,1.437,0.024
6453,2766.96,985.384,18.081,0.032,0.981,0.04,0.31,0.041,1.537,0.041
6454,3596.61,1102.52,18.181,0.022,0.819,0.029,0.213,0.039,1.352,0.032
6455,937.078,723.506,18.163,0.035,0.849,0.044,0.615,0.055,1.608,0.044
6456,1268.79,3484.7,18.314,0.027,0.532,0.034,0.456,0.04,1.339,0.035
6457,1216.5,3382.96,18.102,0.027,0.975,0.035,0.665,0.049,1.578,0.032
6458,3439.52,462.568,18.169,0.033,0.833,0.042,0.431,0.061,1.505,0.038
6459,1670.33,699.747,18.068,0.031,1.001,0.043,1.093,0.063,1.644,0.041
6462,1960.57,2835.99,18.178,0.027,0.767,0.034,0.329,0.046,1.458,0.03
6464,3068.72,723.076,18.139,0.028,0.95,0.035,0.293,0.049,1.622,0.037
6465,3435.01,1056.35,18.168,0.021,0.848,0.027,0.156,0.043,1.314,0.03
6466,3995.28,3623.64,18.188,0.018,0.871,0.027,-0.073,0.042,1.454,0.024
6467,1535.04,1684.43,18.247,0.037,0.753,0.044,0.322,0.047,1.605,0.042
6468,3002.94,2096.39,18.166,0.026,1.365,0.033,1.14,0.073,2.289,0.03
6469,1721.67,1689.02,18.249,0.029,0.671,0.039,0.27,0.043,1.46,0.035
6470,1131.48,3468.21,18.168,0.031,0.844,0.039,0.394,0.048,1.529,0.036
6471,3947.62,1622.67,18.202,0.019,0.856,0.028,0.03,0.044,1.486,0.026
6472,363.525,2774.8,18.184,0.038,0.837,0.046,0.398,0.051,1.584,0.049
6473,3221.63,174.825,18.2,0.041,0.84,0.052,0.272,0.063,1.581,0.05
6474,2455.2,2779.77,18.193,0.025,0.8,0.031,0.523,0.106,1.44,0.03
6475,3637.83,2512.23,18.272,0.016,0.704,0.021,-0.019,0.04,1.281,0.026
6476,922.221,3464.94,18.159,0.026,0.892,0.036,0.435,0.056,1.532,0.034
6477,3820.7,2457.96,18.115,0.017,0.989,0.023,0.712,0.057,1.507,0.025
6478,3099.51,3585.75,18.124,0.021,0.905,0.028,0.579,0.041,1.454,0.029
6479,1116.57,2216.28,18.322,0.036,0.665,0.041,0.348,0.052,1.45,0.052
6480,3757.14,1200.08,18.235,0.018,0.793,0.025,0.048,0.045,1.382,0.032
6481,2448.89,1262.41,18.19,0.029,0.847,0.036,0.35,0.043,1.583,0.037
6482,3440.11,1942.63,18.174,0.023,0.85,0.029,0.201,0.039,1.435,0.029
6484,1366.24,1362.78,18.17,0.045,1.18,0.086,0.42,0.128,1.657,0.052
6485,972.516,1999.67,18.1,0.036,0.863,0.046,0.914,0.059,1.405,0.048
6486,2638.54,2198.73,18.08,0.033,0.953,0.042,0.905,0.058,1.517,0.04
6487,3796.86,3784.85,18.171,0.021,1.241,0.032,1.19,0.071,1.84,0.025
6488,1317.87,3834.23,18.223,0.027,0.801,0.037,0.263,0.041,1.583,0.034
6489,227.917,7.599,18.04,0.036,1.105,0.05,0.78,0.059,1.672,0.044
6490,1295.57,3164.53,18.222,0.025,0.814,0.031,0.27,0.038,1.585,0.028
6491,3851.58,943.527,18.204,0.019,0.865,0.03,0.207,0.047,1.54,0.028
6492,2760.13,3147.07,18.177,0.02,0.836,0.027,0.343,0.04,1.373,0.03
6493,2159.89,2488.8,18.212,0.02,0.841,0.03,0.55,0.054,1.601,0.025
6494,1591.16,949.453,18.23,0.03,0.808,0.043,0.35,0.048,1.667,0.037
6495,3403.02,3002.32,18.212,0.015,0.79,0.022,0.067,0.032,1.329,0.023
6497,3853.32,2822.24,18.146,0.016,0.902,0.023,0.343,0.039,1.376,0.024
6498,781.464,2291.29,18.257,0.037,0.738,0.046,0.511,0.057,1.622,0.047
6501,2147.09,4080.98,18.273,0.021,1.478,0.034,0.7,0.062,2.793,0.03
6502,100.586,2151.03,18.188,0.049,0.92,0.062,1.082,0.1,1.752,0.057
6503,2708.61,3018.42,18.219,0.022,0.724,0.029,0.214,0.045,1.331,0.028
6504,2319.14,3401.63,18.353,0.023,0.623,0.027,0.097,0.039,1.292,0.034
6505,1149.09,2357.92,18.295,0.042,0.63,0.049,0.338,0.048,1.407,0.047
6506,1826.08,1425.73,18.216,0.031,0.862,0.041,0.33,0.052,1.631,0.035
6507,2236.22,3326.71,18.252,0.026,0.686,0.033,0.33,0.048,1.382,0.033
6508,3943.78,1322.0,18.219,0.015,0.852,0.025,0.098,0.037,1.483,0.024
6511,511.227,1426.72,18.161,0.041,0.851,0.055,1.194,0.091,1.566,0.047
6512,1509.19,3238.36,18.132,0.031,0.884,0.037,0.744,0.037,1.615,0.034
6513,4080.64,1421.48,18.204,0.017,0.858,0.027,0.12,0.05,1.459,0.025
6514,639.539,2171.68,18.165,0.039,0.865,0.049,0.484,0.051,1.612,0.048
6515,1012.23,432.438,18.165,0.036,0.947,0.046,0.462,0.052,1.783,0.046
6516,1176.34,1990.09,18.211,0.034,0.808,0.046,0.433,0.059,1.568,0.045
6518,2949.73,2707.93,18.206,0.021,0.8,0.027,0.162,0.037,1.359,0.028
6520,134.695,2749.4,18.168,0.047,0.948,0.058,0.661,0.065,1.755,0.052
6521,3931.42,1001.06,18.132,0.021,1.033,0.03,0.845,0.071,1.611,0.03
6522,2112.35,3282.63,18.199,0.026,0.837,0.03,0.391,0.047,1.45,0.033
6524,1621.11,2590.19,18.383,0.024,1.249,0.04,1.607,0.128,2.105,0.028
6525,3686.24,1267.96,18.233,0.016,0.81,0.024,0.09,0.041,1.346,0.029
6526,1961.34,1929.83,18.251,0.028,0.764,0.034,0.251,0.107,1.51,0.033
6527,2978.56,1843.46,18.167,0.029,0.912,0.035,0.244,0.041,1.555,0.036
6528,2564.39,3863.56,18.257,0.025,0.789,0.031,0.143,0.041,1.425,0.045
6531,3109.17,146.597,18.146,0.04,1.01,0.052,0.389,0.067,1.682,0.048
6532,3058.34,1423.27,18.215,0.026,0.817,0.033,0.112,0.039,1.414,0.034
6533,3506.14,537.295,18.131,0.031,0.945,0.037,0.565,0.063,1.508,0.037
6534,2349.22,3763.64,18.288,0.023,0.759,0.028,0.01,0.037,1.334,0.042
6535,3344.86,2997.49,18.169,0.014,0.893,0.02,0.28,0.034,1.408,0.02
6536,1989.17,2194.32,18.342,0.029,0.571,0.035,0.284,0.043,1.36,0.036
6537,315.309,3222.01,18.254,0.036,0.752,0.045,0.426,0.051,1.59,0.044
6538,1201.28,1241.89,18.263,0.03,0.748,0.044,0.249,0.047,1.586,0.038
6540,2368.0,1014.49,18.221,0.028,0.834,0.036,0.323,0.048,1.574,0.037
6541,3755.07,3874.99,18.204,0.022,0.866,0.03,0.058,0.041,1.488,0.027
6542,2825.04,1664.67,18.26,0.032,0.73,0.04,0.165,0.04,1.381,0.041
6543,1958.5,2545.57,18.264,0.023,0.752,0.032,0.388,0.047,1.607,0.028
6545,3533.69,3516.84,18.174,0.016,0.967,0.024,0.338,0.042,1.567,0.023
6546,1389.99,1183.84,18.268,0.029,0.752,0.042,0.216,0.05,1.577,0.037
6548,3239.8,3496.82,18.066,0.018,1.279,0.024,0.779,0.055,1.913,0.024
6551,3795.82,1590.53,18.254,0.017,0.751,0.026,0.121,0.036,1.414,0.025
6552,1257.18,1029.38,18.258,0.029,0.747,0.043,0.294,0.051,1.57,0.037
6553,1208.71,962.753,18.241,0.029,0.678,0.042,0.363,0.047,1.4,0.038
6555,1510.14,1835.07,18.205,0.031,0.821,0.039,0.998,0.056,1.66,0.039
6556,3508.3,465.799,18.23,0.036,0.801,0.042,0.407,0.073,1.495,0.041
6557,3366.36,1148.66,18.208,0.02,0.821,0.026,0.167,0.038,1.322,0.028
6558,2929.7,1074.49,18.15,0.028,0.943,0.036,0.291,0.041,1.541,0.037
6559,1067.9,2599.42,18.199,0.032,0.899,0.041,1.074,0.071,1.696,0.038
6561,1548.86,2709.9,18.159,0.029,1.015,0.039,1.35,0.067,1.685,0.033
6563,1612.95,3249.3,18.177,0.026,0.924,0.032,0.53,0.046,1.633,0.031
6564,2691.21,3407.46,18.167,0.022,0.888,0.028,0.537,0.046,1.446,0.03
6565,1009.91,2695.76,18.265,0.034,0.748,0.041,0.357,0.046,1.544,0.04
6566,1677.38,3151.92,18.267,0.03,0.655,0.035,0.376,0.051,1.335,0.034
6568,3312.64,1942.3,18.207,0.02,0.851,0.027,0.068,0.119,1.428,0.027
6569,3938.02,998.402,18.165,0.023,0.946,0.03,0.673,0.057,1.575,0.03
6570,3622.8,1122.44,18.217,0.018,0.833,0.025,0.151,0.036,1.323,0.029
6571,3079.75,2609.26,18.277,0.019,0.63,0.024,0.177,0.032,1.14,0.025
6572,2735.88,1582.76,18.123,0.034,1.036,0.042,0.527,0.06,1.654,0.042
6573,782.975,662.974,18.32,0.033,0.691,0.039,0.518,0.052,1.553,0.048
6574,2323.34,3520.86,18.359,0.026,0.649,0.031,0.083,0.034,1.362,0.036
6575,2670.27,527.241,18.043,0.03,1.313,0.039,0.867,0.072,1.997,0.04
6576,1861.8,2565.91,18.208,0.028,0.724,0.037,0.466,0.046,1.456,0.031
6577,1856.87,2574.61,18.24,0.026,0.716,0.036,0.468,0.053,1.498,0.03
6578,2018.19,248.44,18.136,0.037,1.059,0.051,0.458,0.066,1.73,0.048
6579,2437.45,2749.05,18.274,0.023,0.705,0.029,0.159,0.042,1.369,0.029
6581,1734.24,3127.29,18.303,0.028,1.326,0.035,nan,nan,2.234,0.031
6582,3172.34,3359.93,18.208,0.019,0.851,0.026,0.164,0.04,1.39,0.027
6583,2795.12,3071.84,18.206,0.025,0.774,0.031,0.274,0.045,1.347,0.029
6584,3624.96,3137.66,18.273,0.014,0.738,0.022,-0.084,0.036,1.297,0.022
6585,649.981,2141.98,18.335,0.047,0.662,0.056,0.526,0.057,1.69,0.054
6586,3585.9,4006.62,18.128,0.02,1.11,0.028,0.802,0.051,1.671,0.026
6587,169.126,2354.06,18.277,0.044,0.69,0.056,0.461,0.074,1.499,0.052
6588,3797.43,3560.09,18.123,0.017,1.168,0.024,1.11,0.063,1.688,0.022
6589,901.805,927.955,17.97,0.03,1.492,0.043,-0.127,0.057,1.504,0.038
6591,2942.5,3802.66,18.284,0.023,0.755,0.03,0.243,0.044,1.436,0.038
6592,1416.57,756.66,18.015,0.034,1.457,0.047,-0.424,0.047,1.482,0.04
6593,1285.13,3159.38,18.27,0.028,0.79,0.034,0.338,0.044,1.614,0.033
6594,1646.03,1108.31,18.212,0.029,0.958,0.042,0.422,0.057,1.695,0.036
6596,3340.19,2507.0,18.126,0.022,0.96,0.026,0.472,0.037,1.427,0.028
6598,2060.41,3652.32,18.175,0.038,0.961,0.047,nan,nan,1.553,0.059
6602,3434.95,1941.91,18.305,0.023,0.677,0.029,0.049,0.04,1.349,0.029
6604,267.445,3107.83,18.088,0.039,0.982,0.047,1.325,0.071,1.734,0.065
6606,3606.89,1853.63,18.219,0.018,0.898,0.027,0.13,0.032,1.509,0.026
6607,1756.84,1084.09,18.312,0.032,1.143,0.044,1.237,0.078,2.119,0.037
6609,2580.23,1570.82,18.113,0.035,1.158,0.044,0.586,0.063,1.77,0.041
6610,2039.09,3423.24,18.362,0.028,0.662,0.032,0.203,0.045,1.36,0.038
6612,1830.23,1756.22,18.287,0.03,0.713,0.037,0.198,0.042,1.485,0.034
6613,2626.63,1729.5,18.436,0.032,1.408,0.045,1.072,0.106,2.821,0.039
6615,161.88,3488.94,18.214,0.069,0.789,0.077,0.407,0.05,1.428,0.073
6616,2672.75,578.532,18.15,0.032,1.013,0.04,0.33,0.057,1.622,0.043
6617,4070.02,3066.04,18.327,0.013,0.645,0.019,-0.045,0.045,1.281,0.022
6619,3106.9,3321.07,18.137,0.025,0.891,0.033,0.508,0.047,1.377,0.029
6620,1960.87,434.218,18.198,0.035,0.947,0.045,0.269,0.053,1.642,0.044
6621,2417.89,1257.0,18.178,0.032,0.874,0.042,0.68,0.056,1.515,0.037
6622,578.883,760.594,18.169,0.038,0.94,0.05,1.329,0.081,1.655,0.046
6623,106.501,1211.43,17.989,0.046,1.405,0.064,-0.106,0.075,1.463,0.057
6624,1728.83,3307.38,18.31,0.027,0.698,0.033,nan,nan,1.412,0.034
6625,3736.95,1310.29,18.16,0.013,1.04,0.021,0.57,0.042,1.51,0.028
6626,1522.59,3655.07,18.169,0.034,0.926,0.043,0.173,0.055,1.4,0.042
6627,564.92,3799.67,18.118,0.031,1.137,0.038,1.423,0.074,1.811,0.037
6628,2165.6,1340.41,18.218,0.029,0.946,0.039,0.345,0.045,1.686,0.034
6629,2584.47,1356.37,18.288,0.034,0.762,0.041,0.127,0.05,1.454,0.042
6630,3479.9,1453.62,18.239,0.018,0.704,0.025,0.195,0.041,1.354,0.022
6631,984.412,3756.25,18.306,0.032,0.716,0.039,0.442,0.045,1.606,0.037
6632,3516.52,1405.4,18.238,0.02,0.645,0.027,0.261,0.04,1.132,0.025
6633,1518.47,2336.24,18.371,0.03,0.538,0.038,0.321,0.05,1.423,0.036
6634,1846.75,1099.9,18.207,0.03,1.085,0.042,0.532,0.06,1.823,0.036
6635,952.007,1691.88,18.044,0.036,1.227,0.048,1.128,0.067,1.8,0.045
6638,2258.08,1081.63,18.231,0.027,0.881,0.036,0.276,0.04,1.615,0.034
6640,664.854,2019.11,18.206,0.039,0.864,0.051,0.532,0.054,1.648,0.047
6641,2750.68,3606.6,18.293,0.022,0.754,0.027,0.063,0.039,1.323,0.032
6642,4066.19,2560.14,18.224,0.014,0.851,0.024,0.342,0.054,1.369,0.022
6643,1955.73,2967.75,18.333,0.032,0.63,0.037,0.261,0.05,1.358,0.036
6644,1838.51,3819.55,18.261,0.028,0.745,0.037,0.225,0.05,1.353,0.037
6646,630.368,3134.21,18.31,0.053,0.769,0.06,0.546,0.045,1.803,0.055
6647,3070.69,2740.48,18.314,0.021,0.671,0.026,0.065,0.037,1.242,0.027
6648,2203.59,1008.49,18.22,0.028,0.918,0.036,0.249,0.044,1.614,0.035
6649,500.71,3170.52,18.25,0.033,0.821,0.041,0.474,0.049,1.651,0.046
6650,2913.62,1347.18,18.268,0.028,0.807,0.037,0.135,0.045,1.502,0.035
6651,3915.28,2635.55,18.285,0.014,0.761,0.023,-0.015,0.049,1.369,0.024
6653,3398.66,511.094,18.128,0.03,1.173,0.038,0.854,0.163,1.681,0.036
6654,97.801,1259.79,18.318,0.051,0.533,0.07,0.622,0.075,1.489,0.061
6655,3328.43,1765.42,18.152,0.02,1.136,0.026,1.244,0.087,1.738,0.026
6657,2638.84,188.045,18.119,0.036,1.058,0.05,0.46,0.059,1.63,0.048
6659,254.008,3192.2,18.292,0.04,0.769,0.048,0.346,0.063,1.528,0.054
6664,1192.44,2248.17,18.371,0.036,0.597,0.046,0.31,0.053,1.492,0.044
6665,1730.65,3558.65,18.208,0.026,0.89,0.032,0.447,0.053,1.489,0.033
6667,3570.35,114.322,18.257,0.035,0.812,0.047,0.275,0.062,1.513,0.044
6668,775.487,3491.09,18.297,0.031,0.782,0.04,0.318,0.053,1.614,0.036
6669,451.891,1195.87,18.345,0.039,0.585,0.05,1.175,0.308,1.456,0.046
6671,3319.37,2118.09,18.233,0.023,1.132,0.032,0.715,0.052,1.892,0.027
6672,3259.91,2410.16,18.349,0.021,0.657,0.025,0.169,0.036,1.214,0.029
6673,2815.13,3541.61,18.149,0.021,1.038,0.028,1.099,0.082,1.573,0.04
6675,3067.96,1547.99,18.137,0.027,1.007,0.033,0.87,0.049,1.586,0.032
6676,3496.55,3379.03,18.231,0.014,0.882,0.02,0.041,0.032,1.389,0.021
6677,1733.21,3357.45,18.305,0.025,0.734,0.031,0.221,0.049,1.464,0.031
6678,3036.22,2782.6,18.296,0.02,0.707,0.027,0.2,0.039,1.318,0.028
6679,1560.97,1308.42,18.245,0.032,1.081,0.044,1.203,0.078,1.86,0.037
6680,1970.8,3093.27,18.301,0.03,0.737,0.035,0.276,0.05,1.461,0.035
6681,652.897,1604.32,18.283,0.038,0.73,0.051,0.31,0.057,1.478,0.047
6682,858.77,2924.19,18.306,0.033,0.721,0.04,0.316,0.047,1.499,0.039
6683,401.041,1507.78,18.259,0.044,0.767,0.057,0.705,0.067,1.607,0.052
6684,2148.52,2144.94,18.227,0.029,0.884,0.036,0.568,0.041,1.679,0.034
6685,1237.13,2541.65,18.331,0.032,0.654,0.045,0.353,0.052,1.543,0.04
6686,2198.91,1804.47,18.259,0.028,0.849,0.035,0.387,0.045,1.614,0.034
6687,3619.32,1569.75,18.278,0.02,0.703,0.027,0.25,0.035,1.292,0.026
6688,977.128,3986.81,18.218,0.024,0.91,0.033,0.371,0.047,1.545,0.03
6689,3882.83,1597.02,18.332,0.015,1.206,0.047,1.18,0.121,1.883,0.024
6690,2343.43,2474.98,18.292,0.025,0.675,0.033,0.2,0.049,1.377,0.03
6691,143.794,335.197,18.272,0.04,0.808,0.054,0.107,0.057,1.413,0.053
6692,3496.69,2486.2,18.344,0.02,0.683,0.025,-0.046,0.034,1.261,0.027
6694,2716.97,400.62,18.227,0.034,0.871,0.044,0.262,0.057,1.428,0.049
6695,2517.9,2904.96,18.186,0.023,0.916,0.028,0.598,0.048,1.453,0.029
6697,1759.02,1236.08,18.251,0.031,1.343,0.044,1.291,0.097,2.064,0.037
6698,2270.02,38.694,18.242,0.035,0.863,0.05,0.141,0.06,1.446,0.046
6699,2707.71,2368.15,18.278,0.026,0.803,0.032,0.261,0.04,1.461,0.037
6701,3122.0,3070.72,18.196,0.019,0.884,0.024,0.347,0.044,1.378,0.023
6702,3651.48,3522.77,18.264,0.018,0.725,0.027,0.164,0.041,1.307,0.024
6703,1849.95,1859.13,18.316,0.03,0.757,0.036,0.39,0.044,1.607,0.034
6704,4056.8,590.092,18.332,0.031,0.659,0.04,0.21,0.065,1.436,0.037
6705,3954.41,1216.03,18.253,0.015,0.875,0.027,0.139,0.04,1.418,0.025
6706,696.769,2719.85,18.326,0.039,0.676,0.047,0.294,0.053,1.431,0.045
6707,1315.18,1196.37,18.364,0.034,1.337,0.05,1.111,0.085,2.223,0.039
6708,1100.89,2335.07,18.361,0.032,0.674,0.038,0.441,0.048,1.505,0.042
6709,2814.49,2777.52,18.342,0.023,0.495,0.031,0.27,0.038,1.131,0.029
6710,1922.03,2711.54,18.227,0.025,1.049,0.035,0.876,0.056,1.728,0.029
6711,2591.08,3936.19,18.294,0.025,0.79,0.032,0.203,0.039,1.468,0.036
6712,2469.1,1618.48,18.213,0.032,0.972,0.042,0.279,0.051,1.639,0.04
6713,425.902,1839.47,18.332,0.043,0.661,0.057,0.473,0.068,1.538,0.053
6714,817.626,865.72,18.177,0.035,0.9,0.048,0.909,0.07,1.506,0.044
6715,2178.02,3865.19,18.284,0.026,0.797,0.033,0.185,0.044,1.397,0.037
6717,1021.61,1764.92,18.185,0.037,0.975,0.047,0.564,0.049,1.799,0.046
6719,3268.43,1966.73,18.183,0.018,1.059,0.023,0.624,0.05,1.708,0.024
6720,2747.2,3847.82,18.296,0.023,0.815,0.029,0.15,0.04,1.497,0.036
6721,2714.97,1353.67,18.307,0.03,0.75,0.038,0.172,0.051,1.438,0.039
6722,2058.32,2074.32,18.313,0.028,0.757,0.035,0.459,0.049,1.592,0.032
6723,1870.01,1550.22,18.289,0.034,0.803,0.044,0.317,0.058,1.586,0.038
6724,727.916,2803.77,18.361,0.035,0.672,0.043,0.268,0.05,1.52,0.042
6725,4073.72,2884.61,18.293,0.012,0.805,0.02,0.084,0.052,1.376,0.022
6726,2986.5,4007.91,18.302,0.027,0.703,0.035,0.427,0.043,1.354,0.038
6729,2632.64,758.305,18.189,0.03,1.002,0.038,0.428,0.058,1.64,0.04
6731,1367.18,2718.54,18.331,0.03,0.679,0.037,0.375,0.051,1.5,0.035
6733,3287.82,1530.14,18.25,0.025,0.84,0.031,0.199,0.041,1.418,0.031
6734,2563.39,362.881,18.264,0.032,0.861,0.042,0.231,0.059,1.525,0.044
6735,895.307,811.433,18.332,0.034,0.73,0.044,0.443,0.053,1.631,0.043
6736,1445.9,3561.61,18.174,0.027,1.22,0.035,1.01,0.063,1.875,0.032
6737,1573.02,1199.85,18.277,0.031,1.033,0.044,1.296,0.084,1.85,0.037
6738,1992.72,1135.09,18.216,0.035,0.993,0.046,0.892,0.06,1.72,0.039
6739,2490.51,200.196,18.228,0.036,0.978,0.048,0.163,0.057,1.654,0.049
6740,2241.25,3391.37,18.262,0.024,0.834,0.028,0.357,0.038,1.432,0.033
6741,561.669,2809.94,18.285,0.039,1.027,0.047,nan,nan,1.908,0.045
6742,1512.22,2375.07,18.393,0.032,0.566,0.039,0.315,0.048,1.418,0.038
6743,2691.03,2987.76,18.256,0.023,0.786,0.029,0.164,0.039,1.326,0.028
6744,3791.69,187.585,18.318,0.034,0.631,0.043,0.57,0.058,1.29,0.044
6746,1191.34,2238.72,18.163,0.035,1.064,0.045,0.751,0.067,1.682,0.043
6747,647.918,1064.16,18.215,0.038,0.859,0.05,0.822,0.067,1.549,0.046
6748,988.14,2559.5,18.423,0.037,0.592,0.044,0.24,0.046,1.502,0.043
6749,735.74,259.868,18.15,0.037,1.116,0.05,0.445,0.073,1.666,0.049
