id,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI
10408,2489.75,132.482,19.676,0.042,1.03,0.087,0.145,0.131,1.449,0.056
10409,2076.14,1482.08,19.709,0.047,1.061,0.068,nan,nan,1.584,0.053
10410,824.611,2211.71,20.049,0.081,1.544,0.123,nan,nan,2.082,0.082
10411,3858.61,3193.03,19.685,0.021,1.248,0.048,nan,nan,1.568,0.032
10412,828.72,1797.03,19.766,0.059,1.182,0.09,nan,nan,1.693,0.063
10413,379.076,2137.36,19.787,0.06,1.091,0.089,nan,nan,1.684,0.062
10414,1520.94,3362.9,19.793,0.035,1.219,0.069,nan,nan,1.707,0.038
10415,3379.29,981.46,19.683,0.038,0.848,0.056,0.533,0.119,1.313,0.048
10416,2184.33,3123.63,19.827,0.029,1.386,0.064,nan,nan,1.841,0.034
10417,3334.71,2473.98,19.725,0.021,0.915,0.036,0.11,0.106,1.419,0.033
10418,133.7,3820.39,19.367,0.05,1.014,0.079,nan,nan,1.008,0.054
10419,1167.59,2026.38,19.754,0.053,1.279,0.082,nan,nan,1.766,0.061
10420,1592.55,206.802,19.585,0.062,1.157,0.083,0.125,0.096,1.394,0.068
10421,1838.58,3281.48,19.684,0.029,1.29,0.055,nan,nan,1.578,0.033
10422,3053.89,3746.95,19.658,0.027,1.101,0.051,nan,nan,1.428,0.038
10423,502.63,38.372,19.521,0.057,1.374,0.084,0.116,0.13,1.398,0.066
10424,1212.98,2317.0,19.902,0.047,1.436,0.083,nan,nan,1.965,0.052
10425,3435.28,1882.1,19.737,0.018,1.112,0.041,nan,nan,1.686,0.032
10426,608.743,2773.99,19.665,0.037,1.242,0.072,0.305,0.157,1.54,0.042
10427,1887.89,370.467,19.507,0.05,2.303,0.108,nan,nan,1.477,0.058
10428,2757.43,2031.15,19.816,0.028,1.495,0.065,nan,nan,2.113,0.042
10429,3513.62,2175.85,20.163,0.031,1.451,0.071,nan,nan,2.538,0.038
10430,2917.03,1049.64,19.77,0.054,1.223,0.079,nan,nan,1.823,0.063
10431,71.525,2622.21,19.777,0.056,1.175,0.178,nan,nan,1.642,0.057
10432,3893.57,805.722,19.706,0.027,1.192,0.059,0.295,0.105,1.666,0.041
10433,3938.59,237.357,19.695,0.024,1.078,0.073,0.173,0.132,1.389,0.049
10434,2307.14,4048.83,19.68,0.026,1.387,0.045,nan,nan,1.926,0.043
10435,235.031,3850.91,19.67,0.047,1.305,0.07,nan,nan,1.591,0.051
10436,1864.8,1991.76,19.723,0.04,0.944,0.053,0.388,0.115,1.521,0.047
10437,2503.19,2050.82,19.72,0.044,1.009,0.067,0.349,0.099,1.602,0.055
10438,3195.95,3520.68,19.668,0.021,1.159,0.037,nan,nan,1.513,0.032
10440,2738.66,1518.65,20.58,0.064,1.518,0.102,nan,nan,2.965,0.068
10441,1979.03,3220.44,19.833,0.029,1.348,0.062,nan,nan,1.853,0.035
10443,1947.09,1076.68,19.704,0.058,0.97,0.101,0.439,0.147,1.545,0.064
10444,1006.59,1745.82,19.811,0.051,1.432,0.093,nan,nan,1.777,0.055
10445,2218.48,502.742,19.885,0.06,1.553,0.104,nan,nan,1.959,0.066
10447,345.756,737.912,19.619,0.058,1.353,0.094,nan,nan,1.497,0.062
10448,1531.06,2734.39,19.653,0.045,1.032,0.065,nan,nan,1.467,0.047
10449,683.942,1983.99,19.785,0.055,1.393,0.095,nan,nan,1.746,0.059
10450,2250.76,1945.16,19.755,0.043,1.313,0.067,nan,nan,1.767,0.049
10451,3833.03,2443.87,19.709,0.028,1.202,0.056,nan,nan,1.611,0.038
10452,2607.08,2500.73,19.719,0.029,1.028,0.047,nan,nan,1.515,0.063
10453,3850.81,860.474,19.728,0.026,1.003,0.053,0.248,0.106,1.541,0.046
10454,1831.42,2257.72,19.646,0.031,1.005,0.044,0.544,0.114,1.338,0.04
10455,1573.11,2887.09,19.724,0.041,1.127,0.062,0.431,0.134,1.598,0.042
10456,3657.34,1341.47,19.72,0.031,0.992,0.053,0.329,0.112,1.543,0.041
10457,1577.53,3939.62,19.658,0.037,1.202,0.065,nan,nan,1.507,0.044
10458,1790.18,2377.37,19.645,0.032,1.21,0.048,nan,nan,1.53,0.04
10459,2470.87,1940.61,19.661,0.05,1.07,0.076,0.409,0.159,1.48,0.059
10460,1627.25,1860.24,19.716,0.043,0.971,0.063,0.486,0.131,1.535,0.053
10462,2567.07,698.764,20.285,0.066,1.599,0.106,nan,nan,2.689,0.073
10463,2892.48,556.344,19.664,0.05,1.085,0.072,0.204,0.104,1.484,0.063
10464,1424.4,15.508,19.543,0.051,1.336,0.076,0.252,0.125,1.423,0.065
10465,4050.15,3791.76,19.67,0.028,1.179,0.058,0.098,0.118,1.487,0.038
10466,90.291,2240.13,19.665,0.054,1.227,0.09,0.409,0.149,1.537,0.056
10467,2338.74,751.229,20.072,0.071,1.563,0.104,nan,nan,2.248,0.074
10469,3580.58,488.117,19.691,0.03,1.336,0.054,nan,nan,1.817,0.05
10470,2118.1,1827.96,19.807,0.041,1.212,0.074,0.497,0.21,1.766,0.046
10471,2275.61,2933.2,19.726,0.026,1.198,0.048,nan,nan,1.662,0.035
10472,295.433,3564.2,19.716,0.051,1.375,0.082,nan,nan,1.635,0.054
10473,1720.49,3832.95,20.378,0.038,0.464,0.165,0.937,0.28,2.465,0.042
10474,934.495,928.909,20.045,0.055,1.709,0.098,nan,nan,2.133,0.058
10476,2573.64,3090.18,19.768,0.084,1.417,0.102,nan,nan,1.801,0.083
10477,821.412,2900.87,19.731,0.044,1.147,0.064,nan,nan,1.632,0.048
10479,3216.17,3212.96,19.719,0.022,1.272,0.054,nan,nan,1.652,0.035
10480,413.324,2535.32,19.87,0.054,1.361,0.092,nan,nan,1.837,0.057
10481,553.078,2250.36,19.736,0.053,1.243,0.078,nan,nan,1.653,0.056
10482,1224.74,771.538,19.82,0.076,1.4,0.097,nan,nan,1.84,0.077
10483,2588.5,2666.32,19.825,0.032,1.517,0.064,nan,nan,2.136,0.045
10484,781.117,3210.31,19.67,0.044,1.248,0.063,0.332,0.13,1.605,0.049
10485,3055.61,399.448,19.711,0.046,1.003,0.075,0.012,0.113,1.455,0.06
10486,3126.34,2654.3,19.711,0.023,0.978,0.045,0.243,0.113,1.423,0.037
10487,2211.12,306.672,19.695,0.058,0.992,0.085,0.288,0.136,1.499,0.065
10488,1687.09,2701.26,19.675,0.04,1.193,0.055,nan,nan,1.553,0.042
10489,1515.41,1292.54,19.716,0.059,1.196,0.083,0.613,0.166,1.664,0.064
10490,1965.02,4054.14,19.686,0.036,1.136,0.056,nan,nan,1.538,0.042
10491,1951.22,1771.86,19.687,0.044,1.166,0.069,0.45,0.161,1.577,0.051
10492,519.453,190.601,19.531,0.059,1.56,0.091,0.573,0.17,1.57,0.072
10493,122.704,589.858,19.617,0.062,1.518,0.1,nan,nan,1.546,0.069
10494,1816.79,434.14,19.68,0.059,1.249,0.084,nan,nan,1.591,0.064
10497,574.211,1565.84,19.693,0.064,1.268,0.088,0.93,0.202,1.614,0.065
10498,32.53,1149.93,19.698,0.058,1.55,0.11,nan,nan,1.643,0.066
10499,128.043,1308.97,19.599,0.053,1.244,0.102,nan,nan,1.395,0.06
10500,2302.85,3583.07,19.912,0.028,1.388,0.061,nan,nan,2.18,0.038
10504,1727.11,1352.42,19.662,0.061,1.043,0.08,0.53,0.148,1.475,0.067
10505,1134.74,683.022,19.648,0.064,1.317,0.082,nan,nan,1.613,0.068
10506,3097.75,2124.29,19.694,0.03,1.124,0.056,0.237,0.125,1.523,0.044
10507,737.976,3348.82,19.751,0.043,1.304,0.069,nan,nan,1.71,0.049
10508,3457.54,2061.67,19.74,0.029,0.805,0.053,0.193,0.086,1.364,0.041
10509,3507.48,1835.86,19.718,0.031,1.083,0.05,0.384,0.109,1.609,0.042
10510,1915.66,1349.32,20.608,0.078,1.413,0.12,nan,nan,2.686,0.078
10511,411.81,958.229,19.56,0.058,1.414,0.091,nan,nan,1.41,0.062
10512,2640.58,3374.4,19.687,0.022,1.299,0.044,nan,nan,1.724,0.048
10513,2796.24,631.91,19.722,0.048,1.044,0.072,0.143,0.114,1.566,0.062
10514,1847.68,3225.46,20.144,0.032,1.58,0.077,nan,nan,2.229,0.035
10515,870.974,3114.33,19.637,0.045,1.111,0.067,0.554,0.144,1.456,0.049
10516,2888.93,3208.18,19.66,0.02,2.264,0.075,-0.927,0.155,1.641,0.028
10517,2113.16,3235.88,19.753,0.022,1.008,0.146,nan,nan,1.571,0.031
10519,1215.05,28.991,19.584,0.058,1.341,0.088,0.224,0.137,1.478,0.067
10523,3790.12,2185.35,19.821,0.028,1.352,0.061,nan,nan,1.928,0.038
10524,2855.34,2688.02,19.701,0.025,0.972,0.048,nan,nan,1.394,0.036
10525,3755.26,1415.32,19.827,0.034,1.516,0.068,nan,nan,1.965,0.043
10526,2730.51,1099.93,19.778,0.053,0.977,0.07,0.383,0.129,1.688,0.064
10527,1743.37,766.17,19.977,0.069,1.443,0.103,nan,nan,2.066,0.073
10528,3112.29,1490.19,19.722,0.039,0.909,0.058,0.292,0.116,1.405,0.051
10529,844.857,569.705,20.051,0.071,1.84,0.116,nan,nan,2.161,0.074
10530,382.753,1481.26,19.826,0.064,1.338,0.099,nan,nan,1.738,0.065
10531,1755.62,2557.2,19.684,0.04,1.148,0.06,0.702,0.178,1.547,0.044
10532,2692.74,2733.32,19.72,0.024,1.104,0.048,nan,nan,1.55,0.041
10533,2982.26,1811.28,19.772,0.034,1.009,0.053,0.564,0.12,1.697,0.044
10535,3998.61,3168.2,19.697,0.02,1.15,0.046,nan,nan,1.45,0.035
10536,1704.84,2976.78,19.631,0.036,1.063,0.058,0.298,0.099,1.435,0.038
10538,760.882,1070.36,19.739,0.071,1.13,0.094,nan,nan,1.604,0.071
10540,3919.54,746.462,19.755,0.018,0.943,0.05,0.381,0.13,1.478,0.043
10541,3302.9,1441.12,19.722,0.038,0.946,0.058,0.084,0.084,1.388,0.05
10542,33.354,1359.98,19.726,0.053,1.482,0.112,nan,nan,1.635,0.06
10544,955.408,1028.58,19.766,0.068,1.249,0.084,0.956,0.261,1.744,0.069
10545,3458.53,2982.25,19.721,0.018,1.07,0.039,nan,nan,1.494,0.032
10547,2472.19,3544.72,19.764,0.027,1.346,0.048,nan,nan,1.882,0.037
10548,3253.52,237.868,19.691,0.034,1.13,0.064,0.356,0.142,1.507,0.058
10550,1091.78,508.408,19.738,0.066,1.522,0.089,nan,nan,1.817,0.07
10551,1729.47,2844.15,19.77,0.045,1.214,0.072,nan,nan,1.641,0.046
10553,3783.31,3714.57,20.143,0.029,1.579,0.081,nan,nan,2.529,0.037
10555,2209.66,2520.36,19.667,0.038,1.14,0.06,0.398,0.127,1.5,0.045
10556,1942.27,1668.94,20.119,0.054,1.634,0.114,nan,nan,2.234,0.06
10557,885.644,976.782,19.608,0.075,0.953,0.093,0.229,0.094,1.292,0.077
10558,3643.92,2372.92,19.726,0.026,1.141,0.052,nan,nan,1.583,0.037
10560,1158.39,229.298,19.654,0.058,1.29,0.087,nan,nan,1.563,0.07
10561,4083.23,10.692,19.703,0.044,0.965,0.068,0.499,0.134,1.403,0.061
10562,3398.07,1459.63,19.749,0.038,1.262,0.068,nan,nan,1.672,0.045
10563,3669.46,964.903,19.729,0.036,1.288,0.063,nan,nan,1.689,0.046
10564,1866.73,2136.04,19.684,0.036,0.977,0.053,0.386,0.105,1.396,0.044
10565,3616.24,742.294,19.719,0.033,1.503,0.059,nan,nan,1.805,0.044
10566,2998.15,615.047,19.702,0.05,1.105,0.083,0.191,0.138,1.533,0.065
10567,3567.02,1966.15,19.798,0.023,1.434,0.057,nan,nan,1.946,0.036
10568,846.374,2194.97,19.875,0.06,1.324,0.091,nan,nan,1.833,0.063
10569,2233.52,3993.73,19.843,0.027,1.479,0.057,nan,nan,2.095,0.038
10570,2854.34,373.261,19.751,0.053,1.003,0.079,0.336,0.134,1.612,0.07
10572,749.507,709.881,19.604,0.065,1.175,0.091,0.612,0.133,1.454,0.07
10573,1188.13,1367.2,19.753,0.063,1.146,0.087,0.438,0.179,1.645,0.065
10574,2274.01,1675.55,19.78,0.05,1.327,0.077,nan,nan,1.774,0.056
10575,3652.04,371.795,19.698,0.031,1.03,0.057,0.109,0.109,1.406,0.044
10576,2047.96,774.685,19.842,0.063,1.334,0.086,nan,nan,1.917,0.068
10578,2804.08,3114.86,19.714,0.024,1.32,0.055,nan,nan,1.6,0.034
10582,275.502,3856.13,19.698,0.053,1.385,0.075,nan,nan,1.631,0.056
10583,496.751,3557.53,19.836,0.046,1.679,0.109,-0.975,0.152,1.749,0.05
10584,939.673,1681.03,19.812,0.059,1.34,0.093,nan,nan,1.749,0.062
10585,3444.46,3997.22,19.711,0.022,1.179,0.058,nan,nan,1.475,0.036
10586,2281.44,1311.41,19.739,0.048,0.959,0.067,0.327,0.133,1.516,0.056
10588,1969.71,1311.66,19.769,0.058,0.93,0.08,0.412,0.134,1.579,0.065
10589,2949.82,87.327,19.678,0.045,1.379,0.121,nan,nan,1.484,0.063
10591,3538.16,2369.85,19.783,0.023,1.298,0.05,nan,nan,1.873,0.036
10592,484.52,2369.89,20.135,0.048,1.516,0.101,nan,nan,2.046,0.048
10593,1501.61,1431.05,19.676,0.046,0.947,0.071,0.173,0.1,1.367,0.052
10594,1506.02,1452.69,19.689,0.056,1.145,0.086,0.502,0.173,1.544,0.064
10595,3185.79,3294.97,19.757,0.024,1.379,0.054,nan,nan,1.747,0.034
10596,159.368,3723.36,19.688,0.054,1.262,0.085,nan,nan,1.541,0.057
10597,384.682,2855.04,19.752,0.049,1.178,0.072,0.614,0.183,1.636,0.052
10599,648.935,3432.65,19.708,0.045,1.235,0.067,nan,nan,1.577,0.048
10600,484.349,433.767,19.704,0.062,1.61,0.103,nan,nan,1.658,0.068
10601,2261.41,3617.02,20.465,0.042,1.269,0.085,nan,nan,2.803,0.048
10602,3195.35,1135.29,19.71,0.039,1.296,0.057,nan,nan,1.866,0.056
10603,580.437,2818.35,19.868,0.048,1.516,0.082,nan,nan,1.855,0.051
10604,3414.52,2268.2,19.726,0.028,1.041,0.047,0.272,0.113,1.513,0.039
10605,2877.43,2038.9,19.766,0.03,0.924,0.05,0.239,0.124,1.501,0.044
10606,2874.13,512.976,19.756,0.047,1.217,0.081,0.269,0.166,1.723,0.06
10608,2929.64,891.323,19.717,0.042,1.043,0.059,0.173,0.1,1.484,0.059
10609,1204.12,3426.72,19.696,0.042,1.248,0.066,nan,nan,1.558,0.047
10610,704.889,2114.77,19.797,0.063,1.24,0.096,nan,nan,1.678,0.065
10611,866.867,1604.46,19.795,0.062,1.237,0.099,0.457,0.164,1.714,0.065
10612,2613.07,3249.9,19.79,0.025,1.387,0.053,nan,nan,1.819,0.034
10613,3710.2,2712.65,19.756,0.024,0.963,0.043,0.186,0.099,1.464,0.041
10614,4053.75,1398.54,19.716,0.029,1.265,0.057,0.151,0.608,1.601,0.04
10615,1392.98,3368.61,19.77,0.031,1.334,0.058,nan,nan,1.747,0.039
10618,1912.64,2141.54,20.059,0.042,1.464,0.071,nan,nan,2.27,0.047
10619,1062.78,1720.95,19.943,0.064,1.322,0.094,nan,nan,1.892,0.065
10620,87.698,3860.47,19.713,0.053,1.718,0.124,nan,nan,1.605,0.059
10621,119.953,780.891,19.915,0.059,1.681,0.104,nan,nan,1.953,0.063
10622,3403.61,199.545,19.752,0.035,0.767,0.065,0.373,0.117,1.263,0.054
10623,2372.12,2191.9,19.748,0.044,1.134,0.069,nan,nan,1.613,0.051
10624,1444.26,498.558,19.565,0.068,1.991,0.183,-0.91,0.208,1.371,0.073
10625,3253.46,1352.65,19.744,0.038,1.051,0.057,0.971,0.221,1.594,0.048
10626,3450.4,2371.21,19.947,0.022,1.426,0.06,nan,nan,2.322,0.033
10627,821.28,188.7,19.734,0.056,1.878,0.089,nan,nan,1.976,0.066
10628,1359.15,3859.03,19.664,0.042,1.001,0.073,0.502,0.126,1.42,0.047
10629,1610.78,3377.38,19.839,0.037,1.152,0.058,nan,nan,1.749,0.04
10630,521.811,1118.34,19.741,0.06,1.192,0.092,nan,nan,1.597,0.064
10631,1652.32,1294.25,19.67,0.051,1.167,0.078,0.22,0.14,1.49,0.059
10632,3469.08,3734.54,19.704,0.028,1.227,0.05,nan,nan,1.554,0.037
10633,3099.61,1267.61,20.517,0.064,1.488,0.103,nan,nan,2.868,0.069
10634,2874.37,2055.36,19.768,0.04,1.29,0.063,nan,nan,1.788,0.05
10635,3337.85,3568.22,20.34,0.037,1.53,0.096,nan,nan,2.557,0.042
10636,854.773,596.395,19.864,0.072,1.691,0.11,nan,nan,1.918,0.076
10637,3063.56,1229.06,19.758,0.048,0.952,0.062,0.318,0.143,1.495,0.06
10639,2616.54,1225.34,19.708,0.049,1.186,0.067,0.261,0.115,1.676,0.059
10641,684.355,3964.07,19.537,0.046,2.917,0.138,nan,nan,1.424,0.052
10642,2843.44,1036.14,19.827,0.037,1.313,0.062,nan,nan,1.968,0.048
10643,1122.02,956.085,19.712,0.076,1.074,0.094,0.436,0.144,1.552,0.077
10644,4101.27,1049.11,19.832,0.031,1.377,0.068,nan,nan,1.938,0.044
10645,1758.79,1431.47,20.042,0.105,0.345,0.124,0.819,0.125,1.704,0.105
10646,1647.29,3048.69,19.691,0.04,1.037,0.062,nan,nan,1.474,0.042
10648,2536.71,1292.93,19.703,0.046,1.028,0.065,0.404,0.167,1.452,0.056
10650,1125.04,241.69,19.524,0.068,1.596,0.096,nan,nan,1.447,0.075
10652,1802.94,3576.4,19.935,0.038,1.396,0.073,nan,nan,1.909,0.042
10653,2537.55,2429.77,19.716,0.03,1.49,0.058,nan,nan,1.805,0.045
10655,1634.45,143.825,19.592,0.056,1.531,0.094,0.328,0.201,1.491,0.065
10656,1666.75,1592.61,19.731,0.058,0.998,0.075,0.288,0.121,1.512,0.064
10657,3205.73,173.2,19.725,0.037,1.223,0.072,nan,nan,1.619,0.061
10658,3840.25,2945.95,19.716,0.023,1.115,0.048,nan,nan,1.449,0.038
10660,3799.29,3757.1,19.563,0.025,2.243,0.07,-0.946,0.128,1.443,0.036
10661,1758.51,1008.29,19.729,0.058,1.18,0.082,nan,nan,1.598,0.063
10663,2110.16,2305.39,19.698,0.039,1.226,0.057,nan,nan,1.594,0.048
10664,924.226,2035.29,19.827,0.047,1.251,0.076,nan,nan,1.795,0.054
10666,3843.88,397.25,19.726,0.024,1.233,0.07,0.41,0.186,1.502,0.047
10668,2737.56,1273.76,19.745,0.048,1.143,0.067,nan,nan,1.659,0.057
10669,1002.66,251.2,19.899,0.063,0.973,0.143,0.191,0.21,1.773,0.07
10670,390.369,467.892,19.614,0.063,2.764,0.142,nan,nan,1.575,0.068
10671,1675.18,710.786,19.699,0.067,0.971,0.091,0.27,0.12,1.448,0.071
10672,2386.01,674.898,19.729,0.059,1.125,0.079,0.779,0.272,1.628,0.069
10673,711.641,630.159,19.73,0.059,1.952,0.099,nan,nan,1.806,0.066
10675,2681.74,3751.21,19.732,0.024,1.179,0.045,nan,nan,1.667,0.053
10676,842.9,510.879,19.681,0.053,1.091,0.076,0.664,0.165,1.484,0.057
10677,2058.81,940.918,19.654,0.048,1.311,0.089,-0.173,0.131,1.44,0.057
10678,886.731,1727.56,19.924,0.048,1.212,0.068,nan,nan,1.882,0.05
10679,3297.01,2889.71,19.904,0.022,1.502,0.064,nan,nan,2.107,0.032
10680,18.644,3695.63,19.668,0.053,1.344,0.204,nan,nan,1.442,0.06
10681,3897.85,711.231,19.754,0.025,1.144,0.058,nan,nan,1.586,0.042
10683,2415.78,1312.46,19.76,0.05,0.977,0.065,0.488,0.118,1.565,0.057
10684,2538.74,2825.53,19.72,0.032,0.906,0.049,nan,nan,1.356,0.04
10685,2218.66,3383.63,19.903,0.023,1.547,0.052,nan,nan,2.13,0.031
10686,3792.9,338.213,19.723,0.023,1.573,0.066,nan,nan,1.728,0.044
10687,3264.64,1521.79,19.724,0.033,1.168,0.053,0.509,0.152,1.649,0.048
10688,3601.72,1258.65,19.73,0.038,1.133,0.058,0.3,0.099,1.624,0.048
10689,1400.74,2331.41,19.769,0.045,1.063,0.064,nan,nan,1.605,0.05
10690,1193.44,879.417,19.698,0.069,1.285,0.088,0.424,0.141,1.633,0.072
10691,2352.42,2140.74,19.699,0.046,0.937,0.065,0.265,0.075,1.292,0.056
10692,1252.76,1262.79,20.125,0.065,1.37,0.106,nan,nan,2.123,0.068
10694,1676.09,1023.41,19.65,0.066,1.543,0.098,0.147,0.171,1.59,0.07
10695,3432.24,2638.72,19.752,0.024,1.186,0.049,nan,nan,1.628,0.037
10696,2690.32,408.756,19.686,0.048,1.446,0.106,nan,nan,1.526,0.061
10699,1046.8,1382.67,19.542,0.06,2.681,0.112,nan,nan,1.501,0.063
10700,2062.07,1941.18,19.725,0.034,1.113,0.051,nan,nan,1.544,0.043
10701,1156.34,4006.07,19.536,0.052,1.112,0.072,nan,nan,1.201,0.057
10703,1153.02,1415.04,19.775,0.058,1.32,0.086,nan,nan,1.672,0.061
10704,3765.68,3796.53,19.777,0.024,1.491,0.066,nan,nan,1.724,0.033
10705,592.548,2143.14,19.891,0.06,1.317,0.103,nan,nan,1.759,0.061
10706,692.632,1105.23,19.586,0.065,0.992,0.089,0.658,0.127,1.329,0.066
10708,1073.16,3636.78,19.767,0.042,1.264,0.065,nan,nan,1.661,0.046
10709,2145.57,271.661,19.73,0.055,1.11,0.084,nan,nan,1.539,0.065
10710,195.526,2542.55,19.663,0.051,1.298,0.085,nan,nan,1.476,0.055
10711,3957.05,50.931,20.206,0.097,0.103,0.147,0.911,0.235,1.986,0.119
10712,2447.66,1049.07,19.854,0.057,0.87,0.073,0.287,0.11,1.652,0.065
10713,1508.45,3737.99,19.694,0.034,1.333,0.063,nan,nan,1.54,0.043
10714,2018.9,755.343,20.049,0.066,1.55,0.117,nan,nan,2.075,0.07
10715,1345.02,607.861,19.866,0.068,1.573,0.106,nan,nan,1.873,0.072
10716,3660.0,2245.58,19.756,0.029,1.086,0.052,0.111,0.111,1.569,0.043
10717,774.429,1466.19,20.902,0.075,0.216,0.107,nan,nan,2.854,0.075
10718,534.362,1923.33,20.502,0.069,1.642,0.116,nan,nan,2.498,0.069
10720,1381.36,381.664,19.667,0.065,1.385,0.087,nan,nan,1.615,0.072
10721,4083.51,533.85,19.744,0.03,1.113,0.058,nan,nan,1.529,0.049
10722,964.038,1987.23,19.865,0.058,1.29,0.094,nan,nan,1.773,0.062
10723,1425.75,1232.35,19.962,0.061,0.51,0.087,nan,nan,1.672,0.067
10724,1483.42,3532.16,19.796,0.035,1.323,0.07,0.344,0.194,1.71,0.042
10725,3418.45,2991.74,19.71,0.021,1.199,0.043,nan,nan,1.454,0.033
10727,4058.24,2946.72,19.744,0.028,1.67,0.062,nan,nan,1.726,0.036
10728,3344.46,1195.27,19.739,0.035,1.047,0.054,0.217,0.124,1.5,0.048
10729,1202.88,2401.4,19.817,0.045,1.177,0.071,nan,nan,1.722,0.051
10730,2907.84,1057.77,19.745,0.052,1.221,0.069,nan,nan,1.784,0.064
10731,393.916,1036.91,19.745,0.057,1.15,0.093,nan,nan,1.562,0.061
10732,3230.4,3647.71,19.752,0.025,1.232,0.05,nan,nan,1.609,0.034
10733,3161.18,2828.65,19.815,0.025,1.478,0.054,nan,nan,1.95,0.037
10734,1170.03,3813.58,19.781,0.044,1.357,0.079,nan,nan,1.645,0.047
10735,2127.26,3560.65,20.021,0.035,1.462,0.065,nan,nan,2.124,0.04
10736,3038.82,933.479,20.033,0.056,1.447,0.084,nan,nan,2.114,0.06
10737,165.607,255.128,19.823,0.064,1.738,0.099,nan,nan,1.937,0.071
10738,1898.35,1347.42,19.7,0.049,1.064,0.073,0.18,0.153,1.459,0.054
10739,2896.98,1928.7,19.864,0.033,1.339,0.072,nan,nan,1.869,0.042
10740,2617.97,1329.63,19.889,0.054,1.453,0.084,nan,nan,2.035,0.063
10741,2848.99,3733.24,19.658,0.032,1.247,0.048,-0.887,0.496,nan,nan
10742,2611.73,111.828,19.725,0.044,1.105,0.082,0.047,0.122,1.468,0.056
10743,188.737,323.903,19.632,0.064,1.151,0.089,0.316,0.15,1.376,0.073
10744,1997.29,2468.01,19.754,0.047,1.217,0.07,nan,nan,1.627,0.053
10745,2704.96,1892.76,19.771,0.042,1.095,0.063,0.466,0.112,1.726,0.056
10746,3053.22,1689.64,19.821,0.035,0.939,0.051,0.773,0.16,1.665,0.049
10747,1604.78,3345.97,20.148,0.034,1.434,0.077,nan,nan,2.152,0.037
10748,3784.12,226.471,20.11,0.037,1.653,0.087,nan,nan,2.644,0.05
10750,3682.5,2096.9,19.804,0.022,1.185,0.061,nan,nan,1.716,0.037
10752,1274.14,3226.75,19.724,0.039,1.091,0.062,0.277,0.148,1.511,0.042
10753,1226.52,292.73,19.959,0.065,1.77,0.102,nan,nan,2.105,0.071
10754,535.635,1143.04,19.877,0.065,1.257,0.109,nan,nan,1.724,0.066
10755,3855.73,1153.23,19.866,0.032,1.61,0.066,nan,nan,2.043,0.042
10756,2400.86,1256.66,19.734,0.058,1.032,0.076,0.34,0.112,1.512,0.067
10758,1342.82,1186.91,19.71,0.062,1.008,0.091,0.31,0.137,1.468,0.066
10759,3498.47,1307.39,19.77,0.039,0.968,0.057,0.496,0.14,1.512,0.05
10760,4023.26,1756.33,19.858,0.031,1.047,0.071,nan,nan,1.72,0.039
10761,3956.67,3257.19,19.706,0.023,1.264,0.052,0.207,0.166,1.435,0.039
10762,2221.49,187.901,19.735,0.047,0.995,0.086,0.153,0.146,1.375,0.067
10763,1928.97,1717.05,19.853,0.045,1.329,0.073,nan,nan,1.863,0.053
10764,2274.08,3024.69,19.953,0.027,1.551,0.063,nan,nan,2.036,0.033
10765,2324.28,1789.38,19.739,0.041,1.188,0.063,nan,nan,1.602,0.052
10766,2230.51,977.157,19.949,0.06,1.462,0.083,nan,nan,2.179,0.067
10767,800.341,1330.12,19.82,0.072,1.415,0.101,nan,nan,1.733,0.074
10768,2263.78,2352.57,19.749,0.038,1.206,0.059,nan,nan,1.629,0.047
10769,335.805,1080.9,19.778,0.047,1.415,0.095,nan,nan,1.694,0.058
10770,3127.58,2068.68,19.843,0.031,0.938,0.054,nan,nan,1.691,0.046
10771,1096.95,198.983,19.586,0.057,2.724,0.129,nan,nan,1.565,0.066
10772,3596.67,2363.28,19.999,0.023,1.366,0.059,nan,nan,2.334,0.034
10773,2210.76,3940.4,19.785,0.03,1.337,0.054,nan,nan,1.735,0.038
10774,3697.91,1284.81,19.706,0.034,1.21,0.054,nan,nan,1.528,0.046
10776,2253.68,3959.08,19.783,0.023,1.291,0.051,nan,nan,1.767,0.039
10777,1513.12,2211.44,19.747,0.038,1.26,0.066,nan,nan,1.617,0.047
10778,1994.41,2585.34,19.758,0.044,1.053,0.056,0.243,0.432,1.562,0.05
10779,1537.55,1048.51,19.783,0.065,1.406,0.09,nan,nan,1.767,0.07
10782,2017.04,1954.32,19.828,0.041,1.184,0.061,nan,nan,1.753,0.047
10783,1218.95,417.798,19.796,0.069,1.302,0.101,nan,nan,1.65,0.07
10784,4096.67,1503.24,20.367,0.037,1.543,0.097,nan,nan,2.606,0.043
10785,1395.1,517.593,19.695,0.062,1.166,0.085,nan,nan,1.491,0.067
10786,290.481,1100.86,19.781,0.054,1.373,0.096,nan,nan,1.65,0.06
10787,3223.94,1105.72,19.799,0.041,1.178,0.062,nan,nan,1.792,0.054
10789,4054.77,2929.12,19.766,0.023,1.379,0.052,1.429,0.448,1.729,0.037
10790,485.525,190.791,19.589,0.061,1.44,0.088,nan,nan,1.436,0.072
10791,2358.78,387.178,19.784,0.048,0.902,0.063,0.547,0.132,1.507,0.053
