ID MP sel
"Gaia EDR3 5602103625772671104" 1.0 1
"Gaia EDR3 5602103453974007680" 1.0 1
"Gaia EDR3 5602103385254566272" 1.0 1
"Gaia EDR3 5602107233545204480" 1.0 1
"Gaia EDR3 5602103896341417216" 1.0 1
"Gaia EDR3 5602103900650584192" 1.0 1
"Gaia EDR3 5602103522693490304" 1.0 1
"Gaia EDR3 5602101839066394752" 1.0 1
"Gaia EDR3 5602103419614269824" 1.0 1
"Gaia EDR3 5602103488333753984" 1.0 1
"Gaia EDR3 5602103076016928384" 1.0 1
"Gaia EDR3 5602103453973992320" 1.0 1
"Gaia EDR3 5602103453973998208" 1.0 1
"Gaia EDR3 5602103453974008448" 1.0 1
"Gaia EDR3 5602104794003895040" 1.0 1
"Gaia EDR3 5602103935010306560" 1.0 1
"Gaia EDR3 5602103900650587264" 1.0 1
"Gaia EDR3 5602106546351107584" 1.0 1
"Gaia EDR3 5602103419614270720" 1.0 1
"Gaia EDR3 5602106340192073216" 1.0 1
"Gaia EDR3 5602101942145525632" 1.0 1
"Gaia EDR3 5602106718149182592" 1.0 1
"Gaia EDR3 5602107061747178624" 1.0 1
"Gaia EDR3 5602103419614276352" 1.0 1
"Gaia EDR3 5602106477630988800" 1.0 1
"Gaia EDR3 5602103522693484800" 1.0 1
"Gaia EDR3 5602103453974000128" 1.0 1
"Gaia EDR3 5602103488333757696" 1.0 1
"Gaia EDR3 5602103453973991680" 1.0 1
"Gaia EDR3 5602103831931094016" 1.0 1
"Gaia EDR3 5602103488333772160" 1.0 1
"Gaia EDR3 5602103660132392832" 1.0 1
"Gaia EDR3 5602103213455842432" 1.0 1
"Gaia EDR3 5602103419614291072" 1.0 1
"Gaia EDR3 5602103900650582656" 1.0 1
"Gaia EDR3 5602103900650580224" 1.0 1
"Gaia EDR3 5602103247815557248" 1.0 1
"Gaia EDR3 5602103488333764864" 1.0 1
"Gaia EDR3 5602103831931109248" 1.0 1
"Gaia EDR3 5602103106066990080" 1.0 1
"Gaia EDR3 5602103969370033280" 1.0 1
"Gaia EDR3 5602102217028456448" 1.0 1
"Gaia EDR3 5602103484024433920" 1.0 1
"Gaia EDR3 5602107577142637824" 1.0 1
"Gaia EDR3 5602106340192067712" 1.0 1
"Gaia EDR3 5602103247815568256" 1.0 1
"Gaia EDR3 5602103453973990784" 1.0 1
"Gaia EDR3 5602106301522791424" 1.0 1
"Gaia EDR3 5602103831931097344" 1.0 1
"Gaia EDR3 5602103969370030976" 1.0 1
"Gaia EDR3 5602103522693487616" 1.0 1
"Gaia EDR3 5602101804706624128" 1.0 1
"Gaia EDR3 5602103415304732672" 1.0 1
"Gaia EDR3 5602103453974004352" 1.0 1
"Gaia EDR3 5602103866290830976" 1.0 1
"Gaia EDR3 5602103419600066304" 1.0 1
"Gaia EDR3 5602106477636010752" 1.0 1
"Gaia EDR3 5602106924312609280" 1.0 1
"Gaia EDR3 5602104003729754496" 1.0 1
"Gaia EDR3 5602103488333758336" 1.0 1
"Gaia EDR3 5602103179096085760" 1.0 1
"Gaia EDR3 5602103694492116992" 1.0 1
"Gaia EDR3 5602107267904926080" 1.0 1
"Gaia EDR3 5602103453974000512" 1.0 1
"Gaia EDR3 5602103453973995776" 1.0 1
"Gaia EDR3 5602106993027008896" 1.0 1
"Gaia EDR3 5602103419619298304" 1.0 1
"Gaia EDR3 5602106889947809280" 1.0 1
"Gaia EDR3 5602103591412915072" 1.0 1
"Gaia EDR3 5602103419600000640" 1.0 1
"Gaia EDR3 5602106993027015296" 1.0 1
"Gaia EDR3 5602103247815565184" 1.0 1
"Gaia EDR3 5602103106066948864" 1.0 1
"Gaia EDR3 5602103935010309248" 1.0 1
"Gaia EDR3 5602103419614271744" 1.0 1
"Gaia EDR3 5602103419614273280" 1.0 1
"Gaia EDR3 5602101839066400768" 1.0 1
"Gaia EDR3 5602107194876644096" 1.0 1
"Gaia EDR3 5602103484024337408" 1.0 1
"Gaia EDR3 5602106718149184128" 1.0 1
"Gaia EDR3 5602103076016928768" 1.0 1
"Gaia EDR3 5602103453959673472" 1.0 1
"Gaia EDR3 5602103900650589824" 1.0 1
"Gaia EDR3 5602103484024353792" 1.0 1
"Gaia EDR3 5602104897083096704" 1.0 1
"Gaia EDR3 5602107297956040960" 1.0 1
"Gaia EDR3 5602106855588081920" 1.0 1
"Gaia EDR3 5602103969370025472" 1.0 1
"Gaia EDR3 5602103484027227264" 1.0 1
"Gaia EDR3 5602103385254559488" 1.0 1
"Gaia EDR3 5602106305818219904" 1.0 1
"Gaia EDR3 5602102247073248640" 1.0 1
"Gaia EDR3 5602106919998519296" 1.0 1
