# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5602103625772671104" 12.84271 1.08400 3.24517 0.33390 2.72682 0.35552 0.51
"Gaia EDR3 5602103453974007680" 14.43924 0.20900 3.10103 0.30240 2.68772 0.30577 0.59
"Gaia EDR3 5602103385254566272" 14.74547 0.04300 3.06874 0.29698 2.62763 0.29453 0.55
"Gaia EDR3 5602107233545204480" 14.87266 0.98800 3.23255 0.29598 2.63985 0.30593 0.43
"Gaia EDR3 5602103896341417216" 15.35399 0.12400 2.98147 0.24981 2.43753 0.25327 0.51
"Gaia EDR3 5602103900650584192" 15.43043 0.19300 2.96641 0.24337 2.40936 0.24383 0.52
"Gaia EDR3 5602103522693490304" 15.43365 0.11000 2.96276 0.24222 2.40989 0.24355 0.51
"Gaia EDR3 5602103419614269824" 15.52730 0.00900 2.93353 0.23441 2.37190 0.23969 0.48
"Gaia EDR3 5602103488333753984" 15.54021 0.02900 2.92999 0.23161 2.36941 0.23902 0.48
"Gaia EDR3 5602103076016928384" 15.66282 0.13900 2.89650 0.22039 2.32372 0.22888 0.47
"Gaia EDR3 5602103453973992320" 15.76577 0.00700 2.85774 0.21367 2.27397 0.23219 0.45
"Gaia EDR3 5602103453973998208" 15.81230 0.07200 2.84342 0.21151 2.24933 0.23128 0.44
"Gaia EDR3 5602103453974008448" 15.89640 0.28600 2.81278 0.20211 2.21685 0.22653 0.50
"Gaia EDR3 5602104794003895040" 15.98097 0.19600 2.77755 0.19892 2.17983 0.22330 0.45
"Gaia EDR3 5602103935010306560" 16.03663 0.17800 2.75209 0.19249 2.16061 0.22382 0.43
"Gaia EDR3 5602103900650587264" 16.25549 0.23700 2.65824 0.18142 2.06925 0.21051 0.44
"Gaia EDR3 5602106546351107584" 16.26108 0.33800 2.65322 0.18112 2.06930 0.20968 0.51
"Gaia EDR3 5602103419614270720" 16.26137 0.23800 2.65549 0.18068 2.06658 0.21195 0.44
"Gaia EDR3 5602106340192073216" 16.27968 0.20000 2.64771 0.18175 2.05322 0.20990 0.41
"Gaia EDR3 5602101942145525632" 16.31567 0.20400 2.63108 0.18327 2.03688 0.20870 0.41
"Gaia EDR3 5602106718149182592" 16.32017 0.22000 2.62838 0.18235 2.03561 0.20910 0.42
"Gaia EDR3 5602107061747178624" 16.32950 0.21700 2.62284 0.18183 2.03121 0.20842 0.42
"Gaia EDR3 5602103419614276352" 16.34033 0.25900 2.61862 0.18203 2.02751 0.20761 0.46
"Gaia EDR3 5602106477630988800" 16.36876 0.28600 2.60513 0.18029 2.01295 0.20821 0.48
"Gaia EDR3 5602103522693484800" 16.38136 0.31500 2.59840 0.17835 2.00978 0.20871 0.51
"Gaia EDR3 5602103453974000128" 16.39906 0.20500 2.59241 0.17875 1.99754 0.20706 0.40
"Gaia EDR3 5602103488333757696" 16.40722 0.27700 2.58619 0.17672 1.99556 0.20591 0.48
"Gaia EDR3 5602103453973991680" 16.41193 0.20600 2.58579 0.17850 1.99197 0.20679 0.40
"Gaia EDR3 5602103831931094016" 16.43343 0.37900 2.56906 0.17490 1.99055 0.20157 0.52
"Gaia EDR3 5602103488333772160" 16.43387 0.30400 2.57206 0.17564 1.98433 0.20510 0.51
"Gaia EDR3 5602103660132392832" 16.44798 0.35200 2.56175 0.17534 1.98227 0.20316 0.52
"Gaia EDR3 5602103213455842432" 16.48285 0.24500 2.54497 0.17425 1.95898 0.19906 0.43
"Gaia EDR3 5602103419614291072" 16.51617 0.25000 2.52781 0.17004 1.95006 0.19895 0.42
"Gaia EDR3 5602103900650582656" 16.56426 0.25100 2.50498 0.16995 1.93075 0.19655 0.41
"Gaia EDR3 5602103900650580224" 16.67169 0.35200 2.45283 0.16464 1.88998 0.18638 0.49
"Gaia EDR3 5602103247815557248" 16.68010 0.30600 2.44989 0.16453 1.88927 0.18541 0.47
"Gaia EDR3 5602103488333764864" 16.86217 0.31600 2.35561 0.15918 1.81039 0.17979 0.44
"Gaia EDR3 5602103831931109248" 16.86692 0.32600 2.35327 0.15930 1.80953 0.18110 0.45
"Gaia EDR3 5602103106066990080" 16.86906 0.32100 2.35233 0.15931 1.80780 0.18076 0.44
"Gaia EDR3 5602103969370033280" 16.95413 0.38600 2.30536 0.15359 1.77552 0.17813 0.47
"Gaia EDR3 5602102217028456448" 17.01015 0.43300 2.27627 0.15064 1.75939 0.17672 0.47
"Gaia EDR3 5602103484024433920" 17.03902 0.39000 2.26509 0.14976 1.74645 0.17692 0.45
"Gaia EDR3 5602107577142637824" 17.06256 0.29000 2.25604 0.15045 1.72763 0.17573 0.40
"Gaia EDR3 5602106340192067712" 17.07832 0.34900 2.24728 0.14907 1.72300 0.17494 0.42
"Gaia EDR3 5602103247815568256" 17.11091 0.35600 2.22968 0.14699 1.71088 0.17045 0.42
"Gaia EDR3 5602103453973990784" 17.12977 0.35500 2.22090 0.14639 1.70431 0.16799 0.42
"Gaia EDR3 5602106301522791424" 17.18190 0.34000 2.19597 0.14584 1.68217 0.16291 0.41
"Gaia EDR3 5602103831931097344" 17.23029 0.37900 2.16961 0.14330 1.66398 0.15675 0.42
"Gaia EDR3 5602103969370030976" 17.27245 0.39000 2.14891 0.13908 1.64788 0.15553 0.41
"Gaia EDR3 5602103522693487616" 17.31826 0.31100 2.12966 0.13910 1.63156 0.15110 0.40
"Gaia EDR3 5602101804706624128" 17.39941 0.21700 2.08902 0.13925 1.60300 0.14594 0.45
"Gaia EDR3 5602103415304732672" 17.40621 0.35100 2.08570 0.13446 1.59858 0.14941 0.37
"Gaia EDR3 5602103453974004352" 17.42287 0.41200 2.07770 0.13186 1.59493 0.15024 0.40
"Gaia EDR3 5602103866290830976" 17.45281 0.37900 2.06435 0.13246 1.58079 0.14918 0.37
"Gaia EDR3 5602103419600066304" 17.46003 0.40700 2.06045 0.13202 1.57929 0.14941 0.40
"Gaia EDR3 5602106477636010752" 17.49004 0.35900 2.04737 0.13236 1.56754 0.14722 0.37
"Gaia EDR3 5602106924312609280" 17.51049 0.40500 2.03644 0.13023 1.56331 0.14948 0.39
"Gaia EDR3 5602104003729754496" 17.51648 0.46700 2.03241 0.12942 1.56203 0.15096 0.43
"Gaia EDR3 5602103488333758336" 17.52900 0.38800 2.02797 0.12953 1.55395 0.14833 0.37
"Gaia EDR3 5602103179096085760" 17.55120 0.28200 2.01695 0.13004 1.54862 0.14502 0.44
"Gaia EDR3 5602103694492116992" 17.56167 0.43000 2.01233 0.12664 1.54765 0.14885 0.40
"Gaia EDR3 5602107267904926080" 17.56762 0.36600 2.00975 0.12723 1.54466 0.14722 0.35
