radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
119.441482,0.22,-28.770438,0.217,11.106,0.033,12,11.293,0.025,12,NA,NA,0,11.12,0.02,13,11.129,0.034,13,11.211,0.129,13,11.361,0.092,19,NA,NA,0
119.441482,0.646,-28.473613,0.391,15.593,0.076,8,16.294,0.081,8,NA,NA,0,15.925,0.051,8,15.392,0.07,8,15.104,0.123,5,NA,NA,0,NA,NA,0
119.441664,0.608,-28.468422,0.385,16.167,0.043,2,16.638,0.022,2,NA,NA,0,16.398,0.075,4,15.919,0.236,4,15.567,0.166,1,NA,NA,0,NA,NA,0
119.441719,0.454,-28.384797,0.315,15.613,0.095,10,16.184,0.103,10,NA,NA,0,15.859,0.044,10,15.477,0.055,10,15.311,0.094,5,NA,NA,0,NA,NA,0
119.441839,0.43,-28.248608,0.333,16.03,0.094,10,16.92,0.171,10,NA,NA,0,16.395,0.078,10,15.839,0.113,10,15.609,0.165,5,NA,NA,0,NA,NA,0
119.441846,0.598,-28.813323,0.54,15.059,0.063,10,16.116,0.114,10,NA,NA,0,15.519,0.044,13,14.713,0.046,13,14.453,0.132,13,NA,NA,0,NA,NA,0
119.442087,0.734,-28.609874,0.554,16.328,0.013,2,17.091,0.021,2,NA,NA,0,16.519,0.122,6,15.959,0.09,5,15.513,0.054,2,NA,NA,0,NA,NA,0
119.442429,0.279,-28.6711,0.269,15.783,0.132,2,16.313,0.161,2,NA,NA,0,16.118,0.105,3,15.444,0.118,3,NA,NA,0,NA,NA,0,NA,NA,0
119.44255,0.428,-28.566276,0.357,15.32,0.056,10,17.089,0.135,10,NA,NA,0,16.117,0.07,17,14.747,0.047,17,14.063,0.137,15,NA,NA,0,NA,NA,0
119.442702,0.206,-28.165649,0.203,12.767,0.028,10,13.084,0.033,10,NA,NA,0,12.887,0.031,10,12.726,0.038,10,12.686,0.072,10,12.686,0.158,8,NA,NA,0
119.442908,0.345,-28.557018,0.665,16.543,0.164,1,17.409,0.192,1,NA,NA,0,16.953,0.158,2,16.411,0.005,2,NA,NA,0,NA,NA,0,NA,NA,0
119.443004,0.55,-28.922737,0.32,16.939,0.17,1,17.916,0.211,1,NA,NA,0,17.55,0.122,3,16.762,0.124,3,NA,NA,0,NA,NA,0,NA,NA,0
119.443046,0.122,-28.686644,0.45,NA,NA,0,NA,NA,0,NA,NA,0,17.772,0.066,2,17.189,0.161,2,NA,NA,0,NA,NA,0,NA,NA,0
119.443085,0.829,-28.500145,0.084,NA,NA,0,NA,NA,0,NA,NA,0,17.417,0.095,1,16.709,0.108,1,NA,NA,0,NA,NA,0,NA,NA,0
119.443099,0.328,-28.997529,0.297,15.537,0.063,13,16.521,0.079,13,NA,NA,0,16.025,0.034,15,15.215,0.079,15,14.892,0.231,15,NA,NA,0,NA,NA,0
119.443205,0.711,-28.503899,0.465,16.367,0.044,6,17.239,0.164,6,NA,NA,0,16.809,0.131,10,16.247,0.136,10,NA,NA,0,NA,NA,0,NA,NA,0
119.443261,0.918,-28.440101,0.495,15.864,0.195,6,16.613,0.179,6,NA,NA,0,16.21,0.093,7,15.6,0.045,7,15.5,0.159,5,NA,NA,0,NA,NA,0
119.443318,0.686,-29.002926,0.479,NA,NA,0,NA,NA,0,NA,NA,0,17.833,0.162,3,16.959,0.077,3,NA,NA,0,NA,NA,0,NA,NA,0
119.443407,0.584,-28.821947,0.242,16.156,0.208,1,16.962,0.272,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
119.443503,0.422,-28.494677,0.39,13.842,0.024,12,15.009,0.046,12,NA,NA,0,14.372,0.031,12,13.458,0.028,12,13.105,0.162,12,12.896,0.125,10,NA,NA,0
119.443591,0.35,-28.721117,0.345,15.476,0.108,12,16.267,0.1,12,NA,NA,0,15.799,0.045,14,15.262,0.077,14,15.075,0.222,14,NA,NA,0,NA,NA,0
119.44398,0.413,-28.415828,0.412,14.065,0.098,3,14.825,0.056,3,NA,NA,0,14.445,0.018,1,13.931,0.019,1,NA,NA,0,13.182,0.214,2,NA,NA,0
119.444005,0.513,-28.329406,0.423,17.041,0.157,1,18.314,0.385,1,NA,NA,0,17.633,0.087,4,16.682,0.102,4,16.15,0.074,2,NA,NA,0,NA,NA,0
119.444029,0.449,-28.202997,0.46,16.541,0.177,5,17.379,0.117,5,NA,NA,0,16.943,0.169,8,16.19,0.086,8,15.803,0.105,3,NA,NA,0,NA,NA,0
119.444254,0.411,-28.270347,0.304,15.83,0.062,10,16.855,0.183,10,NA,NA,0,16.269,0.097,10,15.465,0.054,10,15.06,0.11,9,NA,NA,0,NA,NA,0
119.444367,0.529,-28.655687,0.404,16.061,0.075,4,16.787,0.072,4,NA,NA,0,16.39,0.079,7,16.008,0.183,7,NA,NA,0,NA,NA,0,NA,NA,0
119.444556,1.301,-28.448115,1.457,15.258,0.111,8,16.312,0.257,8,NA,NA,0,15.91,0.104,6,14.897,0.07,6,14.656,0.142,6,NA,NA,0,NA,NA,0
119.444586,0.541,-28.526792,0.373,15.022,0.09,13,15.664,0.147,13,NA,NA,0,15.273,0.045,13,14.858,0.055,13,14.787,0.152,11,NA,NA,0,NA,NA,0
119.444586,0.591,-28.810635,0.479,16.153,0.073,3,16.942,0.042,3,NA,NA,0,16.608,0.093,11,15.994,0.15,11,15.512,0.095,3,NA,NA,0,NA,NA,0
119.444603,0.523,-28.618875,0.572,17.007,0.215,1,17.477,0.17,1,NA,NA,0,17.217,0.119,7,16.726,0.156,7,16.128,0.073,2,NA,NA,0,NA,NA,0
119.444929,0.471,-28.953335,0.32,15.869,0.084,5,17.4,0.126,5,NA,NA,0,16.763,0.122,15,15.359,0.092,15,14.649,0.132,15,NA,NA,0,NA,NA,0
119.444974,0.434,-28.869754,0.476,14.616,0.078,12,15.107,0.036,12,NA,NA,0,14.781,0.018,14,14.501,0.046,14,14.516,0.152,14,NA,NA,0,NA,NA,0
119.445185,0.58,-28.429395,0.395,14.636,0.042,10,15.469,0.053,10,NA,NA,0,15.009,0.038,10,14.368,0.042,10,14.143,0.104,10,NA,NA,0,NA,NA,0
119.445435,0.508,-28.294683,0.253,13.349,0.023,8,14.481,0.032,8,NA,NA,0,13.884,0.035,8,12.985,0.029,8,12.589,0.072,8,12.497,0.137,8,NA,NA,0
119.445744,0.657,-28.649254,0.467,16.146,0.115,8,16.784,0.185,8,NA,NA,0,16.453,0.068,16,15.933,0.153,16,15.94,0.158,4,NA,NA,0,NA,NA,0
119.445777,0.318,-28.85842,0.304,15.315,0.086,12,16.123,0.145,12,NA,NA,0,15.635,0.042,14,15.099,0.052,14,15.016,0.191,12,NA,NA,0,NA,NA,0
119.445778,0.542,-28.50855,0.105,NA,NA,0,NA,NA,0,NA,NA,0,18.236,0.287,1,17.151,0.22,1,NA,NA,0,NA,NA,0,NA,NA,0
119.446069,0.701,-28.365696,0.451,17.194,0.203,1,18.058,0.328,1,NA,NA,0,17.698,0.138,3,16.415,0.038,2,15.377,0.055,3,NA,NA,0,NA,NA,0
119.446098,1.213,-28.449649,0.362,15.759,0.042,3,16.335,0.015,3,NA,NA,0,15.981,0.05,1,15.53,0.067,1,NA,NA,0,NA,NA,0,NA,NA,0
119.446216,0.87,-28.230406,0.308,13.591,0.035,10,14.768,0.068,10,NA,NA,0,14.123,0.055,10,13.154,0.046,10,12.689,0.086,10,12.516,0.149,9,NA,NA,0
