radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
118.005438,0.175,-38.194196,0.275,NA,NA,0,NA,NA,0,NA,NA,0,17.631,0.179,2,16.344,0.114,2,15.793,0.01,2,NA,NA,0,NA,NA,0
118.006132,0.404,-38.131846,0.399,16.749,0.113,1,18.176,0.304,1,NA,NA,0,17.564,0.105,3,16.627,0.117,3,15.933,0.178,1,NA,NA,0,NA,NA,0
118.006206,0.611,-38.238006,0.337,14.28,0.043,3,15.05,0.035,3,NA,NA,0,14.674,0.006,3,14.007,0.027,3,13.691,0.078,3,13.54,0.364,3,NA,NA,0
118.007515,0.289,-38.170686,0.408,NA,NA,0,NA,NA,0,NA,NA,0,17.989,0.094,2,16.393,0.088,2,15.513,0.125,1,NA,NA,0,NA,NA,0
118.008277,0.366,-38.286067,0.294,NA,NA,0,NA,NA,0,NA,NA,0,17.229,0.197,3,15.902,0.065,3,15.184,0.043,3,NA,NA,0,NA,NA,0
118.00875,0.232,-38.31928,0.181,14.285,0.008,3,15.005,0.015,3,NA,NA,0,14.639,0.017,3,14.093,0.032,3,13.903,0.033,3,NA,NA,0,NA,NA,0
118.009437,0.369,-38.164621,0.227,16.149,0.072,4,17.055,0.172,4,NA,NA,0,16.625,0.108,4,15.767,0.064,4,15.416,0.166,4,NA,NA,0,NA,NA,0
118.009661,0.23,-38.262658,0.218,15.736,0.057,3,16.484,0.036,3,NA,NA,0,16.138,0.014,3,15.487,0.026,3,15.255,0.146,3,NA,NA,0,NA,NA,0
118.010456,0.546,-38.188687,0.127,NA,NA,0,NA,NA,0,NA,NA,0,17.218,0.058,2,16.329,0.105,2,16.101,0.233,2,NA,NA,0,NA,NA,0
118.010495,0.409,-38.140905,0.693,16.877,0.123,1,17.53,0.157,1,NA,NA,0,17.035,0.04,3,16.264,0.026,2,15.976,0.232,3,NA,NA,0,NA,NA,0
118.011838,0.207,-38.276149,0.264,16.067,0.111,3,17.31,0.053,3,NA,NA,0,16.709,0.072,3,15.76,0.069,3,15.29,0.072,3,NA,NA,0,NA,NA,0
118.011963,0.343,-38.270694,0.233,16.516,0.002,2,17.386,0.125,2,NA,NA,0,17.041,0.083,3,16.173,0.076,3,15.814,0.063,3,NA,NA,0,NA,NA,0
118.012102,0.277,-38.148094,0.057,NA,NA,0,NA,NA,0,NA,NA,0,18.218,0.193,1,17.419,0.215,1,NA,NA,0,NA,NA,0,NA,NA,0
118.012937,0.014,-38.235989,0.301,NA,NA,0,NA,NA,0,NA,NA,0,17.429,0.135,1,16.451,0.112,1,15.847,0.149,1,NA,NA,0,NA,NA,0
118.01296,0.2,-38.124336,0.162,15.96,0.047,4,16.896,0.102,4,NA,NA,0,16.381,0.018,4,15.646,0.056,4,15.305,0.085,4,NA,NA,0,NA,NA,0
118.013087,0.667,-38.259631,0.325,NA,NA,0,NA,NA,0,NA,NA,0,17.716,0.131,1,16.613,0.131,1,15.963,0.234,1,NA,NA,0,NA,NA,0
118.013445,0.283,-38.092816,0.116,15.764,0.036,4,16.652,0.073,4,NA,NA,0,16.183,0.049,4,15.46,0.018,4,15.038,0.062,4,NA,NA,0,NA,NA,0
118.014051,0.226,-38.316527,0.302,14.391,0.027,3,15.129,0.032,3,NA,NA,0,14.735,0.039,3,14.13,0.019,3,13.902,0.074,3,13.514,0.259,2,NA,NA,0
118.015154,0.265,-38.290884,0.732,16.341,0.094,1,17.489,0.159,1,NA,NA,0,17.071,0.143,3,15.806,0.087,3,15.27,0.14,3,NA,NA,0,NA,NA,0
118.0156,0.275,-38.34806,0.418,13.294,0.018,3,13.96,0.013,3,NA,NA,0,13.629,0.008,3,13.116,0.027,3,12.921,0.054,3,12.858,0.068,3,NA,NA,0
118.016224,0.184,-38.252785,0.118,NA,NA,0,NA,NA,0,NA,NA,0,17.634,0.129,1,17.1,0.203,1,NA,NA,0,NA,NA,0,NA,NA,0
118.019669,0.141,-38.078162,0.08,NA,NA,0,NA,NA,0,NA,NA,0,18.079,0.176,1,17.448,0.226,1,NA,NA,0,NA,NA,0,NA,NA,0
118.020231,0.384,-38.266517,0.112,15.582,0.024,3,16.325,0.043,3,NA,NA,0,15.898,0.022,3,15.338,0.034,3,15.09,0.08,3,NA,NA,0,NA,NA,0
118.02061,0.308,-38.145899,0.198,16.177,0.061,4,17.13,0.082,4,NA,NA,0,16.641,0.033,4,15.831,0.027,4,15.418,0.044,4,NA,NA,0,NA,NA,0
118.021711,0.244,-38.228304,0.118,15.958,0.046,2,17.455,0.35,2,NA,NA,0,16.748,0.09,2,15.46,0.017,2,14.901,0.021,2,NA,NA,0,NA,NA,0
118.021905,0.474,-38.115619,0.428,17.087,0.15,1,18.189,0.282,1,NA,NA,0,17.564,0.077,3,16.692,0.137,3,16.274,0.211,1,NA,NA,0,NA,NA,0
118.02237,0.231,-38.08002,0.261,NA,NA,0,NA,NA,0,NA,NA,0,17.991,0.022,2,17.085,0.027,2,NA,NA,0,NA,NA,0,NA,NA,0
118.022567,0.387,-38.070106,0.236,16.618,0.066,3,17.501,0.212,3,NA,NA,0,17.117,0.047,4,16.512,0.144,4,15.975,0.223,3,NA,NA,0,NA,NA,0
118.022574,0.517,-38.171638,0.338,16.955,0.013,2,18.096,0.052,2,NA,NA,0,17.613,0.136,4,16.684,0.124,4,16.084,0.091,3,NA,NA,0,NA,NA,0
118.022588,0.274,-38.221413,0.231,14.175,0,2,16.233,0.077,2,NA,NA,0,15.181,0.012,2,13.401,0.026,2,12.519,0.007,2,11.974,0.047,2,NA,NA,0
118.023626,0.464,-38.085625,0.245,NA,NA,0,NA,NA,0,NA,NA,0,17.807,0.141,3,16.988,0.209,3,16.323,0.238,1,NA,NA,0,NA,NA,0
118.023795,0.285,-38.325108,0.308,13.599,0.016,3,14.195,0.02,3,NA,NA,0,13.888,0.009,3,13.478,0.037,3,13.361,0.038,3,13.27,0.134,3,NA,NA,0
118.024035,0.229,-38.159442,0.222,16.367,0.121,3,17.476,0.144,3,NA,NA,0,16.873,0.167,4,16.176,0.083,4,15.837,0.169,4,NA,NA,0,NA,NA,0
118.024049,0.384,-38.357185,0.523,15.192,0.022,3,16.127,0.068,3,NA,NA,0,15.639,0.006,3,14.899,0.062,3,14.619,0.113,3,NA,NA,0,NA,NA,0
118.025331,0.466,-38.338365,0.252,17.166,0.233,1,17.766,0.245,1,NA,NA,0,17.274,0.081,3,16.503,0.074,3,16.2,0.14,3,NA,NA,0,NA,NA,0
118.025369,0.4,-38.378271,0.274,15.551,0.072,1,16.156,0.104,1,NA,NA,0,15.916,0.059,2,15.236,0.018,2,14.739,0.035,2,NA,NA,0,NA,NA,0
118.025717,0.371,-38.18685,0.169,16.036,0.119,2,17.298,0.092,2,NA,NA,0,16.694,0.034,2,15.527,0.057,2,14.95,0.091,2,NA,NA,0,NA,NA,0
118.026348,0.388,-38.128509,0.252,16.419,0.083,4,17.34,0.123,4,NA,NA,0,16.896,0.061,4,16.003,0.056,4,15.548,0.083,4,NA,NA,0,NA,NA,0
118.027791,0.458,-38.348777,0.678,NA,NA,0,NA,NA,0,NA,NA,0,17.133,0.058,2,16.376,0.023,2,NA,NA,0,NA,NA,0,NA,NA,0
118.028212,0.362,-38.068312,0.339,16.403,0.088,4,17.251,0.307,4,NA,NA,0,16.916,0.077,4,16.126,0.162,4,15.709,0.115,2,NA,NA,0,NA,NA,0
118.028387,0.198,-38.151004,0.297,NA,NA,0,NA,NA,0,NA,NA,0,17.603,0.054,3,17.018,0.194,3,NA,NA,0,NA,NA,0,NA,NA,0
118.028908,0.254,-38.071242,0.306,16.089,0.053,3,17.424,0.122,3,NA,NA,0,16.725,0.056,4,15.56,0.1,4,15.039,0.093,4,NA,NA,0,NA,NA,0
118.028944,0.486,-38.312197,0.263,NA,NA,0,NA,NA,0,NA,NA,0,17.701,0.128,2,16.805,0.144,2,16.096,0.2,1,NA,NA,0,NA,NA,0
118.029194,0.37,-38.097428,0.346,15.075,0.039,4,16.082,0.048,4,NA,NA,0,15.581,0.025,4,14.788,0.042,4,14.447,0.061,4,NA,NA,0,NA,NA,0
118.029546,0.491,-38.200379,0.201,NA,NA,0,NA,NA,0,NA,NA,0,18.215,0.282,1,16.697,0.133,1,16.696,0.343,1,NA,NA,0,NA,NA,0
118.029645,1.041,-38.377474,0.362,14.087,0.025,3,14.798,0.015,3,NA,NA,0,14.422,0.025,3,13.912,0.023,3,13.696,0.059,3,13.481,0.008,2,NA,NA,0
118.029694,0.454,-38.359449,0.502,NA,NA,0,NA,NA,0,NA,NA,0,17.605,0.119,3,16.764,0.107,3,NA,NA,0,NA,NA,0,NA,NA,0
118.030259,0.315,-38.048326,0.289,16.903,0.075,2,17.951,0.094,2,NA,NA,0,17.381,0.071,4,16.432,0.086,4,16.128,0.185,4,NA,NA,0,NA,NA,0
118.030722,0.222,-38.32881,0.255,14.76,0.011,3,15.542,0.023,3,NA,NA,0,15.139,0.023,3,14.503,0.053,3,14.294,0.065,3,NA,NA,0,NA,NA,0
118.032476,0.774,-38.25438,0.201,NA,NA,0,NA,NA,0,NA,NA,0,17.702,0.156,2,16.279,0.063,2,15.804,0.101,2,NA,NA,0,NA,NA,0
118.03347,0.463,-38.281732,0.3,NA,NA,0,NA,NA,0,NA,NA,0,17.922,0.068,2,17.016,0.002,2,NA,NA,0,NA,NA,0,NA,NA,0
118.034012,0.439,-38.238331,0.5,14.61,0.039,3,15.46,0.036,3,NA,NA,0,15.007,0.022,3,14.33,0.027,3,14.104,0.038,3,13.713,0.163,2,NA,NA,0
118.034149,0.296,-38.351985,0.176,15.86,0.016,3,16.86,0.062,3,NA,NA,0,16.427,0.031,2,15.567,0.002,2,15.254,0.083,2,NA,NA,0,NA,NA,0
118.034685,0.391,-38.25915,0.256,NA,NA,0,NA,NA,0,NA,NA,0,17.637,0.053,3,16.441,0.149,3,15.687,0.043,3,NA,NA,0,NA,NA,0
118.035526,0.244,-38.160005,0.26,14.541,0.004,4,16.199,0.036,4,NA,NA,0,15.341,0.018,4,13.893,0.018,4,13.153,0.039,4,12.62,0.045,3,NA,NA,0
118.035781,0.22,-38.21473,0.381,NA,NA,0,NA,NA,0,NA,NA,0,17.475,0.153,1,16.651,0.136,1,NA,NA,0,NA,NA,0,NA,NA,0
118.03581,0.301,-38.073936,0.344,17.153,0.17,1,18.261,0.299,1,NA,NA,0,17.785,0.189,4,17.022,0.274,4,NA,NA,0,NA,NA,0,NA,NA,0
118.036244,0.336,-38.362336,0.345,14.696,0.021,3,15.609,0.014,3,NA,NA,0,15.095,0.015,3,14.441,0.019,3,14.142,0.027,3,NA,NA,0,NA,NA,0
118.036989,0.239,-38.185234,0.197,15.982,0.1,1,17.514,0.317,1,NA,NA,0,16.662,0.071,2,15.353,0.095,2,14.767,0.016,2,NA,NA,0,NA,NA,0
118.037872,0.242,-38.285905,0.258,16.682,0.131,1,17.537,0.177,1,NA,NA,0,17.136,0.05,3,16.38,0.179,3,15.858,0.187,2,NA,NA,0,NA,NA,0
118.038176,0.197,-38.131189,0.164,17.347,0.186,1,17.78,0.194,1,NA,NA,0,17.713,0.075,3,16.872,0.186,3,NA,NA,0,NA,NA,0,NA,NA,0
118.038654,0.157,-38.37386,0.342,12.513,0.008,3,13.833,0.019,3,NA,NA,0,13.165,0.004,3,12.083,0.025,3,11.61,0.055,3,11.315,0.041,3,NA,NA,0
118.039488,0.22,-38.04301,0.276,16.584,0.047,2,17.756,0.166,2,NA,NA,0,17.089,0.092,4,15.916,0.051,4,15.391,0.083,4,NA,NA,0,NA,NA,0
118.040278,0.173,-38.187942,0.204,15.781,0.003,2,16.896,0.095,2,NA,NA,0,16.263,0.005,2,15.5,0.071,2,15.03,0.045,2,NA,NA,0,NA,NA,0
118.040486,0.34,-38.347149,0.426,12.307,0.005,3,13.635,0.023,3,NA,NA,0,12.953,0.029,3,11.867,0.023,3,11.409,0.048,3,11.161,0.015,2,NA,NA,0
118.040519,0.239,-38.397469,0.341,14.138,0.004,3,14.815,0.012,3,NA,NA,0,14.47,0.019,3,13.952,0.033,3,13.753,0.032,3,13.551,0.222,1,NA,NA,0
118.0409,0.6,-38.337455,0.339,13.293,0.023,3,14.031,0.01,3,NA,NA,0,13.651,0.008,3,13.096,0.012,3,12.854,0.039,3,12.742,0.056,3,NA,NA,0
118.041105,0.134,-38.306626,0.68,NA,NA,0,NA,NA,0,NA,NA,0,17.985,0.235,1,17.277,0.239,1,NA,NA,0,NA,NA,0,NA,NA,0
118.042112,0.291,-38.146452,0.231,16.551,0.033,2,17.386,0.022,2,NA,NA,0,16.951,0.122,4,16.112,0.071,4,15.853,0.08,4,NA,NA,0,NA,NA,0
118.042545,0.371,-38.207302,0.241,15.982,0.092,2,16.943,0.002,2,NA,NA,0,16.443,0.011,2,15.73,0.053,2,15.44,0.047,2,NA,NA,0,NA,NA,0
118.04296,0.243,-38.358959,0.233,16.128,0.072,3,17.225,0.078,3,NA,NA,0,16.629,0.025,2,15.857,0.019,2,15.54,0.019,2,NA,NA,0,NA,NA,0
118.043105,0.19,-38.40142,0.375,NA,NA,0,NA,NA,0,NA,NA,0,17.597,0.03,2,16.606,0.036,2,NA,NA,0,NA,NA,0,NA,NA,0
118.043839,0.364,-38.411961,0.213,16.138,0.006,2,17.217,0.099,2,NA,NA,0,16.717,0.061,3,15.845,0.044,3,15.583,0.096,3,NA,NA,0,NA,NA,0
118.044012,0.33,-38.333872,0.373,14.331,0.022,3,15.02,0.009,3,NA,NA,0,14.689,0.013,3,14.147,0.015,3,13.913,0.04,3,13.606,0.222,1,NA,NA,0
118.044112,0.201,-38.223834,0.039,NA,NA,0,NA,NA,0,NA,NA,0,17.396,0.13,1,16.323,0.091,1,NA,NA,0,NA,NA,0,NA,NA,0
118.044309,0.444,-38.083116,0.318,NA,NA,0,NA,NA,0,NA,NA,0,16.801,0.134,1,15.914,0.092,1,NA,NA,0,NA,NA,0,NA,NA,0
118.044434,0.256,-38.095761,0.248,13.952,0.016,4,14.544,0.022,4,NA,NA,0,14.221,0.017,4,13.795,0.038,4,13.653,0.026,4,13.619,0.223,2,NA,NA,0
118.044473,0.22,-38.123369,0.187,16.162,0.08,2,17.776,0.194,2,NA,NA,0,16.989,0.067,4,15.597,0.057,4,14.899,0.075,4,NA,NA,0,NA,NA,0
118.044523,0.558,-38.419181,0.381,16.737,0.141,2,17.841,0.089,2,NA,NA,0,17.267,0.171,2,16.476,0.017,2,16.468,0.321,1,NA,NA,0,NA,NA,0
118.044526,0.641,-38.407758,0.544,14.033,0.03,3,14.733,0.04,3,NA,NA,0,14.372,0.019,3,13.8,0.022,3,13.571,0.067,3,13.517,0.197,3,NA,NA,0
118.044869,0.226,-38.092184,0.23,15.744,0.042,4,16.57,0.075,4,NA,NA,0,16.149,0.056,4,15.415,0.063,4,15.058,0.098,4,NA,NA,0,NA,NA,0
118.045031,0.239,-38.202894,0.101,15.406,0.006,2,16.363,0.04,2,NA,NA,0,15.821,0.036,2,15.139,0.039,2,14.932,0.083,2,NA,NA,0,NA,NA,0
118.045124,0.468,-38.249984,0.308,15.624,0.095,3,17.067,0.11,3,NA,NA,0,16.255,0.06,3,15.128,0.016,3,14.525,0.078,3,NA,NA,0,NA,NA,0
118.045459,0.301,-38.048651,0.283,14.11,0.026,4,14.679,0.03,4,NA,NA,0,14.348,0.022,4,13.933,0.022,4,13.804,0.039,4,13.567,0.042,2,NA,NA,0
118.046423,0.273,-38.338583,0.164,14.937,0.017,3,15.739,0.034,3,NA,NA,0,15.341,0.002,2,14.679,0.011,2,14.446,0.016,2,NA,NA,0,NA,NA,0
118.046482,0.294,-38.170485,0.221,14.288,0.034,4,15.031,0.026,4,NA,NA,0,14.636,0.021,4,14.03,0.035,4,13.765,0.046,4,13.521,0.213,1,NA,NA,0
118.046627,0.347,-38.297769,0.325,13.996,0.031,3,15.491,0.03,3,NA,NA,0,14.747,0.006,3,13.462,0.016,3,12.872,0.068,3,12.663,0.095,3,NA,NA,0
118.047042,0.429,-38.349947,0.318,13.812,0.019,3,14.631,0.02,3,NA,NA,0,14.197,0.007,3,13.56,0.013,3,13.371,0.067,3,13.24,0.188,3,NA,NA,0
118.047428,0.951,-38.082338,0.269,15.322,0.033,4,16.145,0.05,4,NA,NA,0,15.717,0.014,2,15.089,0.045,1,14.689,0.02,2,NA,NA,0,NA,NA,0
118.047785,0.274,-38.365121,0.211,16.081,0.026,2,17.414,0.06,2,NA,NA,0,16.836,0.131,3,15.58,0.035,3,15.186,0.2,3,NA,NA,0,NA,NA,0
118.048079,0.486,-38.043092,0.283,16.847,0.154,3,17.698,0.199,3,NA,NA,0,17.283,0.059,4,16.536,0.09,4,16.192,0.293,2,NA,NA,0,NA,NA,0
118.048098,0.763,-38.35946,0.303,14.817,0.028,3,16.361,0.171,3,NA,NA,0,15.551,0.031,3,14.261,0.025,2,13.78,0.071,3,13.424,0.079,2,NA,NA,0
118.04844,0.369,-38.409616,0.145,15.889,0.037,2,16.644,0.115,2,NA,NA,0,16.19,0.002,2,15.761,0.011,2,15.443,0.028,2,NA,NA,0,NA,NA,0
118.048646,0.249,-38.174934,0.332,13.226,0.029,3,13.922,0.015,3,NA,NA,0,13.546,0.007,3,13.026,0.014,3,12.806,0.028,3,12.649,0.143,3,NA,NA,0
118.048789,0.514,-38.316907,0.297,16.022,0.068,3,17.041,0.149,3,NA,NA,0,16.406,0.089,3,15.65,0.036,3,15.256,0.007,3,NA,NA,0,NA,NA,0
118.048878,0.4,-38.028282,0.351,NA,NA,0,NA,NA,0,NA,NA,0,17.268,0.11,4,16.232,0.106,4,15.703,0.083,4,NA,NA,0,NA,NA,0
118.04924,0.285,-38.223082,0.539,14.857,0.004,2,15.816,0.007,2,NA,NA,0,15.344,0.002,2,14.519,0.03,2,14.184,0.007,2,NA,NA,0,NA,NA,0
118.049346,0.586,-38.41693,0.252,NA,NA,0,NA,NA,0,NA,NA,0,17.16,0.044,3,16.409,0.089,3,15.926,0.096,2,NA,NA,0,NA,NA,0
118.049479,0.207,-38.031818,0.184,15.939,0.02,4,16.789,0.108,4,NA,NA,0,16.36,0.043,4,15.667,0.055,4,15.383,0.066,4,NA,NA,0,NA,NA,0
118.049635,0.218,-38.140874,0.257,15.828,0.063,4,16.894,0.1,4,NA,NA,0,16.333,0.026,4,15.461,0.024,3,14.967,0.05,4,NA,NA,0,NA,NA,0
118.049732,0.289,-38.324115,0.17,15.272,0.015,2,16.081,0.022,2,NA,NA,0,15.587,0,2,14.98,0.048,2,14.656,0.032,2,NA,NA,0,NA,NA,0
118.050068,0.157,-38.385803,0.229,NA,NA,0,NA,NA,0,NA,NA,0,16.887,0.086,2,15.827,0.023,2,15.498,0.139,1,NA,NA,0,NA,NA,0
118.050342,0.224,-38.306338,0.165,14.943,0.034,3,15.745,0.044,3,NA,NA,0,15.317,0.031,3,14.66,0.019,3,14.412,0.051,3,NA,NA,0,NA,NA,0
118.050474,0.342,-38.373648,0.297,16.111,0.004,2,17.147,0.039,2,NA,NA,0,16.674,0.03,3,15.758,0.042,3,15.541,0.196,3,NA,NA,0,NA,NA,0
118.050482,0.636,-38.131699,0.541,NA,NA,0,NA,NA,0,NA,NA,0,18.088,0.164,1,17.047,0.16,1,16.003,0.189,1,NA,NA,0,NA,NA,0
118.050655,0.374,-38.153738,0.351,NA,NA,0,NA,NA,0,NA,NA,0,18.06,0.089,3,16.448,0.024,3,15.667,0.104,3,NA,NA,0,NA,NA,0
118.050861,0.558,-38.294227,0.22,16.209,0.098,1,17.456,0.157,1,NA,NA,0,16.897,0.049,3,15.86,0.037,3,15.527,0.133,3,NA,NA,0,NA,NA,0
118.051397,0.371,-38.247086,0.431,16.595,0.133,3,17.635,0.057,3,NA,NA,0,17.099,0.116,3,16.293,0.034,3,15.993,0.266,3,NA,NA,0,NA,NA,0
118.051472,0.273,-38.110076,0.342,17.315,0.18,1,NA,NA,0,NA,NA,0,17.403,0.12,4,16.631,0.194,4,16.131,0.137,3,NA,NA,0,NA,NA,0
118.051987,0.301,-38.068588,0.221,14.35,0.035,4,15.548,0.047,4,NA,NA,0,14.976,0.041,4,13.882,0.045,4,13.376,0.013,4,13.015,0.033,2,NA,NA,0
118.052315,0.031,-38.041414,0.238,NA,NA,0,NA,NA,0,NA,NA,0,18.171,0.213,1,17.688,0.309,1,NA,NA,0,NA,NA,0,NA,NA,0
118.052319,0.727,-38.402971,0.296,NA,NA,0,NA,NA,0,NA,NA,0,17.193,0.097,3,16.136,0.057,3,15.767,0.161,3,NA,NA,0,NA,NA,0
118.052768,0.571,-38.281889,0.295,NA,NA,0,NA,NA,0,NA,NA,0,18.022,0.074,2,16.931,0.037,2,15.937,0.359,2,NA,NA,0,NA,NA,0
118.053641,0.251,-38.324414,0.203,15.528,0.013,2,16.407,0.104,2,NA,NA,0,15.931,0.017,2,15.196,0.036,2,15.029,0.081,2,NA,NA,0,NA,NA,0
118.053727,0.45,-38.430303,0.146,16.209,0.116,3,17.287,0.085,3,NA,NA,0,16.739,0.163,3,15.923,0.067,3,15.647,0.238,3,NA,NA,0,NA,NA,0
118.054182,0.381,-38.135678,0.319,16.739,0.106,1,18.268,0.292,1,NA,NA,0,17.582,0.044,3,16.417,0.027,3,15.706,0.109,3,NA,NA,0,NA,NA,0
118.054247,0.406,-38.204259,0.131,NA,NA,0,NA,NA,0,NA,NA,0,17.161,0.183,1,15.828,0.087,1,NA,NA,0,NA,NA,0,NA,NA,0
118.054253,0.507,-38.171602,0.388,16.77,0.116,1,17.877,0.245,1,NA,NA,0,17.486,0.03,3,16.648,0.178,3,16.143,0.015,2,NA,NA,0,NA,NA,0
118.054692,0.337,-38.321043,0.284,16.177,0.073,2,17.204,0.019,2,NA,NA,0,16.69,0.076,3,15.831,0.047,3,15.569,0.118,3,NA,NA,0,NA,NA,0
118.054731,0.127,-38.100603,0.116,NA,NA,0,NA,NA,0,NA,NA,0,17.915,0.158,1,16.933,0.154,1,NA,NA,0,NA,NA,0,NA,NA,0
118.054792,0.464,-38.387272,0.391,13.386,0.004,3,13.973,0.025,3,NA,NA,0,13.68,0.017,3,13.215,0.021,3,13.103,0.043,3,13.072,0.108,3,NA,NA,0
118.055077,0.103,-38.367777,0.111,12.809,0.02,3,13.559,0.014,3,NA,NA,0,13.168,0.012,3,12.586,0.005,3,12.406,0.041,3,12.294,0.024,2,NA,NA,0
118.055236,0.618,-38.116766,0.687,16.719,0.191,3,17.733,0.054,3,NA,NA,0,17.294,0.072,3,16.493,0.132,3,16.051,0.031,2,NA,NA,0,NA,NA,0
118.055519,0.571,-38.413833,0.185,16.236,0.09,2,17.244,0.149,2,NA,NA,0,16.816,0.118,3,16.015,0.137,3,15.668,0.04,3,NA,NA,0,NA,NA,0
118.055998,0.284,-38.360966,0.192,NA,NA,0,NA,NA,0,NA,NA,0,17.509,0.162,3,15.972,0.027,3,15.348,0.187,3,NA,NA,0,NA,NA,0
118.056114,0.093,-38.30561,0.225,NA,NA,0,NA,NA,0,NA,NA,0,18.122,0.267,1,16.486,0.125,1,15.928,0.178,1,NA,NA,0,NA,NA,0
118.056205,0.218,-38.334341,0.262,14.433,0.033,3,15.153,0.022,3,NA,NA,0,14.788,0.014,3,14.239,0.023,3,14.066,0.06,3,13.733,0.267,1,NA,NA,0
118.056401,0.691,-38.314389,0.422,16.794,0.039,2,17.97,0.285,2,NA,NA,0,17.291,0.047,3,16.45,0.176,3,15.871,0.238,1,NA,NA,0,NA,NA,0
118.056728,0.25,-38.20503,0.319,NA,NA,0,16.585,0.092,1,NA,NA,0,16.117,0.042,1,NA,NA,0,14.865,0.072,1,NA,NA,0,NA,NA,0
118.056944,0.319,-38.291763,0.178,NA,NA,0,NA,NA,0,NA,NA,0,17.476,0.076,2,16.88,0.058,2,NA,NA,0,NA,NA,0,NA,NA,0
118.057317,0.328,-38.187111,0.164,11.596,0.017,2,12.654,0.009,2,NA,NA,0,12.121,0.005,2,11.199,0.029,2,10.83,0.048,4,10.629,0.023,3,NA,NA,0
118.057694,0.252,-38.20535,0.127,15.863,0.037,2,16.601,0.138,1,NA,NA,0,16.107,0.072,1,15.411,0.027,2,15.305,0.092,1,NA,NA,0,NA,NA,0
118.057698,0.181,-38.071215,0.19,15.176,0.013,4,15.824,0.043,4,NA,NA,0,15.465,0.018,4,14.999,0.052,4,14.778,0.094,4,NA,NA,0,NA,NA,0
118.058417,0.289,-38.025056,0.397,NA,NA,0,NA,NA,0,NA,NA,0,17.608,0.138,3,16.787,0.227,3,16.172,0.079,2,NA,NA,0,NA,NA,0
