# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5601198418464599424" 12.70789 -0.34600 1.93682 0.40181 1.65905 0.37266 0.51
"Gaia EDR3 5601926020282068864" 13.07606 0.04700 1.93773 0.40377 1.65745 0.37124 0.51
"Gaia EDR3 5601175775395305728" 13.15462 0.01100 1.93718 0.40255 1.65854 0.37164 0.52
"Gaia EDR3 5601924611532836864" 13.46238 -0.02600 1.93055 0.39367 1.64653 0.35727 0.52
"Gaia EDR3 5601173816890316160" 13.80778 -0.02900 1.92340 0.38387 1.64105 0.35007 0.53
"Gaia EDR3 5601175053840856960" 14.21085 0.09200 1.91210 0.37179 1.62845 0.34320 0.54
"Gaia EDR3 5601924371014653312" 14.29330 1.29700 1.92608 0.39994 1.62282 0.35570 0.42
"Gaia EDR3 5601926123361268224" 14.45205 0.07100 1.90108 0.35992 1.61422 0.33030 0.54
"Gaia EDR3 5601925023849719040" 14.67627 0.00300 1.88589 0.35015 1.60301 0.31935 0.54
"Gaia EDR3 5601175191279790720" 14.81595 0.11000 1.87934 0.34485 1.59335 0.31157 0.55
"Gaia EDR3 5601172579939747072" 14.85497 -0.04700 1.87063 0.33837 1.58660 0.30892 0.54
"Gaia EDR3 5601926673117061888" 15.12736 0.26900 1.85964 0.33316 1.56068 0.29468 0.56
"Gaia EDR3 5601175947194015360" 15.27726 0.22100 1.84288 0.32019 1.54087 0.28102 0.56
"Gaia EDR3 5601175947194019584" 15.32069 0.18800 1.83835 0.31841 1.53605 0.27821 0.56
"Gaia EDR3 5601926844915762048" 15.33899 0.19500 1.83645 0.31756 1.53467 0.27726 0.56
"Gaia EDR3 5601926192080752128" 15.41845 0.30300 1.83065 0.31439 1.52368 0.27576 0.54
"Gaia EDR3 5601171102470914688" 15.61943 0.30500 1.80548 0.30108 1.49760 0.26110 0.54
"Gaia EDR3 5601175122560337152" 15.63958 0.28400 1.80242 0.30038 1.49481 0.25882 0.55
"Gaia EDR3 5601925985922333312" 15.71199 0.22300 1.79232 0.29514 1.48695 0.25186 0.55
"Gaia EDR3 5601175878474530816" 15.85849 0.31700 1.77422 0.28894 1.46942 0.25541 0.54
"Gaia EDR3 5601926123361269504" 15.86475 0.26000 1.77196 0.28785 1.46799 0.25290 0.54
