EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP V eV BV eBV UB eUB VI eVI
"Gaia EDR3 5597406512097671680" -0.09847 -0.207822 119.60924023777 -28.78250937467 "" "" "" "" "" "" 16.545492 0.009904 1.039787 0.005721118771708905 16.513 0.007 0.779 0.01 0.222 0.012 0.884 0.018
"Gaia EDR3 5597797732068327808" 0.109419 0.207814 119.84594095916 -28.36686290123 "" "" "" "" "" "" 16.75594 0.004725 1.27701 0.010565280687232118 16.572 0.01 1.07 0.02 0.91 0.022 1.121 0.02
"Gaia EDR3 5597789829338115712" 0.156168 -0.014143 119.89944275861 -28.5887603128 "" "" "" "" "" "" 16.668734 0.0116 1.210445 0.006374318002735666 16.651 0.009 0.869 0.012 0.414 0.014 1.073 0.012
"Gaia EDR3 5600793214067523072" -0.10809 0.154229 119.598688262 -28.42044841663 "" "" "" "" "" "" 16.852169 0.011248 0.908354 0.007377435665595464 16.723 0.009 0.635 0.012 0.382 0.012 0.788 0.014
"Gaia EDR3 5597769935049711488" 0.137875 -0.193804 119.87887844828 -28.76844650871 "" "" "" "" "" "" 16.73896 0.009047 1.141219 0.006307889662953848 16.73 0.009 0.928 0.016 0.484 0.02 0.999 0.018
"Gaia EDR3 5597793334031099904" 0.184223 0.117812 119.93113013828 -28.45675992082 "" "" "" "" "" "" 17.007414 0.003588 1.149714 0.009487195844926993 16.751 0.025 0.866 0.036 0.227 0.032 0.996 0.036
"Gaia EDR3 5597791719123420416" 0.14892 0.091545 119.89101764786 -28.48308282407 "" "" "" "" "" "" 18.594238 0.00419 "" "" 16.758 0.009 0.668 0.013 0.302 0.013 0.787 0.013
"Gaia EDR3 5600802456837019904" -0.059451 0.233487 119.65404314885 -28.34122920217 "" "" "" "" "" "" 16.94074 0.010105 1.150041 0.006938314780982483 16.905 0.009 0.854 0.019 0.276 0.023 1.025 0.013
"Gaia EDR3 5600790018611984768" -0.149368 0.047694 119.55158200197 -28.52693327069 "" "" "" "" "" "" 17.416388 0.006287 1.395805 0.014845209092498495 17.056 0.008 1.136 0.012 1.237 0.015 1.28 0.011
"Gaia EDR3 5597405309508812800" -0.085713 -0.238632 119.62376636293 -28.81333060872 "" "" "" "" "" "" 17.067463 0.011739 1.205818 0.0074347552750578146 17.078 0.007 0.947 0.014 0.285 0.017 1.059 0.027
"Gaia EDR3 5597792337598673280" 0.21662 0.109802 119.9679977867 -28.4647085307 "" "" "" "" "" "" 16.960266 0.004014 1.897835 0.00855817971299972 17.096 0.008 1.505 0.014 1.08 0.017 1.827 0.017
"Gaia EDR3 5597783885095035136" 0.101413 -0.055079 119.83713006492 -28.62976372518 "" "" "" "" "" "" 18.276148 0.005563 "" "" 17.111 0.01 0.936 0.014 0.405 0.013 1.111 0.014
"Gaia EDR3 5597769316576145536" 0.07354 -0.197564 119.80548822999 -28.77227174638 "" "" "" "" "" "" 17.318888 0.009136 1.23374 0.009214230841475593 17.205 0.008 0.862 0.016 0.409 0.021 1.163 0.018
"Gaia EDR3 5597782304547706112" -0.068476 -0.123232 119.64352502688 -28.69794305249 "" "" "" "" "" "" 17.295946 0.012719 1.165245 0.008456456468285047 17.22 0.007 0.869 0.012 0.19 0.013 1.014 0.016
"Gaia EDR3 5600796375149173888" -0.116251 0.190737 119.58945419803 -28.38393184125 "" "" "" "" "" "" 19.360271 0.020074 "" "" 17.257 0.009 0.813 0.018 0.214 0.02 1.041 0.017
"Gaia EDR3 5600798952143595776" 0.027815 0.226596 119.75319507377 -28.34813364029 "" "" "" "" "" "" 17.978773 0.004492 "" "" 17.274 0.011 0.937 0.021 0.378 0.02 1.093 0.018
"Gaia EDR3 5597792715555786496" 0.228306 0.121242 119.98126328191 -28.45324362062 "" "" "" "" "" "" 17.435984 0.016624 1.129343 0.009918903669257002 17.331 0.011 0.858 0.017 0.289 0.018 1.025 0.023
"Gaia EDR3 5597789966777115136" 0.105902 -0.016212 119.84219883753 -28.59089194743 "" "" "" "" "" "" 17.306242 0.010733 1.237616 0.007733378886360089 17.333 0.008 0.924 0.013 0.355 0.014 1.114 0.012
"Gaia EDR3 5600790156036859264" -0.125774 0.064119 119.57845822143 -28.51053923066 "" "" "" "" "" "" 19.399578 0.005638 "" "" 17.397 0.009 0.839 0.013 0.278 0.014 1.064 0.018
"Gaia EDR3 5597771962265789184" 0.124119 -0.077593 119.86302842215 -28.65225325281 "" "" "" "" "" "" 17.690117 0.003434 1.254894 0.01583508421196427 17.446 0.024 0.963 0.036 0.504 0.037 1.135 0.035
"Gaia EDR3 5597769247846989440" 0.022793 -0.193149 119.74759199137 -28.76787974015 "" "" "" "" "" "" 17.584288 0.009592 1.232435 0.008734017231492048 17.467 0.008 0.896 0.013 0.289 0.016 1.137 0.017
"Gaia EDR3 5597820821817401856" 0.222512 0.24609 119.97437457172 -28.32840890328 "" "" "" "" "" "" 19.231306 0.004666 "" "" 17.654 0.019 1.031 0.028 0.354 0.031 1.252 0.025
"Gaia EDR3 5597411077633926144" -0.143756 -0.08668 119.55776000205 -28.66131492619 "" "" "" "" "" "" 17.845644 0.01405 1.271786 0.009928532016365763 17.698 0.008 0.948 0.012 0.326 0.016 1.159 0.012
"Gaia EDR3 5600414054354852224" -0.198378 -0.042761 119.49560542031 -28.61730724467 "" "" "" "" "" "" 17.907103 0.015093 1.4014 0.015798908474954843 17.747 0.009 1.191 0.013 1.017 0.021 1.234 0.024
"Gaia EDR3 5597797319760776704" 0.103231 0.162323 119.83895867344 -28.41236026411 "" "" "" "" "" "" 18.03578 0.005644 1.184204 0.01235085300697891 17.807 0.014 0.937 0.022 0.302 0.023 1.06 0.023
"Gaia EDR3 5597790035496550656" 0.147088 -0.005018 119.88908754518 -28.57964859443 "" "" "" "" "" "" 18.140297 0.00782 "" "" 17.82 0.015 1.367 0.021 1.245 0.032 1.81 0.019
"Gaia EDR3 5597787492876073984" -0.016666 -0.035339 119.70260671982 -28.61007084541 "" "" "" "" "" "" 17.8689 0.012353 1.195871 0.011856613386629421 17.828 0.01 0.918 0.016 0.196 0.017 1.056 0.012
"Gaia EDR3 5597410738345387648" -0.194283 -0.123646 119.50009896983 -28.698199775 "" "" "" "" "" "" 18.015736 0.011636 1.140263 0.012319206549124826 17.919 0.012 0.812 0.015 0.48 0.015 1.017 0.02
"Gaia EDR3 5597778456255988864" 0.202568 0.00328 119.95224748628 -28.57125869699 "" "" "" "" "" "" 18.074507 0.014075 1.413805 0.01415444513218374 18.021 0.011 1.129 0.016 0.553 0.024 1.321 0.019
"Gaia EDR3 5597793334033127552" 0.181412 0.117805 119.92793324972 -28.45677252704 "" "" "" "" "" "" 18.728064 0.00638 "" "" 18.036 0.011 0.988 0.015 0.376 0.019 1.154 0.015
"Gaia EDR3 5597406786975592832" -0.124812 -0.184603 119.57921600722 -28.75926194297 "" "" "" "" "" "" 18.217829 0.01129 1.196821 0.012931461325001132 18.067 0.011 0.928 0.015 0.358 0.018 1.051 0.023
"Gaia EDR3 5597788145701530880" 0.061353 0.025386 119.79143634422 -28.54932912854 "" "" "" "" "" "" 19.26738 0.005404 "" "" 18.133 0.009 1.146 0.013 0.736 0.023 1.36 0.013
"Gaia EDR3 5600793896952166656" -0.241888 0.082655 119.44636814446 -28.49180097628 "" "" "" "" "" "" 18.443796 0.011008 1.13883 0.015314048223771533 18.133 0.014 0.837 0.022 0.444 0.026 0.959 0.017
"Gaia EDR3 5597769454013404672" 0.098777 -0.186185 119.83426701144 -28.76087175933 "" "" "" "" "" "" 17.148779 0.010115 2.664586 0.013453947115995365 18.177 0.013 1.469 0.031 1.091 0.057 2.683 0.021
"Gaia EDR3 5597787179328140928" -0.107093 -0.013227 119.59962786905 -28.58790573902 "" "" "" "" "" "" 18.109814 0.011434 1.420681 0.01281741705648997 18.198 0.008 1.188 0.013 0.658 0.025 1.274 0.012
"Gaia EDR3 5597791616044224640" 0.114294 0.07029 119.85165034909 -28.50438152609 "" "" "" "" "" "" 18.812393 0.007426 1.123795 0.022769430142188452 18.215 0.009 0.852 0.015 0.38 0.02 1.025 0.012
"Gaia EDR3 5597767254990022016" 0.245628 -0.19289 120.00180126605 -28.76733547713 "" "" "" "" "" "" 20.16808 0.008992 "" "" 18.233 0.022 1.097 0.039 0.777 0.055 1.363 0.025
"Gaia EDR3 5597790928841233664" 0.110929 0.02876 119.84787040124 -28.54591470831 "" "" "" "" "" "" 18.324476 0.013366 1.316927 0.0687762597412799 18.295 0.049 0.761 0.055 0.525 0.024 "" ""
"Gaia EDR3 5597768595021633280" 0.107795 -0.217737 119.84459102739 -28.79241500643 "" "" "" "" "" "" 18.29813 0.013076 1.390251 0.015802721442840156 18.303 0.013 1.019 0.023 0.352 0.026 1.352 0.025
"Gaia EDR3 5600795172558913408" -0.229233 0.13037 119.46088568576 -28.44411443821 "" "" "" "" "" "" 20.77279 0.017231 "" "" 18.354 0.016 1.07 0.025 0.539 0.036 1.218 0.021
"Gaia EDR3 5597791341166594432" 0.128122 0.051417 119.86741197659 -28.5232382337 "" "" "" "" "" "" 18.56407 0.013034 1.470474 0.016795046442329358 18.436 0.012 1.09 0.032 0.565 0.043 1.358 0.017
"Gaia EDR3 5597789004706633088" -0.069397 0.051307 119.64260679147 -28.52340322276 "" "" "" "" "" "" 18.671797 0.01706 1.28499 0.04846093106823269 18.54 0.013 1.074 0.037 0.549 0.042 1.243 0.026
"Gaia EDR3 5597771653036552320" 0.165822 -0.095488 119.91058345365 -28.67008985195 "" "" "" "" "" "" 18.452276 0.014633 1.673189 0.022799278804383264 18.554 0.017 1.299 0.025 1.326 0.054 1.615 0.026
"Gaia EDR3 5597782270187997952" -0.07754 -0.140099 119.63317791018 -28.71480395863 "" "" "" "" "" "" 18.979027 0.006608 1.459248 0.13433537733970155 18.571 0.014 1.182 0.02 1.097 0.03 1.308 0.018
"Gaia EDR3 5597767594276734592" 0.21565 -0.155475 119.96751432618 -28.72998609108 "" "" "" "" "" "" 18.541725 0.009706 1.382376 0.023435223766800264 18.587 0.013 1.063 0.028 0.454 0.04 1.357 0.025
"Gaia EDR3 5597406439069084800" -0.096479 -0.214606 119.61150415916 -28.78929495895 "" "" "" "" "" "" 17.980381 0.010635 2.200931 0.021958303440839867 18.588 0.011 1.731 0.025 0.756 0.055 2.275 0.028
"Gaia EDR3 5597788626749011328" -0.051855 0.020621 119.66255452631 -28.55409976299 "" "" "" "" "" "" 18.326376 0.014485 1.878437 0.016108880656333636 18.611 0.016 1.505 0.024 1.084 0.056 1.872 0.02
"Gaia EDR3 5597793024784148864" 0.18608 0.103499 119.93327145561 -28.47106997444 "" "" "" "" "" "" 20.699255 0.010665 "" "" 18.631 0.011 0.887 0.021 0.186 0.028 1.157 0.019
"Gaia EDR3 5597798006946119168" 0.162873 0.236207 119.90663923749 -28.33840031803 "" "" "" "" "" "" 21.015327 0.02173 "" "" 18.649 0.014 0.92 0.026 0.304 0.032 1.116 0.028
"Gaia EDR3 5600789430187438848" -0.19435 -0.021152 119.50023895196 -28.59570608382 "" "" "" "" "" "" 20.327332 0.01108 "" "" 18.658 0.01 1.414 0.02 1.117 0.048 1.96 0.015
"Gaia EDR3 5600790430915075712" -0.190034 0.038717 119.50527798804 -28.53584499178 "" "" "" "" "" "" 21.008831 0.023935 "" "" 18.685 0.009 1.227 0.015 1.039 0.052 1.416 0.014
"Gaia EDR3 5597785740520059008" -0.091877 -0.060849 119.61690873082 -28.63554236737 "" "" "" "" "" "" 20.715517 0.013228 "" "" 18.698 0.013 1.097 0.019 0.554 0.027 1.272 0.025
"Gaia EDR3 5597410875786259456" -0.157999 -0.112078 119.54148496587 -28.68669192255 "" "" "" "" "" "" 19.728712 0.011675 "" "" 18.749 0.014 1.396 0.022 0.786 0.046 1.741 0.03
"Gaia EDR3 5600796169005095424" -0.18117 0.175425 119.51563517656 -28.39915303558 "" "" "" "" "" "" 18.74292 0.015227 1.330944 0.027576472326967423 18.752 0.015 1.059 0.028 0.431 0.04 1.16 0.019
"Gaia EDR3 5597791925273321600" 0.2131 0.063185 119.96410169468 -28.51133238233 "" "" "" "" "" "" 20.962124 0.015118 "" "" 18.781 0.012 1.029 0.018 0.366 0.03 1.356 0.019
"Gaia EDR3 5600797062358675072" -0.219722 0.188589 119.47183999108 -28.38591561019 "" "" "" "" "" "" 21.116127 0.017984 3.043324 0.5911741114299577 18.799 0.02 1.008 0.041 0.306 0.046 1.158 0.024
"Gaia EDR3 5597820821817413760" 0.2166 0.243692 119.96766344288 -28.33081910385 "" "" "" "" "" "" 20.669634 0.017161 "" "" 18.801 0.019 1.093 0.031 0.276 0.041 1.332 0.023
"Gaia EDR3 5597767392430763008" 0.20816 -0.176296 119.95902076187 -28.75082219108 "" "" "" "" "" "" 19.258978 0.008309 "" "" 18.829 0.024 1.174 0.041 0.526 0.056 1.586 0.026
"Gaia EDR3 5600799158287593728" -0.023901 0.194577 119.69442364016 -28.38015324408 "" "" "" "" "" "" 21.339956 0.024691 "" "" 18.887 0.011 0.959 0.023 0.302 0.03 1.226 0.024
"Gaia EDR3 5597781033237336192" -0.01049 -0.184093 119.70962471407 -28.75882526417 "" "" "" "" "" "" 20.191427 0.007785 "" "" 18.932 0.014 1.09 0.024 0.394 0.036 1.377 0.025
"Gaia EDR3 5597793299662081024" 0.156719 0.123597 119.89983731354 -28.45101939053 "" "" "" "" "" "" 18.56078 0.012436 2.00342 0.029297368414244993 18.942 0.012 1.306 0.019 "" "" 1.975 0.019
"Gaia EDR3 5597798041315225984" 0.168166 0.247485 119.91263257804 -28.32711401194 "" "" "" "" "" "" 18.530436 0.003116 1.354626 0.02692062662717939 18.943 0.013 0.959 0.035 0.283 0.047 1.308 0.025
"Gaia EDR3 5597778078307556096" 0.216609 -0.044809 119.96834819226 -28.61931930074 "" "" "" "" "" "" 19.010666 0.012059 1.596323 0.03617328081609408 18.988 0.011 1.204 0.021 0.452 0.035 1.555 0.024
"Gaia EDR3 5597787282407387392" -0.094554 -0.005595 119.61391537906 -28.58028610826 "" "" "" "" "" "" 18.746662 0.01254 1.826511 0.025367325933176324 19.012 0.01 1.434 0.019 1.292 0.069 1.715 0.013
"Gaia EDR3 5597406409012199808" -0.135213 -0.19689 119.56733319997 -28.77153599073 "" "" "" "" "" "" 19.04419 0.014073 1.361668 0.024685222299991545 19.017 0.009 1.061 0.017 0.644 0.03 1.221 0.025
"Gaia EDR3 5597771339488265344" 0.10461 -0.138449 119.84086637546 -28.71313039849 "" "" "" "" "" "" 18.510887 0.012864 2.236118 0.0223358648142399 19.018 0.017 1.538 0.03 1.183 0.081 2.208 0.025
"Gaia EDR3 5597782338907407360" -0.048322 -0.127833 119.6664992391 -28.70255552221 "" "" "" "" "" "" 21.061626 0.022736 "" "" 19.091 0.014 0.854 0.022 0.422 0.03 1.038 0.025
"Gaia EDR3 5597405820593800576" -0.056734 -0.21105 119.65685743871 -28.78576771301 "" "" "" "" "" "" 19.429386 0.005941 1.479471 0.06758302808397977 19.126 0.01 1.123 0.023 0.525 0.035 1.257 0.026
"Gaia EDR3 5600797749540862080" -0.170491 0.243919 119.52790025004 -28.33067691797 "" "" "" "" "" "" 21.070566 0.021566 0.88102 0.47978754509991195 19.152 0.019 1.519 0.046 "" "" 1.991 0.024
"Gaia EDR3 5597781170676345344" -0.03697 -0.181938 119.67941902377 -28.75666484053 "" "" "" "" "" "" 19.122889 0.014502 1.470163 0.0326277621206236 19.224 0.013 1.117 0.024 0.39 0.044 1.373 0.026
"Gaia EDR3 5600792728721129472" -0.152813 0.111689 119.54776614612 -28.46293343265 "" "" "" "" "" "" 19.20103 0.011747 1.469997 0.02992376294853306 19.253 0.012 1.204 0.023 0.839 0.069 1.424 0.017
"Gaia EDR3 5600799055209808768" -0.054338 0.179835 119.65982085249 -28.39488475479 "" "" "" "" "" "" 19.436419 0.013265 1.466232 0.057922645329784445 19.338 0.013 1.148 0.023 0.306 0.054 1.397 0.018
"Gaia EDR3 5600797165425478272" -0.226244 0.215935 119.46449277935 -28.35855615964 "" "" "" "" "" "" 20.917894 0.01636 1.394937 0.17515182554857942 19.363 0.026 0.988 0.053 0.171 0.067 1.169 0.029
"Gaia EDR3 5600796856187830912" -0.222093 0.175451 119.46911301702 -28.39904870129 "" "" "" "" "" "" 21.182995 0.026724 1.152559 0.29639532412134983 19.378 0.021 1.244 0.049 "" "" 1.307 0.026
"Gaia EDR3 5597793505824316160" 0.229059 0.143592 119.98206455607 -28.43089251264 "" "" "" "" "" "" 21.200535 0.032783 "" "" 19.394 0.014 0.809 0.026 0.467 0.056 0.969 0.029
"Gaia EDR3 5597786255916101760" -0.064693 -0.035993 119.64789852234 -28.61070648685 "" "" "" "" "" "" 20.822634 0.014909 "" "" 19.497 0.023 0.986 0.032 0.312 0.043 1.239 0.027
"Gaia EDR3 5597789107775379712" 0.0011 0.052501 119.72284176165 -28.52223206001 "" "" "" "" "" "" 19.850435 0.007811 "" "" 19.529 0.019 1.317 0.028 "" "" 1.971 0.024
"Gaia EDR3 5600795584876863616" -0.23379 0.170497 119.45580353696 -28.40397709249 "" "" "" "" "" "" 20.999657 0.024264 "" "" 19.55 0.023 1.167 0.045 0.709 0.084 1.452 0.028
"Gaia EDR3 5600794038689337216" -0.206607 0.086627 119.4865207199 -28.48790338682 "" "" "" "" "" "" "" "" "" "" 19.558 0.015 0.957 0.026 0.325 0.055 1.14 0.021
"Gaia EDR3 5597780036806893056" 0.244127 0.029019 119.99950025979 -28.54543128696 "" "" "" "" "" "" 21.105661 0.020202 "" "" 19.618 0.014 1.174 0.035 0.469 0.067 1.326 0.032
"Gaia EDR3 5597782991750366208" -0.015493 -0.064698 119.7039372526 -28.63942976811 "" "" "" "" "" "" 18.913042 0.013791 2.537762 0.038053401700767826 19.635 0.013 1.685 0.035 "" "" 2.654 0.017
"Gaia EDR3 5600796100272956288" -0.164598 0.162355 119.53445030894 -28.41224967151 "" "" "" "" "" "" 20.752604 0.01794 "" "" 19.638 0.021 1.441 0.041 "" "" 1.795 0.042
"Gaia EDR3 5597791886612590976" 0.203774 0.048899 119.9535192447 -28.52563666202 "" "" "" "" "" "" 19.522188 0.015532 1.447586 0.051227405048469905 19.688 0.017 1.085 0.026 0.382 0.056 1.4 0.03
"Gaia EDR3 5597785293852928128" -0.105959 -0.116859 119.60080073909 -28.69153859522 "" "" "" "" "" "" 19.032087 0.01192 2.125662 0.04150706981948979 19.736 0.027 1.721 0.05 "" "" 2.24 0.031
"Gaia EDR3 5597789485733459328" -0.010887 0.083392 119.70920302418 -28.49134069039 "" "" "" "" "" "" 19.99261 0.011461 1.805862 0.14515611432178804 19.737 0.028 1.364 0.045 "" "" 1.672 0.037
"Gaia EDR3 5597768457573913216" 0.083546 -0.24575 119.81694716602 -28.82044988022 "" "" "" "" "" "" 19.651468 0.016305 1.411627 0.051421278397177174 19.745 0.015 1.078 0.033 "" "" 1.359 0.027
"Gaia EDR3 5597793849417784704" 0.198383 0.170013 119.9471251466 -28.40453365073 "" "" "" "" "" "" 20.78255 0.016148 "" "" 19.784 0.018 1.093 0.032 0.146 0.062 1.244 0.028
"Gaia EDR3 5597771137642259456" 0.107552 -0.145259 119.84422902074 -28.71993703106 "" "" "" "" "" "" 20.938864 0.022691 "" "" 19.843 0.024 1.519 0.045 0.133 0.075 1.412 0.044
"Gaia EDR3 5597411288094890240" -0.15701 -0.08272 119.54266193698 -28.65733573836 "" "" "" "" "" "" 19.497965 0.016004 2.45734 0.06674109813300948 19.999 0.013 1.576 0.049 "" "" 2.55 0.016
"Gaia EDR3 5597784194333932928" 0.018104 -0.082726 119.74222095039 -28.65745796049 "" "" "" "" "" "" 20.994707 0.018909 "" "" 20.041 0.026 1.335 0.043 "" "" 1.623 0.04
"Gaia EDR3 5597777524241335808" 0.181822 -0.092339 119.92881327627 -28.66691463968 "" "" "" "" "" "" 19.363768 0.015102 2.325825 0.07115331267762591 20.072 0.023 1.606 0.039 "" "" 2.508 0.031
"Gaia EDR3 5597768148336263040" 0.066749 -0.239703 119.79777101494 -28.81441520793 "" "" "" "" "" "" 20.774784 0.020206 "" "" 20.091 0.022 1.226 0.042 0.233 0.08 1.537 0.034
"Gaia EDR3 5600797405956139136" -0.180464 0.22078 119.51652572815 -28.35379936202 "" "" "" "" "" "" 21.0617 0.019655 0.301716 0.577579920538275 20.167 0.026 1.23 0.07 "" "" "" ""
"Gaia EDR3 5600790843231806976" -0.169814 0.062262 119.52833762513 -28.51233451935 "" "" "" "" "" "" 20.866243 0.023497 "" "" 20.177 0.027 1.101 0.042 "" "" "" ""
"Gaia EDR3 5597793230945549056" 0.169861 0.10768 119.91481326667 -28.46691674529 "" "" "" "" "" "" 21.040918 0.015584 "" "" 20.178 0.019 1.142 0.044 "" "" "" ""
"Gaia EDR3 5600796959267033984" -0.181796 0.19954 119.51497004142 -28.37503643925 "" "" "" "" "" "" 21.050056 0.031015 "" "" 20.231 0.027 1.192 0.054 "" "" "" ""
"Gaia EDR3 5597792956066779520" 0.193728 0.08995 119.94199971558 -28.48460530513 "" "" "" "" "" "" 20.678734 0.012881 "" "" 20.274 0.042 0.942 0.06 "" "" "" ""
"Gaia EDR3 5597791547325436032" 0.121741 0.066467 119.86012866602 -28.5081960001 "" "" "" "" "" "" 20.654444 0.041481 0.983549 0.24648521815719496 20.494 0.027 0.545 0.036 -0.304 0.057 "" ""
"Gaia EDR3 5600795894114553216" -0.159459 0.149945 119.54027254178 -28.42466817882 "" "" "" "" "" "" 21.15793 0.021177 "" "" 20.757 0.042 1.316 0.076 "" "" "" ""
"Gaia EDR3 5597793471464204160" 0.222315 0.122164 119.97444720351 -28.45233471077 "" "" "" "" "" "" 21.15504 0.032817 "" "" 20.802 0.028 0.786 0.054 "" "" "" ""
"Gaia EDR3 5597791341166940288" 0.135436 0.053946 119.87573238509 -28.52070023973 "" "" "" "" "" "" 20.18016 0.015933 2.521599 0.11200554652783941 20.873 0.034 1.697 0.091 "" "" 2.653 0.037
"Gaia EDR3 5597781582994316032" 0.037129 -0.143708 119.76392668363 -28.71843455066 "" "" "" "" "" "" 20.86782 0.016736 1.333489 0.19657312431255702 20.946 0.038 0.271 0.051 -0.41 0.047 "" ""
"Gaia EDR3 5600798505455402112" 0.015182 0.178083 119.73884917467 -28.39664957651 "" "" "" "" "" "" 21.109713 0.027873 0.17971 0.43446551636004443 21.12 0.048 0.246 0.065 "" "" "" ""
"Gaia EDR3 5600797199797259904" -0.206581 0.202588 119.48680762158 -28.37194291913 "" "" "" "" "" "" 19.86772 0.07757 "" "" 18.502 0.023 0.981 0.031 0.556 0.035 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.705 0.019 0.762 0.042 0.3 0.047 0.707 0.026
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.064 0.016 0.68 0.03 0.667 0.033 0.776 0.021
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.194 0.018 1.94 0.033 1.622 0.044 2.102 0.023
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.899 0.018 0.735 0.035 0.302 0.041 0.906 0.022
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.95 0.013 0.595 0.02 0.248 0.023 0.716 0.025
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.662 0.015 0.913 0.031 0.538 0.039 1.049 0.02
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.725 0.012 0.889 0.025 0.38 0.035 0.995 0.02
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.914 0.015 1.158 0.042 0.897 0.05 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.13 0.02 0.321 0.038 0.902 0.046 1.066 0.024
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.2 0.016 0.826 0.037 0.315 0.042 0.874 0.019
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.208 0.019 0.798 0.034 0.361 0.039 1.008 0.025
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.47 0.019 1.186 0.035 1.283 0.043 1.392 0.026
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.783 0.017 0.925 0.035 0.551 0.047 1.309 0.026
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.868 0.014 0.858 0.027 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.403 0.017 0.821 0.034 1.781 0.066 1.612 0.024
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.451 0.012 1.105 0.027 0.589 0.042 1.3 0.026
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.756 0.017 1.318 0.034 "" "" 1.585 0.027
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.919 0.014 1.077 0.03 0.584 0.04 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.147 0.017 1.093 0.038 0.826 0.057 1.355 0.027
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.282 0.022 1.054 0.048 0.473 0.06 1.237 0.031
