EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP V eV BV eBV UB eUB VI eVI
"Gaia EDR3 5599935904231776896" -0.153 0.102006 116.02712280202 -28.27091732617 "" "" "" "" "" "" 21.016224 0.019184 "" "" 21.421 0.07 1.497 0.284 "" "" 2.226 0.072
"Gaia EDR3 5601422615755275648" 0.162499 0.123204 116.38531532625 -28.2497048722 "" "" "" "" "" "" 20.822983 0.017225 1.577425 0.1583194217523548 21.171 0.067 1.532 0.166 "" "" 1.95 0.071
"Gaia EDR3 5599871441060799744" 0.041934 -0.070161 116.2485360488 -28.44318549776 "" "" "" "" "" "" 20.687836 0.016006 1.943712 0.18544086022772865 21.174 0.085 1.006 0.141 "" "" 1.947 0.093
"Gaia EDR3 5599914395034751872" -0.245224 -0.102635 115.92187119365 -28.47538358142 "" "" "" "" "" "" 19.593803 0.018307 "" "" 21.117 0.048 1.214 0.16 "" "" 1.899 0.058
"Gaia EDR3 5599870826880631808" 0.082912 -0.078676 116.29514712901 -28.45167640112 "" "" "" "" "" "" 20.903326 0.013804 "" "" 21.412 0.088 0.408 0.124 "" "" 2.13 0.098
"Gaia EDR3 5599859934844185344" 0.098981 -0.232321 116.31358704849 -28.60530762306 "" "" "" "" "" "" 20.895954 0.014423 0.721125 0.34797866703003505 21.305 0.109 0.251 0.143 "" "" 1.611 0.125
"Gaia EDR3 5599926970700217728" -0.002066 0.236067 116.19850229003 -28.13696570447 "" "" "" "" "" "" 21.022516 0.016169 1.439039 0.22613385554799176 19.223 0.409 2.364 0.687 "" "" -0.167 0.392
"Gaia EDR3 5599912883207043840" -0.12559 -0.09799 116.05797624367 -28.47094881635 "" "" "" "" "" "" 20.959358 0.015312 2.092802 0.3958083974311308 22.071 0.155 0.385 0.645 "" "" 2.721 0.154
"Gaia EDR3 5599872716678211584" 0.182413 -0.023815 116.40820944639 -28.39669072912 "" "" "" "" "" "" 20.920242 0.016589 1.406139 0.38692686757318884 22.023 0.135 -0.193 0.594 "" "" 2.621 0.134
"Gaia EDR3 5599870277124821888" 0.050402 -0.11952 116.2581930658 -28.49254082236 "" "" "" "" "" "" 20.93522 0.01297 1.481548 0.2528619049402262 21.701 0.12 1.632 0.314 "" "" 2.338 0.12
"Gaia EDR3 5599867116029878528" 0.103518 -0.143356 116.31865620907 -28.51633816041 "" "" "" "" "" "" 21.036634 0.023522 1.924829 0.4953976481827503 21.032 0.101 1.257 0.141 "" "" 1.581 0.103
"Gaia EDR3 5599936144754121472" -0.183415 0.106138 115.992597733 -28.2667365119 "" "" "" "" "" "" 20.971806 0.022449 1.153015 0.526067753724746 21.529 0.07 1.051 0.154 "" "" 0.986 0.35
"Gaia EDR3 5599938373832144256" -0.095314 0.212604 116.09273419772 -28.16038677335 "" "" "" "" "" "" 20.964031 0.018289 1.530609 0.23165097652502997 21.14 0.055 1.189 0.142 "" "" 1.706 0.066
"Gaia EDR3 5599913329883835520" -0.083493 -0.073171 116.10588729287 -28.44617092295 "" "" "" "" "" "" 20.872025 0.01516 1.070931 0.21985919860901887 21.141 0.053 1.141 0.136 0.735 0.626 1.712 0.07
"Gaia EDR3 5599916387900706816" -0.177953 -0.046681 115.99850765564 -28.41956418201 "" "" "" "" "" "" 20.854256 0.018452 0.985273 0.23773389798259736 21.356 0.078 0.441 0.117 "" "" 1.727 0.095
"Gaia EDR3 5599910340586745472" -0.13154 -0.166202 116.05111136393 -28.53915318747 "" "" "" "" "" "" 20.916428 0.016442 1.381012 0.25119148604401387 21.144 0.063 0.92 0.106 "" "" 1.578 0.087
"Gaia EDR3 5599909515952906112" -0.15899 -0.235436 116.01974597795 -28.60834917461 "" "" "" "" "" "" 21.018932 0.013499 1.315735 0.339016561026154 21.756 0.081 0.449 0.496 "" "" 2.524 0.091
"Gaia EDR3 5599865810359607552" 0.127973 -0.21571 116.34658731909 -28.58866577293 "" "" "" "" "" "" 21.09601 0.024793 1.931906 0.5477590806157393 21.863 0.099 -0.368 0.131 "" "" 2.114 0.111
"Gaia EDR3 5599864607768488576" -0.037049 -0.171425 116.15867019004 -28.54445170067 "" "" "" "" "" "" 20.97259 0.016117 1.534809 0.3157067412045552 21.217 0.084 1.158 0.153 "" "" 1.73 0.09
"Gaia EDR3 5599916387900599040" -0.177832 -0.041494 115.9986549371 -28.41437745292 "" "" "" "" "" "" 20.994764 0.022063 0.690668 0.41342087105636066 21.498 0.075 0.541 0.342 "" "" 2.728 0.124
"Gaia EDR3 5599918999240853760" 0.061293 -0.01025 116.27051268505 -28.38326487013 "" "" "" "" "" "" 20.930773 0.014808 1.225166 0.36648448186110144 21.254 0.061 0.736 0.133 "" "" 1.699 0.062
"Gaia EDR3 5601428182025564032" 0.013907 0.238416 116.21661565394 -28.13461621722 "" "" "" "" "" "" 20.9791 0.015295 2.357756 0.3107931105156612 22.192 0.13 0.71 0.292 "" "" 2.673 0.127
"Gaia EDR3 5599911921134071552" -0.067144 -0.115916 116.12445047171 -28.48892758068 "" "" "" "" "" "" 20.94189 0.013574 1.621662 0.19345935677810985 21.601 0.116 1.417 0.267 "" "" 2.187 0.12
"Gaia EDR3 5599866394475221760" 0.156472 -0.175791 116.3789759322 -28.54870769593 "" "" "" "" "" "" 20.963692 0.012942 1.470732 0.3051452863883039 21.637 0.115 -0.234 0.442 "" "" 2.118 0.118
"Gaia EDR3 5599912367810666240" -0.029673 -0.106664 116.1670870924 -28.47969311937 "" "" "" "" "" "" 20.926683 0.011149 1.332996 0.2333084478303347 21.16 0.067 1.187 0.138 "" "" 1.605 0.076
"Gaia EDR3 5599911680616390912" -0.082086 -0.159025 116.10741187655 -28.53202578174 "" "" "" "" "" "" 20.882696 0.01421 0.802059 0.3495896804440886 21.177 0.064 1.037 0.118 "" "" 1.611 0.087
"Gaia EDR3 5599867253468577408" 0.151027 -0.141103 116.37272015702 -28.51402864351 "" "" "" "" "" "" 21.025606 0.021207 1.117481 0.2958212644300609 21.641 0.094 -0.195 0.292 "" "" 2.077 0.097
"Gaia EDR3 5599872407429335552" 0.141441 -0.04341 116.36166324504 -28.41634873046 "" "" "" "" "" "" 20.885895 0.014201 1.328215 0.15849627842318567 21.294 0.09 1.27 0.178 "" "" 1.771 0.096
"Gaia EDR3 5599863680056100864" -0.021795 -0.207072 116.17602638541 -28.58010253402 "" "" "" "" "" "" 20.957844 0.014522 0.270975 0.24477129545761694 21.282 0.07 1.132 0.151 "" "" 1.762 0.081
"Gaia EDR3 5599916147382429056" -0.178025 -0.068724 115.99838368679 -28.44160700134 "" "" "" "" "" "" 21.10309 0.03375 1.121683 0.5348869967254766 21.438 0.086 0.527 0.146 "" "" 1.833 0.091
"Gaia EDR3 5599872373068995712" 0.127303 -0.057114 116.34560615833 -28.43007062782 "" "" "" "" "" "" 20.910494 0.012967 1.587111 0.29895524810412677 21.377 0.096 1.346 0.205 "" "" 1.821 0.098
"Gaia EDR3 5599863095939521664" -0.12152 -0.213968 116.06245497948 -28.58693131413 "" "" "" "" "" "" 21.069426 0.013189 1.888246 0.2844929450267616 22.021 0.082 0.429 0.168 "" "" 2.778 0.093
"Gaia EDR3 5599866944230615680" 0.081747 -0.179315 116.29391046447 -28.55231665217 "" "" "" "" "" "" 20.93922 0.01818 0.870741 0.2906013248765394 21.296 0.11 1.16 0.177 "" "" 1.731 0.114
"Gaia EDR3 5599929856917846144" -0.196917 0.055502 115.97716122161 -28.31734880478 "" "" "" "" "" "" 20.899612 0.014687 "" "" 21.352 0.055 0.398 0.107 "" "" 1.478 0.093
"Gaia EDR3 5599872269989992704" 0.176542 -0.041858 116.40156916966 -28.4147442854 "" "" "" "" "" "" 20.897127 0.012903 1.412468 0.2815824080762149 21.378 0.111 1.504 0.265 "" "" 1.841 0.118
"Gaia EDR3 5599919720795173888" -0.079364 -0.006999 116.11063965939 -28.38000267221 "" "" "" "" "" "" 20.951204 0.014081 0.865091 0.2718525636020378 21.362 0.051 1.385 0.175 "" "" 1.875 0.061
"Gaia EDR3 5599912367811144064" -0.031682 -0.102338 116.16480258008 -28.47536659341 "" "" "" "" "" "" 20.948528 0.018831 1.702782 0.39111739971650455 21.243 0.069 1.07 0.145 "" "" 1.635 0.08
"Gaia EDR3 5599864710847711232" -0.05446 -0.178214 116.1388459082 -28.55123278407 "" "" "" "" "" "" 20.956675 0.014676 0.931761 0.25902305456657715 21.196 0.067 1.154 0.167 "" "" 1.558 0.081
"Gaia EDR3 5599911749335870208" -0.09154 -0.14936 116.09666001608 -28.52235303803 "" "" "" "" "" "" 21.282938 0.027195 0.930304 0.1925949644435181 21.365 0.069 0.671 0.111 "" "" 1.709 0.081
"Gaia EDR3 5599870208405498240" 0.05701 -0.124619 116.26571525355 -28.49763658823 "" "" "" "" "" "" 20.91868 0.016027 1.520897 0.23054953448228865 21.22 0.069 0.998 0.136 "" "" 1.554 0.083
"Gaia EDR3 5599864813926922752" -0.043445 -0.163488 116.15139234427 -28.53651176046 "" "" "" "" "" "" 20.898441 0.014977 0.685188 0.16153210371316284 21.246 0.103 1.155 0.166 "" "" 1.653 0.114
"Gaia EDR3 5601375336741828096" 0.195661 0.089672 116.42303187133 -28.28318043055 "" "" "" "" "" "" 20.978828 0.018749 0.964527 0.4853086045002705 21.865 0.109 -0.254 0.327 "" "" 2.281 0.113
"Gaia EDR3 5599865466762496256" -0.015253 -0.099487 116.18349319324 -28.4725186257 "" "" "" "" "" "" 21.047592 0.027609 "" "" 21.327 0.066 0.967 0.155 "" "" 1.712 0.077
"Gaia EDR3 5599870826880781056" 0.092508 -0.078396 116.30606088246 -28.4513887878 "" "" "" "" "" "" 20.915668 0.012971 1.611115 0.23518328342805322 21.169 0.084 1.358 0.198 "" "" 1.513 0.096
"Gaia EDR3 5599872613587157376" 0.146234 -0.019892 116.36707497409 -28.39282464968 "" "" "" "" "" "" 20.920832 0.015271 1.584841 0.20334671845397456 21.577 0.083 0.492 0.518 "" "" 2.05 0.092
"Gaia EDR3 5599869933528311040" 0.081423 -0.152799 116.29351852639 -28.52580042175 "" "" "" "" "" "" 20.956078 0.02712 1.862053 0.41049123958618167 21.426 0.099 0.959 0.175 "" "" 1.811 0.103
"Gaia EDR3 5599870070966796800" 0.101171 -0.132291 116.31597220385 -28.50527546449 "" "" "" "" "" "" 20.931074 0.013572 0.699078 0.17828470405505908 21.289 0.092 1.387 0.174 "" "" 1.687 0.096
"Gaia EDR3 5599862786701881216" -0.069198 -0.23861 116.12202206057 -28.6116199808 "" "" "" "" "" "" 20.931772 0.011853 1.406479 0.23367995182514054 21.307 0.07 1.145 0.167 "" "" 1.714 0.085
"Gaia EDR3 5599864229811510400" 0.010488 -0.166606 116.21278366219 -28.53963823021 "" "" "" "" "" "" 20.981367 0.015511 1.252506 0.2682048919706723 21.247 0.098 1.143 0.164 "" "" 1.611 0.107
"Gaia EDR3 5599864332890721408" 0.028419 -0.151367 116.2331899872 -28.52439666273 "" "" "" "" "" "" 20.984426 0.018933 1.637783 0.3321183902360723 21.232 0.093 1.147 0.166 "" "" 1.575 0.101
"Gaia EDR3 5599918690001126528" -0.005955 -0.027128 116.19407566389 -28.40016056717 "" "" "" "" "" "" 20.940348 0.023447 1.782381 0.11688748840230934 20.925 0.047 1.6 0.139 "" "" 0.953 0.063
"Gaia EDR3 5601374443388822400" 0.224021 0.0392 116.45535761462 -28.33359659452 "" "" "" "" "" "" 21.036716 0.020801 1.357517 0.25379936093891176 21.805 0.086 -0.097 0.124 "" "" 2.057 0.091
"Gaia EDR3 5599854265487600384" 0.209627 -0.217105 116.43958174386 -28.58993005493 "" "" "" "" "" "" 20.848791 0.014216 1.441046 0.2544144138231952 21.28 0.076 0.955 0.218 "" "" 1.592 0.091
"Gaia EDR3 5599863920573965440" 0.016088 -0.194843 116.21916347469 -28.56787431856 "" "" "" "" "" "" 20.937437 0.016063 1.666443 0.3059199600745267 21.156 0.11 1.12 0.167 "" "" 1.458 0.113
"Gaia EDR3 5599914395035799680" -0.242012 -0.101648 115.92552788134 -28.47440425951 "" "" "" "" "" "" 20.869717 0.013273 1.060856 0.41853864836834365 21.394 0.061 1.16 0.177 "" "" 1.831 0.074
"Gaia EDR3 5599870311484990336" 0.071031 -0.118925 116.28166426717 -28.49193446189 "" "" "" "" "" "" 20.942282 0.014214 0.340313 0.43732877359945116 21.419 0.118 0.857 0.168 "" "" 1.759 0.121
"Gaia EDR3 5599911818054859776" -0.063841 -0.133127 116.12819734197 -28.50614077895 "" "" "" "" "" "" 20.923717 0.01699 0.82263 0.25538662636285403 21.291 0.096 1.573 0.189 "" "" 1.727 0.107
"Gaia EDR3 5599862065148144896" -0.044943 -0.241405 116.14964934283 -28.61442842255 "" "" "" "" "" "" 21.007969 0.018401 2.005001 0.2656056372538053 21.952 0.099 0.265 0.272 "" "" 2.415 0.105
"Gaia EDR3 5599863920573238528" 0.022331 -0.196179 116.22627167107 -28.56920940727 "" "" "" "" "" "" 21.006401 0.013396 0.923372 0.25478443268771345 21.219 0.075 1.112 0.127 "" "" 1.512 0.097
"Gaia EDR3 5599870174046238464" 0.050001 -0.142995 116.25775014929 -28.51601568566 "" "" "" "" "" "" 20.971708 0.015859 1.861914 0.2855588446415204 21.385 0.088 1.054 0.158 "" "" 1.762 0.096
"Gaia EDR3 5599870620722334080" 0.136375 -0.078519 116.35595467995 -28.45146459181 "" "" "" "" "" "" 20.876963 0.012163 1.355785 0.3446130914300848 21.289 0.083 1.117 0.138 "" "" 1.628 0.088
"Gaia EDR3 5599862168227067008" -0.048845 -0.232509 116.14520890512 -28.60553087003 "" "" "" "" "" "" 21.062489 0.018283 1.510055 0.4241745429478294 21.421 0.069 1.03 0.411 "" "" 1.908 0.091
"Gaia EDR3 5599870105326133504" 0.077324 -0.136551 116.28884013331 -28.50955602024 "" "" "" "" "" "" 20.922274 0.021795 2.888199 0.25697091299405855 21.479 0.09 0.924 0.163 "" "" 1.867 0.097
"Gaia EDR3 5599865226243778816" -0.032286 -0.136319 116.16410398458 -28.50934726072 "" "" "" "" "" "" 20.948397 0.017967 1.090746 0.3079927616438412 21.361 0.104 1.133 0.173 "" "" 1.755 0.114
"Gaia EDR3 5599913226804635520" -0.111739 -0.069879 116.07376653983 -28.44285330009 "" "" "" "" "" "" 20.937712 0.017847 1.010086 0.27717964137721224 21.259 0.053 1.129 0.147 "" "" 1.552 0.076
"Gaia EDR3 5599912367810920448" -0.030657 -0.102169 116.16596860199 -28.47519769501 "" "" "" "" "" "" 21.038237 0.035808 0.525907 0.37179086914151077 21.302 0.104 1.586 0.251 "" "" 1.661 0.111
"Gaia EDR3 5599918724362734976" 0.002037 -0.032221 116.20316141631 -28.40525413363 "" "" "" "" "" "" 20.91741 0.012884 1.335743 0.2729769231894887 21.523 0.101 1.124 0.186 "" "" 1.901 0.104
"Gaia EDR3 5599862030788118656" -0.063564 -0.247742 116.12843345337 -28.6207561674 "" "" "" "" "" "" 20.945314 0.016627 1.335279 0.3553784079780312 21.239 0.071 1.469 0.172 "" "" 1.6 0.09
"Gaia EDR3 5599913020644689536" -0.096665 -0.077717 116.09090203905 -28.45070567477 "" "" "" "" "" "" 20.937391 0.017243 1.184088 0.1539745920079024 21.424 0.09 1.17 0.165 "" "" 1.872 0.103
"Gaia EDR3 5599913467322784128" -0.065121 -0.064899 116.12678823345 -28.43791178492 "" "" "" "" "" "" 20.995956 0.017601 1.147743 0.3374265991886235 21.263 0.057 1.193 0.153 "" "" 1.557 0.073
"Gaia EDR3 5601426910715035648" 0.069059 0.200667 116.27918522373 -28.17234382995 "" "" "" "" "" "" 21.02376 0.018748 1.410055 0.2905557332509548 22.113 0.13 -0.147 0.224 "" "" 2.469 0.133
"Gaia EDR3 5599863302098410368" -0.007469 -0.241312 116.19233708169 -28.61434472967 "" "" "" "" "" "" 20.921165 0.011897 1.053785 0.2412599299883841 21.22 0.085 1.343 0.181 "" "" 1.527 0.1
"Gaia EDR3 5599916044303044224" -0.241009 -0.018068 115.92688575079 -28.39082713806 "" "" "" "" "" "" 20.933262 0.015494 0.866463 0.32756844759530795 21.559 0.09 1.216 0.231 "" "" 1.959 0.097
"Gaia EDR3 5599854334207259008" 0.20043 -0.206926 116.4290860945 -28.57976920979 "" "" "" "" "" "" 21.052452 0.023877 2.068388 0.5935211100078918 21.396 0.082 0.469 0.192 "" "" 1.644 0.093
"Gaia EDR3 5599871788953304192" 0.093433 -0.035423 116.30706941336 -28.40841481297 "" "" "" "" "" "" 20.933817 0.018499 1.675526 0.31183797697682686 21.402 0.095 1.386 0.177 "" "" 1.81 0.104
"Gaia EDR3 5599871170478458240" 0.064219 -0.08986 116.27389408542 -28.46287400004 "" "" "" "" "" "" 20.959568 0.015375 0.642406 0.35764162243368713 21.307 0.083 1.319 0.19 "" "" 1.629 0.092
"Gaia EDR3 5599910031349262720" -0.124243 -0.205483 116.05936441528 -28.57844272095 "" "" "" "" "" "" 20.932022 0.015428 1.350225 0.38074919882909797 21.474 0.075 0.565 0.433 "" "" 1.845 0.091
"Gaia EDR3 5599869693007940352" 0.194042 -0.038282 116.42145877767 -28.4111376511 "" "" "" "" "" "" 21.116936 0.023614 "" "" 21.619 0.076 0.14 0.13 "" "" 1.836 0.087
"Gaia EDR3 5599863233378974464" -0.096665 -0.18678 116.09078837161 -28.55976906395 "" "" "" "" "" "" 21.008017 0.016552 0.894669 0.7282337789762295 21.277 0.087 1.244 0.163 "" "" 1.587 0.1
"Gaia EDR3 5599870586363487488" 0.129902 -0.094187 116.3486133892 -28.46714005433 "" "" "" "" "" "" 20.94772 0.015348 2.59659 0.17705278828925572 21.36 0.075 1.207 0.177 "" "" 1.705 0.089
"Gaia EDR3 5599921232623377024" 0.118488 0.074117 116.33541604312 -28.29884983274 "" "" "" "" "" "" 20.921879 0.014536 1.642212 0.3682845570370824 21.514 0.076 1.257 0.201 "" "" 1.839 0.079
"Gaia EDR3 5599921370062801408" 0.073599 0.082227 116.28442728591 -28.29078054773 "" "" "" "" "" "" 20.978188 0.020553 2.13134 0.40131960368888037 21.37 0.074 1.091 0.163 "" "" 1.671 0.08
"Gaia EDR3 5599911680616730240" -0.082822 -0.164787 116.10656895154 -28.53778793529 "" "" "" "" "" "" 21.031916 0.014888 1.381151 0.24750747622849698 21.401 0.068 1.216 0.172 "" "" 1.772 0.081
"Gaia EDR3 5599918552564279552" -0.028722 -0.061747 116.16818317635 -28.43477621454 "" "" "" "" "" "" 20.994146 0.026271 1.770372 0.44668526531552394 21.342 0.071 1.189 0.161 "" "" 1.691 0.091
"Gaia EDR3 5599922813171623680" -0.065909 0.033698 116.12596117134 -28.33931490376 "" "" "" "" "" "" 20.917784 0.013649 1.468845 0.305974832777142 21.386 0.07 1.338 0.174 "" "" 1.767 0.084
"Gaia EDR3 5599909962629514752" -0.173292 -0.197285 116.0035258349 -28.57017623259 "" "" "" "" "" "" 20.968569 0.013193 1.060108 0.2669470439319379 21.382 0.056 1.112 0.152 "" "" 1.732 0.071
"Gaia EDR3 5599924393719605376" -0.090999 0.107415 116.09752675887 -28.26557854955 "" "" "" "" "" "" 20.897741 0.012618 1.351549 0.18364018626106868 21.472 0.088 2.271 0.512 "" "" 1.838 0.094
"Gaia EDR3 5599922675732678784" -0.090094 0.004878 116.09845607676 -28.3681164226 "" "" "" "" "" "" 20.935278 0.018395 0.294682 0.5989252396752036 21.393 0.065 1.166 0.164 "" "" 1.736 0.077
"Gaia EDR3 5599910100068445952" -0.131294 -0.189546 116.05135883139 -28.56249752576 "" "" "" "" "" "" 21.075064 0.01852 1.279074 0.33117611218504267 21.315 0.078 0.984 0.137 "" "" 1.559 0.094
"Gaia EDR3 5599918896161422208" 0.023637 -0.030181 116.22771649906 -28.40321113671 "" "" "" "" "" "" 20.888868 0.012767 1.25914 0.215667337768147 21.317 0.051 1.192 0.116 "" "" 1.634 0.071
"Gaia EDR3 5599871170478828032" 0.061018 -0.086326 116.27024991435 -28.45934143878 "" "" "" "" "" "" 20.955515 0.01874 1.227301 0.2628864764874755 21.34 0.093 1.115 0.167 "" "" 1.622 0.1
"Gaia EDR3 5599862821062481152" -0.098695 -0.239998 116.08842004419 -28.61298523634 "" "" "" "" "" "" 21.023512 0.023887 "" "" 21.714 0.109 0.874 0.297 "" "" 2.081 0.116
"Gaia EDR3 5601374512108263168" 0.216173 0.054043 116.44640703641 -28.31877005003 "" "" "" "" "" "" 20.909283 0.017117 1.127661 0.4335625494366413 21.434 0.085 1.454 0.232 "" "" 1.748 0.091
"Gaia EDR3 5599866428834713984" 0.169876 -0.168049 116.39422098822 -28.54094559831 "" "" "" "" "" "" 21.058073 0.024063 1.208376 0.21127008844604578 21.191 0.079 1.587 0.192 "" "" 1.441 0.093
"Gaia EDR3 5601375577259997056" 0.19568 0.108494 116.42301439772 -28.26435872896 "" "" "" "" "" "" 20.878593 0.012318 1.108074 0.2062981615671841 21.466 0.07 1.256 0.171 "" "" 1.798 0.077
"Gaia EDR3 5599910203147642496" -0.090525 -0.170567 116.09779545073 -28.54356172834 "" "" "" "" "" "" 20.98811 0.026467 1.07876 0.39401520256076417 21.391 0.087 1.083 0.19 "" "" 1.71 0.106
"Gaia EDR3 5599864573408740864" -0.018872 -0.167346 116.17936240078 -28.54037769422 "" "" "" "" "" "" 21.094902 0.017658 1.233105 0.41961116535430754 21.417 0.085 0.958 0.165 "" "" 1.706 0.096
"Gaia EDR3 5599863027220881536" -0.104162 -0.219302 116.08221633292 -28.59228337554 "" "" "" "" "" "" 20.993422 0.023236 3.635033 0.2825106378545771 21.804 0.099 1.286 0.633 "" "" 2.31 0.11
"Gaia EDR3 5599871239197948288" 0.050198 -0.085706 116.25794337727 -28.45872732618 "" "" "" "" "" "" 20.969477 0.019123 1.491743 0.31275797498545105 21.376 0.086 1.009 0.163 "" "" 1.638 0.094
"Gaia EDR3 5599864642128224128" -0.030667 -0.160147 116.1659389788 -28.53317568237 "" "" "" "" "" "" 21.0019 0.016019 1.528128 0.26611138899716413 21.327 0.083 1.229 0.153 "" "" 1.619 0.094
"Gaia EDR3 5599910237507598208" -0.113228 -0.173879 116.07194670635 -28.54685086811 "" "" "" "" "" "" 20.979763 0.01567 0.653456 0.4225904903437842 21.499 0.095 1.334 0.213 "" "" 1.878 0.106
"Gaia EDR3 5599912711408535296" -0.053701 -0.066932 116.13977437366 -28.43995129306 "" "" "" "" "" "" 21.012316 0.016513 0.960587 0.2455190946810451 21.331 0.067 1.132 0.137 "" "" 1.594 0.08
"Gaia EDR3 5599910100068978688" -0.129625 -0.199065 116.05324578994 -28.57201832619 "" "" "" "" "" "" 20.932924 0.024555 "" "" 21.352 0.069 1.177 0.169 "" "" 1.641 0.091
"Gaia EDR3 5599874091056188672" 0.118042 0.031658 116.33496311247 -28.34130925995 "" "" "" "" "" "" 20.907858 0.013876 1.660334 0.2920215484942849 21.651 0.102 0.85 0.174 "" "" 1.986 0.108
"Gaia EDR3 5599860587679218304" 0.08601 -0.238601 116.29881934942 -28.61159907859 "" "" "" "" "" "" 20.920187 0.013882 1.985201 0.347873141281416 21.343 0.085 1.246 0.167 "" "" 1.644 0.101
"Gaia EDR3 5599912642689281536" -0.050181 -0.081847 116.14376878452 -28.45486817401 "" "" "" "" "" "" 20.952826 0.016856 0.890354 0.3612427367518965 21.391 0.106 1.14 0.174 "" "" 1.694 0.116
"Gaia EDR3 5599871995111734272" 0.078813 -0.030691 116.29044442256 -28.40369428482 "" "" "" "" "" "" 20.974167 0.012919 0.940607 0.22606957938873598 21.473 0.077 1.089 0.156 "" "" 1.85 0.093
"Gaia EDR3 5599886323126277760" -0.208369 -0.229062 115.96351427464 -28.60188922738 "" "" "" "" "" "" 20.99024 0.0164 0.558432 0.373528953502938 21.387 0.064 1.496 0.283 "" "" 1.725 0.083
"Gaia EDR3 5599873472580916736" 0.088373 -0.014125 116.30129728875 -28.38712156077 "" "" "" "" "" "" 20.92124 0.016751 1.183703 0.30873831202654456 21.464 0.088 0.993 0.153 "" "" 1.766 0.098
"Gaia EDR3 5599919480276993920" -0.046729 -0.00635 116.14773328442 -28.37937249226 "" "" "" "" "" "" 20.918629 0.011845 1.116211 0.18004986181610916 21.388 0.082 0.882 0.133 "" "" 1.599 0.096
"Gaia EDR3 5599872338709241088" 0.167901 -0.033503 116.39172934135 -28.40640326257 "" "" "" "" "" "" 20.974918 0.012398 1.22607 0.32940944706094877 21.615 0.122 0.923 0.169 "" "" 1.91 0.123
"Gaia EDR3 5599865191884022656" 0.005675 -0.11603 116.20730181518 -28.48906264765 "" "" "" "" "" "" 21.097927 0.026363 0.233253 0.6080157780625434 21.502 0.084 1.131 0.164 "" "" 1.793 0.089
"Gaia EDR3 5599865775999466624" 0.125196 -0.227279 116.34344034959 -28.60023806395 "" "" "" "" "" "" 21.07529 0.019304 1.589682 0.330411657320077 21.566 0.098 0.689 0.157 "" "" 1.816 0.106
"Gaia EDR3 5599921473141547392" 0.110373 0.102478 116.32616664409 -28.27049803083 "" "" "" "" "" "" 20.980764 0.022568 "" "" 21.583 0.079 0.4 0.121 "" "" 1.712 0.089
"Gaia EDR3 5599912677048569728" -0.034878 -0.073783 116.16117818432 -28.44680999562 "" "" "" "" "" "" 21.077543 0.0189 1.687012 0.4212950061916234 21.406 0.072 1.026 0.146 "" "" 1.669 0.09
"Gaia EDR3 5599919377201727232" -0.045758 -0.027624 116.14882589618 -28.40064744229 "" "" "" "" "" "" 20.992367 0.01987 1.504988 0.3317220516230418 21.463 0.069 1.299 0.193 "" "" 1.741 0.075
"Gaia EDR3 5599919102319856384" 0.007163 -0.019897 116.20898784133 -28.39292940311 "" "" "" "" "" "" 20.925432 0.013586 1.329851 0.2901692598208846 21.442 0.031 0.864 0.098 "" "" 1.745 0.05
"Gaia EDR3 5599872579228275072" 0.134241 -0.029679 116.35345605274 -28.40262676988 "" "" "" "" "" "" 21.129065 0.031373 0.691347 0.5123488041949547 21.594 0.111 1.013 0.202 "" "" 1.862 0.113
"Gaia EDR3 5599936247829387008" -0.179747 0.129478 115.99680647596 -28.24340271184 "" "" "" "" "" "" 20.866325 0.013569 1.265287 0.20898771303595817 21.391 0.058 1.386 0.248 "" "" 1.638 0.07
"Gaia EDR3 5599936900664642688" -0.133852 0.180276 116.04897643388 -28.1926730731 "" "" "" "" "" "" 20.967756 0.014772 1.565718 0.3293671797371438 21.656 0.102 0.347 0.584 "" "" 1.883 0.102
"Gaia EDR3 5599868730936684928" 0.24489 -0.067414 116.47934622003 -28.4401642893 "" "" "" "" "" "" 20.903807 0.013296 1.153563 0.34040778564833085 21.362 0.09 1.41 0.217 "" "" 1.602 0.097
"Gaia EDR3 5599863095939521536" -0.11572 -0.213789 116.06906010802 -28.58675882857 "" "" "" "" "" "" 20.998932 0.017813 0.423 0.3018993941729595 21.455 0.067 1.274 0.492 "" "" 1.767 0.083
"Gaia EDR3 5599870036606657152" 0.091392 -0.139105 116.30485086093 -28.51209861139 "" "" "" "" "" "" 21.117687 0.018919 0.931845 0.30742195701185693 21.451 0.123 1.311 0.218 "" "" 1.696 0.123
"Gaia EDR3 5599912092933803904" -0.087127 -0.128846 116.10170274624 -28.50184327501 "" "" "" "" "" "" 21.092493 0.020142 1.505939 0.3145933137623875 21.532 0.079 0.786 0.148 "" "" 1.807 0.096
"Gaia EDR3 5599870380204876288" 0.055776 -0.104449 116.26429881247 -28.47746737851 "" "" "" "" "" "" 21.096062 0.02525 1.727409 0.6140172385568665 21.566 0.112 1.254 0.211 "" "" 1.869 0.118
"Gaia EDR3 5599886288766129280" -0.194956 -0.232733 115.97878401057 -28.60558623089 "" "" "" "" "" "" 21.175007 0.033513 0.933632 0.40349294250209633 21.812 0.098 -0.476 0.21 "" "" 1.983 0.11
