EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP V eV BV eBV UB eUB VI eVI
"Gaia EDR3 5538133661301469696" 0.161163 -0.174598 118.80233799154 -38.38690364632 "" "" "" "" "" "" 20.973873 0.028776 1.564373 0.17160405785703323 20.521 0.072 1.093 0.112 "" "" 1.275 0.095
"Gaia EDR3 5538143831788047488" 0.040255 -0.188886 118.64809648708 -38.40135948561 "" "" "" "" "" "" 20.714037 0.021501 1.73629 0.2016750984554117 20.752 0.043 1.455 0.101 "" "" 1.812 0.052
"Gaia EDR3 5538902048127254272" -0.037894 0.028759 118.54852102254 -38.18371538943 "" "" "" "" "" "" 21.1501 0.03138 -0.564447 0.362957960492672 20.933 0.058 0.268 0.076 -0.362 0.12 0.6 0.082
"Gaia EDR3 5538145309256783104" 0.014543 -0.129244 118.61527265509 -38.34172647946 "" "" "" "" "" "" 20.603304 0.02084 1.532984 0.17158277158269708 20.675 0.062 1.437 0.097 "" "" 1.674 0.067
"Gaia EDR3 5538875350615087104" -0.240297 -0.128858 118.29035893057 -38.34094423147 "" "" "" "" "" "" 21.136969 0.017903 1.514975 0.3583793053428169 20.682 0.047 1.226 0.092 "" "" 1.574 0.062
"Gaia EDR3 5538917475647763328" -0.233034 0.148188 118.30074729372 -38.06392431651 "" "" "" "" "" "" 21.161299 0.03137 0.988829 0.9116737669939835 20.847 0.087 1.151 0.127 "" "" 1.813 0.096
"Gaia EDR3 5538139296299350784" 0.239655 -0.12529 118.90226788056 -38.33737840649 "" "" "" "" "" "" 20.835796 0.016965 1.243759 0.366785620913634 20.851 0.061 1.123 0.105 "" "" 1.763 0.069
"Gaia EDR3 5538909194952740864" 0.065064 0.171614 118.67934389068 -38.04084160558 "" "" "" "" "" "" 20.768238 0.034776 1.582613 0.19225071732505966 20.721 0.062 1.393 0.106 "" "" 1.708 0.076
"Gaia EDR3 5538910809866456832" 0.123917 0.215062 118.75397646089 -37.99731755068 "" "" "" "" "" "" 20.588923 0.017894 1.633116 0.10177613033024983 20.738 0.045 1.328 0.103 "" "" 1.575 0.053
"Gaia EDR3 5538152043766391040" 0.028477 0.080254 118.63293381511 -38.13222449999 "" "" "" "" "" "" 20.613426 0.021974 1.676518 0.16909315407194936 20.718 0.038 1.178 0.077 "" "" 1.523 0.045
"Gaia EDR3 5538123074200805888" -0.161562 -0.247876 118.39040423441 -38.46018007003 "" "" "" "" "" "" 20.62681 0.024747 1.324549 0.1669909338527095 20.656 0.059 1.128 0.089 -0.768 0.471 1.336 0.07
"Gaia EDR3 5538144484619883520" -0.003509 -0.211693 118.59225114276 -38.42417756072 "" "" "" "" "" "" 20.965868 0.020944 1.342373 0.153370771899342 20.707 0.05 1.316 0.095 "" "" 1.475 0.061
"Gaia EDR3 5538150768152483456" 0.064915 0.008416 118.67933876558 -38.2040391488 "" "" "" "" "" "" 20.809603 0.019865 1.625847 0.1133738291141302 20.842 0.054 1.358 0.117 "" "" 1.689 0.064
"Gaia EDR3 5538158056715444224" 0.084981 0.122164 118.70470491311 -38.09027088504 "" "" "" "" "" "" 21.008446 0.043075 1.547735 0.1844026712604782 20.806 0.045 1.149 0.092 "" "" 1.747 0.078
"Gaia EDR3 5538917784896161792" -0.227654 0.163382 118.30764056619 -38.04874714631 "" "" "" "" "" "" 20.705532 0.031678 1.50466 0.27897626595106617 20.852 0.045 1.419 0.121 "" "" 1.614 0.053
"Gaia EDR3 5538157983695714432" 0.055268 0.116404 118.66695858878 -38.09605933194 "" "" "" "" "" "" 20.9838 0.026363 0.629837 0.10432091161890793 20.814 0.082 0.968 0.113 "" "" 1.404 0.119
"Gaia EDR3 5538132905388361728" 0.22755 -0.215079 118.8871951884 -38.42720582174 "" "" "" "" "" "" 21.070484 0.026219 1.05543 0.5510803317212474 20.848 0.07 0.906 0.139 "" "" 1.399 0.077
"Gaia EDR3 5538146305685950592" 0.161929 -0.078393 118.80304102223 -38.29069674265 "" "" "" "" "" "" 21.025246 0.021847 2.092093 0.5108256333593685 21.622 0.108 -0.265 0.13 "" "" 1.589 0.122
"Gaia EDR3 5538133798741451136" 0.125903 -0.16812 118.75734052459 -38.38049483433 "" "" "" "" "" "" 21.043762 0.01595 0.907959 0.24364780060776253 21.101 0.065 0.316 0.098 "" "" 0.094 0.144
"Gaia EDR3 5538148264190708608" 0.010582 -0.122968 118.61022096775 -38.33545137143 "" "" "" "" "" "" 21.010908 0.020367 1.338657 0.18561066402553492 20.943 0.046 1.187 0.104 "" "" 1.582 0.06
"Gaia EDR3 5538132767952281856" 0.189668 -0.204442 118.83880386684 -38.41667827773 "" "" "" "" "" "" 20.970945 0.024601 1.835007 0.2249027457724783 20.902 0.066 1.276 0.111 "" "" 1.495 0.073
"Gaia EDR3 5538145034375984384" 0.037401 -0.167567 118.64444043289 -38.38004192456 "" "" "" "" "" "" 20.814972 0.026655 1.330395 0.28767693772181324 21.603 0.084 -0.149 0.108 "" "" 1.963 0.093
"Gaia EDR3 5538900364500107904" -0.054778 -0.019321 118.5269951482 -38.23178473733 "" "" "" "" "" "" 20.78849 0.017575 1.119253 0.2437083249891148 20.864 0.036 1.205 0.09 "" "" 1.367 0.053
"Gaia EDR3 5538123353377469312" -0.1861 -0.221272 118.35915437847 -38.43351761634 "" "" "" "" "" "" 21.005308 0.024662 2.230267 0.6152868877263679 20.85 0.05 1.104 0.108 "" "" 1.265 0.065
"Gaia EDR3 5538901086057655680" -0.123684 -0.000639 118.43931405945 -38.21301813385 "" "" "" "" "" "" 20.88703 0.018797 1.01693 0.3427067064488234 21.018 0.074 1.493 0.16 "" "" 1.66 0.085
"Gaia EDR3 5538144003582980096" 0.100595 -0.194785 118.7251033832 -38.40719939975 "" "" "" "" "" "" 20.918858 0.018264 1.316574 0.2533794449832109 21.046 0.068 0.747 0.118 "" "" 1.515 0.078
"Gaia EDR3 5538146030808060160" 0.112446 -0.108189 118.74005431554 -38.32058588252 "" "" "" "" "" "" 20.948486 0.01796 1.496244 0.1786275193384267 21.012 0.063 1.169 0.119 "" "" 1.579 0.072
"Gaia EDR3 5538149913457954304" 0.043713 -0.076991 118.65242311565 -38.28946179734 "" "" "" "" "" "" 20.97738 0.024382 0.957569 0.18062459161753142 21.099 0.057 1.242 0.115 "" "" 1.713 0.064
"Gaia EDR3 5538140086573467776" 0.207029 -0.119622 118.86065300322 -38.33181157326 "" "" "" "" "" "" 20.9513 0.017207 0.98959 0.562990435010223 21.573 0.086 -0.085 0.107 "" "" 1.659 0.098
"Gaia EDR3 5538133760081425152" 0.120358 -0.188984 118.75031066015 -38.40136814569 "" "" "" "" "" "" 21.00517 0.017357 1.200548 0.22609930093213468 21.75 0.08 -0.296 0.103 "" "" 1.999 0.092
"Gaia EDR3 5538144411600199040" 0.009296 -0.222688 118.60859800972 -38.43517183764 "" "" "" "" "" "" 20.85336 0.015263 "" "" 21.286 0.059 0.377 0.091 "" "" 1.66 0.08
"Gaia EDR3 5538140430170689024" 0.218372 -0.076078 118.87494530972 -38.28823423227 "" "" "" "" "" "" 20.973104 0.017797 -0.45438 0.49129077765616563 21.528 0.085 -0.01 0.112 "" "" 1.584 0.106
