# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5597788695466525184" 11.04618 0.87193 10.09342 1.98239 7.37647 1.59427 0.46
"Gaia EDR3 5597788248789911424" 11.49190 0.56224 9.96471 1.90174 7.32737 1.54376 0.45
"Gaia EDR3 5597785122054026240" 11.49294 0.51804 9.96446 1.90208 7.32770 1.54348 0.45
"Gaia EDR3 5597787595954892416" 11.83847 0.51462 9.65157 1.73150 7.13099 1.46589 0.43
"Gaia EDR3 5597784361828633984" 11.98554 0.63674 9.44366 1.65808 6.98474 1.43985 0.45
"Gaia EDR3 5597787630314634496" 12.41088 0.54460 8.80648 1.45889 6.44972 1.23065 0.41
"Gaia EDR3 5597787458516318336" 12.48769 0.59630 8.68278 1.41970 6.32207 1.22008 0.43
"Gaia EDR3 5597787527235426816" 12.49868 0.61616 8.66262 1.41568 6.31380 1.21693 0.44
"Gaia EDR3 5597783365396223744" 12.61075 0.37502 8.46475 1.40686 6.14094 1.15952 0.43
"Gaia EDR3 5597787626003777152" 12.65518 0.61084 8.36403 1.36514 6.07438 1.15768 0.44
"Gaia EDR3 5597788695466525312" 12.76737 0.52183 8.16869 1.33935 5.91935 1.13358 0.39
"Gaia EDR3 5597786015406944384" 13.11364 0.53009 7.52900 1.23999 5.40889 1.02195 0.40
"Gaia EDR3 5597789142143112320" 13.40208 0.64614 6.94332 1.16836 4.93719 0.95188 0.51
"Gaia EDR3 5597788283149647872" 13.46619 0.60929 6.79851 1.11675 4.83552 0.92798 0.45
"Gaia EDR3 5597787939552274560" 13.53184 0.77316 6.65874 1.09398 4.71637 0.87204 0.53
"Gaia EDR3 5597788248789912960" 13.61813 0.59047 6.51599 1.07763 4.60121 0.84827 0.40
"Gaia EDR3 5597784331780327040" 13.64892 0.64031 6.44383 1.06743 4.55137 0.84198 0.49
"Gaia EDR3 5597787492875693952" 13.75774 0.54493 6.23195 1.02780 4.39603 0.81245 0.38
"Gaia EDR3 5597787561595527168" 14.08024 0.59680 5.60083 0.92561 3.91654 0.74952 0.36
"Gaia EDR3 5597788248789914240" 14.09969 0.62938 5.56235 0.92410 3.89434 0.74609 0.40
"Gaia EDR3 5597787870832799616" 14.22484 0.69427 5.32922 0.90533 3.69748 0.70510 0.52
"Gaia EDR3 5597784469210897792" 14.33552 0.73666 5.11405 0.86093 3.52294 0.67899 0.57
"Gaia EDR3 5597787870832800384" 14.37541 0.78584 5.04234 0.84736 3.47173 0.66381 0.57
"Gaia EDR3 5597782991750357248" 14.45172 2.14271 4.74302 0.84690 3.25470 0.64877 0.51
"Gaia EDR3 5597788691161543040" 14.54798 0.76105 4.74856 0.82546 3.26969 0.64355 0.58
"Gaia EDR3 5597787767753599104" 14.64179 0.76182 4.59141 0.80425 3.13851 0.61384 0.58
"Gaia EDR3 5597788729826269312" 14.68678 0.72984 4.51835 0.78960 3.08704 0.60862 0.54
"Gaia EDR3 5597787870832800896" 14.78750 0.68507 4.35281 0.76367 2.98027 0.58455 0.40
"Gaia EDR3 5600791289922228736" 14.88235 1.01083 4.16473 0.74537 2.86199 0.57768 0.55
"Gaia EDR3 5597789073423635840" 14.91558 0.71671 4.15203 0.74594 2.84583 0.56851 0.46
"Gaia EDR3 5597788523667845760" 14.95552 0.92923 4.06508 0.74289 2.77368 0.57378 0.56
"Gaia EDR3 5597788935984701184" 14.99728 0.99142 3.99654 0.72986 2.72777 0.55882 0.55
"Gaia EDR3 5597787561595529472" 15.09107 0.74091 3.88379 0.71091 2.66495 0.54247 0.48
"Gaia EDR3 5597788764185998208" 15.10712 0.78262 3.85449 0.71234 2.64388 0.54022 0.57
"Gaia EDR3 5597787733393855104" 15.24516 0.76664 3.66527 0.68412 2.50606 0.50347 0.51
"Gaia EDR3 5597788042631479808" 15.25270 0.82008 3.64997 0.68179 2.49465 0.50483 0.60
"Gaia EDR3 5597783953822931840" 15.25875 0.73248 3.65040 0.68340 2.49588 0.50189 0.40
"Gaia EDR3 5600789881172980736" 15.27930 0.88964 3.60546 0.68074 2.46163 0.50339 0.60
"Gaia EDR3 5597787900882757760" 15.31187 0.73284 3.57840 0.67764 2.45129 0.48715 0.39
"Gaia EDR3 5597788042631482624" 15.33527 0.66214 3.55553 0.67206 2.43716 0.48198 0.33
"Gaia EDR3 5597788970344434432" 15.33790 0.64139 3.55389 0.67204 2.43737 0.48061 0.34
"Gaia EDR3 5597788764185999744" 15.39013 0.78689 3.46275 0.65542 2.37433 0.47758 0.53
"Gaia EDR3 5597788970344430208" 15.42578 0.88730 3.40953 0.64924 2.33731 0.47069 0.61
"Gaia EDR3 5597788661106788352" 15.49778 0.69898 3.33725 0.63797 2.28443 0.44019 0.32
"Gaia EDR3 5597788935984700288" 15.52547 0.78876 3.29107 0.62567 2.25843 0.43158 0.50
"Gaia EDR3 5597789039063911552" 15.53540 0.99782 3.25548 0.61709 2.22390 0.43421 0.58
"Gaia EDR3 5597789004704175872" 15.56453 0.84531 3.23545 0.61482 2.21515 0.42772 0.62
"Gaia EDR3 5597788661106788480" 15.61036 0.71178 3.19168 0.61118 2.18381 0.41297 0.31
"Gaia EDR3 5597786187206060160" 15.67552 0.75704 3.10747 0.59371 2.12725 0.39470 0.35
"Gaia EDR3 5597787011839364992" 15.72458 0.79751 3.04602 0.58033 2.07701 0.38291 0.46
"Gaia EDR3 5597787595954891776" 15.73616 0.73136 3.03869 0.57960 2.07541 0.38048 0.30
"Gaia EDR3 5597789142143117184" 15.74175 0.82953 3.02236 0.57520 2.06642 0.37423 0.56
"Gaia EDR3 5597787595954886400" 15.77537 0.73586 2.99185 0.56847 2.04234 0.35984 0.31
"Gaia EDR3 5597788970344434048" 15.78761 0.78459 2.97527 0.56589 2.03287 0.36045 0.39
"Gaia EDR3 5597789176502849408" 15.79561 0.87279 2.95734 0.56235 2.02054 0.36712 0.63
"Gaia EDR3 5597784606658025088" 15.79780 0.84522 2.95794 0.56195 2.02400 0.36304 0.58
"Gaia EDR3 5597787939552277504" 15.85959 0.76804 2.89371 0.54516 1.98774 0.34889 0.33
"Gaia EDR3 5597787664674368896" 15.87032 0.76305 2.88189 0.54248 1.97927 0.34527 0.32
"Gaia EDR3 5597784194341176320" 15.93996 0.73960 2.80299 0.51999 1.93437 0.32913 0.29
"Gaia EDR3 5600791874037680512" 15.95521 0.92075 2.77303 0.51353 1.90240 0.32990 0.65
"Gaia EDR3 5597787939552274816" 16.02280 0.76849 2.71513 0.49905 1.86569 0.30045 0.30
"Gaia EDR3 5600791393001428480" 16.03105 0.63755 2.71788 0.49904 1.87571 0.30511 0.35
"Gaia EDR3 5597788283149647104" 16.03744 0.78138 2.69772 0.49254 1.85522 0.29718 0.31
"Gaia EDR3 5597787011839366400" 16.05789 0.73897 2.67889 0.48820 1.84808 0.29367 0.28
"Gaia EDR3 5597784159981432832" 16.08271 0.79711 2.64743 0.47854 1.82811 0.28927 0.33
"Gaia EDR3 5597787699034123776" 16.12095 0.88691 2.59738 0.46169 1.79377 0.29252 0.57
"Gaia EDR3 5597788180070424960" 16.13976 0.87155 2.57985 0.45912 1.77979 0.28365 0.52
"Gaia EDR3 5597788248789914112" 16.14198 0.78355 2.58529 0.45919 1.78867 0.27885 0.29
"Gaia EDR3 5597789039064280064" 16.16439 0.92069 2.55183 0.45375 1.75559 0.27836 0.62
"Gaia EDR3 5597787527235425920" 16.21760 0.81517 2.50621 0.43381 1.73776 0.26688 0.32
"Gaia EDR3 5600791942757178240" 16.22844 0.93426 2.48363 0.42796 1.71307 0.26342 0.62
"Gaia EDR3 5597786011101920512" 16.29192 0.83272 2.43268 0.41195 1.68703 0.25214 0.33
"Gaia EDR3 5597788691156847488" 16.32084 0.84215 2.40426 0.40397 1.67604 0.24685 0.35
