# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5597788695466525184" 11.31200 0.50800 11.68740 1.93225 8.25605 1.77381 0.42
"Gaia EDR3 5597788248789911424" 11.64200 0.38500 11.60697 1.89388 8.22670 1.74739 0.41
"Gaia EDR3 5597785122054026240" 11.64900 0.34600 11.59954 1.89422 8.22259 1.74412 0.41
"Gaia EDR3 5597787595954892416" 11.99400 0.33300 11.20914 1.75764 8.04998 1.68230 0.41
"Gaia EDR3 5597784361828633984" 12.19000 0.39500 10.89046 1.72837 7.86841 1.62011 0.43
"Gaia EDR3 5597788523658814592" 12.45500 0.50200 10.27481 1.69485 7.43249 1.51963 0.47
"Gaia EDR3 5597787630314634496" 12.54300 0.35800 10.08795 1.68712 7.27718 1.44623 0.45
"Gaia EDR3 5597787458516318336" 12.61900 0.44000 9.92773 1.65595 7.16784 1.42609 0.47
"Gaia EDR3 5597787527235426816" 12.64500 0.44000 9.88232 1.65510 7.11557 1.42131 0.47
"Gaia EDR3 5597783365396223744" 12.65800 0.23800 9.83994 1.64292 7.09746 1.42441 0.48
"Gaia EDR3 5597787626003777152" 12.84700 0.38500 9.44980 1.58795 6.81780 1.39729 0.41
"Gaia EDR3 5597788695466525312" 12.88900 0.34600 9.38174 1.57665 6.73282 1.36308 0.41
"Gaia EDR3 5597786015406944384" 13.26400 0.36600 8.47585 1.48465 6.06572 1.20243 0.42
"Gaia EDR3 5597789142143112320" 13.54700 0.43200 7.80830 1.33971 5.51734 1.09363 0.36
"Gaia EDR3 5597788283149647872" 13.60800 0.40800 7.66698 1.34722 5.40606 1.08919 0.44
"Gaia EDR3 5597787939552274560" 13.73700 0.47700 7.34898 1.29084 5.15047 1.06723 0.53
"Gaia EDR3 5597788248789912960" 13.74700 0.38000 7.35042 1.29596 5.15559 1.07155 0.39
"Gaia EDR3 5597784331780327040" 13.82400 0.43700 7.16369 1.24777 5.01023 1.05163 0.44
"Gaia EDR3 5597787492875693952" 13.89400 0.38100 7.00958 1.21541 4.89980 1.03476 0.38
"Gaia EDR3 5597788248789914240" 14.24400 0.42300 6.19778 1.09729 4.26684 0.82557 0.45
