# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5538151012973220480" 14.61028 0.89100 3.30106 0.31248 2.78967 0.34072 0.50
"Gaia EDR3 5538151012973229824" 15.79452 1.35900 3.25637 0.30885 2.68349 0.31499 0.35
"Gaia EDR3 5538151047332948608" 15.92930 0.29900 3.14739 0.25864 2.63234 0.28667 0.53
"Gaia EDR3 5538151012973228672" 16.00156 0.25100 3.13394 0.25575 2.61386 0.28488 0.54
"Gaia EDR3 5538149982181067904" 16.06097 0.76800 3.15696 0.25946 2.58694 0.28728 0.48
"Gaia EDR3 5538151047332941184" 16.09145 1.14600 3.20688 0.28899 2.59209 0.29706 0.39
"Gaia EDR3 5538151008672648320" 16.19941 0.22900 3.09891 0.24914 2.55382 0.27202 0.53
"Gaia EDR3 5538150360138149888" 16.27021 0.92300 3.13361 0.25538 2.52091 0.27075 0.46
"Gaia EDR3 5538151012973220736" 16.31328 0.19900 3.07244 0.24212 2.51109 0.26911 0.52
"Gaia EDR3 5538151012973218304" 16.45593 -0.13300 3.02815 0.23036 2.47558 0.27517 0.51
"Gaia EDR3 5538149982181967488" 16.47973 0.78400 3.05097 0.23905 2.44439 0.26628 0.49
"Gaia EDR3 5538151150412144384" 16.52836 0.93300 3.05236 0.24394 2.41986 0.26898 0.48
"Gaia EDR3 5538150390193248896" 16.60894 0.17000 2.99128 0.22522 2.41055 0.26110 0.49
"Gaia EDR3 5538151047332956288" 16.63311 0.28900 2.98668 0.22560 2.39496 0.25945 0.50
"Gaia EDR3 5538150257058978944" 16.64992 0.15900 2.97886 0.22355 2.39051 0.26037 0.47
"Gaia EDR3 5538151287851135360" 16.97276 0.26700 2.86572 0.21660 2.25154 0.24695 0.47
"Gaia EDR3 5538150291418706304" 17.05590 0.20100 2.83169 0.21497 2.22041 0.24852 0.44
"Gaia EDR3 5538150287113992704" 17.13877 0.18700 2.79685 0.21277 2.18433 0.24594 0.42
"Gaia EDR3 5538150188339499008" 17.13904 0.22800 2.79716 0.21308 2.18314 0.24816 0.43
"Gaia EDR3 5538150188339493504" 17.21236 0.25100 2.76330 0.21229 2.14477 0.24327 0.44
"Gaia EDR3 5538151081692712960" 17.24848 0.28700 2.74626 0.21129 2.12259 0.23737 0.46
"Gaia EDR3 5538151047332952832" 17.38033 0.35600 2.68423 0.21375 2.06552 0.23281 0.52
"Gaia EDR3 5538151081692698496" 17.39025 0.21200 2.68442 0.21191 2.06355 0.23337 0.42
"Gaia EDR3 5538151047329324160" 17.42352 0.29600 2.66514 0.21269 2.04810 0.23275 0.47
