ID MP sel
"Gaia EDR3 5538151012973220480" 1.0 1
"Gaia EDR3 5538151012973229824" 1.0 1
"Gaia EDR3 5538151047332948608" 1.0 1
"Gaia EDR3 5538151012973228672" 1.0 1
"Gaia EDR3 5538149982181067904" 1.0 1
"Gaia EDR3 5538151047332941184" 1.0 1
"Gaia EDR3 5538151008672648320" 1.0 1
"Gaia EDR3 5538150360138149888" 1.0 1
"Gaia EDR3 5538151012973220736" 1.0 1
"Gaia EDR3 5538151012973218304" 1.0 1
"Gaia EDR3 5538149982181967488" 1.0 1
"Gaia EDR3 5538151150412144384" 1.0 1
"Gaia EDR3 5538150390193248896" 1.0 1
"Gaia EDR3 5538151047332956288" 1.0 1
"Gaia EDR3 5538150257058978944" 1.0 1
"Gaia EDR3 5538151287851135360" 1.0 1
"Gaia EDR3 5538150291418706304" 1.0 1
"Gaia EDR3 5538150287113992704" 1.0 1
"Gaia EDR3 5538150188339499008" 1.0 1
"Gaia EDR3 5538150188339493504" 1.0 1
"Gaia EDR3 5538151081692712960" 1.0 1
"Gaia EDR3 5538151047332952832" 1.0 1
"Gaia EDR3 5538151081692698496" 1.0 1
"Gaia EDR3 5538151047329324160" 1.0 1
"Gaia EDR3 5538151214826992512" 1.0 1
"Gaia EDR3 5538149535504486912" 1.0 1
"Gaia EDR3 5538150355833509888" 1.0 1
"Gaia EDR3 5538149531199686272" 1.0 1
"Gaia EDR3 5538150218394491904" 1.0 1
"Gaia EDR3 5538150291418699904" 1.0 1
"Gaia EDR3 5538151043028251392" 1.0 1
"Gaia EDR3 5538151012969617152" 1.0 1
"Gaia EDR3 5538151111747766912" 1.0 1
"Gaia EDR3 5538151008668500352" 1.0 1
"Gaia EDR3 5538150394494208256" 1.0 1
"Gaia EDR3 5538150252754254720" 1.0 1
"Gaia EDR3 5538150287113989760" 1.0 1
"Gaia EDR3 5538151047332948480" 1.0 1
"Gaia EDR3 5538151146109541376" 1.0 1
"Gaia EDR3 5538149599919227392" 1.0 1
"Gaia EDR3 5538148740927795584" 1.0 1
"Gaia EDR3 5538149806077671808" 1.0 1
"Gaia EDR3 5538150321473738496" 1.0 1
"Gaia EDR3 5538150291415066752" 1.0 1
"Gaia EDR3 5538150394497905536" 1.0 1
"Gaia EDR3 5538150252754209920" 1.0 1
"Gaia EDR3 5538150257058987520" 1.0 1
"Gaia EDR3 5538150252754195456" 1.0 1
"Gaia EDR3 5538149806077698432" 1.0 1
"Gaia EDR3 5538150188335889152" 1.0 1
"Gaia EDR3 5538149496842073728" 1.0 1
"Gaia EDR3 5538151146107498112" 1.0 1
"Gaia EDR3 5538151047329264384" 1.0 1
"Gaia EDR3 5538150527637518080" 1.0 1
"Gaia EDR3 5538148779591118592" 1.0 1
"Gaia EDR3 5538150291415016704" 1.0 1
"Gaia EDR3 5538150115315255552" 1.0 1
"Gaia EDR3 5538150394494213888" 1.0 1
"Gaia EDR3 5538151111747752192" 1.0 1
"Gaia EDR3 5538150291415032832" 1.0 1
"Gaia EDR3 5538150291415019648" 1.0 1
"Gaia EDR3 5538150321473737984" 1.0 1
"Gaia EDR3 5538150394494216320" 1.0 1
"Gaia EDR3 5538150287113993216" 1.0 1
"Gaia EDR3 5538150291415027200" 1.0 1
"Gaia EDR3 5538151077387983360" 1.0 1
"Gaia EDR3 5538149531199694592" 1.0 1
"Gaia EDR3 5538151047329313536" 1.0 1
"Gaia EDR3 5538151219131617152" 1.0 1
"Gaia EDR3 5538149771717897984" 1.0 1
"Gaia EDR3 5538151184771866496" 1.0 1
"Gaia EDR3 5538151322207201664" 1.0 1
"Gaia EDR3 5538151012969602944" 1.0 1
"Gaia EDR3 5538151111747759488" 1.0 1
"Gaia EDR3 5538151012973227520" 1.0 1
"Gaia EDR3 5538150428857617664" 1.0 1
"Gaia EDR3 5538151283546434176" 1.0 1
"Gaia EDR3 5538150257055354624" 1.0 1
"Gaia EDR3 5538149806077678720" 1.0 1
"Gaia EDR3 5538151043028272768" 1.0 1
"Gaia EDR3 5538151081692704128" 1.0 1
"Gaia EDR3 5538151390930454784" 1.0 1
"Gaia EDR3 5538151077388006144" 1.0 1
"Gaia EDR3 5538150733790659200" 1.0 1
"Gaia EDR3 5538151489704981888" 1.0 1
"Gaia EDR3 5538151180467257472" 1.0 1
"Gaia EDR3 5538150291415037696" 1.0 1
"Gaia EDR3 5538151283546461952" 1.0 1
"Gaia EDR3 5538149496839939072" 1.0 1
"Gaia EDR3 5538148775285448960" 1.0 1
"Gaia EDR3 5538151111747750656" 1.0 1
"Gaia EDR3 5538149496839960704" 1.0 1
"Gaia EDR3 5538150291415052928" 1.0 1
"Gaia EDR3 5538150119616283904" 1.0 1
"Gaia EDR3 5538150287113970688" 1.0 1
"Gaia EDR3 5538149806084229888" 1.0 1
"Gaia EDR3 5538151283546478208" 1.0 1
"Gaia EDR3 5538151043030320000" 1.0 1
"Gaia EDR3 5538151111747795072" 1.0 1
"Gaia EDR3 5538151111747757184" 1.0 1
"Gaia EDR3 5538151012969607936" 1.0 1
"Gaia EDR3 5538150218394473472" 1.0 1
"Gaia EDR3 5538150218394492160" 1.0 1
"Gaia EDR3 5538151111747779712" 1.0 1
"Gaia EDR3 5538149874797180800" 1.0 1
"Gaia EDR3 5538149531199718528" 1.0 1
"Gaia EDR3 5538149531201817600" 1.0 1
"Gaia EDR3 5538150257055345408" 1.0 1
"Gaia EDR3 5538151043034813440" 1.0 1
"Gaia EDR3 5538150287113999744" 1.0 1
"Gaia EDR3 5538151214827022208" 1.0 1
"Gaia EDR3 5538151146107504256" 1.0 1
"Gaia EDR3 5538150252756327296" 1.0 1
"Gaia EDR3 5538149565564785664" 1.0 1
"Gaia EDR3 5538150360134422400" 1.0 1
"Gaia EDR3 5538151012969589632" 1.0 1
"Gaia EDR3 5538151047329274112" 1.0 1
"Gaia EDR3 5538151111747770880" 1.0 1
"Gaia EDR3 5538151081693568128" 1.0 1
"Gaia EDR3 5538151077387979648" 1.0 1
"Gaia EDR3 5538151180469286272" 1.0 1
"Gaia EDR3 5538149501141209984" 1.0 1
"Gaia EDR3 5538151008668490112" 1.0 1
"Gaia EDR3 5538151111747771392" 1.0 1
"Gaia EDR3 5538151047329302912" 1.0 1
"Gaia EDR3 5538151047329286272" 1.0 1
"Gaia EDR3 5538151047329319168" 1.0 1
"Gaia EDR3 5538151420985492096" 1.0 1
"Gaia EDR3 5538150424553004160" 1.0 1
"Gaia EDR3 5538151043034814464" 1.0 1
"Gaia EDR3 5538150257058978432" 1.0 0
"Gaia EDR3 5538151249186798848" 1.0 -1
"Gaia EDR3 5538151081692708736" 1.0 -1
"Gaia EDR3 5538151287851138688" 1.0 -1
"Gaia EDR3 5538150291418708224" 1.0 -1
"Gaia EDR3 5538150016537119744" 1.0 -1
"Gaia EDR3 5538150257055843328" 1.0 -1
"Gaia EDR3 5538151317908235136" 1.0 -1
"Gaia EDR3 5538149535500893440" 1.0 -1
"Gaia EDR3 5538151008675074432" 1.0 -1
"Gaia EDR3 5538151077387987200" 1.0 -1
"Gaia EDR3 5538150428853873152" 1.0 -1
"Gaia EDR3 5538150188335867776" 1.0 -1
"Gaia EDR3 5538150428853901440" 1.0 -1
"Gaia EDR3 5538149943518663424" 1.0 -1
"Gaia EDR3 5538150394494174464" 1.0 -1
"Gaia EDR3 5538151146107513472" 1.0 -1
"Gaia EDR3 5538150291418703104" 1.0 -1
"Gaia EDR3 5538148740927820928" 1.0 -1
"Gaia EDR3 5538151047329310720" 1.0 -1
