# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5538151012973220480" 14.61028 0.89100 3.50029 0.38382 2.98153 0.45535 0.59
"Gaia EDR3 5538151012973229824" 15.79452 1.35900 3.47274 0.36820 2.87762 0.42901 0.32
"Gaia EDR3 5538151047332948608" 15.92930 0.29900 3.34252 0.33200 2.80150 0.38352 0.58
"Gaia EDR3 5538151012973228672" 16.00156 0.25100 3.33268 0.32772 2.77927 0.37442 0.58
"Gaia EDR3 5538149982181067904" 16.06097 0.76800 3.36821 0.33486 2.74728 0.37872 0.54
"Gaia EDR3 5538151047332941184" 16.09145 1.14600 3.44298 0.35857 2.76959 0.40059 0.38
"Gaia EDR3 5538151008672648320" 16.19941 0.22900 3.29522 0.31859 2.71799 0.36260 0.56
"Gaia EDR3 5538150360138149888" 16.27021 0.92300 3.36100 0.33305 2.68479 0.36126 0.48
"Gaia EDR3 5538151012973220736" 16.31328 0.19900 3.27436 0.31394 2.68250 0.35535 0.55
"Gaia EDR3 5538151012973218304" 16.45593 -0.13300 3.22208 0.30277 2.63320 0.34612 0.52
"Gaia EDR3 5538149982181967488" 16.47973 0.78400 3.26365 0.31014 2.58677 0.33227 0.51
"Gaia EDR3 5538151150412144384" 16.52836 0.93300 3.28002 0.31871 2.56891 0.33323 0.49
"Gaia EDR3 5538150390193248896" 16.60894 0.17000 3.19182 0.29630 2.58604 0.33196 0.54
"Gaia EDR3 5538151047332956288" 16.63311 0.28900 3.18748 0.29572 2.56065 0.32679 0.56
"Gaia EDR3 5538150257058978944" 16.64992 0.15900 3.17441 0.29361 2.56376 0.33092 0.54
"Gaia EDR3 5538151287851135360" 16.97276 0.26700 3.06172 0.27355 2.42096 0.30073 0.54
"Gaia EDR3 5538150291418706304" 17.05590 0.20100 3.02983 0.26919 2.37573 0.29326 0.48
"Gaia EDR3 5538150287113992704" 17.13877 0.18700 2.99582 0.26598 2.34934 0.29533 0.45
"Gaia EDR3 5538150188339499008" 17.13904 0.22800 2.99574 0.26607 2.34521 0.29469 0.49
"Gaia EDR3 5538150188339493504" 17.21236 0.25100 2.95740 0.26196 2.30542 0.28716 0.50
"Gaia EDR3 5538151081692712960" 17.24848 0.28700 2.93726 0.26076 2.28724 0.28233 0.54
"Gaia EDR3 5538151047332952832" 17.38033 0.35600 2.87123 0.25642 2.22611 0.28366 0.59
"Gaia EDR3 5538151081692698496" 17.39025 0.21200 2.87188 0.25471 2.21965 0.28447 0.42
"Gaia EDR3 5538151047329324160" 17.42352 0.29600 2.85072 0.25322 2.20361 0.28201 0.52
"Gaia EDR3 5538151214826992512" 17.55951 0.33900 2.77550 0.24559 2.13735 0.26970 0.55
"Gaia EDR3 5538149535504486912" 17.58098 0.28100 2.76695 0.24487 2.12597 0.26884 0.46
"Gaia EDR3 5538150355833509888" 17.60440 0.30300 2.75341 0.24580 2.11116 0.26358 0.48
"Gaia EDR3 5538149531199686272" 17.65087 0.37000 2.72337 0.24470 2.10116 0.25701 0.58
"Gaia EDR3 5538150218394491904" 17.67958 0.38300 2.70842 0.24207 2.08069 0.25062 0.60
"Gaia EDR3 5538150291418699904" 17.75515 0.22300 2.67473 0.23866 2.02919 0.24612 0.37
"Gaia EDR3 5538151043028251392" 17.77684 0.38700 2.65568 0.24025 2.02298 0.24160 0.61
"Gaia EDR3 5538151012969617152" 17.78487 0.30900 2.65547 0.23833 2.01189 0.24548 0.46
"Gaia EDR3 5538151111747766912" 17.84756 0.53300 2.60009 0.23677 1.99774 0.23856 0.63
"Gaia EDR3 5538151008668500352" 17.85274 0.35800 2.61290 0.23658 1.99133 0.23930 0.53
"Gaia EDR3 5538150394494208256" 17.89091 0.35500 2.59131 0.23412 1.97234 0.24219 0.51
"Gaia EDR3 5538150252754254720" 17.91302 0.32800 2.58168 0.23256 1.95942 0.23993 0.45
"Gaia EDR3 5538150287113989760" 17.96993 0.32500 2.54861 0.23177 1.92310 0.24027 0.42
"Gaia EDR3 5538151047332948480" 17.97216 0.08600 2.56571 0.23146 1.93412 0.24173 0.39
"Gaia EDR3 5538151146109541376" 17.98545 0.32000 2.53895 0.23073 1.91570 0.23953 0.41
"Gaia EDR3 5538149599919227392" 18.04336 0.42000 2.50374 0.22628 1.89096 0.22745 0.59
"Gaia EDR3 5538148740927795584" 18.05553 0.34500 2.50181 0.22663 1.88344 0.22825 0.44
"Gaia EDR3 5538149806077671808" 18.05563 0.63100 2.47849 0.22685 1.88208 0.22522 0.60
"Gaia EDR3 5538150321473738496" 18.06021 0.28600 2.50082 0.22675 1.88287 0.23397 0.36
"Gaia EDR3 5538150291415066752" 18.09934 0.24000 2.48615 0.22568 1.86598 0.23419 0.35
"Gaia EDR3 5538150394497905536" 18.11627 0.31200 2.47126 0.22617 1.85651 0.23149 0.38
"Gaia EDR3 5538150252754209920" 18.13122 0.34800 2.46102 0.22556 1.85139 0.22717 0.43
"Gaia EDR3 5538150257058987520" 18.22435 0.35900 2.40543 0.22432 1.80563 0.21668 0.43
"Gaia EDR3 5538150252754195456" 18.25269 0.48200 2.37686 0.21946 1.80232 0.21779 0.60
"Gaia EDR3 5538149806077698432" 18.28759 0.76900 2.32676 0.21810 1.77723 0.21523 0.56
"Gaia EDR3 5538150188335889152" 18.30410 0.41600 2.35338 0.21715 1.76687 0.21792 0.50
"Gaia EDR3 5538149496842073728" 18.30913 0.44400 2.34985 0.21686 1.77273 0.21708 0.54
"Gaia EDR3 5538151146107498112" 18.31247 0.38600 2.35057 0.21728 1.75804 0.21632 0.45
