# Binary systems ID's begin with a '2'
ID Gmag (Umag-Bmag) e_Gmag e_(Umag-Bmag) M_ini1 M_ini2
20 18.113181148479153 0.4611880628294976 0.003040775147658912 0.04200411492294804 2.234885236214987 1.8042555389479342
11 17.20206558189702 0.23480580386247354 0.002413127089278645 0.026318496366852392 3.045228643394347 -99.0
22 19.01829415288011 0.5956327503083481 0.003825841222878042 0.0763296111517807 1.7015635636928355 1.5483186917861214
23 17.95907972779383 0.4427934997008704 0.002924169007318745 0.03840854227761776 2.288813669455627 1.9386110886049548
14 18.499057975084597 0.45084367233153855 0.003353571612259877 0.053436550607895546 2.260905344960739 -99.0
15 19.00259453097496 0.5989950846559242 0.003810630666405598 0.07547518188143951 1.9706065143231268 -99.0
16 18.398243595596536 0.3183441419836372 0.0032688721208068336 0.05007011819511199 2.318813204130834 -99.0
27 16.195917554130173 0.267109810797717 0.001869405824568499 0.018753034122689388 3.357648443016873 2.7129536511506025
18 18.48749618023454 0.3733082574060314 0.0033437475824434557 0.05303531684151153 2.2650769807998916 -99.0
29 17.770728923204153 0.3801967905254552 0.0027877022225599995 0.03462070585714286 2.462628853978527 1.9495074831427082
210 17.932723361545314 0.5043669516496789 0.0029046781783229206 0.03784042501320711 2.256136065173452 2.0287962464819578
211 18.560864895842073 0.44990762349073227 0.003406580464189902 0.05565128224378802 1.8950051847901166 1.7222084461602287
112 18.597025239182003 0.36509683544741567 0.003437981130302894 0.05700332598175322 2.1978114112273905 -99.0
113 17.07127708581942 0.19032134268221337 0.0023343577857771526 0.024923488150874154 3.1099408590547934 -99.0
214 18.972101125750314 0.5627214690798037 0.0037812597555043864 0.07384860301742942 1.6889381512313935 1.5988418057557967
115 18.992963816928672 0.5863409286623472 0.0038013299044678647 0.0749567905438272 1.9754428870702676 -99.0
116 16.30182306503846 0.26731272146331647 0.0019203229979960804 0.01927469336279358 3.4163514112628555 -99.0
217 16.95180796700073 0.1993421314579918 0.002264654903331461 0.02378075770314704 2.9047888227370566 2.511564997380706
218 17.365792390862584 0.344676493826426 0.0025154908467795146 0.028304141313600133 2.7712828974713988 2.054610548316907
119 18.745403667003277 0.4106149351118628 0.00356988854566927 0.06301889671607458 2.11002955844567 -99.0
120 18.7921024669365 0.3745359895056746 0.0036124415005761574 0.06507855600287522 2.081707598100345 -99.0
121 16.894088124682074 0.20572712167423185 0.0022317284893410413 0.023269796722775685 3.1945535125490045 -99.0
122 18.133421768431344 0.37365237288129166 0.003056432472643103 0.04251321532097255 2.491282360049891 -99.0
223 16.66832413854179 0.21042713800977034 0.0021074747026852015 0.021500453950045902 3.1485458286574546 2.467237757268677
224 17.180907453149437 0.3209840638697639 0.0024002063938055145 0.026081921610916332 2.6599922875491506 2.572837639161857
225 19.006036482213332 0.5212992292703017 0.003813960211930724 0.07566150752306053 1.7453077362408582 1.4847250870008342
126 18.603657968854943 0.4178414233240167 0.003443772149701384 0.05725597518257138 2.195723695711294 -99.0
227 17.090486461630746 0.27384660238745245 0.0023457637828009194 0.02511856736385954 2.8935162213885066 2.2882577993341213
128 17.38082808303534 0.24484357395497228 0.0025251062746068985 0.02850107234702455 2.9488481128737782 -99.0
129 18.84090686883416 0.44206338843942417 0.0036574552734581537 0.06732240948679362 2.0558134958608325 -99.0
130 18.2790853718024 0.3789164540324993 0.00317151523971348 0.046453788168925196 2.3971025251655527 -99.0
231 18.45573943732707 0.4378456801866187 0.0033169117820225466 0.05195379291082337 2.095016859006547 1.5647087872959506
232 18.836163432074926 0.3440515275316384 0.0036530557612641803 0.06710011915186483 1.8127619990778412 1.5509032042079427
133 18.667689135790116 0.3374063574142265 0.003500181670899083 0.05977146686056726 2.1540386776707514 -99.0
134 17.01987682413423 0.1959328017459893 0.0023041097331513902 0.024417250809169865 3.135854681046335 -99.0
235 17.54047274482953 0.32106277493927865 0.00262949505572662 0.030758910622832078 2.6014915408209296 2.0853754636403257
136 19.02064107942972 0.6041219783612448 0.003828120249945953 0.07645834495265388 1.9610396603223996 -99.0
137 18.288250401191465 0.3372403340466998 0.0031788993720842907 0.04671882360898029 2.3894708841560712 -99.0
138 18.125381657809378 0.3678686229722319 0.003050203339407093 0.04230991319362389 2.4962987683031055 -99.0
139 17.882874836756557 0.2778035029210914 0.0028681691463092788 0.0368009066522014 2.6488360060361975 -99.0
240 17.78008845579881 0.37046834984601534 0.002794330643376102 0.03479463688962478 2.4785072020593764 1.898837823512732
141 18.66198131503207 0.35894113893688184 0.003495115962641355 0.059541500185965726 2.158260737192976 -99.0
242 18.00766421955727 0.41846456362358814 0.0029604411816016338 0.03949055220578196 2.2839518635477 1.8726096012655868
143 18.51013665972064 0.36528149542829846 0.003363012222767484 0.05382482401915754 2.250696286808109 -99.0
244 18.031801990129086 0.5008218528876629 0.0029786288895996427 0.04004536382122384 2.213814637751207 1.9512334197294139
245 18.988294509700893 0.506617825689426 0.003796828744132506 0.07470701548279315 1.8528782199507172 1.327190079283162
146 18.72835512755683 0.5215338704610623 0.003554478762422585 0.06228757681213651 2.123963247736256 -99.0
247 17.40835910668757 0.3596004429706431 0.002542807917398253 0.02886840738767116 2.624276711431348 2.2845520478560974
248 16.745321107262555 0.24817221754443453 0.002149054189569219 0.022065271490622707 2.9205403104985357 2.840866988732705
149 18.726567036746466 0.48375600362228854 0.003552866407315054 0.062211500910095995 2.1237459590390775 -99.0
150 17.01290206526162 0.24350544454496764 0.002300035537985103 0.024350284874254273 3.141204392105315 -99.0
251 18.625366358781495 0.5124851675256581 0.0034627939849940378 0.05809314485151335 1.8798768351272677 1.6811523882730728
152 17.659615648740978 0.2736434876913942 0.0027102028577984595 0.03266052447137809 2.787386323417708 -99.0
153 17.99258944487753 0.2817837402380603 0.0029491387824675972 0.03914991971993761 2.5789350313829313 -99.0
254 16.09590757788123 0.28962005498477694 0.0018225631389537065 0.018302640577655942 3.38130185639486 2.783556807865715
155 17.68827251728403 0.2701570801529584 0.0027299818513875037 0.03314807877677783 2.769827442583653 -99.0
156 18.962790799053685 0.4561412911848866 0.003772337343752446 0.0733605100026172 1.988079987910696 -99.0
257 18.255743347595065 0.3899351311627428 0.003152786284998121 0.04578824922375641 2.0250241822932855 1.8948146508174257
158 19.274534860540307 0.5784121717671444 0.00408285951482833 0.09205883929647218 1.8330068043040233 -99.0
159 18.318275726033892 0.3988734657277148 0.0032032109781208544 0.04760205215454986 2.3730116340686753 -99.0
260 18.487829418979757 0.41495858244137834 0.0033440303314315515 0.05304682496477695 2.076319174545214 1.5508567106801918
161 18.61485306909862 0.4146091127604291 0.0034535686985702105 0.05768573210524539 2.1888203397443666 -99.0
262 17.622767175582723 0.3973296254397723 0.0026849804660970147 0.03205120449126275 2.369236133616721 2.3054875689097347
163 18.966840864669727 0.37802979915228163 0.0037762160731357624 0.07357234853847863 1.9837524488826634 -99.0
164 17.24081853917444 0.23717041838611086 0.002436973102847433 0.026763259953027266 3.0249922765071333 -99.0
165 17.68910113372689 0.260448765347772 0.002730555905306574 0.033162358084751875 2.7688284437101767 -99.0
166 16.53322138300629 0.2864307673783611 0.002036451955928335 0.020596395952346205 3.3416073403111857 -99.0
267 17.957211891999876 0.35964575735381116 0.0029227834261487348 0.038367850354904864 2.307741571292294 1.9058723446400392
168 18.169497930786893 0.3044777631680705 0.003084539709698945 0.04344314884654083 2.4643393420336097 -99.0
169 18.1363814520659 0.309680998071977 0.0030587287106747223 0.04258841267802492 2.4863187477642077 -99.0
170 19.35488341529403 0.497243503506178 0.004166954658904014 0.09775808510388272 1.7943055961495826 -99.0
271 17.36962201947979 0.3352242109053605 0.002517936439601887 0.028354055888434808 2.7580216376314044 2.0788313953366866
272 18.604089698564174 0.45815505946329566 0.0034441494297638166 0.057272470916014326 1.9106143170179868 1.6600307806161105
173 18.398834684059647 0.35594248864552125 0.0032693624375291844 0.05008900793010177 2.319996174719768 -99.0
174 16.790285719107736 0.22634896435346133 0.0021737141186215746 0.022413042724043854 3.239776158827096 -99.0
175 16.830664453569195 0.2468878146541836 0.002196100072320191 0.02273715372037196 3.223545477980106 -99.0
276 18.078518701291845 0.4882411650690462 0.003014147747515526 0.04115282586622285 2.2087818172475506 1.8947930532524613
177 19.179138245878338 0.633478476840152 0.003985215548003465 0.08578973361678086 1.8800637909956779 -99.0
278 17.408135383154026 0.33838355495524697 0.0025426635707778756 0.02886538673800495 2.5663473921651083 2.3510908898224474
179 18.917880712700647 0.5390589932506207 0.0037295932651837684 0.07106084629842634 2.015265475018478 -99.0
180 18.605833962783425 0.45590742283373037 0.0034456741286797775 0.05733917971300248 2.195790973474473 -99.0
181 17.21971125468521 0.22303751019014809 0.002423955999921078 0.026519155330492507 3.0354143772153366 -99.0
182 15.593004842125836 1.3064607412460583 0.0016042171520708472 0.016546947975113323 3.6843414928729494 -99.0
183 17.080036957712586 0.21392822147618543 0.0023395522606797533 0.025012044010970257 3.106662315868217 -99.0
284 19.013906160887437 0.6180958870374866 0.0038215838201236378 0.07608962471121074 1.8009067206099025 1.4048456409154826
285 19.44110152521397 0.5922409995546187 0.004259120551737096 0.10433345302402 1.5861840704032317 1.3614072301020739
286 16.623451376126933 0.21321832418752698 0.002083614794106471 0.021188321218739772 3.063529057860459 2.7966286863060508
287 18.732494829371223 0.46892801919175225 0.0035582144179407875 0.06246415892414807 1.8191407059847393 1.6496376286288699
288 18.120217777033968 0.47959881335015725 0.00304620928271996 0.042180087395247735 2.172644229195095 1.8877283518743257
289 18.071577220035195 0.4884718225029721 0.0030088434485060996 0.040985410967500094 2.1941644264352678 1.9256892199057913
190 18.21784590791625 0.2874952171040546 0.0031226137592514427 0.0447360759076043 2.431921378334583 -99.0
291 17.33049630057986 0.2762859884357745 0.002493062373188999 0.02785184578093149 2.776275549511804 2.107905954419326
192 19.45689724137324 0.5519374653503005 0.0042762255724071085 0.10559248161368 1.7500849416463804 -99.0
293 18.956071858647295 0.5032479456264558 0.0037659114302391644 0.07301071827104878 1.806417439185624 1.4512245617028603
194 18.755736187319584 0.5439174546763068 0.003579260368909375 0.06346743236985226 2.108357400216099 -99.0
295 17.786399301570402 0.4074265146838619 0.002798808878101921 0.03491271526671844 2.4837508695241617 1.8821046693898602
