EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,V,eV,BV,eBV,UB,eUB,VI,eVI
Gaia EDR3 5601924645892567808,-0.100413,-0.072721,118.33182221772,-27.02754290099,0.2405,0.0367,-2.186,0.03,2.687,0.037,12.855858,0.002762,0.5965,0.004740010548511469,12.865,0.03,0.355,0.035,0.118,0.028,0.898,0.036
Gaia EDR3 5601954641934064640,-0.061592,0.111066,118.37551531222,-26.84378448492,0.4211,0.0118,-2.283,0.009,2.159,0.012,11.695443,0.002759,1.519011,0.0047414028514776085,12.145,0.027,1.215,0.033,1.288,0.03,1.683,0.044
Gaia EDR3 5601917224189195136,-0.198154,-0.217813,118.22180998527,-27.17250496321,1.7674,0.0125,-8.894,0.009,3.304,0.012,12.771206,0.00276,0.700494,0.004722656985214996,12.936,0.039,0.504,0.047,0.221,0.034,,
Gaia EDR3 5601171995824262144,-0.072308,-0.202622,118.36327875748,-27.15746569259,0.2222,0.0118,-2.272,0.009,3.762,0.011,13.074516,0.002776,0.443869,0.004799361728396808,13.112,0.04,0.203,0.051,-0.33,0.05,0.847,0.056
Gaia EDR3 5601926020282068864,-0.04236,-0.060154,118.3969972933,-27.01501250252,0.2393,0.011,-2.547,0.009,3.574,0.011,13.07606,0.002765,0.607409,0.004745010537396097,13.167,0.027,0.306,0.034,0.047,0.029,,
Gaia EDR3 5601926535678117760,-0.014178,-0.015008,118.42863693052,-26.96987361255,0.2128,0.0111,-2.241,0.009,3.102,0.011,13.147645,0.002764,0.40854,0.00474381418270151,13.26,0.033,0.102,0.038,-0.081,0.023,0.793,0.038
Gaia EDR3 5601968003571981696,-0.106936,0.237281,118.32482770034,-26.71753526419,3.5417,0.0096,-6.812,0.007,-1.507,0.009,12.478759,0.002762,0.899137,0.0047430127556227384,12.74,0.025,0.823,0.032,0.153,0.028,,
Gaia EDR3 5601952266811818368,0.040644,0.162432,118.49007785002,-26.79242793924,0.1847,0.0128,-2.37,0.01,3.241,0.014,13.109072,0.00278,0.243545,0.004802843324531834,13.215,0.036,0.078,0.043,-0.348,0.043,0.674,0.046
Gaia EDR3 5601945429223875072,-0.193826,0.226208,118.22753180744,-26.72849260228,1.4396,0.0112,-7.988,0.008,2.969,0.011,12.81004,0.002761,0.658555,0.0047414101277995346,13.008,0.024,0.511,0.034,0.044,0.042,,
Gaia EDR3 5601953542433564800,0.053323,0.153884,118.50428602849,-26.80096984694,0.6756,0.015,-3.072,0.012,1.894,0.016,12.780968,0.002764,0.159523,0.0047392218770595665,12.846,0.037,0.013,0.111,0.157,0.12,0.553,0.047
Gaia EDR3 5601198762061923968,0.142721,0.00147,118.60465879748,-26.95330637153,0.2373,0.0123,-2.644,0.01,4.163,0.012,12.492474,0.002759,1.174185,0.004732809736298301,12.849,0.034,0.643,0.045,0.474,0.039,1.46,0.053
Gaia EDR3 5601198555904189312,0.117588,-0.013424,118.57648092365,-26.96822927402,0.5247,0.02,-2.346,0.016,2.039,0.021,13.146751,0.002798,0.434455,0.004795285288697639,13.249,0.035,0.178,0.045,0.178,0.035,0.74,0.046
Gaia EDR3 5601925779764305792,-0.161725,-0.029674,118.26306232314,-26.98442445237,0.9178,0.0162,-3.017,0.013,4.52,0.018,12.992122,0.002764,0.766335,0.004733667077435844,13.059,0.019,0.575,0.026,0.04,0.026,1.038,0.041
Gaia EDR3 5601175775395305728,0.033566,-0.032946,118.48221313327,-26.98780825847,0.2308,0.0121,-2.564,0.01,3.559,0.013,13.154625,0.002765,0.485936,0.004735228399982413,13.275,0.028,0.18,0.033,0.011,0.024,0.84,0.033
Gaia EDR3 5601925985922331776,-0.044812,-0.061609,118.39424471433,-27.01646683917,0.0948,0.0542,-2.324,0.047,3.356,0.056,13.080917,0.002787,0.560844,0.004739239706957225,13.156,0.026,0.292,0.033,,,0.906,0.044
Gaia EDR3 5601959589747256576,0.218497,0.245403,118.68914024768,-26.7092525316,0.652,0.0145,-2.731,0.012,2.477,0.015,13.148581,0.00278,0.264955,0.004752601077304932,13.557,0.043,0.054,0.056,0.126,0.046,,
Gaia EDR3 5601925053899055232,-0.135849,-0.066227,118.29205063797,-27.0210116974,0.63,0.0105,2.7,0.008,-2.589,0.01,12.1347,0.002758,1.37449,0.004719470521149592,12.408,0.027,1.154,0.032,1.103,0.022,1.582,0.044
Gaia EDR3 5601172133263186688,-0.049841,-0.183938,118.3885380014,-27.13879392032,0.4649,0.014,-2.248,0.011,2.102,0.013,13.380833,0.00278,0.241979,0.004764836303589033,13.33,0.033,0.119,0.041,0.059,0.042,0.663,0.048
Gaia EDR3 5601952099324845440,0.012545,0.121458,118.45860432806,-26.83340817997,0.8869,0.0107,-1.185,0.008,-0.65,0.011,13.198935,0.002773,0.47762,0.0048736633039224205,13.305,0.036,0.248,0.041,0.091,0.034,0.842,0.044
Gaia EDR3 5601927665239162624,-0.033449,0.029086,118.40702973914,-26.9257762438,0.6224,0.0134,-8.725,0.011,7.313,0.013,12.05408,0.002759,1.271214,0.004742001687051576,12.416,0.029,0.957,0.04,1.024,0.033,1.522,0.048
Gaia EDR3 5601194772021410944,0.224534,-0.039973,118.69653445651,-26.99461572785,1.182,0.0123,-3.102,0.01,0.315,0.012,13.048006,0.002768,0.608996,0.00473765680479285,13.32,0.07,0.202,0.087,0.321,0.07,1.0,0.098
Gaia EDR3 5601195841484129280,0.181123,-0.01301,118.64776615278,-26.96773076589,0.2014,0.0142,-2.028,0.011,2.563,0.015,13.211544,0.002778,0.318448,0.0047744018473521894,13.359,0.051,0.059,0.064,-0.408,0.059,0.75,0.061
Gaia EDR3 5601170415278630016,0.121974,-0.156558,118.5815763944,-27.11135904637,2.1585,0.0189,-15.137,0.015,13.411,0.019,13.080425,0.002793,0.7821,0.004734445690891385,13.186,0.032,0.516,0.041,0.123,0.034,1.051,0.055
Gaia EDR3 5601193848619351040,0.202261,-0.124051,118.67170811047,-27.07873610365,0.5175,0.0159,-1.347,0.013,1.222,0.015,13.076065,0.002796,0.129179,0.004743003795064896,13.231,0.051,-0.172,0.07,0.344,0.073,0.6,0.063
Gaia EDR3 5601968110962829056,-0.15349,0.223923,118.2726900681,-26.7308396536,0.8113,0.0121,-3.824,0.009,1.925,0.012,13.130727,0.002779,0.421326,0.004803672865631047,13.281,0.025,0.307,0.033,-0.002,0.031,0.732,0.037
Gaia EDR3 5601932342473447936,-0.134676,0.137806,118.29364043226,-26.81698037225,0.2121,0.0116,-1.884,0.009,2.956,0.011,13.33788,0.002771,0.285817,0.004729262944688104,13.427,0.02,0.145,0.027,-0.257,0.025,0.606,0.027
Gaia EDR3 5601924611532836864,-0.112149,-0.07821,118.31864108108,-27.03302060088,0.2328,0.0286,-2.519,0.023,3.532,0.03,13.462377,0.002773,0.491934,0.004753801215869254,13.448,0.022,0.283,0.026,-0.026,0.025,0.825,0.04
Gaia EDR3 5601925745390215168,-0.142645,-0.027672,118.28447623452,-26.98244885803,0.5774,0.0294,-1.871,0.023,2.085,0.029,13.402862,0.002804,0.541383,0.021287671291148783,13.445,0.029,0.339,0.036,0.054,0.03,0.706,0.078
Gaia EDR3 5601167185460934272,-0.128419,-0.189717,118.3002322475,-27.14451012509,0.563,0.013,-5.279,0.01,4.071,0.012,13.264586,0.002765,0.626748,0.004748610954795097,13.282,0.042,0.438,0.048,0.046,0.043,0.911,0.056
Gaia EDR3 5601929490615337472,-0.236336,0.007286,118.17942342124,-26.94733340698,0.5696,0.0123,-3.538,0.009,3.492,0.011,13.284756,0.002769,0.369245,0.004783003763326975,13.299,0.023,0.276,0.033,-0.081,0.04,0.715,0.037
Gaia EDR3 5601925745404204416,-0.143079,-0.028029,118.28398922397,-26.98280445349,1.3415,0.0122,0.02,0.009,16.555,0.011,12.605914,0.002759,1.131071,0.011342329434468036,12.783,0.016,0.876,0.022,0.734,0.019,1.357,0.036
Gaia EDR3 5601172957896913792,-0.069925,-0.158217,118.365988031,-27.11306247616,0.2021,0.0148,-2.242,0.011,3.811,0.014,13.509496,0.002767,0.479142,0.004738849227396879,13.464,0.031,0.326,0.037,-0.384,0.035,0.84,0.041
Gaia EDR3 5601176050273218560,0.01557,-0.013502,118.46201469795,-26.96836820633,0.3893,0.0286,-2.258,0.023,2.838,0.028,13.554469,0.002785,0.351395,0.005505023524018767,13.65,0.027,0.03,0.031,-0.143,0.023,0.752,0.031
Gaia EDR3 5601166944942745984,-0.102356,-0.198575,118.32951207128,-27.15339532353,1.056,0.0125,-2.117,0.01,1.998,0.012,13.367658,0.002762,0.618331,0.004746317519930583,13.38,0.041,0.433,0.051,0.005,0.046,0.956,0.054
Gaia EDR3 5601202163675861888,0.197866,0.139194,118.66625343501,-26.81549924698,1.0752,0.0187,-8.258,0.015,10.358,0.019,13.028695,0.002768,0.876005,0.004728849331497039,13.394,0.06,0.5,0.066,0.451,0.036,1.252,0.07
Gaia EDR3 5601942169358729472,-0.227217,0.099282,118.18986031586,-26.85535632397,0.4308,0.012,-4.021,0.009,0.838,0.011,13.18339,0.00277,0.432336,0.004782203048805017,13.272,0.015,0.247,0.024,-0.0,0.033,-0.443,0.027
Gaia EDR3 5601925504886039296,-0.136274,-0.050276,118.29159433384,-27.00506046751,1.5249,0.0116,5.588,0.009,1.342,0.011,13.159818,0.002759,0.904235,0.004734403552719181,13.243,0.018,0.721,0.024,0.431,0.022,1.127,0.038
Gaia EDR3 5601952064964817152,0.052797,0.150513,118.50369870686,-26.80434175247,0.817,0.0115,-5.524,0.009,4.573,0.013,13.396768,0.002763,0.574707,0.004737863864654619,13.538,0.044,0.337,0.05,0.09,0.034,0.928,0.05
Gaia EDR3 5601166910583019520,-0.109761,-0.206818,118.32118059651,-27.16163160088,0.339,0.0127,-2.96,0.01,3.698,0.012,13.387659,0.00276,0.707623,0.0047318167758272295,13.452,0.043,0.437,0.053,0.239,0.048,1.064,0.057
Gaia EDR3 5601941924530581888,-0.245525,0.070481,118.16926922302,-26.88411839447,0.461,0.0368,-1.54,0.028,0.222,0.034,12.708933,0.002758,1.360781,0.004727618427919072,13.05,0.018,1.111,0.026,0.847,0.038,1.567,0.043
Gaia EDR3 5601924439734131584,-0.082571,-0.082733,118.35184283115,-27.03756936545,0.9385,0.0123,-7.547,0.01,8.842,0.012,13.428313,0.002764,0.724379,0.004798600004167882,13.491,0.024,0.498,0.029,0.093,0.023,1.023,0.033
Gaia EDR3 5601917739585238016,-0.164269,-0.193565,118.25993797425,-27.14831137392,0.3792,0.0122,-1.702,0.009,1.746,0.011,13.455008,0.002767,0.480487,0.004737332266159932,13.535,0.036,0.229,0.044,0.043,0.048,0.915,0.043
Gaia EDR3 5601927566470298368,-0.103052,0.031258,118.32896633227,-26.923561809,0.2575,0.0141,-2.0,0.011,3.416,0.014,13.780344,0.002771,0.412124,0.0047756122120624495,13.867,0.022,0.183,0.026,-0.387,0.02,0.757,0.03
Gaia EDR3 5601942100639666048,-0.21571,0.101502,118.20276377161,-26.85315914115,0.2721,0.0126,-2.285,0.009,4.035,0.012,13.43141,0.002766,0.535953,0.004748437216600847,13.54,0.018,0.313,0.026,0.004,0.029,0.837,0.028
Gaia EDR3 5601953714232185344,0.086714,0.192513,118.54166201333,-26.76232018994,0.4821,0.0099,-2.336,0.008,-1.998,0.011,12.471284,0.002758,1.351575,0.004732211428074616,12.918,0.031,1.034,0.039,0.937,0.03,1.615,0.048
Gaia EDR3 5601198452824346112,0.078408,-0.034788,118.53253659386,-26.98962786587,0.3161,0.0137,-1.457,0.011,2.348,0.015,13.552905,0.002763,0.651221,0.004750802037551133,13.706,0.041,0.29,0.047,0.007,0.028,0.994,0.045
Gaia EDR3 5601930349608716672,-0.201882,0.079416,118.21821818838,-26.87527019571,3.6313,0.0195,-14.263,0.015,0.779,0.02,12.903898,0.002764,1.182576,0.004739807802010542,13.215,0.018,0.889,0.025,0.609,0.028,1.428,0.031
Gaia EDR3 5601955947615443584,-0.116285,0.168245,118.31428245316,-26.78656174882,0.4492,0.011,-5.53,0.008,6.82,0.011,12.645989,0.00276,1.364633,0.004756204579283781,13.054,0.023,1.081,0.026,0.8,0.024,1.536,0.043
Gaia EDR3 5601926398239186688,-0.053318,-0.02514,118.38471621566,-26.9799938607,-4.3619,0.6003,1.494,0.504,2.008,0.624,13.527971,0.005217,0.652516,0.004762811354651788,13.562,0.025,0.358,0.035,0.114,0.03,0.961,0.032
Gaia EDR3 5601174538444736128,0.059428,-0.09881,118.511274538,-27.05366063293,1.2801,0.0368,4.78,0.03,4.845,0.04,13.337349,0.002787,0.891616,0.0050745628383142526,13.485,0.024,0.592,0.035,0.159,0.031,1.195,0.036
Gaia EDR3 5601918942176080512,-0.203341,-0.125269,118.21616830133,-27.07995214713,0.3325,0.0129,-2.94,0.01,3.223,0.012,13.730708,0.002779,0.341766,0.0048848570091661846,13.715,0.022,0.261,0.029,-0.337,0.029,0.662,0.031
Gaia EDR3 5601952546001405696,0.139688,0.141526,118.60106222893,-26.81325486576,0.5955,0.0122,-3.246,0.01,2.307,0.012,13.508058,0.002772,0.527215,0.00478138097206236,13.69,0.027,0.271,0.034,0.171,0.03,0.882,0.039
Gaia EDR3 5601174504084978048,0.075091,-0.090988,118.52885614718,-27.04583023377,0.2774,0.0128,-2.652,0.01,3.712,0.013,11.854784,0.002764,1.957788,0.004889971063309066,12.512,0.028,1.633,0.039,1.569,0.036,2.196,0.036
Gaia EDR3 5601926776196271488,0.009889,0.02242,118.45563722551,-26.93244678919,0.6897,0.0128,-2.009,0.01,0.837,0.013,13.59947,0.002783,0.545109,0.004873205208074045,13.726,0.041,0.233,0.047,0.077,0.031,0.862,0.046
Gaia EDR3 5601175500517457152,-0.020373,-0.049674,118.42167984946,-27.00453849637,0.273,0.0112,-2.568,0.009,3.681,0.011,11.900402,0.002759,1.806921,0.004726806109837805,12.487,0.033,1.52,0.039,1.461,0.027,2.025,0.044
Gaia EDR3 5601927600830031744,-0.095467,0.038928,118.33747985341,-26.91589831104,0.4446,0.0127,-3.104,0.01,1.636,0.013,13.761643,0.002767,0.531983,0.004770621133563218,13.868,0.022,0.268,0.027,0.185,0.021,,
Gaia EDR3 5601952305483015040,0.020602,0.163299,118.46762554457,-26.7915663168,0.2204,0.0127,-2.69,0.01,3.716,0.013,13.775928,0.00277,0.340672,0.004767001678204026,13.863,0.038,0.172,0.044,-0.036,0.04,0.708,0.049
Gaia EDR3 5601932273753954176,-0.104535,0.146537,118.32742275932,-26.8082817181,0.4127,0.0201,-2.239,0.015,2.824,0.021,13.67327,0.002778,0.413372,0.004736853913727971,13.76,0.024,0.2,0.03,-0.031,0.029,0.718,0.032
Gaia EDR3 5601182441186173184,0.242102,-0.12994,118.71646749969,-27.08454570065,0.5224,0.0159,-2.52,0.013,3.672,0.016,13.412098,0.002772,0.430131,0.004773954440503177,13.635,0.051,0.065,0.077,0.608,0.07,0.777,0.066
Gaia EDR3 5601957047126897536,0.004595,0.206837,118.44969131011,-26.74803018911,0.4829,0.0099,-1.506,0.008,3.418,0.01,12.545258,0.002758,1.432701,0.004733600004225114,12.959,0.036,1.187,0.044,1.091,0.036,1.661,0.062
Gaia EDR3 5601173816890316160,-0.0469,-0.092161,118.39188683669,-27.04701820549,0.2279,0.0129,-2.579,0.011,3.593,0.013,13.807782,0.002764,0.540614,0.004768001677852054,13.857,0.027,0.278,0.034,-0.029,0.027,0.933,0.036
Gaia EDR3 5601170724513807360,0.065458,-0.164637,118.51808845686,-27.11948510955,0.9748,0.0138,-3.826,0.011,3.614,0.014,13.694144,0.002765,0.657583,0.004750228310302569,13.748,0.031,0.43,0.043,-0.026,0.039,0.948,0.045
Gaia EDR3 5601951893166411520,0.024503,0.118899,118.47200571867,-26.83596489916,0.4109,0.0126,-2.413,0.01,2.21,0.013,13.766547,0.002769,0.418281,0.004744055754309808,13.839,0.036,0.201,0.042,0.225,0.035,0.785,0.043
Gaia EDR3 5601173267134555264,-0.076858,-0.140929,118.35821256726,-27.09576940972,0.4938,0.0173,-2.712,0.013,3.489,0.018,13.972997,0.002775,0.349406,0.0054905192832736685,13.881,0.027,0.212,0.034,0.118,0.027,0.671,0.036
Gaia EDR3 5601928562902800768,-0.225756,-0.025478,118.19121841642,-26.98011863406,0.3212,0.0149,-2.631,0.012,1.573,0.014,13.814875,0.002772,0.454976,0.004772243602332136,13.843,0.023,0.288,0.034,-0.065,0.035,0.833,0.037
Gaia EDR3 5601200239530681856,0.097271,0.067226,118.55360701778,-26.88759915941,0.3629,0.0159,-3.029,0.012,8.593,0.017,12.960743,0.002759,1.214937,0.004729412331357883,13.317,0.03,0.851,0.038,0.835,0.031,1.495,0.042
Gaia EDR3 5601928970909912448,-0.147345,0.014618,118.27926377122,-26.94015286256,0.5771,0.0116,-2.409,0.009,1.872,0.011,12.741673,0.002758,1.343452,0.004723420159164332,13.042,0.021,1.11,0.028,1.015,0.024,1.535,0.042
Gaia EDR3 5601170106038444800,0.153365,-0.182362,118.61688198539,-27.13712430765,0.5312,0.0131,-3.871,0.01,3.775,0.013,13.530368,0.002768,0.664125,0.004738279223515642,13.671,0.037,0.328,0.05,0.468,0.046,1.004,0.047
Gaia EDR3 5601929692464578688,-0.247827,0.021284,118.16656741387,-26.93331070961,0.7791,0.0186,-4.294,0.014,5.456,0.017,13.777698,0.002765,0.65868,0.006425148247316944,13.824,0.027,0.417,0.035,-0.074,0.041,0.992,0.045
Gaia EDR3 5601931311681291904,-0.108383,0.10786,118.32306992167,-26.84695430484,0.2569,0.0135,-2.595,0.01,3.038,0.013,13.844582,0.002774,0.346139,0.004763216140382462,13.917,0.023,0.182,0.028,-0.109,0.023,0.63,0.028
Gaia EDR3 5601928322384612864,-0.188764,-0.038704,118.23270329999,-26.99341266571,0.352,0.0177,-2.969,0.014,5.52,0.016,13.818056,0.002768,0.607213,0.004767404849601091,13.847,0.017,0.401,0.025,0.121,0.025,0.944,0.032
Gaia EDR3 5601174504084975744,0.082262,-0.09841,118.53691457048,-27.05324643612,0.9516,0.0146,-3.042,0.012,1.415,0.016,13.770434,0.002766,0.643949,0.004773818806783517,13.854,0.025,0.422,0.039,-0.031,0.035,0.972,0.032
Gaia EDR3 5601201648279852288,0.168563,0.099786,118.63348465489,-26.85495547051,1.2068,0.0125,3.118,0.01,2.869,0.012,13.634824,0.00276,0.733318,0.004754800206107508,13.876,0.036,0.397,0.043,0.134,0.03,1.08,0.044
Gaia EDR3 5601193848619342080,0.211427,-0.124853,118.68200412623,-27.0795210117,0.5552,0.0138,-1.922,0.011,2.382,0.014,13.5939,0.002767,0.545367,0.004753012728785817,13.805,0.052,0.16,0.071,0.545,0.063,0.957,0.064
Gaia EDR3 5601955604017918848,-0.013807,0.196352,118.4290830536,-26.75851405351,0.3659,0.0128,-2.482,0.01,2.992,0.013,13.784404,0.002764,0.625986,0.0047688045671845265,13.945,0.035,0.387,0.041,0.231,0.029,0.964,0.051
Gaia EDR3 5601926432598909824,-0.034222,-0.008536,118.40615005485,-26.96339720201,0.3766,0.0134,-2.094,0.011,0.615,0.013,13.848904,0.002765,0.50504,0.004768001677852054,13.934,0.022,0.233,0.032,0.18,0.03,0.837,0.03
Gaia EDR3 5601968042243360640,-0.154735,0.207254,118.27126985998,-26.74750737992,0.3001,0.0098,-2.267,0.007,2.586,0.009,12.361593,0.002758,1.591642,0.004726410159941686,12.901,0.023,1.359,0.03,1.304,0.025,1.796,0.048
Gaia EDR3 5601931277321567616,-0.122524,0.097393,118.30720772382,-26.85740780939,0.8284,0.0162,-7.268,0.012,5.606,0.016,13.333518,0.002764,1.073915,0.004730023784295381,13.573,0.023,0.836,0.029,0.431,0.023,1.217,0.043
Gaia EDR3 5601930246529514624,-0.20783,0.067522,118.2115258131,-26.88715378273,0.2274,0.0135,-1.461,0.01,2.926,0.013,12.907515,0.00276,1.508944,0.004813648304560689,13.339,0.018,1.252,0.025,1.002,0.032,1.713,0.037
Gaia EDR3 5601199208738592256,0.063859,-0.024335,118.51620244854,-26.97918389511,0.487,0.0152,-4.447,0.011,2.486,0.017,13.94384,0.00277,0.560117,0.004783037737672576,14.103,0.031,0.233,0.036,0.197,0.025,0.907,0.039
Gaia EDR3 5601950587496362624,0.026984,0.064721,118.47480108065,-26.8901423218,0.3767,0.0129,-1.879,0.01,1.558,0.014,13.724134,0.002767,0.71079,0.00478,13.861,0.032,0.368,0.041,0.37,0.035,1.029,0.04
Gaia EDR3 5601174229207137024,0.018003,-0.115533,118.46476309965,-27.07039814296,0.6104,0.0145,-5.569,0.012,8.099,0.014,13.924582,0.002765,0.702545,0.004753814152867148,14.027,0.025,0.392,0.034,0.033,0.028,1.056,0.034
Gaia EDR3 5601932067595542144,-0.11816,0.106208,118.31210907393,-26.84859672575,1.1787,0.0137,-4.602,0.01,6.97,0.013,13.910981,0.002772,0.741284,0.0048445190679777496,14.055,0.021,0.52,0.027,-0.056,0.023,,
Gaia EDR3 5601197318952821888,0.215315,0.013849,118.68607281413,-26.94081232665,0.5797,0.0132,-3.348,0.011,3.14,0.013,13.822191,0.002779,0.523432,0.004808602395707094,14.008,0.061,0.227,0.074,0.383,0.061,0.899,0.076
