
# Fri 18:52:48 09-Feb-2018
# List of observations files:
#		daom_haf14.obs
# Config:	noche.cfg
# Parameters:	noche_all.ans
#
# Computed indices for program and standard objects
#
# Columns: 
#	1	object id
#	2	x
#	3	y
#	4	V
#	5	error(V)
#	6	BV
#	7	error(BV)
#	8	UB
#	9	error(UB)
#	10	VI
#	11	error(VI)
#
id              x        y      V     eV      BV     eBV       UB    eUB      VI     eVI
6573       1742.24 735.196 20.282  0.035   1.787   0.129   -5.906  0.142   1.356   0.048  
6574       4099.31 202.928 18.821  0.024   1.001   0.054   0.342   0.073   1.350   0.041  
6575       3573.27 3663.66 18.690  0.034   2.943   0.329   -1.692  0.368   1.381   0.039  
6576       3256.60 2312.95 18.865  0.022   0.970   0.034   0.313   0.053   1.502   0.033  
6577       178.491 484.484 18.829  0.049   1.667   0.078   1.179   0.167   1.934   0.058  
6578       2571.50 243.825 20.104  0.060   -1.179  0.078   INDEF   INDEF   2.252   0.074  
6579       1873.72 2026.35 18.787  0.033   1.329   0.064   0.473   0.099   1.575   0.040  
6580       3071.75 189.263 18.852  0.036   1.003   0.060   0.236   0.096   1.479   0.052  
6581       1085.37 248.347 19.537  0.057   -0.338  0.077   INDEF   INDEF   2.010   0.063  
6582       2857.95 537.083 18.825  0.042   0.966   0.061   0.381   0.074   1.424   0.054  
6583       2050.42 2934.30 18.812  0.025   1.119   0.042   0.449   0.084   1.511   0.031  
6584       3024.49 2407.18 18.878  0.026   0.748   0.039   0.317   0.058   1.131   0.036  
6585       3536.04 3808.46 19.977  0.022   -1.669  0.033   3.618   0.125   1.972   0.031  
6586       3924.44 3384.52 18.807  0.019   1.389   0.047   0.568   0.114   1.573   0.032  
6587       2681.75 1074.67 18.792  0.043   1.290   0.055   1.508   0.154   1.868   0.053  
6588       1939.00 1049.59 18.846  0.047   0.920   0.065   0.260   0.076   1.435   0.053  
6589       2301.14 1248.27 18.854  0.041   1.000   0.055   0.287   0.087   1.517   0.048  
6590       1464.41 3535.63 18.712  0.032   1.295   0.050   0.782   0.088   1.456   0.037  
6591       4084.48 2289.57 18.865  0.020   1.019   0.044   0.557   0.101   1.534   0.029  
6592       4057.41 468.923 18.817  0.018   1.284   0.049   0.707   0.097   1.556   0.038  
6593       2106.85 703.763 18.849  0.054   1.153   0.070   0.504   0.086   1.731   0.059  
6594       2403.52 1110.05 18.837  0.042   1.220   0.057   1.275   0.154   1.779   0.051  
6595       1618.50 3857.57 18.794  0.030   1.437   0.052   0.563   0.106   1.672   0.038  
6596       2865.37 2065.71 18.840  0.029   1.015   0.045   0.218   0.066   1.418   0.042  
6597       1874.45 528.894 18.731  0.046   1.229   0.069   0.740   0.108   1.470   0.052  
6598       3740.23 2850.95 18.845  0.016   1.187   0.040   0.184   0.083   1.520   0.032  
6599       3920.36 2991.89 18.802  0.018   1.153   0.031   0.386   0.067   1.425   0.032  
6600       514.555 3022.33 18.530  0.043   3.565   0.190   -2.002  0.212   1.322   0.046  
6601       304.632 3263.70 18.779  0.048   1.482   0.064   0.582   0.098   1.687   0.050  
6602       1383.24 2035.97 18.822  0.034   0.958   0.050   0.316   0.081   1.356   0.043  
6603       442.527 2664.19 19.057  0.041   0.458   0.060   1.285   0.091   1.706   0.046  
6604       801.586 2402.61 19.559  0.054   -0.381  0.070   INDEF   INDEF   1.906   0.059  
6605       897.178 1138.62 18.854  0.055   1.111   0.072   0.632   0.098   1.626   0.057  
6606       3064.30 1780.68 18.878  0.030   0.947   0.043   0.134   0.066   1.414   0.042  
6607       2213.96 1988.44 18.778  0.037   1.111   0.052   0.860   0.111   1.453   0.046  
6608       899.578 3623.25 18.847  0.033   1.205   0.052   0.433   0.108   1.601   0.036  
6609       2711.12 1182.04 18.816  0.039   1.163   0.056   0.401   0.091   1.645   0.053  
6610       146.024 2478.95 18.741  0.043   1.208   0.069   0.851   0.112   1.460   0.048  
6611       3328.56 2230.83 18.883  0.024   0.924   0.037   0.196   0.056   1.448   0.032  
6612       1880.90 2848.84 18.797  0.035   1.069   0.048   0.508   0.077   1.480   0.036  
6613       1551.23 1794.32 18.845  0.034   1.024   0.050   0.409   0.086   1.513   0.043  
6614       1641.67 1665.80 18.798  0.034   1.106   0.053   0.353   0.073   1.476   0.043  
6615       2891.51 239.556 18.817  0.034   1.137   0.062   0.340   0.089   1.539   0.053  
6616       3201.74 275.504 18.869  0.031   0.809   0.058   0.347   0.089   1.151   0.052  
6617       310.118 3023.24 18.863  0.050   1.295   0.069   0.492   0.094   1.748   0.053  
6618       2179.38 103.896 18.794  0.040   1.354   0.073   0.822   0.114   1.748   0.054  
6619       1093.43 3699.49 18.588  0.040   3.986   0.258   -2.591  0.293   1.318   0.043  
6620       1575.83 1286.20 18.834  0.040   1.074   0.057   0.491   0.089   1.553   0.046  
6621       2008.44 1578.02 18.834  0.044   0.961   0.056   0.324   0.094   1.399   0.050  
6622       798.836 1314.13 18.954  0.051   1.250   0.071   1.593   0.202   1.759   0.052  
6623       3565.64 2475.82 18.889  0.017   0.896   0.032   0.195   0.053   1.342   0.029  
6624       3908.90 2613.09 21.465  0.057   -2.783  0.065   INDEF   INDEF   2.005   0.065  
6625       526.844 1511.29 18.926  0.045   1.365   0.073   1.604   0.202   1.716   0.047  
6626       1211.16 2270.10 18.811  0.034   1.271   0.055   0.972   0.121   1.606   0.040  
6627       4078.78 16.730  18.756  0.040   1.353   0.059   INDEF   INDEF   1.628   0.060  
6628       1888.66 3102.62 18.833  0.031   1.293   0.044   1.179   0.119   1.630   0.033  
6629       2470.82 552.710 19.051  0.045   -0.385  0.094   INDEF   INDEF   1.492   0.053  
6630       3719.88 747.058 18.810  0.026   1.112   0.045   0.483   0.062   1.559   0.041  
6631       3386.22 2264.18 18.799  0.023   1.127   0.035   0.624   0.067   1.490   0.031  
6632       2800.55 1436.80 18.820  0.038   1.288   0.057   0.713   0.111   1.747   0.049  
6633       3354.06 374.356 18.825  0.031   1.258   0.053   INDEF   INDEF   1.595   0.045  
6634       317.207 3817.89 18.752  0.047   3.338   0.159   INDEF   INDEF   1.554   0.052  
6635       825.214 821.327 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6636       839.512 862.652 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6637       3607.36 2835.56 18.892  0.013   0.960   0.026   0.119   0.052   1.302   0.030  
6638       341.882 531.674 18.180  0.047   3.284   0.093   -0.641  0.127   1.084   0.055  
6639       2570.95 3612.62 18.833  0.023   1.279   0.038   INDEF   INDEF   1.669   0.034  
6640       3470.86 2382.06 18.911  0.016   0.906   0.029   0.162   0.064   1.439   0.028  
6641       2042.23 2842.28 18.829  0.036   1.058   0.049   0.333   0.083   1.497   0.038  
6642       184.285 934.272 18.737  0.044   1.261   0.076   0.628   0.091   1.527   0.051  
6643       2116.50 1051.28 18.890  0.041   0.792   0.056   0.346   0.081   1.319   0.049  
6644       3932.04 3768.32 21.692  0.066   -3.539  0.078   INDEF   INDEF   2.655   0.073  
6645       2128.13 1473.16 18.902  0.043   0.871   0.056   0.316   0.075   1.443   0.050  
6646       943.626 1211.22 18.851  0.052   1.172   0.068   0.490   0.084   1.630   0.053  
6647       600.829 3771.39 18.446  0.043   3.330   0.140   -1.573  0.163   1.182   0.046  
6648       65.949  798.314 18.381  0.043   3.609   0.100   -0.830  0.195   1.270   0.051  
6649       2230.70 3960.62 18.862  0.025   1.476   0.042   INDEF   INDEF   1.967   0.037  
6650       722.344 219.928 18.664  0.054   1.358   0.075   0.503   0.102   1.430   0.063  
6651       3451.70 134.844 18.816  0.026   1.160   0.052   0.408   0.079   1.503   0.049  
6652       3052.38 849.039 18.891  0.041   0.944   0.055   0.163   0.075   1.417   0.054  
6653       3357.07 2624.53 18.773  0.039   1.170   0.051   0.986   0.101   1.647   0.058  
6654       3918.21 1410.81 18.887  0.027   1.146   0.047   0.281   0.093   1.703   0.039  
6655       1035.56 3270.41 18.816  0.036   1.089   0.055   0.345   0.081   1.481   0.041  
6656       1714.44 4081.64 22.029  0.095   -4.216  0.107   2.853   0.222   2.386   0.096  
6657       1440.14 3765.33 18.777  0.034   1.120   0.053   0.615   0.082   1.444   0.041  
6658       3957.67 264.130 18.797  0.026   1.654   0.052   -0.520  0.564   1.887   0.047  
6659       2721.74 2254.59 18.923  0.029   0.688   0.047   0.385   0.077   1.102   0.046  
6660       252.621 75.214  18.656  0.047   1.467   0.066   0.313   0.086   1.466   0.053  
6661       925.826 3910.54 19.282  0.039   1.609   0.059   -1.646  0.406   2.401   0.042  
6662       30.405  2480.67 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6663       3288.04 3265.69 18.832  0.018   1.118   0.033   0.210   0.081   1.392   0.030  
6664       27.754  1765.45 18.755  0.045   1.409   0.087   INDEF   INDEF   1.423   0.052  
6665       1809.42 1409.93 18.790  0.043   1.180   0.060   0.370   0.069   1.549   0.048  
6666       1857.81 2311.84 18.835  0.029   1.097   0.040   0.726   0.095   1.537   0.035  
6667       2695.40 1727.44 19.227  0.039   1.479   0.063   0.789   0.127   2.543   0.045  
6668       2676.35 1837.82 18.891  0.035   0.937   0.054   0.436   0.090   1.516   0.045  
6669       1379.16 4013.63 21.830  0.092   -3.468  0.103   INDEF   INDEF   2.693   0.093  
6670       2143.54 1051.37 18.838  0.043   1.140   0.057   0.760   0.106   1.623   0.049  
6671       3325.20 2560.42 18.889  0.024   0.920   0.036   0.211   0.057   1.422   0.032  
6672       1759.72 194.141 18.638  0.044   1.575   0.070   0.431   0.095   1.521   0.056  
6673       608.282 33.124  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6674       2763.27 2541.42 18.860  0.027   1.099   0.043   0.474   0.087   1.581   0.037  
6675       615.849 1309.15 18.852  0.043   1.232   0.073   0.568   0.096   1.626   0.047  
6676       3516.48 3171.61 19.552  0.015   -1.074  0.027   2.505   0.072   1.646   0.027  
6677       2068.34 603.131 18.782  0.043   1.086   0.062   0.671   0.095   1.440   0.047  
6678       2963.67 4056.84 18.831  0.024   1.071   0.039   0.230   0.061   1.390   0.035  
6679       1721.65 3797.70 18.580  0.034   4.067   0.206   -1.729  0.251   1.337   0.041  
6680       1564.43 3888.12 18.930  0.036   1.417   0.118   0.499   0.146   1.786   0.043  
6681       1324.04 3511.95 18.880  0.034   1.427   0.057   0.617   0.111   1.748   0.039  
6682       1066.81 1334.22 18.829  0.048   1.116   0.068   0.743   0.099   1.558   0.052  
6683       4087.04 3102.61 19.059  0.019   1.553   0.047   INDEF   INDEF   2.553   0.032  
6684       3979.35 1364.46 18.877  0.028   1.019   0.043   0.178   0.057   1.477   0.041  
6685       841.496 3343.71 18.875  0.036   1.170   0.060   INDEF   INDEF   1.581   0.042  
6686       2584.18 3802.87 18.908  0.023   1.798   0.046   INDEF   INDEF   2.183   0.035  
6687       3379.98 55.205  18.804  0.030   1.312   0.067   0.349   0.106   1.515   0.049  
6688       1305.22 1358.32 18.819  0.050   1.264   0.070   0.605   0.084   1.638   0.053  
6689       1010.27 1242.14 18.888  0.051   1.200   0.072   0.398   0.108   1.654   0.054  
6690       3684.20 3157.30 18.873  0.014   0.989   0.035   0.231   0.059   1.258   0.029  
6691       4068.97 1047.99 18.868  0.026   1.089   0.043   0.361   0.078   1.599   0.044  
6692       920.388 3109.85 18.644  0.062   5.253   0.628   INDEF   INDEF   1.372   0.062  
6693       2355.79 2067.56 19.130  0.036   1.311   0.075   1.279   0.186   2.096   0.042  
6694       2743.68 552.789 18.863  0.037   0.980   0.055   0.430   0.079   1.448   0.052  
6695       2502.00 576.401 18.804  0.045   1.090   0.064   0.614   0.083   1.528   0.054  
6696       3878.14 4087.07 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6697       1531.95 4011.21 18.793  0.036   1.260   0.056   0.348   0.088   1.525   0.042  
6698       1767.92 1415.58 18.784  0.043   1.137   0.061   0.671   0.087   1.489   0.049  
6699       3697.45 555.232 19.082  0.029   1.671   0.051   INDEF   INDEF   2.995   0.044  
6700       4092.20 3278.93 18.615  0.028   4.209   0.260   -2.965  0.296   1.254   0.040  
6701       4059.83 661.823 18.895  0.018   0.981   0.040   0.412   0.064   1.496   0.035  
6702       2899.06 4078.18 18.890  0.025   1.005   0.037   -0.005  0.125   1.318   0.053  
6703       663.307 3082.40 18.827  0.039   1.187   0.055   0.350   0.093   1.546   0.043  
6704       3768.91 3483.47 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6705       1925.60 1030.45 18.816  0.050   1.044   0.065   0.611   0.090   1.473   0.055  
6706       3026.46 1935.58 18.916  0.029   0.960   0.042   0.421   0.082   1.563   0.041  
6707       1545.03 3142.10 18.884  0.035   1.126   0.048   0.543   0.089   1.597   0.036  
6708       1628.24 1649.48 18.861  0.041   0.925   0.055   0.209   0.075   1.366   0.047  
6709       816.105 1291.84 18.820  0.049   1.203   0.111   0.430   0.126   1.526   0.050  
6710       3335.31 3852.40 18.788  0.025   1.260   0.041   0.605   0.072   1.527   0.032  
6711       1641.38 424.033 18.776  0.051   1.166   0.073   0.377   0.095   1.446   0.059  
6712       2292.00 2820.81 19.000  0.027   1.220   0.042   INDEF   INDEF   1.937   0.033  
6713       1003.59 70.018  18.785  0.055   0.968   0.072   0.348   0.083   1.155   0.066  
6714       202.098 1231.93 18.827  0.049   1.297   0.079   1.695   0.207   1.581   0.055  
6715       3928.05 1712.23 18.837  0.028   1.241   0.047   0.399   0.087   1.593   0.037  
6716       1673.74 3310.77 18.857  0.030   1.077   0.044   0.457   0.074   1.535   0.035  
6717       2723.50 2390.16 18.830  0.029   1.134   0.049   0.455   0.083   1.483   0.040  
6718       1422.69 2605.95 18.889  0.034   1.198   0.051   0.638   0.098   1.636   0.037  
6719       2498.81 2679.13 18.909  0.025   1.389   0.045   0.812   0.107   1.931   0.035  
6720       1585.69 1756.96 18.854  0.041   0.960   0.058   0.231   0.081   1.368   0.049  
6721       376.656 2167.94 18.601  0.041   3.340   0.086   -1.798  0.110   1.480   0.044  
6722       135.518 183.602 18.710  0.050   1.375   0.073   0.158   0.084   1.437   0.058  
6723       3337.94 1706.11 18.824  0.028   1.212   0.043   0.895   0.101   1.583   0.037  
6724       3204.92 2368.15 18.870  0.019   1.305   0.037   0.740   0.083   1.763   0.030  
6725       2801.18 2804.15 18.871  0.023   1.050   0.039   0.337   0.061   1.489   0.034  
6726       3983.46 3203.40 19.196  0.034   0.171   0.140   INDEF   INDEF   2.003   0.044  
6727       3387.70 3022.18 18.839  0.015   1.367   0.030   0.496   0.073   1.658   0.024  
6728       3486.09 1014.55 18.861  0.035   1.186   0.051   0.492   0.087   1.680   0.044  
6729       3409.89 3158.92 18.870  0.013   1.137   0.032   0.272   0.076   1.407   0.025  
6730       1334.17 3947.34 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6731       3480.15 1511.76 18.911  0.029   0.896   0.040   0.287   0.073   1.411   0.037  
6732       3983.39 973.900 18.913  0.022   1.002   0.040   0.088   0.059   1.431   0.041  
6733       3741.63 759.724 18.906  0.028   1.439   0.049   INDEF   INDEF   1.933   0.041  
6734       91.640  152.542 18.877  0.044   1.718   0.080   INDEF   INDEF   1.763   0.053  
6735       3501.50 566.622 18.889  0.028   1.023   0.044   0.144   0.058   1.467   0.040  
6736       13.019  616.548 18.762  0.047   1.416   0.080   0.511   0.122   1.546   0.057  
6737       417.148 1553.17 21.135  0.109   -1.837  0.128   INDEF   INDEF   INDEF   INDEF  
6738       492.172 3027.01 18.849  0.038   1.221   0.058   0.348   0.096   1.572   0.042  
6739       2977.32 1187.77 18.975  0.036   0.830   0.046   0.349   0.071   1.411   0.050  
6740       3914.22 3502.07 18.805  0.023   1.405   0.039   0.862   0.109   1.638   0.033  
6741       1975.14 3014.52 18.896  0.030   1.067   0.043   0.448   0.077   1.588   0.033  
6742       1856.60 3001.02 18.822  0.027   1.085   0.045   0.738   0.094   1.450   0.030  
6743       1196.76 3295.06 18.870  0.033   1.240   0.054   0.379   0.078   1.636   0.038  
6744       2333.33 261.320 18.828  0.039   0.911   0.066   0.220   0.091   1.139   0.053  
6745       2899.71 2635.62 18.854  0.025   1.081   0.047   0.383   0.074   1.463   0.035  
6746       3783.01 43.335  18.816  0.025   1.443   0.056   0.565   0.118   1.626   0.050  
6747       689.433 3983.94 21.227  0.066   -2.973  0.076   2.277   0.098   2.176   0.068  
6748       261.204 1696.66 18.814  0.050   1.212   0.084   0.648   0.143   1.485   0.052  
6749       1751.02 378.638 18.800  0.048   1.077   0.068   0.309   0.069   1.409   0.054  
6750       3661.14 442.459 18.869  0.023   1.061   0.058   0.433   0.087   1.454   0.034  
6751       2849.63 2238.71 18.923  0.030   0.871   0.048   0.200   0.066   1.326   0.044  
6752       475.997 381.391 18.752  0.048   3.086   0.167   INDEF   INDEF   1.491   0.054  
6753       1054.02 1635.89 18.832  0.045   1.163   0.062   0.469   0.082   1.526   0.046  
6754       1592.48 1425.60 18.817  0.042   0.851   0.065   0.445   0.084   1.218   0.050  
6755       2005.27 2376.23 18.892  0.037   1.297   0.048   0.701   0.115   1.739   0.040  
6756       3284.63 816.940 19.479  0.043   1.536   0.081   INDEF   INDEF   2.833   0.051  
6757       874.999 2573.20 18.871  0.030   1.240   0.048   0.535   0.100   1.594   0.034  
6758       3867.42 1307.95 18.838  0.026   1.295   0.042   0.780   0.106   1.720   0.039  
6759       923.308 385.521 18.961  0.046   1.719   0.079   INDEF   INDEF   1.951   0.054  
6760       1110.62 2463.15 18.923  0.033   1.180   0.054   0.590   0.111   1.700   0.039  
6761       2949.41 2631.59 18.893  0.021   1.001   0.035   0.320   0.068   1.408   0.035  
6762       322.963 1149.92 18.777  0.044   1.203   0.083   0.672   0.121   1.428   0.050  
6763       2747.33 2887.78 18.842  0.021   1.195   0.036   0.840   0.099   1.532   0.032  
6764       4036.00 259.163 18.845  0.028   1.200   0.065   0.102   0.089   1.425   0.041  
6765       68.298  956.611 20.410  0.061   -2.871  0.086   2.174   0.145   1.968   0.070  
6766       1171.65 578.468 18.783  0.049   1.212   0.064   0.332   0.080   1.492   0.056  
6767       1814.10 1464.14 18.804  0.044   1.105   0.059   0.893   0.100   1.460   0.049  
6768       1045.06 3743.11 18.805  0.035   1.898   0.170   -0.453  0.194   1.486   0.040  
6769       2396.07 3620.57 18.823  0.024   1.409   0.033   INDEF   INDEF   2.081   0.037  
6770       3774.35 2264.73 18.973  0.021   0.925   0.036   0.440   0.088   1.653   0.031  
6771       2142.99 671.443 18.900  0.051   1.421   0.069   1.207   0.133   1.976   0.058  
6772       2278.83 1919.34 18.868  0.035   1.203   0.053   0.724   0.100   1.653   0.043  
6773       2049.87 3369.28 18.981  0.022   1.312   0.044   INDEF   INDEF   1.814   0.028  
6774       1894.72 2569.89 18.851  0.034   1.105   0.046   0.481   0.077   1.522   0.038  
6775       2939.86 2513.13 18.876  0.024   0.709   0.044   0.405   0.059   1.044   0.035  
6776       2730.95 1987.38 18.906  0.034   1.040   0.053   0.251   0.088   1.547   0.043  
6777       4.723   437.205 18.888  0.050   0.939   0.117   INDEF   INDEF   1.437   0.065  
6778       1867.51 1524.95 18.833  0.041   1.105   0.059   0.302   0.084   1.453   0.048  
6779       3779.65 472.500 18.859  0.026   1.243   0.050   0.685   0.126   1.578   0.042  
6780       3067.03 679.902 18.863  0.042   1.076   0.060   0.513   0.092   1.543   0.056  
6781       1236.58 3454.30 18.641  0.041   4.512   0.336   -2.992  0.379   1.352   0.043  
6782       1074.75 1206.18 20.387  0.043   1.234   0.088   -4.656  0.092   1.766   0.053  
6783       2499.38 787.838 19.052  0.051   1.271   0.068   1.223   0.181   2.136   0.057  
6784       3849.07 3632.88 18.637  0.029   3.733   0.195   -2.845  0.219   1.190   0.038  
6785       920.442 3013.41 20.790  0.059   -1.640  0.073   2.752   0.241   INDEF   INDEF  
6786       1964.20 3344.45 18.959  0.023   1.343   0.042   INDEF   INDEF   1.776   0.028  
6787       3401.26 1127.90 18.919  0.038   0.902   0.059   1.147   0.106   1.572   0.050  
6788       1433.06 2592.80 18.798  0.038   1.136   0.052   0.662   0.076   1.454   0.041  
6789       2214.89 1759.23 18.862  0.037   1.061   0.054   0.421   0.091   1.482   0.044  
6790       311.455 3608.21 21.952  0.086   -3.167  0.095   INDEF   INDEF   1.968   0.091  
6791       3792.62 1179.88 18.896  0.029   1.137   0.044   0.576   0.086   1.752   0.043  
6792       1298.94 192.024 18.787  0.045   1.315   0.074   0.262   0.100   1.484   0.053  
6793       1090.62 1333.11 18.803  0.043   1.242   0.064   0.590   0.092   1.503   0.046  
6794       1935.18 1842.49 18.848  0.037   1.161   0.052   0.583   0.092   1.548   0.042  
6795       1209.44 3238.89 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6796       786.245 3026.15 18.596  0.042   4.158   0.297   -2.823  0.338   1.249   0.047  
6797       950.395 2473.43 18.849  0.037   0.890   0.055   0.485   0.077   1.336   0.042  
6798       421.787 3197.32 18.743  0.045   3.435   0.184   -1.879  0.215   1.480   0.048  
6799       265.390 3442.90 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6800       1963.59 2651.86 18.905  0.035   1.077   0.047   INDEF   INDEF   1.562   0.038  
6801       2499.67 919.408 18.936  0.045   0.947   0.057   0.417   0.083   1.526   0.058  
6802       776.057 3886.90 21.673  0.086   -3.062  0.096   INDEF   INDEF   2.137   0.091  
6803       1038.58 2721.50 18.825  0.035   1.096   0.052   0.422   0.078   1.426   0.041  
6804       776.192 3117.70 19.311  0.040   1.558   0.067   INDEF   INDEF   2.301   0.043  
6805       656.879 1323.82 23.075  0.134   -8.882  0.150   INDEF   INDEF   2.680   0.130  
6806       3946.04 1328.93 18.916  0.026   0.835   0.045   0.363   0.063   1.268   0.039  
6807       3370.63 1712.77 18.954  0.024   0.948   0.036   0.240   0.066   1.556   0.034  
6808       1788.85 1180.04 18.901  0.047   0.696   0.061   0.362   0.065   1.052   0.054  
6809       1022.94 3426.83 18.657  0.037   3.663   0.177   -1.952  0.206   1.405   0.042  
6810       2419.06 1501.95 18.952  0.055   0.840   0.065   0.382   0.066   1.472   0.057  
6811       535.649 1206.38 19.946  0.069   1.622   0.114   INDEF   INDEF   2.824   0.069  
6812       1227.13 444.930 18.805  0.053   1.282   0.070   0.238   0.101   1.545   0.059  
6813       1165.02 1175.88 18.905  0.052   1.181   0.071   0.357   0.086   1.637   0.054  
6814       3302.57 3349.89 18.862  0.016   1.340   0.034   1.077   0.109   1.595   0.027  
6815       1142.99 3031.46 18.790  0.036   1.048   0.052   0.447   0.065   1.353   0.039  
6816       3893.81 49.088  18.843  0.028   1.157   0.054   0.263   0.083   1.366   0.047  
6817       37.360  251.620 18.773  0.057   1.394   0.080   0.098   0.089   1.546   0.064  
6818       1136.10 3879.36 22.024  0.078   -3.329  0.089   1.687   0.117   2.043   0.093  
6819       3074.07 2538.61 18.925  0.024   0.945   0.036   0.150   0.052   1.396   0.033  
6820       3872.89 200.052 18.907  0.023   1.064   0.045   0.273   0.077   1.473   0.046  
6821       529.788 1320.53 18.916  0.058   1.320   0.085   INDEF   INDEF   1.602   0.058  
6822       1689.66 3722.67 21.357  0.047   -3.142  0.058   INDEF   INDEF   2.460   0.054  
6823       2030.08 3940.67 18.802  0.024   1.207   0.038   0.749   0.082   1.413   0.036  
6824       1090.13 2289.24 18.883  0.040   1.306   0.062   0.436   0.078   1.743   0.046  
6825       1524.91 1253.22 19.634  0.049   1.421   0.086   INDEF   INDEF   2.675   0.052  
6826       820.720 1483.66 19.019  0.050   1.382   0.073   0.708   0.136   1.779   0.050  
6827       2432.41 1504.18 18.936  0.063   0.903   0.084   0.453   0.090   1.554   0.066  
6828       2547.74 3964.69 18.834  0.026   1.282   0.042   0.362   0.077   1.647   0.043  
6829       1260.12 2669.60 18.796  0.031   0.893   0.047   0.429   0.061   1.150   0.037  
6830       2585.71 1401.22 18.893  0.037   1.015   0.052   0.672   0.090   1.519   0.046  
6831       319.699 1690.41 18.930  0.042   1.271   0.099   0.578   0.150   1.632   0.047  
6832       2615.66 3701.11 18.128  0.022   1.616   0.033   INDEF   INDEF   -1.350  0.035  
6833       2885.93 3032.74 18.934  0.022   1.555   0.040   INDEF   INDEF   1.913   0.030  
6834       2752.06 2015.83 18.897  0.032   1.120   0.048   0.445   0.104   1.608   0.044  
6835       1315.99 1998.55 18.842  0.041   1.026   0.061   0.304   0.093   1.361   0.049  
6836       7.619   3344.03 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6837       2898.87 3347.92 18.870  0.024   1.309   0.039   0.427   0.094   1.690   0.033  
6838       2561.47 2799.89 18.908  0.026   1.111   0.042   0.398   0.074   1.612   0.035  
6839       1177.61 507.384 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
6840       2391.78 93.775  18.929  0.044   0.863   0.074   0.272   0.083   1.347   0.058  
6841       1346.77 670.914 19.036  0.055   0.860   0.070   1.698   0.125   1.775   0.060  
6842       3876.85 1195.96 18.863  0.026   1.174   0.044   0.357   0.071   1.570   0.047  
6843       4032.76 1776.40 18.933  0.024   1.054   0.046   0.487   0.086   1.601   0.035  
6844       1781.48 3117.16 18.933  0.030   1.123   0.046   INDEF   INDEF   1.599   0.034  
6845       1557.32 160.573 18.805  0.046   1.511   0.080   0.474   0.127   1.599   0.055  
6846       2242.45 695.986 18.880  0.044   1.065   0.059   0.484   0.076   1.562   0.053  
6847       3890.44 3940.48 18.656  0.031   4.026   0.225   -2.946  0.259   1.278   0.039  
6848       127.005 2838.24 18.779  0.045   1.246   0.070   0.490   0.099   1.422   0.049  
6849       4000.48 76.172  18.912  0.029   1.019   0.047   0.226   0.072   1.351   0.056  
6850       2109.20 3499.30 19.083  0.024   1.839   0.048   INDEF   INDEF   2.277   0.031  
6851       1537.62 3706.09 18.838  0.030   1.323   0.052   0.525   0.096   1.559   0.038  
6852       1662.92 3962.14 18.576  0.036   3.520   0.178   -1.771  0.208   1.226   0.044  
6853       1640.05 212.984 18.758  0.051   1.292   0.087   0.493   0.112   1.422   0.061  
6854       2170.74 780.392 18.890  0.052   1.091   0.069   0.246   0.088   1.542   0.057  
6855       3639.06 334.460 18.892  0.022   1.112   0.042   0.389   0.089   1.458   0.040  
6856       1264.52 105.588 18.750  0.043   1.392   0.067   0.437   0.103   1.474   0.056  
6857       3428.09 774.584 18.860  0.034   1.106   0.048   0.427   0.062   1.552   0.046  
6858       2599.29 2368.93 18.881  0.031   1.151   0.050   0.616   0.092   1.597   0.043  
6859       2737.81 3202.54 18.896  0.023   1.138   0.036   0.450   0.086   1.587   0.032  
6860       1165.81 260.679 19.414  0.054   1.826   0.090   INDEF   INDEF   2.473   0.058  
6861       3629.79 1627.58 18.971  0.025   0.757   0.057   0.732   0.072   1.610   0.036  
6862       163.961 3283.94 18.652  0.042   2.919   0.124   -1.156  0.160   1.385   0.048  
6863       1628.05 2428.98 18.939  0.032   0.901   0.044   0.353   0.073   1.470   0.037  
6864       1298.05 1523.42 18.844  0.044   1.144   0.065   0.425   0.086   1.494   0.049  
6865       1524.86 3500.31 18.935  0.032   1.209   0.051   0.649   0.094   1.688   0.037  
6866       1165.32 498.884 19.467  0.065   1.572   0.105   INDEF   INDEF   2.418   0.068  
6867       3635.89 3174.51 18.950  0.099   -0.559  0.163   INDEF   INDEF   1.438   0.098  
6868       2264.02 2636.53 18.872  0.032   1.014   0.046   INDEF   INDEF   1.383   0.038  
6869       1484.36 714.861 18.839  0.056   1.239   0.071   0.485   0.095   1.554   0.058  
