# Binary systems ID's begin with a '2'
ID Gmag (Umag-Bmag) e_Gmag e_(Umag-Bmag) M_ini1 M_ini2
10 18.757607478658393 0.35407651164264875 0.0032963308207530923 0.06416885068801013 1.6438730333723006 -99.0
21 18.74697742160562 0.14687185043504056 0.0032924442599347307 0.06358905909599114 1.5476646907575835 1.1838877262271494
12 16.425919424466052 0.2582086962033442 0.002544751419829725 0.024979364531027327 2.672241757605689 -99.0
13 17.471840032196745 0.31469337707232936 0.0028579713386515417 0.030495507703300995 2.172851645266549 -99.0
24 17.681875364052015 0.34097044247031216 0.0029253740022918712 0.032874305789378215 1.9195520192371998 1.5188752987580105
25 16.424678258268695 0.3058890607371436 0.00254440090965475 0.024976370487088756 2.3793456854790795 2.2293810691511426
26 16.393111797735024 0.2951475191828047 0.0025355026279581176 0.02490187336921455 2.463279385864811 2.0339980712837953
27 18.348314258476393 0.25110411800778754 0.0031499466492068574 0.0468632331555964 1.6318442942234654 1.340051760918577
28 18.44499342980382 0.20392077396604563 0.00318392664845009 0.05013956957675782 1.6592793533087844 1.2655165954261338
29 17.126721418021443 0.33348786712830747 0.0027505746672923546 0.027785842674922106 2.178287809030721 1.6678967623024255
110 17.690174020188532 0.31479315748615433 0.002928069533800985 0.032982742786484 2.0659977209622515 -99.0
211 17.440121490202934 0.34109456355294543 0.0028479283691953466 0.030190978888904152 2.0214640168868354 1.4861521849431483
112 18.876764750023646 0.20498799924600897 0.003340212312437566 0.0712659757508988 1.6002445141575234 -99.0
113 16.279766299609463 0.27354257480731775 0.002503807328394012 0.0246589139745525 2.738608763503858 -99.0
114 16.783158283116308 0.26027342523983243 0.0026476707727669337 0.026085589628467215 2.5102454985189966 -99.0
115 16.840959734162272 0.25259476690311655 0.002664710070608834 0.026319779948594142 2.4810766682318803 -99.0
116 16.72565720134012 0.2972536307924143 0.0026308281307646135 0.025869938271111392 2.5468352778904984 -99.0
217 17.589653505609995 0.3668580333341751 0.002895585416147876 0.031747039939736245 1.8926292753971807 1.5327903590632037
218 18.14472132583248 0.2926316624420871 0.0030795707647017687 0.04120759083058139 1.7474177475659038 1.4075796513624592
119 15.364416718159598 1.1725383729750067 0.0022619438368857896 0.023612159494240094 3.1903555034029627 -99.0
220 17.155211708136267 0.3433660170839999 0.0027592855533267206 0.027965178995458494 2.0758973730207173 1.9065066774984882
121 18.90797145923582 0.23826455316785228 0.003351800874975649 0.07331967076054899 1.5906719063722543 -99.0
122 18.692582718543502 0.19629231594640267 0.003272628074958588 0.060748111126367334 1.6616101825283078 -99.0
123 18.13338098446353 0.34639088359252956 0.003075697311765689 0.04093566024904078 1.8723668784707583 -99.0
224 17.546323857052016 0.2689147348172143 0.002881694433290191 0.03126362842765481 1.8908657477458564 1.5851316636183903
225 18.12648736569012 0.2977685935694794 0.0030733450807655808 0.04077236614973939 1.6869849499060963 1.54699934241353
226 17.174617706678138 0.34396118774253326 0.002765234713176512 0.028091312655679337 2.101049040257396 1.86549958895051
227 17.070182626954225 0.3555076290002856 0.002733369323925234 0.02744960060981946 2.061033644297249 1.9940367322616757
228 18.803565543922723 0.31379270890511035 0.003313186870565124 0.06677278540943815 1.4824517741276884 1.3290288480763723
129 17.94105646502463 0.32444693687039733 0.0030107431790150243 0.03690108753187743 1.952810573797753 -99.0
230 17.676843460200043 0.34325407413985365 0.0029237407709450164 0.03280913973064132 1.8737623203183877 1.51927204810067
131 15.247035086555577 1.2290284773767297 0.002232667858485172 0.02354893471250721 3.2145997414401486 -99.0
232 18.887901217084256 0.2536268305791111 0.003344343216963042 0.07198902416543097 1.4929945201190158 1.2083944053911615
133 16.74203250113673 0.23352919950242454 0.0026356136786993456 0.025929669185162776 2.5334993547799356 -99.0
234 17.73447495092045 0.35435471615900016 0.0029425012355209245 0.0335824655254753 1.8541889368464033 1.5006672811159527
235 17.525131338784757 0.30072692689490044 0.002874924644813971 0.031037220253222447 1.8499172580588243 1.7355086463529659
236 14.959398730700432 0.5258570436582701 0.0021625207686737243 0.023430218808034954 3.168581261752747 2.835398264048367
