id,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI,ra,dec
51,1623.76,3818.4,12.213,0.056,0.309,0.068,-0.168,0.042,0.542,0.059,119.42836949621106,-25.690785790067324
52,1780.09,3101.66,12.268,0.044,0.433,0.052,0.001,0.039,0.967,0.062,119.40815988419021,-25.77759064258094
53,1119.41,1125.39,12.154,0.052,0.559,0.073,0.172,0.06,1.186,0.071,119.49908631249329,-26.015945821751487
54,1519.57,1675.36,11.59,0.022,0.886,0.032,0.99,0.028,1.473,0.049,119.44472721310657,-25.94981128198996
55,50.321,2312.29,12.271,0.052,0.471,0.079,-0.013,0.072,0.961,0.08,119.6413873607163,-25.871463250845828
57,1003.16,976.11,12.279,0.056,0.271,0.082,0.407,0.066,0.895,0.073,119.5148665459072,-26.033889980116303
58,454.802,957.086,12.288,0.055,0.488,0.07,0.084,0.059,1.021,0.089,119.58854767594727,-26.03569186249914
59,762.394,3179.15,12.156,0.028,0.721,0.055,0.172,0.053,1.226,0.064,119.54478015443861,-25.767296241143068
61,3175.32,145.062,12.56,0.044,0.224,0.061,0.088,0.05,0.536,0.07,119.22399930150529,-26.136348106782645
64,1012.42,1354.72,12.444,0.056,0.531,0.068,0.17,0.04,1.132,0.074,119.51320536594817,-25.988119739322556
66,555.9,1279.99,12.48,0.057,0.399,0.078,0.11,0.069,1.048,0.081,119.57461142422389,-25.99674063343569
68,2305.57,3568.44,12.521,0.028,0.65,0.04,-0.09,0.034,1.007,0.052,119.33705841524299,-25.721628700799883
69,2607.25,3974.53,12.627,0.035,0.38,0.045,0.012,0.039,0.731,0.064,119.29608657827538,-25.672801541897964
70,3697.14,4019.46,11.441,0.058,1.238,0.067,1.055,0.033,1.612,0.068,119.14963365999844,-25.668359454197113
72,1772.56,3061.36,12.51,0.017,0.573,0.024,0.078,0.033,1.077,0.047,119.4092157964787,-25.782456570273876
73,2078.21,644.218,11.685,0.051,1.11,0.059,1.246,0.035,1.67,0.087,119.37082239047272,-26.07499687059284
74,704.47,1931.34,12.721,0.028,0.107,0.043,-0.388,0.045,0.7,0.036,119.55393631795783,-25.918119342511616
75,2715.24,100.121,12.81,0.041,0.386,0.053,0.076,0.042,0.797,0.084,119.28585073669531,-26.141363905036716
76,3658.82,2382.28,12.441,0.045,0.199,0.064,0.008,0.067,0.701,0.052,119.15658560226093,-25.866280046167304
77,1558.94,815.852,12.875,0.045,0.358,0.059,0.137,0.042,0.997,0.072,119.44038603039603,-26.05377226584361
78,1899.57,782.506,12.939,0.04,-0.019,0.054,0.167,0.046,0.627,0.054,119.39466643293115,-26.058113781361943
79,2390.76,155.511,11.899,0.049,1.016,0.061,1.014,0.04,1.456,0.121,119.32937663077921,-26.13437167319171
80,1481.28,3462.41,12.924,0.024,0.211,0.034,-0.339,0.032,0.733,0.032,119.44790100083007,-25.73369991933755
81,3212.72,3518.26,12.823,0.063,0.416,0.071,0.144,0.042,0.967,0.075,119.21525753375737,-25.728520517863494
82,1251.68,2013.89,12.621,0.047,0.638,0.054,0.362,0.024,1.222,0.062,119.48033937993598,-25.90863533356424
83,3398.9,-12.456,12.872,0.031,0.449,0.044,0.051,0.042,0.834,0.089,119.19413972674812,-26.155597184235834
84,2378.5,3210.26,12.853,0.067,0.385,0.076,0.045,0.056,0.827,0.082,119.32765661003604,-25.765003396049966
85,3514.47,1304.42,12.176,0.069,0.933,0.076,0.809,0.024,1.299,0.077,119.17716393348357,-25.99647553426657
86,2438.06,3951.17,12.828,0.058,0.565,0.068,-0.032,0.043,1.037,0.077,119.3188393809856,-25.67547229400228
87,2503.34,3880.05,11.888,0.054,1.146,0.063,1.032,0.033,1.549,0.069,119.31014879719847,-25.68413091368344
88,634.552,4048.77,12.082,0.074,1.091,0.085,0.801,0.046,1.414,0.107,119.56099451173407,-25.662032186118342
89,803.675,1922.59,12.894,0.04,0.438,0.049,0.218,0.03,1.171,0.052,119.54061989334329,-25.91926748525536
90,2225.85,3402.22,12.857,0.03,0.525,0.04,0.008,0.049,,,119.34795029588264,-25.74165431478377
91,3629.34,1357.89,12.766,0.02,0.576,0.032,0.13,0.038,0.952,0.074,119.16167467359462,-25.99011474198351
93,1883.08,343.461,13.083,0.036,0.22,0.05,-0.272,0.055,0.723,0.073,119.39736541903346,-26.1111847943399
95,143.799,3304.98,12.82,0.04,0.705,0.056,-0.148,0.058,1.089,0.091,119.62773646684539,-25.751519641485093
96,2837.03,3637.39,12.746,0.061,0.616,0.069,0.074,0.046,1.164,0.065,119.26559214233751,-25.71377478711723
97,1375.93,1088.54,12.077,0.051,1.028,0.063,0.966,0.04,1.582,0.063,119.46466895557273,-26.020634574041416
98,2071.59,3502.6,12.027,0.063,1.134,0.071,0.895,0.032,1.481,0.072,119.36856118860217,-25.72937693097861
99,2843.42,3104.4,12.017,0.024,1.116,0.038,1.057,0.034,1.504,0.062,119.26532123457302,-25.778225712330556
101,2569.08,3222.23,12.241,0.07,1.01,0.08,0.752,0.037,1.494,0.083,119.3020430724369,-25.763729276106357
103,3631.87,1354.83,13.004,0.023,0.43,0.031,0.196,0.034,0.952,0.073,119.16133819491498,-25.990487033330684
104,3463.34,3114.44,13.037,0.018,0.23,0.031,-0.204,0.046,0.64,0.053,119.18203718330321,-25.777575143839194
105,782.199,2937.83,13.009,0.028,0.344,0.041,0.054,0.042,0.819,0.045,119.5423857550878,-25.79649282864873
107,1482.91,1700.97,13.15,0.018,0.364,0.026,0.095,0.021,1.021,0.03,119.4496234726808,-25.946681397427252
108,2370.24,1836.78,13.011,0.02,0.559,0.033,0.167,0.03,,,119.33027998920521,-25.931066698294067
109,1452.37,229.192,12.933,0.037,0.521,0.061,0.259,0.058,0.99,0.076,119.45534803533197,-26.124609901662545
110,455.96,2795.62,13.005,0.033,0.478,0.046,0.023,0.047,0.943,0.06,119.58636572434196,-25.813391295042493
111,315.683,3943.05,12.85,0.051,0.731,0.068,,,,,119.60394426058907,-25.67452525578016
112,3206.0,550.951,13.263,0.033,0.2,0.038,0.197,0.025,0.655,0.05,119.21943073652346,-26.087298962526155
113,3807.2,2821.18,12.263,0.023,1.374,0.032,1.273,0.038,1.802,0.062,119.13617017699535,-25.81334642904837
114,1933.77,3349.51,13.007,0.019,0.576,0.028,0.126,0.025,1.047,0.053,119.38724308921935,-25.747762162584067
115,3470.2,3686.59,13.141,0.017,0.565,0.03,-0.071,0.028,1.002,0.051,119.18048507567792,-25.708401329526477
116,2016.22,3567.67,12.966,0.027,0.673,0.039,0.097,0.032,1.066,0.05,119.37592724417,-25.721458837872216
117,14.431,3778.1,12.244,0.068,1.226,0.104,0.682,0.089,1.558,0.099,119.64459282474787,-25.69419597946002
118,1250.18,2690.43,12.158,0.032,1.148,0.039,1.025,0.024,1.588,0.047,119.47979520262265,-25.82683187263693
120,3336.5,2204.67,13.045,0.018,0.328,0.033,0.15,0.049,0.832,0.05,119.20007815497681,-25.88746237434848
121,2659.7,2448.19,13.203,0.022,0.374,0.036,0.112,0.032,0.893,0.034,119.2907233477138,-25.857402692848236
122,3727.57,2174.55,12.856,0.053,0.153,0.062,0.981,0.19,0.689,0.056,119.14757946731721,-25.891459666964487
123,2426.79,1201.41,13.427,0.018,0.241,0.03,-0.064,0.028,0.822,0.035,119.3233840002865,-26.00794222458065
124,384.256,2700.5,13.104,0.03,0.483,0.042,-0.009,0.041,0.962,0.045,119.59610246178808,-25.82482732006802
125,3397.27,3089.04,12.929,0.031,0.454,0.041,0.0,0.049,0.922,0.037,119.19094026929085,-25.78058627426813
126,2763.33,1887.26,13.104,0.02,0.535,0.03,0.186,0.027,1.083,0.044,119.2774211219053,-25.925320284581954
127,1272.3,612.825,12.396,0.04,1.063,0.061,1.091,0.058,1.62,0.079,119.47911375284399,-26.07806025184955
128,3957.53,1848.14,13.116,0.018,0.29,0.031,0.25,0.082,0.779,0.063,119.11704902581855,-25.93113568535979
129,3689.36,111.092,12.219,0.047,1.08,0.055,0.927,0.027,1.439,0.079,119.15498646937374,-26.14092266919735
130,3775.8,675.205,12.36,0.041,1.049,0.047,0.988,0.025,1.488,0.065,119.14275335004209,-26.07279295157704
131,1598.38,2399.61,13.304,0.02,0.21,0.028,0.185,0.026,0.765,0.035,119.43334252086915,-25.86231207576388
132,1462.51,2141.52,13.259,0.021,0.414,0.03,0.174,0.025,1.047,0.035,119.45187820982777,-25.8933948850668
133,3323.12,1767.27,13.282,0.019,0.335,0.033,0.126,0.031,0.827,0.028,119.20235756604548,-25.940337312786838
134,3767.86,2920.49,12.996,0.017,0.299,0.027,0.329,0.054,0.722,0.027,119.14134520640243,-25.801302862519567
135,895.971,1364.99,13.227,0.024,0.268,0.044,0.193,0.044,0.818,0.039,119.52883647761475,-25.986772138081236
136,3164.37,293.926,13.397,0.033,0.303,0.04,0.216,0.025,0.762,0.061,119.22530612444737,-26.118338646774376
137,815.835,341.214,13.275,0.038,0.449,0.06,0.105,0.054,0.853,0.066,119.54072942174173,-26.110486556751493
141,2002.41,388.741,12.492,0.049,1.022,0.057,1.014,0.034,1.056,0.067,119.38128608046163,-26.105818328199614
142,3327.23,3666.16,13.036,0.018,0.766,0.03,0.231,0.028,1.205,0.05,119.19971255311765,-25.71074163731941
144,3413.17,99.923,13.407,0.026,0.345,0.036,0.186,0.028,0.775,0.057,119.19209899552283,-26.142022134664806
145,3372.18,3583.79,13.422,0.018,0.392,0.03,-0.073,0.028,0.889,0.027,119.19376526930459,-25.720742045675934
146,3317.32,78.594,13.378,0.028,0.486,0.038,0.052,0.03,0.955,0.058,119.20499790021873,-26.144513966078826
147,1392.38,3198.18,13.399,0.018,0.305,0.027,-0.158,0.027,0.826,0.028,119.46013404287068,-25.76556781800292
148,2086.07,549.992,13.308,0.031,0.464,0.041,0.217,0.035,1.047,0.077,119.3698704218826,-26.08639710882687
149,2110.03,1257.04,13.332,0.019,0.495,0.033,0.152,0.03,1.018,0.046,119.36587261305907,-26.000927989800246
150,2135.07,2458.66,13.106,0.019,0.608,0.031,0.321,0.032,1.064,0.033,119.36118462099044,-25.85565994827238
151,2565.33,2904.25,13.073,0.02,0.429,0.035,0.009,0.056,0.953,0.03,119.3028972765182,-25.802173603630287
152,3698.13,1256.84,13.45,0.023,0.268,0.032,0.196,0.027,0.68,0.043,119.15254558473083,-26.002395460736114
153,2284.67,2224.61,13.415,0.025,0.364,0.037,0.102,0.033,0.907,0.042,119.34134702821264,-25.884095461976695
154,2373.56,3278.47,13.318,0.018,0.499,0.033,0.047,0.035,0.969,0.046,119.32824501348281,-25.756751469422372
155,862.378,1353.81,13.33,0.025,0.269,0.044,-0.094,0.049,0.807,0.039,119.5333613006504,-25.988093409278367
156,4014.67,3492.36,13.116,0.019,0.705,0.04,0.257,0.071,0.858,0.058,119.10756125995339,-25.7323809737489
157,180.939,3661.62,12.605,0.08,1.248,0.094,0.516,0.053,1.69,0.106,119.62235442047269,-25.708431184604315
158,951.379,3636.9,13.408,0.024,0.526,0.041,-0.137,0.041,0.979,0.043,119.51888954026218,-25.712120327070576
159,3869.91,844.234,13.543,0.026,0.227,0.034,0.182,0.027,0.595,0.043,119.12992538482732,-26.052440772409618
160,1454.68,3172.37,13.411,0.016,0.265,0.026,0.171,0.027,0.73,0.029,119.4517938184433,-25.768745187058382
161,2028.27,2898.41,13.279,0.015,0.603,0.021,0.302,0.019,1.092,0.05,119.3750462308743,-25.802391644278153
162,1258.77,1866.9,13.497,0.021,0.245,0.031,0.219,0.027,0.919,0.029,119.47954899989864,-25.92641469564797
163,2148.5,3238.83,13.289,0.018,0.114,0.028,-0.574,0.048,0.685,0.026,119.35852069856654,-25.761339900471654
164,478.441,3068.45,13.337,0.028,0.669,0.042,0.077,0.037,1.13,0.056,119.58304517478209,-25.780423186893515
165,1693.87,1164.56,13.522,0.024,0.318,0.038,0.103,0.033,0.874,0.033,119.4218767327921,-26.011731759363393
166,3801.19,1652.91,13.302,0.019,0.429,0.033,0.323,0.036,0.874,0.035,119.1382651380469,-25.95459933566334
167,1880.44,3016.25,12.614,0.021,1.137,0.025,0.865,0.017,1.618,0.048,119.39477414660169,-25.788008973063306
168,2732.49,2035.29,13.552,0.022,0.44,0.034,0.078,0.029,1.014,0.029,119.28140065990998,-25.907393589220977
169,2969.48,141.64,13.587,0.032,0.472,0.041,0.074,0.03,0.893,0.065,119.25165327208005,-26.136574798734756
170,3016.77,3502.74,13.589,0.018,0.206,0.03,-0.031,0.03,0.679,0.028,119.24159632868158,-25.7302189966114
171,671.943,2823.23,13.52,0.02,0.407,0.036,0.131,0.035,0.947,0.037,119.55732259920482,-25.81024919125722
172,847.292,3678.13,13.435,0.025,0.714,0.04,-0.09,0.039,1.125,0.067,119.5328259582277,-25.70704051165655
173,3896.42,850.97,13.596,0.027,0.362,0.033,0.094,0.025,0.771,0.042,119.12635690935828,-26.051650398932868
174,3651.58,746.81,13.522,0.029,0.444,0.035,0.157,0.025,0.909,0.041,119.1593607269217,-26.06402212383378
175,574.02,1931.6,13.51,0.026,0.375,0.04,0.064,0.038,1.003,0.037,119.57145919718697,-25.91796935041576
177,701.861,3134.37,11.862,0.039,1.331,0.061,1.641,0.052,1.679,0.079,119.55296082325839,-25.77265568663805
178,1703.85,2417.28,13.66,0.021,0.201,0.03,0.09,0.028,0.784,0.036,119.41915540793062,-25.86027140574009
179,1279.52,1999.26,13.607,0.022,0.36,0.032,0.225,0.025,1.085,0.033,119.47661579665038,-25.91042958386333
180,1056.55,1292.93,13.475,0.024,0.209,0.043,0.265,0.043,0.769,0.033,119.50734554868103,-25.995631024571352
181,1764.46,852.609,13.506,0.025,0.434,0.039,0.171,0.037,1.027,0.041,119.41273830373599,-26.0495146671028
182,2967.28,2477.97,13.551,0.016,0.286,0.031,0.108,0.031,0.785,0.024,119.24937373411915,-25.854081453772373
183,2660.55,280.654,13.688,0.036,0.302,0.046,0.261,0.034,0.747,0.069,119.29299818757488,-26.119485517624362
184,2661.9,1604.19,13.655,0.021,0.385,0.031,0.19,0.026,0.955,0.033,119.29135806640578,-25.959454786046138
185,890.799,1798.34,13.563,0.024,0.365,0.035,0.168,0.031,0.962,0.033,119.52905359455993,-25.93437003466997
186,77.897,635.627,13.522,0.039,0.511,0.067,0.202,0.063,1.086,0.062,119.63953110304236,-26.074217715670883
187,337.688,2377.66,11.957,0.051,1.717,0.062,1.543,0.04,2.55,0.088,119.60271370444455,-25.863820368395285
188,888.758,2772.07,12.037,0.024,1.844,0.036,1.774,0.033,2.475,0.051,119.52825453154934,-25.816632115986113
190,2272.01,2763.76,13.694,0.016,0.251,0.025,0.171,0.025,0.838,0.03,119.34245338685446,-25.818894017906032
191,806.762,2606.8,13.617,0.018,0.461,0.032,0.052,0.032,1.0,0.03,119.5394510970084,-25.836540794696244
193,3314.11,619.703,13.545,0.032,0.572,0.037,0.261,0.023,1.013,0.049,119.20483269442133,-26.079084242848964
194,320.593,2551.86,14.031,0.027,0.187,0.045,-0.4,0.044,0.682,0.048,119.60481805174695,-25.842741886308257
195,2662.32,971.303,12.806,0.032,0.982,0.04,0.958,0.026,1.411,0.069,119.2919992050555,-26.035979074997645
196,3800.44,2940.78,13.493,0.015,0.617,0.026,0.104,0.038,1.093,0.059,119.13694641735995,-25.798879158424807
197,3141.64,495.926,13.528,0.034,0.576,0.04,0.322,0.025,1.01,0.053,119.2281367727479,-26.093893677868085
198,982.542,1329.35,13.458,0.024,0.416,0.044,0.373,0.045,0.949,0.035,119.51724679819955,-25.991160134196104
199,1127.37,2701.05,13.048,0.016,0.973,0.028,0.763,0.027,1.484,0.043,119.49628039274654,-25.825436171074315
201,2800.94,1004.78,12.951,0.028,1.042,0.035,0.747,0.024,1.566,0.078,119.27334167685474,-26.03205726934243
202,231.192,1369.76,13.513,0.034,0.574,0.053,0.427,0.049,1.134,0.058,119.61813005221119,-25.985591224920004
203,106.01,2579.16,13.702,0.032,0.588,0.051,0.049,0.047,1.121,0.059,119.63361259603109,-25.83924596071491
204,2678.7,3402.71,13.583,0.018,0.561,0.033,0.083,0.034,1.073,0.027,119.28711904955877,-25.742006624378135
205,3720.19,2934.96,13.579,0.013,0.305,0.024,-0.107,0.037,0.825,0.023,119.14773270216396,-25.79950993641652
206,2459.86,3693.24,13.617,0.02,0.558,0.032,0.002,0.032,1.05,0.029,119.31619530332198,-25.70667905011214
207,2608.52,-26.944,13.819,0.035,0.41,0.053,0.067,0.05,0.895,0.077,119.30032633358339,-26.156630654696162
208,1341.55,2269.56,13.809,0.021,0.386,0.031,0.157,0.026,1.057,0.035,119.46798547383187,-25.87780332687909
210,3201.83,302.343,13.895,0.032,0.291,0.039,0.253,0.026,0.74,0.057,119.22026489804658,-26.117354971016802
211,1236.57,3518.87,12.818,0.026,1.288,0.037,0.767,0.03,1.775,0.052,119.4807103232022,-25.726650807328568
212,2991.87,1183.25,13.779,0.026,0.476,0.035,0.166,0.026,1.023,0.042,119.24749761094226,-26.010651547319632
213,3064.94,1213.13,13.669,0.026,0.554,0.033,0.248,0.025,1.049,0.04,119.2376492869832,-26.007105090891102
214,3857.14,2022.66,13.529,0.016,0.516,0.031,0.123,0.047,0.992,0.028,119.13034192111274,-25.909942811582855
215,325.045,1300.33,13.803,0.032,0.346,0.048,0.153,0.046,0.948,0.055,119.6055994346648,-25.994071470147944
217,1102.03,2407.67,13.727,0.019,0.528,0.029,0.138,0.026,1.147,0.028,119.50000763761237,-25.860886431429147
218,3596.61,2664.52,12.886,0.015,2.01,0.026,1.716,0.038,2.933,0.049,119.16463110458325,-25.83209718360347
220,2354.78,903.058,13.923,0.028,0.359,0.038,0.122,0.03,0.901,0.046,119.33338584093693,-26.04395124717756
221,559.639,3594.78,13.744,0.028,0.521,0.044,0.059,0.042,0.977,0.046,119.5715578497113,-25.716857139739002
222,1483.41,1524.07,13.848,0.021,0.335,0.031,0.27,0.027,0.986,0.032,119.44975128437746,-25.968071261306402
223,1135.39,2573.29,13.877,0.018,0.332,0.029,0.226,0.027,0.976,0.029,119.4953438921518,-25.840891232260958
224,3109.43,892.941,13.917,0.032,0.435,0.038,0.13,0.025,0.874,0.052,119.23202591414773,-26.04586035519624
225,3151.35,3828.49,13.779,0.018,0.441,0.031,-0.002,0.032,0.872,0.029,119.2231593499819,-25.690954079692514
226,588.399,2662.29,13.835,0.02,0.5,0.037,0.01,0.037,1.058,0.037,119.56872233288772,-25.82963291228566
227,3940.94,297.703,13.788,0.023,0.427,0.033,0.291,0.035,0.998,0.047,119.12098640104178,-26.118587718658922
228,2661.2,3134.14,13.713,0.019,0.545,0.036,0.043,0.037,1.053,0.027,119.28976581306951,-25.774464172366216
229,1327.02,2334.91,14.048,0.021,0.194,0.03,0.132,0.025,0.869,0.035,119.46986524078777,-25.869888494279163
230,634.138,900.167,13.748,0.036,0.381,0.058,0.387,0.058,0.983,0.06,119.56452045733623,-26.042737060470106
231,297.817,2633.74,13.751,0.03,0.618,0.045,0.136,0.041,1.136,0.052,119.60778727326529,-25.832820877098808
233,95.287,3085.68,13.927,0.036,0.415,0.057,0.021,0.052,0.851,0.06,119.63449472437455,-25.777991649720573
234,2493.7,997.588,13.929,0.025,0.402,0.034,0.134,0.028,0.924,0.041,119.3146207226385,-26.03264764736918
235,2770.61,3109.45,13.816,0.017,0.518,0.03,0.048,0.03,1.083,0.027,119.27509613387886,-25.777548933751547
236,3963.45,2710.88,13.621,0.014,0.676,0.025,0.531,0.06,1.179,0.028,119.1153029040084,-25.826825072734074
237,2386.29,2088.52,13.966,0.023,0.424,0.036,0.027,0.032,1.014,0.037,119.32784655188676,-25.900642788779273
239,3377.95,2193.7,13.922,0.023,0.292,0.036,0.15,0.036,0.8,0.038,119.19452232546675,-25.888826454107814
240,3520.44,2695.56,13.644,0.014,0.693,0.026,0.248,0.035,1.185,0.026,119.17482870227293,-25.828274837262875
241,2924.58,1979.52,14.184,0.02,0.241,0.032,-0.025,0.028,0.829,0.027,119.25565894793459,-25.914311449827213
242,3240.71,3912.85,13.8,0.021,0.604,0.036,-0.094,0.036,1.074,0.031,119.21106276626249,-25.680835118480964
243,997.77,3423.49,13.914,0.019,0.404,0.034,0.092,0.033,0.882,0.034,119.51289311886704,-25.73796641030418
244,2222.76,1291.05,13.764,0.015,0.544,0.03,0.19,0.03,1.17,0.021,119.35069226483469,-25.996918208608307
245,1618.15,3221.42,13.746,0.018,0.62,0.027,0.162,0.026,1.081,0.028,119.42978106026621,-25.762962996120073
246,3794.79,2599.62,13.775,0.014,0.291,0.025,0.182,0.04,0.735,0.028,119.13808139435899,-25.840124509407673
247,1745.46,2644.61,13.853,0.02,0.447,0.029,0.128,0.026,0.992,0.028,119.41331543587327,-25.832822198025962
248,3593.0,2286.78,13.394,0.014,1.063,0.026,1.263,0.034,1.536,0.055,119.16553236905713,-25.877767365382574
249,437.016,750.16,13.939,0.037,0.44,0.059,0.167,0.054,1.049,0.062,119.59116491453005,-26.06069562452056
250,1057.12,662.616,13.326,0.034,0.912,0.058,1.037,0.059,1.326,0.066,119.50796370212655,-26.07184434215386
251,2981.64,2832.43,13.863,0.018,0.507,0.032,0.053,0.031,1.062,0.024,119.24705409599838,-25.8112358832001
252,228.735,3779.0,13.926,0.048,0.651,0.064,-0.25,0.053,1.099,0.064,119.6158046766105,-25.694281920871678
254,3481.37,3426.59,13.665,0.017,0.772,0.031,0.246,0.03,1.192,0.026,119.17927119254307,-25.739848713674434
255,3072.82,2266.04,14.062,0.016,0.321,0.032,-0.058,0.032,0.87,0.024,119.23543027916661,-25.87980234207865
256,3642.91,786.567,13.666,0.028,0.707,0.035,0.442,0.026,1.111,0.04,119.1604815364289,-26.059207128795844
257,120.921,3336.5,13.867,0.032,0.677,0.065,-0.097,0.067,1.062,0.056,119.63077489576655,-25.74768768972355
258,1577.68,765.742,12.955,0.046,1.195,0.062,1.146,0.048,1.893,0.073,119.43792394278277,-26.05984821906765
259,3183.34,-14.39,13.622,0.031,0.872,0.045,0.325,0.042,1.249,0.076,119.22309773126258,-26.15563512480921
260,3685.59,1382.02,13.063,0.02,1.272,0.031,1.156,0.03,1.673,0.046,119.1540920942246,-25.98724824578575
261,1167.16,1694.73,13.85,0.022,0.506,0.033,0.259,0.03,1.206,0.029,119.49204460556848,-25.947148932805234
263,720.519,1059.27,13.912,0.032,0.444,0.056,0.072,0.058,0.964,0.053,119.55274165812506,-26.023578033888842
265,3422.27,3929.01,13.881,0.018,0.616,0.029,-0.031,0.028,1.131,0.026,119.18665625448767,-25.679046177933735
266,3857.84,1470.1,13.865,0.02,0.463,0.031,0.162,0.034,0.898,0.034,119.13085691278086,-25.976754821963183
267,3554.39,2207.54,13.758,0.017,0.549,0.029,0.146,0.034,1.056,0.025,119.17080613318329,-25.88731337727542
268,3327.85,2849.09,13.765,0.017,0.422,0.029,0.263,0.032,0.877,0.024,119.20052982923539,-25.80953612275828
269,23.796,1655.67,13.477,0.031,0.84,0.055,0.663,0.052,1.31,0.061,119.64567414156332,-25.950832666570566
271,2164.77,3727.43,13.845,0.021,0.579,0.037,-0.117,0.037,1.038,0.027,119.35579664612692,-25.702276871916396
272,1168.28,2373.23,14.026,0.02,0.284,0.029,0.329,0.026,0.897,0.032,119.49114632704791,-25.865110864602645
273,1732.57,2610.04,13.405,0.02,1.021,0.029,0.822,0.027,1.596,0.042,119.41508503395187,-25.836990426229207
274,149.72,759.11,13.974,0.035,0.547,0.056,0.133,0.051,1.189,0.059,119.62974711930474,-26.059352359445224
275,101.748,2498.38,13.115,0.029,1.279,0.052,0.957,0.052,1.825,0.074,119.63427413878411,-25.84900939371873
276,2937.12,737.023,13.448,0.032,0.883,0.038,0.819,0.026,1.346,0.054,119.25534392513016,-26.06455618214822
277,3781.95,2692.38,13.636,0.014,1.033,0.025,0.678,0.038,1.652,0.03,119.13970393517313,-25.828897002904384
278,3350.93,3654.65,14.06,0.019,0.421,0.032,0.065,0.03,0.874,0.027,119.19654165142586,-25.71215487833383
279,2258.16,1024.42,14.075,0.022,0.455,0.035,0.065,0.031,1.04,0.037,119.34623090720218,-26.02918926276733
280,607.481,332.844,14.082,0.042,0.462,0.065,0.077,0.057,0.995,0.069,119.56872654801202,-26.111309238664283
281,3713.96,2301.49,13.72,0.016,0.814,0.03,0.414,0.042,1.303,0.029,119.14926776857206,-25.87609867369969
282,2289.2,1844.1,14.023,0.022,0.326,0.034,0.159,0.03,0.906,0.029,119.34115791093126,-25.930107968947127
283,88.982,2813.77,12.415,0.044,1.603,0.063,1.563,0.051,2.146,0.091,119.6356413605025,-25.8108632194156
284,175.969,881.95,14.108,0.037,0.443,0.06,0.109,0.054,1.084,0.062,119.62608573586087,-26.04452333159816
