# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5602103625772671104" 12.84271 1.60132 2.58627 0.39045 2.18112 0.37520 0.50
"Gaia EDR3 5602103453974007680" 14.43924 0.70715 2.43617 0.31005 2.02008 0.29311 0.54
"Gaia EDR3 5602103385254566272" 14.74547 0.60088 2.37387 0.29278 1.94615 0.26637 0.55
"Gaia EDR3 5602107233545204480" 14.87266 1.55865 2.49507 0.34351 1.97694 0.31458 0.36
"Gaia EDR3 5602103896341417216" 15.35399 0.56052 2.22650 0.24856 1.79323 0.23057 0.52
"Gaia EDR3 5602103900650584192" 15.43043 0.70119 2.20916 0.24264 1.76435 0.22364 0.55
"Gaia EDR3 5602103522693490304" 15.43365 0.57944 2.20481 0.24225 1.76870 0.22516 0.53
"Gaia EDR3 5602101839066394752" 15.44067 1.72746 2.36844 0.33169 1.78664 0.27241 0.39
"Gaia EDR3 5602103419614269824" 15.52730 0.59390 2.17745 0.23716 1.74188 0.22584 0.52
"Gaia EDR3 5602103488333753984" 15.54021 0.51737 2.17215 0.23691 1.74095 0.22624 0.48
"Gaia EDR3 5602103076016928384" 15.66282 0.60286 2.13532 0.23109 1.70641 0.22217 0.52
"Gaia EDR3 5602103453973992320" 15.76577 0.52204 2.10021 0.22384 1.66841 0.21914 0.45
"Gaia EDR3 5602103453973998208" 15.81230 0.53715 2.08546 0.22121 1.65186 0.21446 0.45
"Gaia EDR3 5602103453974008448" 15.89640 0.64281 2.05775 0.21670 1.62425 0.21365 0.51
"Gaia EDR3 5602104794003895040" 15.98097 0.68788 2.02834 0.21237 1.59998 0.20874 0.53
"Gaia EDR3 5602103935010306560" 16.03663 0.57678 2.01038 0.21043 1.58365 0.20787 0.44
"Gaia EDR3 5602103900650587264" 16.25549 0.64431 1.93265 0.19960 1.50732 0.19525 0.45
"Gaia EDR3 5602106546351107584" 16.26108 0.71568 1.92815 0.19970 1.50736 0.18999 0.51
"Gaia EDR3 5602103419614270720" 16.26137 0.65950 1.92983 0.19934 1.50642 0.19283 0.46
"Gaia EDR3 5602106340192073216" 16.27968 0.60405 1.92529 0.19819 1.50057 0.19186 0.42
"Gaia EDR3 5602101942145525632" 16.31567 0.67449 1.91038 0.19690 1.49342 0.18465 0.47
"Gaia EDR3 5602106718149182592" 16.32017 0.58064 1.91213 0.19614 1.49170 0.18926 0.40
"Gaia EDR3 5602107061747178624" 16.32950 0.57332 1.90924 0.19553 1.48794 0.18680 0.40
"Gaia EDR3 5602103419614276352" 16.34033 0.72484 1.89933 0.19602 1.48489 0.17945 0.51
"Gaia EDR3 5602106477630988800" 16.36876 0.71398 1.88846 0.19491 1.47651 0.17763 0.50
"Gaia EDR3 5602103522693484800" 16.38136 0.63141 1.88736 0.19401 1.47323 0.17913 0.42
"Gaia EDR3 5602103453974000128" 16.39906 0.62255 1.88215 0.19290 1.46964 0.18005 0.41
"Gaia EDR3 5602103488333757696" 16.40722 0.66546 1.87802 0.19250 1.46527 0.18117 0.44
"Gaia EDR3 5602103453973991680" 16.41193 0.57898 1.87855 0.19140 1.46466 0.17944 0.38
"Gaia EDR3 5602103831931094016" 16.43343 0.76285 1.86489 0.19234 1.45593 0.17848 0.53
"Gaia EDR3 5602103488333772160" 16.43387 0.86185 1.86023 0.19362 1.45632 0.17616 0.59
"Gaia EDR3 5602103660132392832" 16.44798 0.69581 1.86261 0.19103 1.45064 0.18049 0.47
"Gaia EDR3 5602103213455842432" 16.48285 0.62893 1.85176 0.18841 1.44085 0.18003 0.41
