# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5538150257058978432" 13.69021 2.58894 2.71606 0.32687 2.29127 0.35078 0.48
"Gaia EDR3 5538151012973220480" 14.61028 1.75786 2.71626 0.32426 2.29280 0.34553 0.52
"Gaia EDR3 5538151012973229824" 15.79452 1.95932 2.69851 0.32245 2.23351 0.32325 0.39
"Gaia EDR3 5538151047332948608" 15.92930 0.89962 2.58647 0.27910 2.17439 0.26960 0.57
"Gaia EDR3 5538151012973228672" 16.00156 0.86544 2.57762 0.27793 2.16358 0.26596 0.57
"Gaia EDR3 5538149982181067904" 16.06097 1.78772 2.68516 0.30893 2.21050 0.30638 0.44
"Gaia EDR3 5538151047332941184" 16.09145 1.83449 2.68404 0.30995 2.20929 0.30774 0.41
"Gaia EDR3 5538151008672648320" 16.19941 0.91042 2.55646 0.27007 2.12799 0.25742 0.55
"Gaia EDR3 5538150360138149888" 16.27021 1.87108 2.67001 0.30281 2.18060 0.29878 0.37
"Gaia EDR3 5538151012973220736" 16.31328 0.87623 2.54063 0.26682 2.10684 0.25591 0.55
"Gaia EDR3 5538151012973218304" 16.45593 0.75147 2.51901 0.25787 2.08230 0.24363 0.55
"Gaia EDR3 5538149982181967488" 16.47973 1.76415 2.64159 0.29056 2.12362 0.27638 0.41
"Gaia EDR3 5538151150412144384" 16.52836 1.80618 2.63698 0.28979 2.11069 0.27767 0.39
"Gaia EDR3 5538150390193248896" 16.60894 0.80009 2.49548 0.24915 2.04368 0.23474 0.53
"Gaia EDR3 5538151047332956288" 16.63311 0.95166 2.49528 0.24504 2.03433 0.23642 0.53
"Gaia EDR3 5538150257058978944" 16.64992 0.72303 2.48468 0.24471 2.03761 0.23286 0.53
"Gaia EDR3 5538151287851135360" 16.97276 0.98054 2.41514 0.21875 1.93217 0.20718 0.52
"Gaia EDR3 5538150291418706304" 17.05590 0.76632 2.38754 0.21333 1.92545 0.20810 0.48
"Gaia EDR3 5538150287113992704" 17.13877 0.77388 2.36406 0.20533 1.89633 0.20850 0.47
"Gaia EDR3 5538150188339499008" 17.13904 0.81680 2.36455 0.20505 1.89582 0.20975 0.48
"Gaia EDR3 5538150188339493504" 17.21236 0.89229 2.34397 0.20035 1.86326 0.20545 0.52
"Gaia EDR3 5538151081692712960" 17.24848 0.84405 2.33169 0.19869 1.85305 0.20706 0.49
"Gaia EDR3 5538151047332952832" 17.38033 0.82042 2.29159 0.18969 1.81088 0.20236 0.46
"Gaia EDR3 5538151081692698496" 17.39025 0.88289 2.28776 0.18876 1.80163 0.20113 0.50
"Gaia EDR3 5538151214826992512" 17.55951 0.90503 2.22359 0.17892 1.73676 0.19131 0.50
"Gaia EDR3 5538149535504486912" 17.58098 0.91912 2.21542 0.17843 1.72504 0.19253 0.51
"Gaia EDR3 5538150355833509888" 17.60440 0.81887 2.20564 0.17628 1.72117 0.19235 0.42
"Gaia EDR3 5538149531199686272" 17.65087 0.86126 2.18921 0.17295 1.69931 0.19415 0.45
"Gaia EDR3 5538150218394491904" 17.67958 1.29275 2.16703 0.17388 1.66995 0.18516 0.53
"Gaia EDR3 5538150291418699904" 17.75515 0.81065 2.14605 0.16576 1.65939 0.18525 0.38
"Gaia EDR3 5538151043028251392" 17.77684 0.89161 2.13793 0.16540 1.64891 0.18340 0.46
"Gaia EDR3 5538151012969617152" 17.78487 0.97093 2.13320 0.16663 1.64556 0.17955 0.55
"Gaia EDR3 5538151111747766912" 17.84756 1.43718 2.09598 0.16668 1.60199 0.16839 0.54
"Gaia EDR3 5538151008668500352" 17.85274 0.95511 2.10856 0.16213 1.62545 0.17251 0.52
"Gaia EDR3 5538150394494208256" 17.89091 0.81036 2.09588 0.16036 1.62193 0.17239 0.36
"Gaia EDR3 5538150252754254720" 17.91302 0.94275 2.08458 0.15907 1.60675 0.17345 0.50
"Gaia EDR3 5538150287113989760" 17.96993 0.79503 2.06318 0.15506 1.59438 0.17245 0.35
"Gaia EDR3 5538151047332948480" 17.97216 0.76848 2.06219 0.15529 1.59576 0.17212 0.35
"Gaia EDR3 5538151146109541376" 17.98545 0.84082 2.05682 0.15444 1.58528 0.16995 0.36
"Gaia EDR3 5538149599919227392" 18.04336 0.92796 2.03310 0.15380 1.56103 0.17036 0.45
"Gaia EDR3 5538148740927795584" 18.05553 0.99153 2.02716 0.15383 1.55524 0.16650 0.54
"Gaia EDR3 5538149806077671808" 18.05563 1.53117 2.00205 0.16160 1.52771 0.16487 0.54
"Gaia EDR3 5538150321473738496" 18.06021 0.81424 2.02905 0.15393 1.55826 0.17189 0.34
"Gaia EDR3 5538150291415066752" 18.09934 0.92035 2.01046 0.15303 1.54294 0.17017 0.42
"Gaia EDR3 5538150252754209920" 18.13122 0.84348 1.99985 0.15230 1.54037 0.17164 0.34
"Gaia EDR3 5538150257058987520" 18.22435 0.89262 1.95855 0.14927 1.50139 0.16397 0.36
"Gaia EDR3 5538150252754195456" 18.25269 0.95836 1.94299 0.14836 1.48356 0.16251 0.44
"Gaia EDR3 5538149806077698432" 18.28759 1.80901 1.87021 0.16513 1.43468 0.15118 0.54
"Gaia EDR3 5538150188335889152" 18.30410 1.04692 1.91491 0.14686 1.46359 0.15978 0.56
"Gaia EDR3 5538149496842073728" 18.30913 1.04042 1.91354 0.14627 1.46186 0.15993 0.56
"Gaia EDR3 5538151146107498112" 18.31247 0.81333 1.92174 0.14645 1.47241 0.16185 0.32
"Gaia EDR3 5538151047329264384" 18.32467 0.97385 1.91074 0.14538 1.45864 0.15998 0.45
"Gaia EDR3 5538150527637518080" 18.33641 0.86420 1.91022 0.14478 1.45889 0.16166 0.32
"Gaia EDR3 5538148779591118592" 18.33831 0.85955 1.90911 0.14429 1.45932 0.16180 0.32
"Gaia EDR3 5538150291415016704" 18.34858 0.82415 1.90650 0.14392 1.45790 0.16263 0.31
