# Binary systems ID's begin with a '2'
ID Gmag (Umag-Bmag) e_Gmag e_(Umag-Bmag) M_ini1 M_ini2
10 16.10178962213144 0.3698490605516243 0.00278256537394252 0.03614638637103347 2.100055377343302 -99.0
21 14.970163827582374 0.2503371118397127 0.002767916608642907 0.03109399313704102 2.5134529212339265 1.9927492317833366
22 15.337857845137085 0.3367556579190225 0.002770682673280657 0.03227864028639147 2.3175148037357554 1.6616715267202804
13 16.59254285613383 0.4185480711165439 0.0027987682212584166 0.04016178884330042 1.8499393405714861 -99.0
14 15.974575830632771 0.3566028259010214 0.002779737264558075 0.03533277336591903 2.178263757524954 -99.0
15 15.17935884724263 0.17743480455309607 0.002769335471535837 0.031726176930566 2.6861666443670984 -99.0
26 15.078295507633031 0.3125016293800907 0.0027686042740237703 0.03140789924569356 2.419131714901127 2.0099042212086187
27 15.97702613761354 0.40046398740989775 0.00277978764989507 0.03534769529159561 1.8803205242992143 1.604621625987001
18 16.44178272943789 0.4313156824828828 0.002792712979259364 0.038761345617218765 1.9203891521928613 -99.0
19 16.747090295974942 0.39842898204191174 0.0028062628711488123 0.04177871938547165 1.783012824674991 -99.0
110 17.359438355308388 0.3159762607700352 0.00285499525771564 0.05049201354121478 1.543307409193088 -99.0
111 13.0514818216766 1.201196002289416 0.00276355072026507 0.028323187463951634 3.768167574825449 -99.0
112 15.175459991474161 0.1865485566330241 0.0027693055396415377 0.0317134280643694 2.6895368374548765 -99.0
213 14.783611725641183 0.26304044485384653 0.002766926016322073 0.03061086804424211 2.6072859914861373 2.0794565015606388
114 17.55027509196415 0.3135992281483846 0.0028793974040323776 0.05417315760718823 1.4781898654240613 -99.0
215 16.825854490184874 0.3395336615202552 0.0028106689410809797 0.04268075815626872 1.5681094123726065 1.2291337542177083
116 17.41047885667669 0.2800599338185319 0.0028609695809343532 0.051423593968315764 1.525214186711853 -99.0
117 13.537840016726737 0.1687535160835171 0.0027639219295835515 0.028692344498358634 3.5744655498095237 -99.0
118 16.255645345715436 0.4167122070759384 0.0027866354222759277 0.03724442571604427 2.0138738849653137 -99.0
219 16.01330621772142 0.44172140399593623 0.0027805517786100463 0.0355719996002033 1.8683006157198692 1.63569414182514
120 15.420478561445622 0.24004548298991973 0.0027714966340727444 0.032594829171433345 2.528713381005385 -99.0
121 15.960515777681376 0.3782022699426032 0.0027794510764000283 0.03524769855843767 2.1888022354389607 -99.0
122 13.742031014921793 0.15576259464253053 0.0027641576481183543 0.028894158210956044 3.4959518591257868 -99.0
123 17.52326942530762 0.3324426138353024 0.002875585522295159 0.05361841261626857 1.4874281633740862 -99.0
124 13.403115767983035 0.2561847183688083 0.0027637959395598296 0.028575722782554186 3.615839375859623 -99.0
125 16.472785495228255 0.4307834987529362 0.002793867906535458 0.039036062590798976 1.9045338355114985 -99.0
126 16.604479943795187 0.42646112361747973 0.002799297541898429 0.04027986088693789 1.8449312908490456 -99.0
127 16.170246795720196 0.4123048351122769 0.0027842812969769135 0.036618744107504 2.0676142792432537 -99.0
128 16.949541295963492 0.3770462841877689 0.002818513108970585 0.04421382429799745 1.6978002745128513 -99.0
129 15.10173325022233 0.16121165599604936 0.0027687658174806295 0.031479495964187365 2.7402614900025535 -99.0
230 17.15497164059242 0.34058625004652776 0.0028345021279038572 0.047110248873183644 1.4784318546434743 1.2843246336135943
131 17.05050685402808 0.45046409469634807 0.00282586596057096 0.04557951093252137 1.6603290751776947 -99.0
132 17.388385774246345 0.308134960113919 0.0028583373211819424 0.05101580592816232 1.5332875517199254 -99.0
133 17.153665829076136 0.3441902528889376 0.002834387160613411 0.047090335752870555 1.6166661406328666 -99.0
134 16.94285285874954 0.40723361612856157 0.0028180576180494915 0.044127091548369315 1.7012362114240827 -99.0
235 15.97183852450599 0.3758125156319037 0.002779681157568638 0.035316137310438894 1.8801941064720966 1.5992853930712148
136 15.737899966700953 0.31257969949076597 0.0027755231938803512 0.0340177643912992 2.3253136012958175 -99.0
137 15.555685034177309 0.31332562833706495 0.002773021382861281 0.033158236914574965 2.4280620132228834 -99.0
