# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5599873197711146624" 13.56808 0.45300 3.50594 0.21252 2.83933 0.28509 0.48
"Gaia EDR3 5599918312049410432" 13.66158 0.11100 3.46941 0.21161 2.81235 0.28398 0.49
"Gaia EDR3 5599919548999966080" 13.70387 0.12600 3.45693 0.21290 2.78865 0.27837 0.49
"Gaia EDR3 5599920064395996032" 14.03923 0.32300 3.33710 0.20636 2.62230 0.26890 0.50
"Gaia EDR3 5599918518207814528" 14.07397 -0.23800 3.30981 0.20224 2.62987 0.27209 0.47
"Gaia EDR3 5599921748023119104" 14.19945 0.23000 3.26268 0.19973 2.54740 0.26243 0.50
"Gaia EDR3 5599918724366239872" 14.32717 0.11900 3.19850 0.19584 2.49408 0.27397 0.44
"Gaia EDR3 5599917899732613504" 14.49987 0.07500 3.10895 0.20229 2.40691 0.26420 0.39
"Gaia EDR3 5599871101767201408" 14.56913 0.16700 3.07058 0.20196 2.36337 0.26004 0.45
"Gaia EDR3 5599918621287081088" 14.70715 0.13000 2.99301 0.20124 2.28141 0.25301 0.39
"Gaia EDR3 5599912986290078848" 14.71622 0.12700 2.98647 0.20025 2.27821 0.25209 0.38
"Gaia EDR3 5599921748023119360" 14.77895 0.33500 2.94034 0.20564 2.24228 0.24352 0.61
"Gaia EDR3 5599918724366249856" 14.84246 0.19500 2.91185 0.20352 2.20237 0.24940 0.45
"Gaia EDR3 5599919548999967616" 14.86971 0.17000 2.89569 0.20586 2.19008 0.24925 0.41
"Gaia EDR3 5599871342285140224" 14.98183 0.19400 2.82693 0.20512 2.12101 0.23820 0.42
"Gaia EDR3 5599872029480080640" 15.00658 0.27500 2.80653 0.20537 2.10723 0.23347 0.55
"Gaia EDR3 5599922984973859968" 15.05531 0.19300 2.78003 0.20504 2.08048 0.23093 0.39
"Gaia EDR3 5599911886778442368" 15.11243 0.15500 2.74897 0.20393 2.04695 0.23246 0.34
"Gaia EDR3 5599923019333618304" 15.23251 0.08700 2.67727 0.20225 1.98730 0.22465 0.32
"Gaia EDR3 5599918410823219968" 15.28802 0.19800 2.63427 0.20334 1.95864 0.21515 0.35
"Gaia EDR3 5599920133115485056" 15.37525 0.30200 2.57110 0.20444 1.91688 0.20916 0.51
"Gaia EDR3 5599918415128611072" 15.49089 0.23400 2.50517 0.20210 1.85976 0.20602 0.36
"Gaia EDR3 5599920889029663360" 15.50349 0.40700 2.48210 0.20395 1.86076 0.19882 0.63
"Gaia EDR3 5599918724366238080" 15.52405 0.31300 2.47625 0.20186 1.84644 0.20478 0.48
"Gaia EDR3 5599919789518162816" 15.52749 0.20700 2.48473 0.20146 1.83976 0.20546 0.33
"Gaia EDR3 5599919205402556544" 15.52865 0.35600 2.47074 0.20076 1.84344 0.20239 0.57
"Gaia EDR3 5599919411561048960" 15.59741 0.35300 2.42651 0.19672 1.81672 0.20002 0.54
"Gaia EDR3 5599918690006518272" 15.60841 0.31100 2.42301 0.19694 1.80989 0.20135 0.45
"Gaia EDR3 5599922160339965440" 15.62167 0.38800 2.40888 0.19629 1.80815 0.19794 0.59
"Gaia EDR3 5599922916254351360" 15.63363 0.36400 2.40316 0.19510 1.80077 0.19401 0.55
