# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5597788695466525184" 11.04618 -0.57900 10.83207 2.94437 9.35285 2.26334 0.59
"Gaia EDR3 5597788248789911424" 11.49190 -0.51400 10.74613 2.88332 9.21131 2.20555 0.59
"Gaia EDR3 5597785122054026240" 11.49294 -0.53400 10.74457 2.88252 9.21346 2.20612 0.59
"Gaia EDR3 5597787595954892416" 11.83847 -0.52500 10.52546 2.76528 8.85378 2.09991 0.59
"Gaia EDR3 5597784361828633984" 11.98554 -0.46700 10.39636 2.69933 8.66969 2.08459 0.59
"Gaia EDR3 5597787630314634496" 12.41088 -0.42400 9.85025 2.48689 7.98524 1.89961 0.60
"Gaia EDR3 5597787458516318336" 12.48769 -0.41300 9.75577 2.45340 7.81040 1.85492 0.61
"Gaia EDR3 5597787527235426816" 12.49868 -0.41500 9.74083 2.44773 7.80033 1.84843 0.61
"Gaia EDR3 5597783365396223744" 12.61075 -0.29900 9.57237 2.40029 7.59421 1.80309 0.60
"Gaia EDR3 5597787626003777152" 12.65518 -0.48600 9.51769 2.38570 7.53169 1.79882 0.55
"Gaia EDR3 5597788695466525312" 12.76737 -0.49200 9.34465 2.34494 7.34289 1.74478 0.54
"Gaia EDR3 5597786015406944384" 13.11364 -0.43800 8.76989 2.17907 6.63012 1.60743 0.54
"Gaia EDR3 5597789142143112320" 13.40208 -0.44800 8.25592 2.06985 6.08276 1.49489 0.51
"Gaia EDR3 5597788283149647872" 13.46619 -0.37200 8.12710 2.04618 5.97847 1.47504 0.59
"Gaia EDR3 5597787939552274560" 13.53184 -0.29300 7.95784 2.01380 5.83271 1.43859 0.64
"Gaia EDR3 5597788248789912960" 13.61813 -0.39600 7.78188 1.96445 5.71473 1.41990 0.54
"Gaia EDR3 5597784331780327040" 13.64892 -0.34600 7.71664 1.95095 5.64639 1.39655 0.60
"Gaia EDR3 5597787492875693952" 13.75774 -0.39000 7.51603 1.91766 5.46637 1.36276 0.53
"Gaia EDR3 5597787561595527168" 14.08024 -0.34900 6.81726 1.78288 4.90190 1.21772 0.52
"Gaia EDR3 5597788248789914240" 14.09969 -0.30100 6.76598 1.77182 4.85933 1.21386 0.58
"Gaia EDR3 5597787870832799616" 14.22484 -0.10900 6.48337 1.72330 4.61297 1.14171 0.65
"Gaia EDR3 5597784469210897792" 14.33552 -0.15300 6.29221 1.66233 4.44425 1.10820 0.66
"Gaia EDR3 5597787870832800384" 14.37541 -0.23400 6.22425 1.62214 4.39700 1.09934 0.62
"Gaia EDR3 5597782991750357248" 14.45172 1.29300 5.58016 1.49350 3.92224 1.04812 0.53
"Gaia EDR3 5597788691161543040" 14.54798 -0.11300 5.80130 1.49086 4.12939 1.01280 0.66
"Gaia EDR3 5597787767753599104" 14.64179 -0.18700 5.62818 1.43920 4.00543 1.00168 0.62
"Gaia EDR3 5597788729826269312" 14.68678 -0.23300 5.56278 1.42322 3.96457 0.99711 0.55
"Gaia EDR3 5597788523658814592" 14.73800 -0.36100 5.49084 1.39941 3.90526 0.95326 0.43
"Gaia EDR3 5597787870832800896" 14.78750 -0.22100 5.38129 1.37855 3.79224 0.92040 0.54
"Gaia EDR3 5600791289922228736" 14.88235 -0.03000 5.16748 1.31495 3.64338 0.87182 0.66
"Gaia EDR3 5597789073423635840" 14.91558 -0.26600 5.16444 1.30757 3.62876 0.87085 0.44
"Gaia EDR3 5597788523667845760" 14.95552 -0.20200 5.07482 1.27403 3.56785 0.85804 0.51
"Gaia EDR3 5597788935984701184" 14.99728 -0.18100 5.00489 1.25632 3.49974 0.84445 0.53
"Gaia EDR3 5597787561595529472" 15.09107 -0.19900 4.85318 1.21552 3.40086 0.81874 0.48
"Gaia EDR3 5597788764185998208" 15.10712 -0.05700 4.79073 1.20297 3.34419 0.81208 0.64
"Gaia EDR3 5597787733393855104" 15.24516 -0.17200 4.57949 1.14325 3.21195 0.77814 0.48
"Gaia EDR3 5597788042631479808" 15.25270 -0.05700 4.53287 1.14275 3.18693 0.77213 0.62
"Gaia EDR3 5597783953822931840" 15.25875 -0.06200 4.52697 1.14162 3.18127 0.77441 0.61
"Gaia EDR3 5600789881172980736" 15.27930 -0.04300 4.49242 1.13804 3.15177 0.76363 0.62
"Gaia EDR3 5597787900882757760" 15.31187 -0.15700 4.47138 1.12987 3.13726 0.76633 0.48
"Gaia EDR3 5597788042631482624" 15.33527 0.23000 4.34805 1.11770 3.03793 0.73864 0.64
"Gaia EDR3 5597788970344434432" 15.33790 0.19600 4.35022 1.11818 3.04386 0.73860 0.65
"Gaia EDR3 5597788764185999744" 15.39013 -0.21600 4.37078 1.10286 3.05832 0.74699 0.41
"Gaia EDR3 5597788970344430208" 15.42578 -0.11100 4.30190 1.09182 2.98796 0.72606 0.51
"Gaia EDR3 5597788661106788352" 15.49778 -0.18800 4.21172 1.06814 2.92160 0.71911 0.41
"Gaia EDR3 5597788935984700288" 15.52547 0.32900 4.04119 1.05091 2.80038 0.70501 0.63
"Gaia EDR3 5597789039063911552" 15.53540 0.00200 4.11181 1.05221 2.84688 0.70473 0.61
"Gaia EDR3 5597789004704175872" 15.56453 -0.07300 4.09670 1.05051 2.83637 0.70149 0.52
"Gaia EDR3 5597788661106788480" 15.61036 -0.16600 4.05497 1.03495 2.80841 0.68348 0.41
"Gaia EDR3 5597786187206060160" 15.67552 -0.08800 3.94281 1.01195 2.72669 0.67945 0.46
"Gaia EDR3 5597787011839364992" 15.72458 -0.03200 3.84775 0.98985 2.66653 0.67174 0.52
"Gaia EDR3 5597787595954891776" 15.73616 -0.03800 3.83314 0.99027 2.65670 0.66906 0.51
"Gaia EDR3 5597789142143117184" 15.74175 -0.09400 3.83898 0.98790 2.66071 0.66702 0.44
"Gaia EDR3 5597787595954886400" 15.77537 -0.01500 3.76347 0.97606 2.61704 0.65852 0.53
"Gaia EDR3 5597788970344434048" 15.78761 -0.02400 3.75135 0.97272 2.61075 0.65942 0.51
"Gaia EDR3 5597789176502849408" 15.79561 -0.02200 3.73537 0.97016 2.60430 0.65669 0.51
"Gaia EDR3 5597784606658025088" 15.79780 -0.02700 3.73334 0.96891 2.60284 0.65671 0.50
"Gaia EDR3 5597787939552277504" 15.85959 -0.02400 3.65922 0.95116 2.54358 0.63948 0.49
"Gaia EDR3 5597787664674368896" 15.87032 -0.01800 3.64078 0.95036 2.53030 0.63052 0.49
"Gaia EDR3 5597784194341176320" 15.93996 0.04500 3.53824 0.91529 2.44931 0.61307 0.54
"Gaia EDR3 5600791874037680512" 15.95521 -0.03300 3.53992 0.91207 2.44657 0.61292 0.45
"Gaia EDR3 5597787939552274816" 16.02280 -0.06700 3.47202 0.90339 2.38762 0.59504 0.40
"Gaia EDR3 5600791393001428480" 16.03105 0.31400 3.35694 0.87655 2.33510 0.56998 0.68
"Gaia EDR3 5597788283149647104" 16.03744 0.32100 3.34586 0.87120 2.32485 0.56514 0.68
"Gaia EDR3 5597787011839366400" 16.05789 0.29700 3.32629 0.86680 2.31401 0.56534 0.68
