# Binary systems ID's begin with a '2'
ID Gmag (Umag-Bmag) e_Gmag e_(Umag-Bmag) M_ini1 M_ini2
20 17.034311752704262 0.16239774957356679 0.0023125646067749294 0.02455714072919043 3.045535429505269 3.045535429505269
21 17.784804470540625 0.2843134617559166 0.002797676493982162 0.03488281411236348 2.5467796365186812 2.5467796365186812
22 19.001973388238753 0.6193649250771751 0.003810030118347757 0.07544161650363687 1.8610928787856353 1.8610928787856353
23 17.902026675853087 0.3130559637434434 0.002882141341726133 0.03719496625017187 2.453216051418322 2.453216051418322
24 16.85084372750039 0.19945145021255625 0.00220737370102913 0.022903445527660667 3.1083326221792644 3.1083326221792644
25 18.390974598860033 0.48481609637840756 0.0032628483884091612 0.04983861147771669 2.168986231935482 2.168986231935482
26 17.120641003030244 0.2022579508756106 0.002363781231234526 0.025431451843371512 2.977390421285469 2.977390421285469
27 18.02324083495913 0.3853821476947051 0.0029721653433950387 0.03984724915982933 2.382008042100302 2.382008042100302
28 18.601362291509112 0.5359117797500372 0.003441766696668226 0.05716836484906364 2.033870470053007 2.033870470053007
29 18.50330983923615 0.5071740894098614 0.0033571916657174025 0.05358512283411817 2.0872852182178576 2.0872852182178576
210 18.38321094633589 0.4941058730582053 0.003256426999074566 0.0495929623370083 2.1753849740997424 2.1753849740997424
211 18.9874344024748 0.5523678195618472 0.003796000191814843 0.0746611163712998 1.865559702871253 1.865559702871253
212 18.411025306897287 0.39921870882024196 0.003279491157318517 0.050480764340421334 2.1466969823523265 2.1466969823523265
213 17.205884384955223 0.23206672073331056 0.002415466527655998 0.02636166132041525 2.9264384494293894 2.9264384494293894
214 15.647924894457802 1.3839393961780515 0.0016267293243747104 0.016703494036124016 3.591196662389361 3.591196662389361
215 18.97824832531619 0.5032429362627936 0.0037871623955370113 0.07417304320995904 1.8677681761498353 1.8677681761498353
216 18.159175038703268 0.32956682068739207 0.0030764707636374384 0.04317406844566536 2.281628175579348 2.281628175579348
217 17.188620961789706 0.23761935428990685 0.002404908791554616 0.02616766442915444 2.936764655564383 2.936764655564383
218 17.806938804459225 0.2883728740116972 0.0028134336500308084 0.03530153716079753 2.5378610121132965 2.5378610121132965
219 18.14463300335089 0.45320690481674863 0.003065139699515786 0.04279908709492368 2.3032756824003404 2.3032756824003404
220 17.827496786891253 0.31100298301038726 0.0028281481028945995 0.03569772914696436 2.516073987422521 2.516073987422521
