# Binary systems ID's begin with a '2'
ID Vmag (Bmag-Vmag) (Umag-Bmag) e_Vmag e_(Bmag-Vmag) e_(Umag-Bmag) M_ini1 M_ini2
20 15.795779111590209 0.5505472552853631 0.2910556153293992 0.024804955957729274 0.03310644872389812 0.032858607504807645 1.6871329621068278 1.6871329621068278
21 14.554879411879025 0.5330290683640857 0.26387176229564263 0.02434792640186536 0.031904473299627215 0.029107335593269952 2.08005514309558 2.08005514309558
22 15.848662807771992 0.6195079917753676 0.3598855685182872 0.024837619181334394 0.03318676194550957 0.0331012888605675 1.6863471321884504 1.6863471321884504
23 16.069427700611463 0.5761300517921926 0.3498983076758068 0.024991521179149732 0.03355869358836712 0.034216064304166266 1.5693093439554213 1.5693093439554213
24 16.1551061833283 0.6076812406219666 0.3888695736268268 0.02505972060684685 0.033720474627874066 0.03469673232824756 1.5466996743418948 1.5466996743418948
25 16.17860562650006 0.6467161760525099 0.4288203716504642 0.02507933595619481 0.033766695508370165 0.03483362731233411 1.548231064273983 1.548231064273983
26 16.32369194405879 0.701471220733 0.49302885297034016 0.02520978714751601 0.03407084871656447 0.035729986064000935 1.503087852649784 1.503087852649784
27 15.632041146686168 0.610388373862649 0.32445960195078555 0.024712889587166872 0.03287706951193385 0.032161174871379615 1.7726531638308396 1.7726531638308396
28 15.849389909285701 0.6084091539161653 0.35010109872160766 0.024838078876194183 0.03318788854451108 0.03310468782035146 1.680779106306659 1.680779106306659
29 16.289082118927887 0.642912242608032 0.4320396066830074 0.025177149683789313 0.03399525797110122 0.035507914355641906 1.4982143984183096 1.4982143984183096
210 15.669371701819491 0.5231597437546078 0.2506118107849633 0.024732735495157716 0.032926912948773944 0.03231329648541539 1.7317643335457416 1.7317643335457416
211 15.55014431606062 0.5402612403691284 0.25327237552822374 0.024671554753201243 0.032772493295159646 0.03184090705800771 1.791038283058991 1.791038283058991
212 16.251805862363373 0.6215074718888408 0.4084963345606113 0.025143084789991398 0.033916010143784724 0.035274611857928864 1.5107130607470445 1.5107130607470445
213 15.400961337754964 0.5439689502559076 0.2447628528439691 0.024603458783772857 0.03259775751757514 0.03130219529166707 1.8538449019435375 1.8538449019435375
214 16.264694184860044 0.6053743684096852 0.3930127855022838 0.025154737450225746 0.03394315979233711 0.035354596396107774 1.4966556701367735 1.4966556701367735
215 15.678321305084697 0.6049308902242141 0.3250520649501557 0.024737590355214847 0.03293907135748761 0.0323503540858778 1.7554133929438804 1.7554133929438804
216 15.036529996747042 0.5327935543248252 0.22789747858364418 0.024470089949258103 0.03224482246788998 0.030198149170944336 1.9637161251683655 1.9637161251683655
217 14.935857465250548 0.5089273998608771 0.20889545648315558 0.02444014164028243 0.03216317607446551 0.02993915597129336 1.9938257050979025 1.9938257050979025
218 15.32245544118838 0.5327601817545479 0.22995786508594496 0.024571035001090202 0.03251336737266999 0.031040277002007677 1.8747271421679652 1.8747271421679652
219 16.444841023754684 0.6527163052069161 0.439296451206067 0.0253321327905857 0.034351464805299894 0.036550620867566545 1.4332646870574415 1.4332646870574415
220 16.526568011258 0.6684641989894059 0.44457218293278483 0.025422296504393545 0.03455570512150971 0.03714440590797157 1.4061498437827005 1.4061498437827005
221 16.588273376365052 0.6512609306066415 0.41223612649804714 0.025494769268164887 0.034718427192954385 0.03761552149475558 1.3601199704965976 1.3601199704965976
222 16.17241069035098 0.6828101457786296 0.4626022230581816 0.025074125775050936 0.0337544314967144 0.034797322503778066 1.5591718103977334 1.5591718103977334
223 15.70354670638044 0.5912795524196592 0.31571632283799583 0.02475148046124671 0.03297378391435049 0.03245604916934265 1.7412561380524578 1.7412561380524578
224 16.365543450622408 0.6619297466058162 0.45330902641083276 0.02525059550271371 0.03416491798151516 0.03600573003984794 1.4695279204502298 1.4695279204502298
225 13.921098062995354 0.6112727708534987 0.39461541087766716 0.024248669079200782 0.031608629871157444 0.02812848558280593 2.136424993610431 2.136424993610431
226 16.098908358638234 0.6256953412046322 0.39950904286918787 0.0250144134877355 0.03361318999283158 0.03437824714340132 1.5726317221727382 1.5726317221727382
227 16.174055624165778 0.617329471724515 0.3994315876563594 0.025075506478070882 0.03375768238629471 0.034806947295099214 1.543418389082698 1.543418389082698
228 16.224582752189 0.625162035730131 0.4102220754380071 0.025118898975611783 0.033859519828835144 0.035107994040219574 1.5300451167653362 1.5300451167653362
229 15.670817717336284 0.5631001206266647 0.2867665270403295 0.02473351733991762 0.032928871893430474 0.03231926845503238 1.7473911232428758 1.7473911232428758
230 16.704317198747265 0.7130282083028188 0.45702184256960865 0.025642118043176298 0.03504562761347696 0.03855792251871565 1.3500395983738986 1.3500395983738986
231 15.637150712383795 0.6087056176203076 0.3234452395635499 0.024715567865134146 0.032883809546956064 0.032181764761552045 1.7687055181150937 1.7687055181150937
232 15.696184672918868 0.5454676975957782 0.2735485047509409 0.024747394935876146 0.03296358505100594 0.03242501105872464 1.7263065466377843 1.7263065466377843
233 15.95752156129521 0.5542861059181796 0.3166186781012158 0.024909800790416076 0.033362466056568875 0.03362970395143006 1.6020261603891868 1.6020261603891868
234 15.105970207554073 0.5265231216069467 0.2210908385439529 0.024492337821023117 0.03230484414533734 0.03038761004067972 1.9443404735529246 1.9443404735529246
235 16.52506704623291 0.6609544463570975 0.43574811125323737 0.02542058186623477 0.03455184008274223 0.037133195052571025 1.4046718465641075 1.4046718465641075
236 15.166032293101777 0.5373947633110698 0.23175896770547802 0.024512700844207817 0.03235934353160864 0.03055899378240812 1.93026006777282 1.93026006777282
237 16.252182779973264 0.6294060919234037 0.41636524541461895 0.025143423710615592 0.033916800410018454 0.03527694087938594 1.514063433955662 1.514063433955662
238 14.856838616084977 0.5512894214508256 0.25428174935806963 0.02441841310289165 0.03210327554312618 0.02974814561649095 2.015884843824024 2.015884843824024
