id x y V eV BV eBV UB eUB VI eVI ra dec d_arcsec
15030 419.284 29.602 20.299 0.07 1.56 0.117 "" "" 1.484 0.08 116.4274944657383 -28.61577159144111 7.9069
19553 42.7 279.222 21.051 0.094 1.432 0.184 "" "" 1.587 0.097 116.47889286893445 -28.585194922081712 9.7232
19564 3604.86 84.298 21.14 0.059 0.947 0.225 "" "" 1.692 0.08 115.99058521033895 -28.612109775613366 5.4232
19685 3626.11 12.466 21.01 0.058 1.354 0.144 "" "" 1.481 0.082 115.98774148009932 -28.620827697504655 7.9999
15048 650.206 384.967 20.719 0.069 1.658 0.132 "" "" 2.046 0.074 116.3954785756797 -28.572954958935238 6.7907
20151 1384.33 166.381 21.649 0.076 -0.138 0.114 "" "" 1.82 0.103 116.29501832022233 -28.600106081026706 13.4489
20179 509.784 34.074 21.206 0.079 0.691 0.153 "" "" 1.531 0.099 116.41507931752909 -28.615314204833535 6.1070
20635 1262.36 114.566 22.32 0.171 -0.219 0.305 "" "" 2.708 0.17 116.31179552256424 -28.606266996934412 11.3191
9565 396.627 65.378 19.478 0.057 1.624 0.085 "" "" 1.694 0.063 116.43056648275177 -28.611418398076815 10.4144
6558 3305.26 336.489 18.9 0.033 1.588 0.061 "" "" 2.244 0.051 116.03142385223228 -28.581293347929698 6.0051
16183 3432.99 245.226 20.606 0.03 1.264 0.091 "" "" 1.632 0.055 116.01399697443125 -28.59246316290813 5.1259
21311 4013.98 593.278 21.424 0.06 0.993 0.226 "" "" 1.751 0.083 115.93398149118882 -28.550857491742732 5.2067
21397 1090.88 311.91 21.432 0.083 1.129 0.309 "" "" 1.723 0.103 116.33511811389369 -28.582211117733614 11.4470
21498 3135.58 1575.23 22.29 0.386 -0.116 0.44 "" "" "" "" 116.05347896687688 -28.431135933072373 10.5492
21698 3725.29 3198.67 21.717 0.051 -0.09 0.099 "" "" 1.675 0.08 115.97101770360226 -28.235101088705694 5.4014
14502 325.304 351.948 20.334 0.064 1.388 0.111 "" "" 1.612 0.073 116.44006654396632 -28.576651211345055 7.3925
12004 3939.79 55.464 20.032 0.037 1.427 0.117 "" "" 1.791 0.056 115.94468266668916 -28.615912651615165 8.1530
21831 158.595 87.868 21.728 0.094 0.137 0.164 "" "" 1.816 0.107 116.46318708541902 -28.608473797192655 9.4001
21978 197.945 122.154 21.735 0.093 0.697 0.197 "" "" 1.942 0.104 116.45775719997602 -28.604358670951374 7.8132
22186 3273.28 381.036 21.641 0.071 -0.364 0.319 "" "" 1.664 0.086 116.03576578766649 -28.57586940365449 13.7181
22229 2236.79 130.271 21.521 0.101 0.724 0.427 "" "" 1.555 0.116 116.17815115716664 -28.60527111252768 9.5169
22235 3154.93 3371.26 20.38 0.577 2.537 0.705 "" "" "" "" 116.04906517517841 -28.213671878766323 19.2328
22243 3142.15 1575.4 21.966 0.246 0.304 0.321 "" "" "" "" 116.05257781984086 -28.4311214552433 8.4430
22264 997.441 365.627 22.127 0.127 -0.46 0.249 "" "" 2.193 0.134 116.34787927464491 -28.575619641271395 15.6321
22310 1989.18 48.515 21.458 0.105 1.449 0.625 "" "" 1.481 0.118 116.21218741138455 -28.614940800638262 8.5191
12601 48.12 538.946 19.949 0.06 1.492 0.107 "" "" 1.462 0.066 116.47789504896727 -28.553749870124285 6.6839
22366 1757.95 1166.51 22.017 0.125 -0.015 0.173 "" "" 1.948 0.131 116.24280155630258 -28.479347353106785 14.2245
18270 602.692 312.021 20.865 0.068 1.458 0.141 "" "" 1.588 0.074 116.40206592474532 -28.581743851798286 10.2601
22430 681.59 601.674 21.535 0.1 1.348 0.234 "" "" 1.584 0.109 116.39096232812732 -28.546742990358112 11.3293
22648 1463.32 643.058 21.832 0.126 0.919 0.221 "" "" 1.865 0.131 116.28371881218072 -28.542458488813182 29.3709
22760 3018.33 1033.87 21.879 0.126 0.489 0.63 "" "" 1.886 0.136 116.0700886735534 -28.496580450557836 18.8583
22823 2103.69 560.157 21.736 0.097 0.991 0.17 "" "" 1.747 0.117 116.19598258151454 -28.553092301372676 8.8908
22998 3124.1 1574.93 22.041 0.164 -0.075 0.27 "" "" 1.87 0.167 116.05505357676832 -28.43116158826751 9.0953
9047 487.838 260.958 19.303 0.057 1.565 0.081 "" "" 1.593 0.064 116.41786653365679 -28.58782032281511 5.6599
23069 2949.52 2512.98 22.042 0.567 0.578 0.656 "" "" "" "" 116.0780753510698 -28.317410420349166 15.7249
23180 2865.87 1233.82 21.762 0.105 0.872 0.192 "" "" 1.562 0.124 116.09080039308166 -28.47222669090017 16.7352
23266 1309.15 3947.69 22.039 0.121 1.816 0.495 "" "" 1.983 0.13 116.30162225527855 -28.14215586582164 11.0037
23480 4089.75 3488.19 21.68 0.472 1.658 0.596 "" "" 1.457 0.451 115.92075354139602 -28.20038179384719 18.0775
23484 2945.27 164.035 21.877 0.089 1.362 0.444 "" "" 1.727 0.127 116.08096028678624 -28.60184122604765 16.2135
23512 42.677 548.159 22.313 0.14 0.22 0.263 "" "" 2.086 0.147 116.4786324483484 -28.552629204134366 5.0707
23542 3841.6 2820.84 20.434 0.497 1.764 0.769 "" "" 0.198 0.472 115.95543776672372 -28.28096080834791 14.2276
23624 239.965 2858.12 22.319 0.15 0.953 0.336 "" "" 2.046 0.15 116.44931335108566 -28.27309843793361 8.6390
23700 3997.62 3412.59 22.105 0.126 0.658 0.248 "" "" 1.755 0.14 115.93346193030641 -28.20945058518646 6.8007
12546 4008.51 1047.78 20.042 0.029 1.343 0.076 -0.258 0.148 1.572 0.045 115.93428618278357 -28.495816564842293 12.0893
23845 1469.12 295.083 22.589 0.193 0.147 0.653 "" "" 2.116 0.19 116.28326446288816 -28.584600322409678 8.1135
23882 2294.7 998.701 22.114 0.15 1.008 0.317 "" "" 1.562 0.175 116.16935852418428 -28.5001663854844 9.9813
1706 3774.13 472.517 16.666 0.018 1.021 0.043 0.112 0.059 1.206 0.034 115.9669918009864 -28.56525752579726 5.7969
154 2232.35 2150.38 14.159 0.021 0.434 0.033 0.051 0.031 -0.054 0.033 116.17678020858288 -28.360651120652573 0.5445
187 593.239 431.5 14.012 0.042 1.024 0.06 0.393 0.061 1.092 0.056 116.40324517017596 -28.567267300880896 3.0518
192 3718.45 49.982 14.221 0.03 0.884 0.047 -0.042 0.055 0.699 0.054 115.97504161737636 -28.616370709262217 1.2804
238 987.939 766.123 14.564 0.026 0.548 0.039 0.678 0.042 "" "" 116.34878982587466 -28.527114575860637 0.6474
292 1001.12 825.467 14.557 0.05 0.848 0.064 0.338 0.05 1.238 0.055 116.34692408171834 -28.519940838674028 1.1556
303 1514.63 337.556 13.777 0.046 2.139 0.061 1.241 0.056 2.747 0.064 116.27698179882586 -28.579499555233657 1.4375
311 2393.61 1491.99 14.658 0.025 0.709 0.033 0.441 0.035 1.009 0.031 116.15531099562902 -28.440525756922437 0.2303
442 2158.54 3218.15 15.195 0.032 0.724 0.037 0.235 0.035 0.974 0.044 116.18585570209433 -28.231285779243564 1.4681
447 2336.92 2872.64 15.229 0.023 0.755 0.031 0.198 0.034 "" "" 116.16173208735377 -28.273289557187102 0.7520
509 474.932 918.077 15.075 0.028 0.796 0.06 1.515 0.112 1.1 0.045 116.41899238799698 -28.50823750397887 1.3243
526 3440.43 69.275 15.309 0.024 0.657 0.043 0.276 0.05 0.886 0.046 116.0131491288333 -28.613776061196308 1.4742
531 3621.84 4059.94 15.405 0.033 0.759 0.048 -0.133 0.042 0.793 0.041 115.98436027681942 -28.130713367111685 0.3598
598 3678.41 2899.2 15.478 0.028 0.855 0.048 -0.048 0.047 0.999 0.043 115.9777401161125 -28.271320459164897 0.9821
628 2418.95 1813.87 15.51 0.026 0.642 0.036 0.304 0.035 1.042 0.033 116.15152051924356 -28.401572726141513 0.2603
636 359.115 1860.52 15.333 0.05 0.893 0.073 0.411 0.065 1.212 0.054 116.4339513617984 -28.3940090125349 1.1746
702 3793.79 978.007 15.743 0.024 0.792 0.034 0.11 0.03 1.143 0.04 115.96380030537954 -28.504065801251592 2.3418
819 3400.98 667.952 15.816 0.022 0.854 0.034 0.177 0.04 1.137 0.038 116.01797238538887 -28.5412453335894 1.2735
861 3173.37 105.131 15.856 0.021 0.961 0.049 0.085 0.061 1.194 0.05 116.04973740213956 -28.609185980899074 0.1853
869 1389.42 3993.96 14.971 0.05 2.886 0.112 -0.084 0.134 0.559 0.071 116.29056903893556 -28.136627631564366 2.1668
880 2290.24 2571.62 15.367 0.019 2.153 0.031 1.261 0.043 2.726 0.034 116.16842859185299 -28.30969680373265 0.7985
902 491.121 154.923 15.84 0.041 0.981 0.053 0.106 0.048 0.915 0.057 116.41752023849818 -28.600663198312503 3.0478
925 3622.8 1913.18 16.14 0.02 0.658 0.029 0.102 0.028 1.134 0.034 115.98633258276777 -28.390666347799222 1.1144
967 82.872 129.782 15.955 0.041 1.022 0.059 0.245 0.058 "" "" 116.47353032079988 -28.60332802004501 2.8853
1011 626.024 4037.35 15.916 0.035 0.826 0.044 1.674 0.238 0.962 0.04 116.39521522839 -28.13066385661133 1.1429
1029 2916.04 118.434 16.029 0.022 1.086 0.056 0.095 0.067 1.153 0.051 116.08501345006744 -28.607335898149824 0.9777
1035 3956.01 2012.25 16.151 0.018 0.816 0.036 0.275 0.046 0.224 0.12 115.94054055848764 -28.378979674704894 0.7825
1063 3411.33 1631.44 16.328 0.023 0.616 0.029 0.333 0.029 1.122 0.042 116.01560875551444 -28.424585780299353 0.6030
1093 3572.22 1589.27 17.2 0.159 -0.174 0.201 -0.178 0.169 "" "" 115.99358634942968 -28.429841728770256 2.4568
1179 715.764 1488.05 15.805 0.032 2.202 0.052 0.712 0.062 3.743 0.056 116.3854071558844 -28.439443109240287 0.5862
1204 3168.07 1170.2 16.321 0.022 0.854 0.029 0.265 0.033 1.372 0.036 116.04942038770338 -28.48021139238182 0.6343
1232 1541.87 3610.0 16.182 0.026 1.037 0.037 0.255 0.038 1.265 0.034 116.27003903181324 -28.18326323167201 0.6137
1273 2734.84 260.613 16.021 0.026 1.523 0.051 0.889 0.062 1.832 0.044 116.10972306381177 -28.58995093661839 0.9218
1296 591.297 893.9 16.415 0.038 0.194 0.059 1.295 0.069 1.318 0.045 116.40305830710146 -28.511273281443597 1.2298
1341 3699.8 299.412 16.29 0.017 1.278 0.036 0.27 0.051 1.35 0.045 115.97735473834194 -28.586149786440707 1.9018
1473 538.426 177.42 15.947 0.041 2.791 0.098 0.344 0.173 0.945 0.061 116.41101099386266 -28.59798300218757 2.9391
1489 2059.8 3967.53 15.64 0.028 2.113 0.04 1.11 0.044 2.46 0.08 116.19866202601095 -28.140451244160538 2.0933
1492 90.559 931.571 16.388 0.031 1.069 0.065 1.551 0.226 1.085 0.049 116.47169035774574 -28.50624619239716 1.8573
1515 3867.07 782.009 16.488 0.019 1.017 0.03 0.398 0.037 1.369 0.035 115.95394310383699 -28.527867404942906 1.0848
1569 878.261 786.056 16.526 0.033 0.753 0.047 0.496 0.053 1.086 0.041 116.36381104086716 -28.52459892248266 1.6841
1643 3501.96 1264.82 16.296 0.025 1.421 0.033 0.911 0.031 2.543 0.039 116.00353947253559 -28.469064203829692 1.2692
1644 245.657 1503.02 16.555 0.036 0.91 0.069 0.392 0.09 1.129 0.052 116.44986085650741 -28.43719336892317 1.6500
1693 3672.99 321.661 16.586 0.019 1.096 0.044 0.596 0.062 1.161 0.04 115.98100953649447 -28.583430722628403 2.0308
11285 3779.67 477.583 20.034 0.044 0.531 0.372 -0.476 0.589 1.924 0.059 115.96622710516591 -28.564649231731057 0.6818
1798 1972.84 476.243 16.515 0.034 1.42 0.049 1.001 0.055 1.847 0.043 116.2140090063367 -28.563131843999418 0.9915
1870 3404.49 35.77 16.809 0.022 1.028 0.047 0.175 0.061 1.156 0.046 116.01811061669461 -28.61779978578619 1.3758
1877 2902.64 2708.89 16.672 0.02 1.0 0.03 0.857 0.037 1.147 0.03 116.08431226089175 -28.29364401434395 0.4423
1878 3352.52 794.167 16.828 0.024 1.007 0.034 0.254 0.037 1.478 0.038 116.02449427470793 -28.525916856212405 0.9911
17928 3705.45 423.079 20.87 0.055 1.075 0.106 "" "" 1.624 0.072 115.97645872138182 -28.571180148722593 2.1967
2017 3787.1 1457.99 16.587 0.024 1.503 0.037 1.267 0.045 1.821 0.036 115.96424732938175 -28.445938235017522 1.8547
2047 503.935 174.999 16.798 0.045 1.113 0.057 0.338 0.056 1.138 0.057 116.41574330812192 -28.59824409890456 1.1068
2185 3796.96 658.21 17.035 0.018 0.986 0.031 0.406 0.044 1.334 0.034 115.96367900636545 -28.54279310387742 2.2990
2234 3212.81 933.158 17.147 0.035 0.886 0.043 0.249 0.039 1.387 0.045 116.04351725978839 -28.508956500524224 0.5264
2318 1130.87 1079.58 16.944 0.042 1.435 0.051 0.861 0.054 1.896 0.047 116.32888170055188 -28.48929080363703 1.1052
2350 817.425 987.502 17.089 0.04 0.886 0.054 0.48 0.056 1.293 0.045 116.37195638851355 -28.50014918621528 1.4648
2363 1207.73 595.58 17.056 0.04 1.036 0.052 0.418 0.051 1.353 0.045 116.31881581338435 -28.547970020920875 1.5633
2369 413.698 771.718 16.936 0.034 1.03 0.061 1.709 0.092 1.203 0.043 116.42753318574925 -28.525903254206636 2.3140
2430 938.992 366.141 17.07 0.042 1.076 0.06 0.304 0.065 1.232 0.051 116.35589420542884 -28.575503065962256 2.2774
2440 3632.36 22.893 17.116 0.025 1.303 0.049 0.121 0.069 1.397 0.044 115.98687416394546 -28.619570897675086 2.6738
2458 4080.64 469.999 17.22 0.014 1.041 0.044 0.233 0.06 1.27 0.034 115.9249608577822 -28.56584736654051 2.1899
2459 212.204 381.244 17.114 0.04 0.97 0.059 0.324 0.062 1.06 0.052 116.45554786042663 -28.572998607156563 2.1335
2495 884.746 571.697 16.974 0.041 1.834 0.058 1.315 0.08 2.148 0.051 116.36313180188773 -28.550561774169775 2.0576
2681 3643.47 2508.0 17.346 0.015 0.867 0.03 0.246 0.043 1.295 0.023 115.98291503141483 -28.318658554183745 0.0645
2764 3853.2 673.865 17.331 0.019 1.064 0.037 0.418 0.049 1.34 0.035 115.95595116135651 -28.540949714537806 0.5696
2767 1176.46 473.741 17.294 0.043 1.133 0.057 0.377 0.06 1.483 0.049 116.32322345104605 -28.562694488703837 1.8210
2796 145.837 157.858 17.248 0.04 1.203 0.058 0.101 0.062 1.21 0.051 116.4648680660189 -28.59998681812661 2.6636
2832 4082.1 82.607 17.377 0.025 1.044 0.05 0.186 0.064 1.173 0.044 115.92514030775557 -28.61275818704531 0.9708
2866 1589.45 3231.1 17.297 0.027 0.944 0.04 0.427 0.045 1.236 0.029 116.26388546850927 -28.229188625913906 1.1396
2969 3920.97 1189.83 17.494 0.021 0.979 0.033 0.27 0.037 1.381 0.036 115.94615180930832 -28.478534291335276 2.1733
20437 3394.85 1201.24 20.853 0.067 1.179 0.128 "" "" 0.889 0.083 116.01829037133568 -28.47666356264689 1.1862
14953 1887.51 3997.81 20.603 0.039 1.34 0.084 "" "" 1.9 0.045 116.22225943005344 -28.136624463319823 2.0724
3004 3752.32 1498.14 17.537 0.023 0.919 0.036 0.236 0.051 1.404 0.034 115.96897755362603 -28.44104412244579 1.1366
3038 384.988 901.303 17.55 0.037 1.588 0.073 1.175 0.09 2.365 0.046 116.43134334556423 -28.51018506190138 0.5552
16445 508.414 882.87 20.416 0.07 1.848 0.188 "" "" 1.273 0.086 116.41443532122713 -28.512531859927606 1.7947
3077 3111.81 156.831 17.34 0.025 1.553 0.05 0.836 0.066 1.975 0.045 116.05812879614466 -28.60286837889776 1.7379
3136 117.032 226.352 17.31 0.042 1.981 0.071 -0.756 0.074 1.358 0.061 116.46875112662433 -28.59166607287508 2.5065
3170 1594.19 471.907 17.567 0.041 0.847 0.055 0.338 0.058 1.197 0.048 116.26593962394305 -28.563304894920968 0.7570
3267 4072.79 241.509 17.702 0.022 0.836 0.039 0.258 0.058 1.171 0.045 115.92626130585518 -28.593508021099996 2.0621
3279 3230.77 529.724 17.658 0.025 0.985 0.045 0.235 0.06 1.387 0.042 116.04144969567386 -28.557825192263078 1.1602
3300 1494.95 1316.79 17.646 0.033 1.334 0.05 1.144 0.075 1.797 0.037 116.27872091684499 -28.460905395840584 0.7749
3311 3611.53 85.78 17.631 0.022 1.078 0.045 0.275 0.06 1.323 0.044 115.98966906390982 -28.611936520103207 1.5840
3411 3914.07 1812.71 17.716 0.019 1.01 0.038 0.249 0.046 1.475 0.03 115.94648758397467 -28.40310307092325 0.9382
3423 3153.39 3677.35 17.588 0.02 1.115 0.032 0.552 0.044 1.207 0.031 116.04897637697829 -28.176605877909587 1.1609
3441 2210.65 3682.11 17.601 0.02 1.249 0.03 1.174 0.058 1.546 0.03 116.17825486051017 -28.17515310606749 1.5353
3455 620.496 1336.02 17.59 0.042 0.754 0.062 0.517 0.065 1.197 0.044 116.39862078215788 -28.457763924909823 0.4079
3498 674.541 381.847 17.446 0.04 1.457 0.059 1.13 0.085 1.344 0.05 116.39214444037191 -28.573355383153956 2.3615
3509 1124.85 971.865 17.687 0.051 1.017 0.061 0.412 0.054 1.404 0.054 116.3298128237224 -28.50232846288386 0.5321
3834 3815.94 996.692 17.898 0.023 0.948 0.035 0.351 0.047 1.403 0.036 115.96074444096945 -28.50182381747726 1.0939
3896 308.107 167.077 17.675 0.045 1.316 0.06 0.347 0.068 1.26 0.054 116.44260604854209 -28.599021333431015 2.8566
4047 3243.79 3353.82 17.907 0.018 1.186 0.026 0.439 0.045 1.546 0.026 116.03689640433652 -28.215866301065862 0.9798
4097 266.514 51.942 17.815 0.04 1.286 0.055 0.039 0.059 1.236 0.049 116.44842276593991 -28.612924414607825 2.3041
4107 940.435 3620.2 18.214 0.036 1.62 0.069 1.162 0.108 2.103 0.04 116.35250714208229 -28.181469008755354 1.1884
4115 2386.36 3858.8 17.943 0.02 1.122 0.032 0.438 0.054 1.409 0.032 116.15398560970397 -28.15392098019339 1.5504
4353 3157.9 627.39 18.123 0.031 0.964 0.05 0.156 0.104 1.416 0.046 116.05134704302169 -28.54593103372633 1.2501
4448 3929.59 1336.0 18.229 0.024 0.881 0.038 0.149 0.041 1.364 0.038 115.94482644551115 -28.46084251664934 1.9299
18094 3713.63 136.614 21.525 0.074 0.027 0.324 "" "" 2.549 0.086 115.97561770596938 -28.605875922536786 1.8372
4863 3297.2 3258.05 18.226 0.016 1.213 0.029 0.981 0.068 1.428 0.026 116.02966585618739 -28.227512781921615 1.2772
4908 3737.01 1613.97 18.336 0.028 1.022 0.041 0.385 0.068 1.567 0.036 115.97096357809322 -28.427003985770767 1.3002
5096 3276.27 909.443 18.308 0.032 1.122 0.043 1.08 0.071 1.604 0.045 116.03483788126711 -28.511887153145057 1.3883
5365 351.522 761.081 18.402 0.044 1.253 0.073 1.644 0.163 1.528 0.05 116.43607014931162 -28.527133493605653 2.7085
5382 2491.0 3645.8 18.454 0.02 1.096 0.031 0.365 0.061 1.453 0.036 116.13984450097107 -28.179810515948436 1.9118
5384 308.515 9.535 18.225 0.046 1.588 0.1 -0.338 0.109 1.111 0.053 116.44270449803861 -28.61809854099714 3.2787
5391 3971.95 37.145 18.326 0.032 1.341 0.047 0.865 0.105 1.464 0.05 115.94029034181611 -28.618160803461954 2.6659
5637 1630.3 751.856 18.505 0.049 1.068 0.068 0.332 0.074 1.459 0.054 116.26071329285384 -28.529439318806627 0.9650
21755 2516.51 3493.03 21.572 0.065 -0.034 0.28 "" "" "" "" 116.1364958975665 -28.19833321508323 1.7102
6487 150.364 96.199 18.607 0.044 1.479 0.075 0.321 0.084 1.473 0.052 116.46430768306897 -28.607457341205407 0.7483
21007 3313.4 340.849 21.758 0.098 0.74 0.632 "" "" 2.261 0.108 116.03030329595953 -28.58077296069441 2.0160
18459 660.768 56.968 22.046 0.098 0.006 0.196 "" "" 2.975 0.104 116.39435160929662 -28.612682316939477 1.4042
13241 598.883 3891.16 20.167 0.047 0.971 0.087 "" "" 1.391 0.076 116.39908049892125 -28.148340835781912 1.3921
15435 104.761 1149.04 20.642 0.062 1.483 0.144 "" "" 1.861 0.072 116.4695296260463 -28.47992598033863 2.0057
15739 641.048 99.537 20.58 0.078 1.613 0.189 "" "" 1.691 0.088 116.39701420170604 -28.607509286561747 1.7848
16498 373.773 190.748 20.533 0.071 1.449 0.128 "" "" 1.481 0.082 116.43357770786655 -28.596216045729207 3.5353
19524 277.342 587.625 20.987 0.099 1.635 0.188 "" "" 1.548 0.104 116.44641286033925 -28.548068396431137 1.2122
5595 3434.98 68.282 18.525 0.032 1.202 0.116 "" "" 1.354 0.054 116.01389749066713 -28.61389123761226 4.5787
7608 2916.04 113.985 19.183 0.06 0.982 0.165 "" "" 1.683 0.093 116.08501781035945 -28.607874629466167 3.3139
8171 3616.88 1912.34 19.396 0.029 1.377 0.092 "" "" 1.95 0.04 115.9871452483509 -28.39076256046248 4.1253
13007 3790.76 659.979 20.109 0.045 1.091 0.112 "" "" 1.446 0.069 115.96452751291717 -28.542573131321696 4.8169
13081 3347.16 792.747 20.208 0.06 1.747 0.203 "" "" 1.77 0.076 116.02523071283026 -28.526083821906305 4.0427
1918 3696.99 416.177 16.897 0.019 0.922 0.033 0.209 0.05 1.273 0.037 115.97762565233927 -28.5720080503516 3.9416
2983 3388.77 1199.42 17.243 0.027 1.422 0.036 0.823 0.042 1.878 0.037 116.01912593906337 -28.47687829519232 4.1962
22514 1850.99 237.907 21.976 0.114 0.353 0.2 "" "" 2.035 0.123 116.23095255439931 -28.59187877927246 3.7596
