# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5597788695466525184" 11.04618 0.87193 9.83677 1.89080 7.93434 1.57866 0.54
"Gaia EDR3 5597788248789911424" 11.49190 0.56224 9.75295 1.82849 7.83276 1.54707 0.57
"Gaia EDR3 5597785122054026240" 11.49294 0.51804 9.75281 1.82843 7.83497 1.54884 0.57
"Gaia EDR3 5597787595954892416" 11.83847 0.51462 9.49887 1.71586 7.48794 1.42424 0.56
"Gaia EDR3 5597784361828633984" 11.98554 0.63674 9.31617 1.66929 7.31647 1.37162 0.55
"Gaia EDR3 5597787630314634496" 12.41088 0.54460 8.73772 1.48984 6.70765 1.25629 0.54
"Gaia EDR3 5597787458516318336" 12.48769 0.59630 8.61951 1.45439 6.56904 1.20808 0.56
"Gaia EDR3 5597787527235426816" 12.49868 0.61616 8.60580 1.45454 6.54560 1.20436 0.56
"Gaia EDR3 5597783365396223744" 12.61075 0.37502 8.44702 1.42472 6.37493 1.16088 0.51
"Gaia EDR3 5597787626003777152" 12.65518 0.61084 8.36298 1.41134 6.25611 1.10528 0.58
"Gaia EDR3 5597788695466525312" 12.76737 0.52183 8.17457 1.37626 6.08663 1.06644 0.53
"Gaia EDR3 5597786015406944384" 13.11364 0.53009 7.51701 1.24814 5.54033 0.94406 0.50
"Gaia EDR3 5597789142143112320" 13.40208 0.64614 6.95651 1.14940 5.03583 0.88880 0.59
"Gaia EDR3 5597788283149647872" 13.46619 0.60929 6.82850 1.12568 4.94193 0.86137 0.55
"Gaia EDR3 5597787939552274560" 13.53184 0.77316 6.67676 1.10423 4.83681 0.86991 0.56
"Gaia EDR3 5597788248789912960" 13.61813 0.59047 6.53430 1.05510 4.70761 0.85064 0.49
"Gaia EDR3 5597784331780327040" 13.64892 0.64031 6.47581 1.03960 4.65929 0.85740 0.56
"Gaia EDR3 5597787492875693952" 13.75774 0.54493 6.28988 1.02229 4.47753 0.78832 0.44
"Gaia EDR3 5597787561595527168" 14.08024 0.59680 5.67348 0.93361 3.97412 0.72727 0.45
"Gaia EDR3 5597788248789914240" 14.09969 0.62938 5.63507 0.91654 3.94843 0.71688 0.49
"Gaia EDR3 5597787870832799616" 14.22484 0.69427 5.38973 0.89301 3.76037 0.69502 0.61
