# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5602103625772671104" 12.84271 1.60132 2.21416 0.49224 1.90561 0.43248 0.53
"Gaia EDR3 5602103453974007680" 14.43924 0.70715 2.09610 0.39311 1.75743 0.34678 0.58
"Gaia EDR3 5602103385254566272" 14.74547 0.60088 2.04372 0.36518 1.69925 0.31430 0.59
"Gaia EDR3 5602107233545204480" 14.87266 1.55865 2.09413 0.41825 1.69325 0.34394 0.46
"Gaia EDR3 5602103896341417216" 15.35399 0.56052 1.92724 0.32174 1.57203 0.27115 0.57
"Gaia EDR3 5602103900650584192" 15.43043 0.70119 1.91256 0.31603 1.55058 0.26531 0.58
"Gaia EDR3 5602103522693490304" 15.43365 0.57944 1.90993 0.31477 1.55128 0.26651 0.58
"Gaia EDR3 5602101839066394752" 15.44067 1.72746 1.98532 0.39351 1.56184 0.30404 0.46
"Gaia EDR3 5602103419614269824" 15.52730 0.59390 1.88803 0.30823 1.53207 0.26008 0.57
"Gaia EDR3 5602103488333753984" 15.54021 0.51737 1.88393 0.30684 1.52980 0.25986 0.55
"Gaia EDR3 5602103076016928384" 15.66282 0.60286 1.85625 0.29725 1.49587 0.24983 0.56
"Gaia EDR3 5602103453973992320" 15.76577 0.52204 1.83355 0.29155 1.48087 0.24845 0.54
"Gaia EDR3 5602103453973998208" 15.81230 0.53715 1.82066 0.28454 1.46596 0.24397 0.54
"Gaia EDR3 5602103453974008448" 15.89640 0.64281 1.80107 0.28127 1.44536 0.24214 0.57
"Gaia EDR3 5602104794003895040" 15.98097 0.68788 1.77804 0.27435 1.42962 0.23987 0.57
"Gaia EDR3 5602103935010306560" 16.03663 0.57678 1.76532 0.26966 1.41664 0.23821 0.53
"Gaia EDR3 5602103900650587264" 16.25549 0.64431 1.70549 0.25815 1.35557 0.22508 0.53
"Gaia EDR3 5602106546351107584" 16.26108 0.71568 1.70337 0.25845 1.35431 0.22269 0.56
"Gaia EDR3 5602103419614270720" 16.26137 0.65950 1.70398 0.25816 1.35396 0.22262 0.54
"Gaia EDR3 5602106340192073216" 16.27968 0.60405 1.70009 0.25726 1.34866 0.22236 0.51
"Gaia EDR3 5602101942145525632" 16.31567 0.67449 1.68948 0.25721 1.34170 0.21677 0.54
"Gaia EDR3 5602106718149182592" 16.32017 0.58064 1.69006 0.25629 1.33909 0.22006 0.51
"Gaia EDR3 5602107061747178624" 16.32950 0.57332 1.68742 0.25524 1.33569 0.21943 0.50
"Gaia EDR3 5602103419614276352" 16.34033 0.72484 1.68141 0.25601 1.33924 0.21308 0.56
"Gaia EDR3 5602106477630988800" 16.36876 0.71398 1.67473 0.25346 1.33508 0.21407 0.55
"Gaia EDR3 5602103522693484800" 16.38136 0.63141 1.67392 0.25256 1.33009 0.21536 0.51
"Gaia EDR3 5602103453974000128" 16.39906 0.62255 1.66982 0.25177 1.32591 0.21599 0.51
"Gaia EDR3 5602103488333757696" 16.40722 0.66546 1.66654 0.25072 1.32735 0.21941 0.52
