# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5601174504084978048" 11.85478 1.95779 2.56747 0.43682 2.14480 0.39108 0.47
"Gaia EDR3 5601175500517457152" 11.90040 1.80692 2.56762 0.43664 2.14543 0.39240 0.48
"Gaia EDR3 5601198418464599424" 12.70789 0.39737 2.48542 0.38156 2.10346 0.35552 0.54
"Gaia EDR3 5601926020282068864" 13.07606 0.60741 2.47280 0.37130 2.07464 0.33284 0.54
"Gaia EDR3 5601175775395305728" 13.15462 0.48594 2.45638 0.36407 2.06293 0.33010 0.54
"Gaia EDR3 5601924611532836864" 13.46238 0.49193 2.42524 0.35121 2.02226 0.31270 0.54
"Gaia EDR3 5601173816890316160" 13.80778 0.54061 2.37974 0.33064 1.95888 0.28256 0.54
"Gaia EDR3 5601175053840856960" 14.21085 0.70141 2.30655 0.30195 1.87164 0.26402 0.53
"Gaia EDR3 5601924371014653312" 14.29330 1.69404 2.42536 0.35751 1.88948 0.30648 0.36
"Gaia EDR3 5601926123361268224" 14.45205 0.65904 2.24635 0.28266 1.80570 0.25037 0.53
"Gaia EDR3 5601925023849719040" 14.67627 0.37731 2.17694 0.26766 1.74408 0.23396 0.46
"Gaia EDR3 5601175191279790720" 14.81595 0.60689 2.13932 0.25476 1.69401 0.22272 0.49
"Gaia EDR3 5601172579939747072" 14.85497 0.66637 2.12804 0.25141 1.67851 0.21809 0.51
"Gaia EDR3 5601926673117061888" 15.12736 0.63477 2.03804 0.23608 1.58668 0.20775 0.48
"Gaia EDR3 5601175947194015360" 15.27726 0.53810 1.98912 0.22482 1.55202 0.20665 0.42
"Gaia EDR3 5601175947194019584" 15.32069 0.52460 1.97272 0.21973 1.54263 0.20741 0.41
"Gaia EDR3 5601926844915762048" 15.33899 0.52282 1.96668 0.22013 1.53523 0.20644 0.41
"Gaia EDR3 5601926192080752128" 15.41845 0.77353 1.93485 0.21839 1.50409 0.20227 0.54
"Gaia EDR3 5601171102470914688" 15.61943 0.88680 1.85727 0.20802 1.43978 0.18557 0.58
"Gaia EDR3 5601175122560337152" 15.63958 0.89236 1.84878 0.20630 1.43535 0.18406 0.58
"Gaia EDR3 5601925985922333312" 15.71199 0.63523 1.83362 0.20105 1.42122 0.18933 0.40
"Gaia EDR3 5601175878474530816" 15.85849 0.59601 1.78492 0.19441 1.37743 0.17814 0.38
"Gaia EDR3 5601926123361269504" 15.86475 0.74090 1.77571 0.19498 1.37318 0.17503 0.45
"Gaia EDR3 5601176050273215104" 15.88434 0.66460 1.77207 0.19392 1.36712 0.17369 0.39
"Gaia EDR3 5601926501318392960" 15.89458 0.76833 1.76406 0.19407 1.36526 0.17529 0.47
"Gaia EDR3 5601175259999276544" 15.92341 0.74025 1.75520 0.19260 1.35344 0.17715 0.44
"Gaia EDR3 5601930796285249920" 16.08518 0.63103 1.70542 0.18565 1.31499 0.17335 0.37
"Gaia EDR3 5601926673117062272" 16.15125 0.69721 1.67855 0.18237 1.29442 0.17222 0.38
"Gaia EDR3 5601172751738424448" 16.21915 0.74688 1.65443 0.18053 1.28187 0.16929 0.40
"Gaia EDR3 5601175255689651200" 16.27305 0.75216 1.63487 0.17764 1.26877 0.16595 0.39
"Gaia EDR3 5601175363078525952" 16.27447 0.76365 1.63405 0.17786 1.26770 0.16648 0.40
"Gaia EDR3 5601175500517456384" 16.30485 0.74745 1.62588 0.17700 1.26005 0.16610 0.39
"Gaia EDR3 5601926466958659328" 16.47355 0.76759 1.56984 0.16970 1.21593 0.16214 0.38
"Gaia EDR3 5601930590126811520" 16.47776 0.88563 1.56125 0.16927 1.21699 0.16074 0.45
"Gaia EDR3 5601950415697666304" 16.49115 1.09023 1.54511 0.16916 1.21854 0.15787 0.61
"Gaia EDR3 5601175947194021376" 16.55890 0.83993 1.54068 0.16718 1.19698 0.15828 0.40
"Gaia EDR3 5601927635189754112" 16.56096 0.82084 1.54139 0.16703 1.19683 0.15894 0.39
"Gaia EDR3 5601175912834291712" 16.58671 0.88202 1.52898 0.16561 1.19052 0.15811 0.43
"Gaia EDR3 5601172751738432384" 16.64435 1.23267 1.48956 0.16213 1.18439 0.15354 0.61
"Gaia EDR3 5601926535678121088" 16.66387 0.87564 1.50653 0.16315 1.17298 0.15510 0.40
