ID MP sel
"Gaia EDR3 5601174504084978048" 1.0 1
"Gaia EDR3 5601175500517457152" 1.0 1
"Gaia EDR3 5601198418464599424" 1.0 1
"Gaia EDR3 5601926020282068864" 1.0 1
"Gaia EDR3 5601175775395305728" 1.0 1
"Gaia EDR3 5601924611532836864" 1.0 1
"Gaia EDR3 5601173816890316160" 1.0 1
"Gaia EDR3 5601175053840856960" 1.0 1
"Gaia EDR3 5601924371014653312" 1.0 1
"Gaia EDR3 5601926123361268224" 1.0 1
"Gaia EDR3 5601925023849719040" 1.0 1
"Gaia EDR3 5601175191279790720" 1.0 1
"Gaia EDR3 5601172579939747072" 1.0 1
"Gaia EDR3 5601926673117061888" 1.0 1
"Gaia EDR3 5601175947194015360" 1.0 1
"Gaia EDR3 5601175947194019584" 1.0 1
"Gaia EDR3 5601926844915762048" 1.0 1
"Gaia EDR3 5601926192080752128" 1.0 1
"Gaia EDR3 5601171102470914688" 1.0 1
"Gaia EDR3 5601175122560337152" 1.0 1
"Gaia EDR3 5601925985922333312" 1.0 1
"Gaia EDR3 5601175878474530816" 1.0 1
"Gaia EDR3 5601926123361269504" 1.0 1
"Gaia EDR3 5601176050273215104" 1.0 1
"Gaia EDR3 5601926501318392960" 1.0 1
"Gaia EDR3 5601175259999276544" 1.0 1
"Gaia EDR3 5601930796285249920" 1.0 1
"Gaia EDR3 5601926673117062272" 1.0 1
"Gaia EDR3 5601172751738424448" 1.0 1
"Gaia EDR3 5601175255689651200" 1.0 1
"Gaia EDR3 5601175363078525952" 1.0 1
"Gaia EDR3 5601175500517456384" 1.0 1
"Gaia EDR3 5601926466958659328" 1.0 1
"Gaia EDR3 5601930590126811520" 1.0 1
"Gaia EDR3 5601950415697666304" 1.0 1
"Gaia EDR3 5601175947194021376" 1.0 1
"Gaia EDR3 5601927635189754112" 1.0 1
"Gaia EDR3 5601175912834291712" 1.0 1
"Gaia EDR3 5601172751738432384" 1.0 1
"Gaia EDR3 5601926535678121088" 1.0 1
"Gaia EDR3 5601175221329900928" 1.0 1
"Gaia EDR3 5601926192080754560" 1.0 1
"Gaia EDR3 5601931620918971136" 1.0 1
"Gaia EDR3 5601175534877184512" 1.0 1
"Gaia EDR3 5601926157721005696" 1.0 1
"Gaia EDR3 5601174847682375936" 1.0 1
"Gaia EDR3 5601175466157700608" 1.0 1
"Gaia EDR3 5601924572863156736" 1.0 1
"Gaia EDR3 5601924336654928640" 1.0 1
"Gaia EDR3 5601924435424196736" 1.0 1
"Gaia EDR3 5601930487047613568" 1.0 1
"Gaia EDR3 5601175874164962944" 1.0 1
"Gaia EDR3 5601175019481134464" 1.0 1
"Gaia EDR3 5601928902194953984" 1.0 1
"Gaia EDR3 5601199689774918144" 1.0 1
"Gaia EDR3 5601173438933234816" 1.0 1
"Gaia EDR3 5601927733959620736" 1.0 1
"Gaia EDR3 5601175225639541504" 1.0 1
"Gaia EDR3 5601926295159979008" 1.0 1
"Gaia EDR3 5601175088200614272" 1.0 1
"Gaia EDR3 5601171136830638208" 1.0 1
"Gaia EDR3 5601927046764848128" 1.0 1
"Gaia EDR3 5601172957896915456" 1.0 1
"Gaia EDR3 5601926432598914048" 1.0 1
"Gaia EDR3 5601173988688973696" 1.0 1
"Gaia EDR3 5601926123361274368" 1.0 1
"Gaia EDR3 5601927806988426368" 1.0 1
"Gaia EDR3 5601926295159973888" 1.0 1
"Gaia EDR3 5601175358768860672" 1.0 1
"Gaia EDR3 5601175466158324608" 1.0 1
"Gaia EDR3 5601924577173072256" 1.0 1
"Gaia EDR3 5601198487184079104" 1.0 1
"Gaia EDR3 5601175156920070016" 1.0 1
"Gaia EDR3 5601173228465005312" 1.0 1
"Gaia EDR3 5601926604397599616" 1.0 1
"Gaia EDR3 5601175706666776832" 1.0 1
"Gaia EDR3 5601175947194008320" 1.0 1
"Gaia EDR3 5601175569236892544" 1.0 1
"Gaia EDR3 5601172545580022784" 1.0 1
"Gaia EDR3 5601174572804456960" 1.0 1
"Gaia EDR3 5601926604397595520" 1.0 1
"Gaia EDR3 5601172717369822976" 1.0 1
"Gaia EDR3 5601175496208979712" 1.0 1
"Gaia EDR3 5601173645091666816" 1.0 1
"Gaia EDR3 5601927184203631104" 1.0 1
"Gaia EDR3 5601950548825960192" 1.0 1
"Gaia EDR3 5601175668008346624" 1.0 1
"Gaia EDR3 5601930555753445248" 1.0 1
"Gaia EDR3 5601173542012398208" 1.0 1
"Gaia EDR3 5601173748170868224" 1.0 1
"Gaia EDR3 5601173503342924288" 1.0 1
"Gaia EDR3 5601926363879454208" 1.0 1
"Gaia EDR3 5601926192080751360" 1.0 1
"Gaia EDR3 5601175255689648128" 1.0 1
"Gaia EDR3 5601174327976676864" 1.0 1
"Gaia EDR3 5601924783317458560" 1.0 1
"Gaia EDR3 5601171098161229312" 1.0 1
"Gaia EDR3 5601172644349449984" 1.0 1
"Gaia EDR3 5601175122560348416" 1.0 1
"Gaia EDR3 5601925706734578304" 1.0 1
"Gaia EDR3 5601924577173073152" 1.0 1
"Gaia EDR3 5601174671574084352" 1.0 1
"Gaia EDR3 5601924469783915648" 1.0 1
"Gaia EDR3 5601174396696157952" 1.0 1
"Gaia EDR3 5601175771085747072" 1.0 1
"Gaia EDR3 5601926604383464448" 1.0 1
"Gaia EDR3 5601175599287043712" 1.0 1
"Gaia EDR3 5601950175179513088" 1.0 1
"Gaia EDR3 5601174327976672896" 1.0 1
"Gaia EDR3 5601927252922955776" 1.0 1
"Gaia EDR3 5601199273147182848" 1.0 1
"Gaia EDR3 5601175500517459456" 1.0 1
"Gaia EDR3 5601924267935468288" 1.0 1
"Gaia EDR3 5601926497008673024" 1.0 1
"Gaia EDR3 5601173881300099712" 1.0 1
"Gaia EDR3 5601175496207833216" 1.0 1
"Gaia EDR3 5601924577173066368" 1.0 1
"Gaia EDR3 5601926806246504192" 1.0 1
"Gaia EDR3 5601175431798587776" 1.0 1
"Gaia EDR3 5601924538503410560" 1.0 1
"Gaia EDR3 5601924474080964480" 1.0 1
"Gaia EDR3 5601199238787466752" 1.0 1
"Gaia EDR3 5601175186977785216" 1.0 1
"Gaia EDR3 5601175805445486976" 1.0 1
"Gaia EDR3 5601173846940651008" 1.0 1
"Gaia EDR3 5601951270380483968" 1.0 1
"Gaia EDR3 5601924852037833216" 1.0 1
"Gaia EDR3 5601175496207820800" 1.0 1
"Gaia EDR3 5601175328709878272" 1.0 1
"Gaia EDR3 5601175741036230272" 1.0 1
"Gaia EDR3 5601926806246325632" 1.0 1
"Gaia EDR3 5601930452674309376" 1.0 1
"Gaia EDR3 5601173846940338304" 1.0 1
"Gaia EDR3 5601930482738678016" 1.0 1
"Gaia EDR3 5601175427488346368" 1.0 1
"Gaia EDR3 5601926084691691520" 1.0 1
"Gaia EDR3 5601926600088055552" 1.0 1
"Gaia EDR3 5601172678709166720" 1.0 1
"Gaia EDR3 5601927665240075008" 1.0 1
"Gaia EDR3 5601950793644141696" 1.0 1
"Gaia EDR3 5601929181364838272" 1.0 1
"Gaia EDR3 5601175496207828096" 1.0 1
"Gaia EDR3 5601198448513430144" 1.0 1
"Gaia EDR3 5601927252922993536" 1.0 1
"Gaia EDR3 5601924366705022208" 1.0 1
"Gaia EDR3 5601175122560944128" 1.0 1
"Gaia EDR3 5601175122551456384" 1.0 1
"Gaia EDR3 5601925638024608384" 1.0 1
"Gaia EDR3 5601925092555257344" 1.0 1
"Gaia EDR3 5601924710302418432" 1.0 1
