# Binary systems ID's begin with a '2'
ID Gmag (Umag-Bmag) e_Gmag e_(Umag-Bmag) M_ini1 M_ini2
20 14.003211408720247 1.2759170037670235 0.0027647164675082105 0.027206250352948158 1.7878906545322597 1.7878906545322597
21 15.957642268516162 0.30613101025008765 0.0027799690984131034 0.02907809850765437 1.7384878420701184 1.7384878420701184
22 15.975998845123009 0.3060633182229767 0.0027803310999091925 0.029120578954557635 1.7328298225701684 1.7328298225701684
23 16.36417798547382 0.25153398008229993 0.002790065780405733 0.03024619123162606 1.622651888103882 1.622651888103882
24 16.101527878251037 0.2596167952845549 0.0027830208554703727 0.02943464782616187 1.6939114920624305 1.6939114920624305
25 16.735097967167643 0.2931573726696348 0.0028044051646691705 0.03186212817443071 1.5084357229791097 1.5084357229791097
26 16.873217908847053 0.32543615987746255 0.002811500358283232 0.03264856511402439 1.4782319122739203 1.4782319122739203
27 17.367889061603 0.21537016877149712 0.0028484217395010002 0.036648214291720015 1.3508979365912017 1.3508979365912017
28 15.944898682226746 0.5060062914994894 0.002779722214458493 0.02904909628563585 1.77872319950562 1.77872319950562
29 16.908465702127735 0.23743859467715323 0.002813497537015422 0.032868657634725226 1.4643086866878463 1.4643086866878463
210 15.012518813399764 0.8531727474481574 0.0027686886671039993 0.027717784035090367 1.889105840711844 1.889105840711844
211 16.95130519624013 0.28228413612496417 0.002816035645959075 0.03314761894265841 1.4456713667151018 1.4456713667151018
212 14.929020575646776 0.9047017250983224 0.002768160612799239 0.027651477817805588 1.8590610380187824 1.8590610380187824
213 16.348354742735538 0.2634966671143468 0.00278957893613993 0.030190553678529897 1.6272281068811723 1.6272281068811723
214 17.298490010094397 0.2533146864141527 0.002841903325701057 0.03595117498968763 1.3760825824424876 1.3760825824424876
215 16.383690211312388 0.3176235731241033 0.0027906783680562612 0.03031611488106785 1.6190422288214075 1.6190422288214075
216 16.80197193298885 0.24805337057710078 0.00280770088301496 0.032228347754304505 1.493839871361452 1.493839871361452
217 16.739560176014933 0.2932934319988056 0.0028046173223044875 0.03188575382841751 1.5062300172892449 1.5062300172892449
218 16.462268498660922 0.2690599484561505 0.00279328829772312 0.030613021901446925 1.595909734359636 1.595909734359636
219 17.92144633144948 0.14484882463207657 0.0029238528103815386 0.044530457066363105 1.197701249427568 1.197701249427568
220 18.91807360258106 0.34734437058917655 0.003265345390770679 0.078241041758349 1.0369061713727061 1.0369061713727061
221 16.269572412117082 0.2720841764041306 0.0027872817285154697 0.0299271881680871 1.6476120458182633 1.6476120458182633
222 16.138752906557876 0.2781899207315245 0.0027838954971154584 0.02953622081050338 1.6843928655483202 1.6843928655483202
223 16.242631076929236 0.2687066750485058 0.0027865423957399425 0.029842118516534885 1.6555290381967291 1.6555290381967291
224 16.483078361377473 0.27850687286657133 0.00279401962173336 0.030695940050976544 1.5890799036114471 1.5890799036114471
225 16.590968358319895 0.25770603949650545 0.002798102872057079 0.031156848699708153 1.5511189487703678 1.5511189487703678
226 16.492930281603968 0.23337163866231164 0.0027943719586900955 0.030735846780518217 1.58273175716563 1.58273175716563
227 16.908940500409347 0.2551703714396512 0.002813524992215072 0.03287167959583871 1.4648297113779023 1.4648297113779023
228 16.250940404558943 0.25410457472394 0.0027867680014974673 0.02986809388887209 1.6526879334773443 1.6526879334773443
229 18.914566795384854 0.2583672765033798 0.0032633368909405964 0.07804817927876123 1.0368485573560458 1.0368485573560458
230 17.88659988844246 0.2241526060908267 0.0029175720234113716 0.043884384119874824 1.2072202950897999 1.2072202950897999
231 17.920840782849595 0.2042837721474255 0.002923741517275253 0.04451902213738343 1.1986642779593288 1.1986642779593288
232 17.38516275750938 0.19651681999758147 0.0028501261071660054 0.03682993781554955 1.345375329995477 1.345375329995477
233 17.40712246746324 0.29526099884373735 0.002852341952718818 0.03706588105306558 1.341282239971687 1.341282239971687
234 16.112674418596804 0.31277164157421844 0.0027832788660626727 0.029464637663298224 1.6919568837989736 1.6919568837989736
235 15.755477352015628 0.3111314501036441 0.0027764462989420943 0.028661696926565432 1.7720501697768656 1.7720501697768656
236 15.653560143070177 0.32755846424675505 0.0027749559324304444 0.028483667987691544 1.7772357962178957 1.7772357962178957
237 16.715362357752333 0.2837530926487787 0.002803479685640788 0.03175898320581737 1.5177059429947484 1.5177059429947484
238 15.951774360003398 0.31880809135431964 0.0027798549718349927 0.02906469482838514 1.7418221075780465 1.7418221075780465
239 16.180809089055828 0.2503747903326435 0.0027849294411935958 0.029655970229012275 1.6721317320307274 1.6721317320307274
240 17.20964020057455 0.2639987616397742 0.0028342778099527777 0.03513136567936654 1.394188312764323 1.394188312764323
241 14.931096228373427 0.8658155509906776 0.0027681731383653626 0.027653055045160142 1.8643252483349149 1.8643252483349149
242 16.574418770931494 0.28535800058475463 0.0027974433981176666 0.0310826342001568 1.5561301861061179 1.5561301861061179
243 18.148292241162043 0.21208226564666496 0.0029714603767058596 0.04938269948547696 1.1655424799841259 1.1655424799841259
244 14.894095164523183 0.8629398750699365 0.0027679542478113144 0.027625459693160638 1.9094325882447931 1.9094325882447931
