# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5602103625772671104" 13.25900 1.24000 3.09292 0.27135 2.55512 0.38978 0.52
"Gaia EDR3 5602103453974007680" 14.50400 0.36000 2.96095 0.24084 2.49829 0.36487 0.57
"Gaia EDR3 5602103385254566272" 14.77800 0.31100 2.95157 0.24022 2.46188 0.35352 0.56
"Gaia EDR3 5602107233545204480" 15.18700 1.22800 3.10023 0.26802 2.50673 0.37371 0.45
"Gaia EDR3 5602103896341417216" 15.40400 0.24500 2.90384 0.22895 2.36306 0.32426 0.53
"Gaia EDR3 5602103522693490304" 15.44300 0.30000 2.89644 0.22527 2.35520 0.32313 0.53
"Gaia EDR3 5602103900650584192" 15.49400 0.33300 2.89064 0.22323 2.33975 0.31853 0.53
"Gaia EDR3 5602103488333753984" 15.59900 0.18200 2.86276 0.21480 2.30828 0.31133 0.51
"Gaia EDR3 5602103419614269824" 15.60700 0.25500 2.86180 0.21447 2.30437 0.31000 0.51
"Gaia EDR3 5602103076016928384" 15.71800 0.28600 2.84112 0.20798 2.27542 0.29940 0.50
"Gaia EDR3 5602103453973992320" 15.80200 0.23000 2.81301 0.20200 2.24610 0.29439 0.49
"Gaia EDR3 5602103453973998208" 15.84200 0.23800 2.80281 0.19929 2.23205 0.29121 0.48
"Gaia EDR3 5602101839066394752" 15.88200 1.40900 3.05727 0.26818 2.35454 0.37680 0.29
"Gaia EDR3 5602103453974008448" 15.94200 0.34700 2.78411 0.19360 2.19605 0.28260 0.48
"Gaia EDR3 5602104794003895040" 16.00600 0.40000 2.76371 0.18924 2.16176 0.28236 0.48
"Gaia EDR3 5602103935010306560" 16.07800 0.27800 2.73197 0.18679 2.13237 0.27899 0.44
"Gaia EDR3 5602106546351107584" 16.27200 0.44200 2.66538 0.17619 2.06095 0.24610 0.51
"Gaia EDR3 5602106340192073216" 16.28300 0.32700 2.65901 0.17491 2.04423 0.25059 0.40
"Gaia EDR3 5602106718149182592" 16.29500 0.32500 2.65514 0.17445 2.04198 0.24860 0.41
"Gaia EDR3 5602103900650587264" 16.29700 0.31400 2.65472 0.17462 2.04222 0.24879 0.41
"Gaia EDR3 5602101942145525632" 16.31200 0.38600 2.64997 0.17384 2.03441 0.24561 0.44
"Gaia EDR3 5602103419614270720" 16.32200 0.33100 2.64455 0.17316 2.03031 0.24391 0.41
"Gaia EDR3 5602107061747178624" 16.32400 0.31100 2.64350 0.17321 2.03069 0.24570 0.40
"Gaia EDR3 5602103488333757696" 16.41100 0.42000 2.61287 0.17023 1.99618 0.23344 0.50
"Gaia EDR3 5602103419614276352" 16.41500 0.38300 2.61009 0.16985 1.98980 0.23366 0.45
"Gaia EDR3 5602106477630988800" 16.41600 0.37900 2.61022 0.16992 1.99077 0.23294 0.46
"Gaia EDR3 5602103522693484800" 16.42200 0.27000 2.60330 0.16930 1.99246 0.23373 0.45
"Gaia EDR3 5602103453973991680" 16.43800 0.30600 2.59639 0.16825 1.98261 0.23236 0.40
"Gaia EDR3 5602103453974000128" 16.45900 0.27600 2.58511 0.16630 1.97805 0.23131 0.40
"Gaia EDR3 5602103660132392832" 16.49900 0.39500 2.56803 0.16542 1.97000 0.22577 0.49
"Gaia EDR3 5602103831931094016" 16.52500 0.42800 2.55603 0.16398 1.95622 0.22189 0.52
"Gaia EDR3 5602103213455842432" 16.53000 0.30600 2.55206 0.16271 1.95094 0.22220 0.40
"Gaia EDR3 5602103488333772160" 16.54700 0.51400 2.54553 0.16293 1.94399 0.21884 0.54
"Gaia EDR3 5602103419614291072" 16.57400 0.34400 2.53504 0.16077 1.93470 0.21927 0.40
"Gaia EDR3 5602103900650582656" 16.60400 0.33000 2.51943 0.15816 1.92909 0.22001 0.39
"Gaia EDR3 5602103247815557248" 16.69900 0.30500 2.47461 0.15562 1.90283 0.21451 0.41
"Gaia EDR3 5602103900650580224" 16.72100 0.41400 2.46616 0.15511 1.88810 0.21099 0.48
"Gaia EDR3 5602103488333764864" 16.89200 0.36500 2.38516 0.15113 1.82224 0.19746 0.39
"Gaia EDR3 5602103106066990080" 16.91200 0.37600 2.37841 0.15046 1.81248 0.19712 0.39
"Gaia EDR3 5602103831931109248" 16.96400 0.37400 2.34889 0.14750 1.79264 0.19527 0.39
"Gaia EDR3 5602107577142637824" 17.01800 0.41000 2.32535 0.14810 1.76756 0.19075 0.36
"Gaia EDR3 5602102217028456448" 17.03100 0.41600 2.31563 0.14647 1.77229 0.19111 0.46
"Gaia EDR3 5602103969370033280" 17.04200 0.46800 2.30896 0.14685 1.76968 0.18879 0.48
"Gaia EDR3 5602106340192067712" 17.12600 0.40300 2.27207 0.14518 1.73162 0.18375 0.38
"Gaia EDR3 5602103484024433920" 17.13100 0.38800 2.27121 0.14516 1.73205 0.18427 0.41
"Gaia EDR3 5602103247815568256" 17.16600 0.40000 2.24980 0.14253 1.71686 0.18384 0.37
"Gaia EDR3 5602103453973990784" 17.17400 0.39900 2.24691 0.14258 1.71704 0.18384 0.37
"Gaia EDR3 5602106301522791424" 17.21500 0.43700 2.22783 0.14136 1.69876 0.18249 0.36
"Gaia EDR3 5602103831931097344" 17.30900 0.34200 2.18079 0.13486 1.66766 0.17763 0.37
