  2489.91   1303.19  
  485.813   3560.14  
  3102.98   503.091  
   1962.4   1094.46  
  2392.15   2018.96  
  1207.83    2902.5  
  2902.66   2182.68  
  1936.81   1426.13  
  959.655   2975.17  
  1925.63    1416.0  
  3193.83   295.259  
  3169.47   1014.39  
  3792.66   1189.61  
  2556.78   2966.82  
  725.646   2906.62  
  3182.87   1506.82  
  2329.74   2288.29  
  544.812   1264.83  
  2226.61   1636.02  
  1439.22   1288.03  
  1328.95   3133.21  
  1941.24   1883.52  
  2923.85    4015.7  
  3797.57    844.33  
  750.784   1804.94  
   1245.7   1794.48  
  3240.23   1823.37  
  3689.32   1578.33  
  1603.17   3315.29  
  873.766   2048.38  
  2940.17   3316.86  
   2890.1   1450.81  
   1100.7   2363.11  
  3321.25   3770.47  
  3164.28   1162.42  
  1324.69   3632.61  
  2575.43   2550.58  
  2848.72    2445.7  
  3708.97    256.25  
  2003.01   3756.52  
  3643.76   3928.27  
  3272.54   2176.13  
  4081.36   2645.03  
  3005.79   3445.13  
  3394.48   1811.03  
  1968.24   1327.25  
  2666.47   374.142  
  2429.58    1539.1  
  2409.25   1550.97  
  2761.88   2956.88  
   3917.7    3327.6  
  1055.64   742.331  
  1707.46   3386.76  
  3719.62   2715.99  
  3731.69   3520.57  
  388.922   1005.72  
  3185.28   1638.94  
   1083.3   1929.04  
  2171.93   1926.29  
  3927.87   2882.04  
  1780.19   1775.02  
  3309.87   3908.28  
  3129.81   484.561  
  4009.43   2121.59  
  1942.66   3049.64  
  1245.38   2595.25  
  199.092   1699.96  
  3330.51   3832.54  
  2479.48   526.855  
  1143.86   1371.85  
  3769.64   2617.93  
  556.871   1926.01  
  2914.77   409.542  
   407.13   3184.45  
  3159.76   3194.51  
  3236.55   1826.32  
  2988.17    1408.7  
  2976.62   341.778  
  2643.72   741.573  
  3210.59   526.832  
  1317.95   854.555  
  3746.28    2471.8  
   1569.5   1224.43  
  2743.12   1366.87  
  4054.14   3933.18  
  3426.68   454.928  
  4004.79    709.92  
  1604.86   3289.42  
  3832.57   2899.58  
  3561.82   1875.28  
  230.977   4061.72  
  2497.57   1841.19  
  755.515    842.51  
   3060.0   2856.44  
  2414.53   145.908  
   59.372   954.258  
  3330.45    2992.9  
  1926.84   1932.77  
   797.53   526.543  
  2032.94   2953.15  
  889.727   3207.34  
  1408.36    1752.6  
  3745.35   1022.76  
  3484.26   3982.98  
  1970.37   2231.09  
  2226.38   2256.04  
  1523.85   679.359  
  2909.91   3264.72  
  313.059   998.439  
  4103.62   2238.08  
    584.6   2401.94  
  3426.93   1108.09  
   1843.9   3027.69  
  3924.07   1849.92  
  1070.96   1269.43  
  3618.74   1738.07  
   1380.6   1226.24  
  2448.92   1286.57  
  1827.35   2579.63  
  1873.34   3395.22  
  1848.51   3858.04  
  2905.15   2311.15  
  2841.84   2373.82  
  653.536   2860.09  
  2699.82   885.073  
  3234.66   1610.55  
  3530.93   1072.76  
  2944.27   2945.14  
  1650.21   3422.53  
  2338.48   1977.17  
  2156.16   3670.96  
  1776.48   188.156  
  241.972    1142.1  
  3464.26   911.197  
  272.222    2145.9  
  3645.56   2014.27  
  1913.22   1088.87  
  1818.39    3005.0  
  2157.34   3689.22  
  1253.57   3765.83  
  3360.44   137.144  
  3025.28   2932.06  
  1304.05   3758.24  
  2724.23   1412.55  
  1248.35   2064.42  
  1959.86   3456.09  
  820.451   164.611  
   3380.8    1864.3  
  3315.11   779.503  
  2171.75    1856.6  
  3482.12   3168.82  
  756.282   984.616  
  344.003   547.335  
  1527.94   1840.08  
   1401.0   1631.65  
  2489.03   1871.94  
  2373.96   3558.75  
  3284.66    2420.6  
   1924.2   1591.62  
  809.811   1500.37  
  2987.48   2665.75  
  1489.31   3010.73  
  414.771   3309.64  
  2713.32   3893.16  
  2404.98   3092.77  
  1949.97   2222.92  
  1292.42   441.828  
  1320.94   271.702  
  3974.41   3186.99  
  2055.13   2333.45  
  2918.62   2482.46  
  1671.95   509.317  
  2417.25   3633.06  
  3179.02   1206.23  
  2039.58   192.331  
  3447.55   2326.03  
  669.227    1130.0  
  3841.41    3854.7  
  3132.42   607.019  
   3694.7   2393.54  
  2026.49   1309.17  
  3424.95   1619.85  
  2009.55   1153.96  
  2638.41   2315.44  
  4015.26   122.905  
  1779.41   2245.15  
  3781.28    4079.0  
   4074.6   1936.37  
  2153.22   1934.28  
  1233.72   1881.25  
  3779.28   1155.74  
  3410.16   3815.19  
  1358.34   218.442  
  2314.92   1372.62  
  3400.37   4023.19  
   83.899   2341.44  
  2351.66   1564.92  
    1.651   1320.22  
  2360.66   3382.07  
  127.597    2684.8  
  2086.66   1314.45  
  2585.54   2380.29  
   3298.7   3675.84  
  2123.94    18.635  
  1289.78   3625.58  
    723.1   2379.85  
  719.826   1507.13  
  1528.17   3061.18  
  3898.73   806.091  
   1050.0   3545.59  
  2515.46   3532.77  
  1787.77   1795.64  
  3649.74   2524.94  
  3899.41   1949.59  
  4100.32   650.595  
  3932.21   3658.44  
  2400.51    3834.6  
  4027.08   665.952  
  2340.95   131.333  
  1435.44   1317.27  
  1757.29   1392.55  
  3479.19   1158.36  
  3416.86    77.392  
  2262.77   1718.04  
  887.114   2558.78  
  2691.55   3610.08  
  2483.68    480.05  
  1418.85     195.6  
  747.834   1792.22  
   1844.3   2483.26  
  3023.76   2813.49  
  2121.46   3112.26  
  2780.51   1679.01  
   3501.5    25.278  
  3018.03    2433.2  
   20.877    1970.9  
  3108.44   922.102  
  2545.05   850.306  
  1191.87   1899.87  
  3291.15   1384.63  
  1003.73   2680.08  
  1094.35   3439.33  
  3577.28   2042.73  
  2538.97   2069.11  
   470.14   2977.42  
  194.087   1639.07  
  1941.99   3439.23  
  3109.41   2054.26  
  493.838   3054.38  
  1002.83   1053.13  
  3768.85   4005.69  
  3604.68   2965.61  
  1942.28   3015.12  
  637.252   2782.45  
  3999.88   3394.93  
  2024.09   3149.43  
  2404.53   2826.89  
  1550.26   2085.22  
  2696.72   1314.49  
  871.761   1400.74  
  833.763   1518.82  
  3897.53   3515.27  
  1477.06   294.103  
  3560.02   3548.56  
  3519.46   657.601  
  2561.79    57.983  
   2246.5   3327.31  
  1870.64   2985.66  
  2954.62   2852.37  
  3270.98   3922.99  
  634.525   3860.73  
  2782.32   3803.89  
  2761.21   2710.39  
   63.898   4082.16  
  1351.41   2689.49  
  1223.04   2242.16  
  1155.68   2863.02  
   2578.5   1321.43  
  1429.67   1230.45  
  2962.01   459.009  
  3378.01   1407.59  
   2272.5   783.947  
  2700.15   2508.48  
  1091.76   3524.02  
  1692.58   4071.14  
   287.33   4082.28  
  3517.43   3253.85  
  2145.67   2974.63  
  709.057   1543.07  
  925.238    2473.5  
  1388.22   2895.59  
  3841.57   2382.95  
  3365.79   3630.12  
  1447.44   3100.29  
  2008.25   1657.39  
  288.445   1265.35  
  2616.25   1690.54  
  3035.08   2153.92  
  3759.02   1062.57  
  1933.99   1470.21  
   1639.7   3430.77  
  2969.62   3878.16  
  2255.61   1999.52  
  1552.98   1457.79  
   3315.5   2185.52  
  1610.23   1661.62  
  909.827   4047.35  
  948.643   3477.16  
  2661.64   969.314  
  1213.27    2304.3  
  3698.21   4005.55  
  2610.63   2252.78  
  3123.25   2866.42  
  129.575   375.036  
  1296.55    3572.7  
  3677.28   699.128  
  3123.09   3042.17  
  1110.79   1360.22  
  1373.98   483.143  
  1520.05   234.427  
  424.574   2107.23  
  4039.21   665.364  
  3984.26   2006.56  
  2543.45   2072.69  
  1255.38   2691.02  
  3948.84   3294.74  
  1609.14   1444.34  
    73.56   1011.55  
  100.064   3122.06  
  3586.93     596.4  
   2684.6    2431.8  
  720.237   214.182  
  1636.55   2182.28  
  3120.66   967.461  
  3367.65   591.167  
  2824.69    185.37  
  2912.49   3683.56  
  3501.93   3260.65  
  357.128   1272.61  
  669.349   2229.37  
  1487.51   1121.12  
  2159.97   2970.24  
  3615.32   2832.24  
  2891.77   2120.69  
   2796.3   3540.17  
  1737.48   485.081  
  1960.34    2216.9  
  3412.43   736.399  
  2183.65   3086.25  
  3649.49    1255.3  
  4024.04   1303.38  
  1521.52   2594.41  
  672.322   1299.57  
  2449.07   1947.88  
  3224.26   377.004  
  418.468   3308.94  
  3988.47   1974.89  
  1478.46   3645.43  
  787.806   2875.79  
  2863.37   823.017  
  1924.01   1700.96  
  3293.21   4077.46  
  2988.25   574.767  
