  2538.87   2501.89  
  1294.42   4072.37  
  3002.49   2732.65  
  2740.13   1647.57  
  2591.56   2897.21  
  2881.37   808.969  
  891.906   1760.97  
  1928.55   2407.18  
  4095.59    2412.8  
   1655.0   1938.11  
  3195.83   3736.45  
   1235.4   1846.04  
  3335.12   2868.68  
  1041.24   992.531  
  3071.23   1893.45  
  4109.33   595.042  
  669.282   3681.17  
   77.006   2847.54  
   79.301   1170.56  
  1833.51    12.052  
  765.497   1799.88  
  3771.76   724.832  
  696.772   1487.66  
  1726.46   862.386  
   89.763    3037.4  
  1570.47    1362.3  
   2441.6   156.717  
  2666.32   2020.58  
   507.06   388.401  
  3474.71   2757.86  
  3114.53   3795.43  
  2598.67   2141.63  
  1775.08   2500.31  
  1729.79   360.453  
   2889.8   2191.18  
   1772.3   2267.26  
  2299.97   2976.79  
  3469.27   3202.33  
  1719.12   2059.14  
  583.242   1219.14  
  2290.79   744.716  
  2283.69   2391.65  
  2313.95   672.898  
   2299.9    3694.9  
  2910.47   423.456  
  2192.72   1914.93  
  4094.36   739.038  
  1931.22    54.146  
  2167.22   3287.11  
  1721.78   3237.75  
  597.386   1197.79  
  1994.15   1692.35  
  3082.22   1067.11  
  2441.33   2278.56  
  4074.99   2296.64  
  394.913   898.229  
  3385.85   2224.38  
  3608.07    3014.8  
  2856.06   999.321  
  2436.04   3561.49  
  1514.63   337.556  
  963.918   228.137  
  3014.66   1774.26  
  2168.86   2032.06  
  2051.54   1451.04  
  1053.95   1477.37  
   1682.6   2192.45  
  1145.41   1702.28  
  1913.07   1710.07  
  1856.15   3404.05  
  3122.79   3994.37  
  2801.42   1304.17  
  2665.87   1359.58  
  593.239     431.5  
   4092.3   3610.07  
  4063.58    3079.5  
   3067.6   2752.61  
   3608.9    2374.2  
   1974.1   254.812  
   3077.1   1071.69  
  1029.98   2749.24  
  834.681   3810.66  
  263.305   2111.03  
  1055.38   1621.23  
  2232.35   2150.38  
   517.47   443.744  
  2853.15   1984.83  
  2229.48   1081.86  
  1962.66   2340.58  
  1514.21    94.555  
  2966.86   1061.19  
  3718.45    49.982  
  3098.17   1425.04  
  1993.23   1718.36  
  2829.64   2903.85  
  3620.18   3007.92  
  2533.77   2512.35  
  3507.03   303.915  
  3019.26   3565.98  
  603.711   708.337  
  1561.88   2738.28  
  1574.59   1726.18  
  1767.01   1843.31  
  2810.17   2306.14  
  261.131   3923.62  
  1074.47   2758.04  
  3612.08   3124.85  
  3227.04     247.2  
  4065.62   1887.41  
  3203.38   4072.32  
  1563.96   535.345  
  2059.49   1918.32  
  4042.13   2830.39  
  3267.71   3094.15  
  2223.73   1503.28  
  2544.28   1304.66  
  497.903   1828.44  
  1120.81   2805.79  
  1364.48   2078.95  
  3951.96   271.502  
  3407.01   2471.16  
  946.033   1015.17  
  3805.65    1378.0  
  2700.31   4086.79  
  1643.77   4079.84  
  1616.53   2694.49  
  3671.84   1912.89  
  1508.89   1736.45  
  1201.84   1776.38  
  1001.12   825.467  
  987.939   766.123  
  2024.46   3025.22  
   2698.2   146.303  
   78.868   2541.79  
  819.618   2564.08  
  1590.84    2191.9  
  2459.67   606.106  
  1878.74   3424.34  
  593.491   901.663  
  2393.61   1491.99  
  3112.24    2404.5  
  1494.96   1785.64  
  3247.64   1403.49  
  3181.27   1094.35  
  1802.52   1267.64  
  2054.26   2064.81  
  2764.57   1207.26  
  780.561   1695.35  
  3535.13   2908.41  
  2652.65   2539.61  
  2174.23   1794.04  
  1864.95   1673.93  
  3609.24   454.532  
  760.664   684.383  
  3379.38   337.762  
  2994.45   1395.62  
  1422.58   2832.02  
  2331.09   660.075  
  2039.72   1436.99  
   35.767   3550.29  
  2943.02   1849.84  
  3050.34    70.253  
  2611.83   2380.74  
  2376.05   1649.07  
  3160.03   2596.33  
  1976.78   1334.58  
  3204.97    1844.9  
  2502.75   1544.06  
  1830.98   2298.62  
  2787.55   3494.63  
  1504.82   736.271  
  2155.31   480.377  
  3493.14   3535.64  
  2377.07   2749.95  
   1534.9   2681.96  
  3462.71   2124.89  
  4041.68   2231.37  
  3705.57   3170.61  
  2490.25   760.851  
  1911.87   2241.27  
   1939.8   2123.38  
   1710.6   381.434  
   31.861   4022.36  
  1042.86   1718.42  
   1152.3   2101.03  
  2664.79   1505.64  
  1217.62   671.197  
  3780.21    1185.0  
   2805.9   2309.85  
  3111.13   3718.11  
  1389.42   3993.96  
  2177.74   2026.19  
  1122.86   1147.86  
  2952.66   2085.58  
  3379.25   3463.53  
  3326.19    1698.5  
  2015.15   1495.02  
  580.233   1737.44  
   2629.8   2966.43  
  3897.56   2085.26  
  2087.53   1808.42  
  1969.49   2887.72  
  2629.48   467.305  
  458.506   2099.64  
  271.808   2441.32  
  2039.71   1508.28  
  2350.05   3095.47  
  628.069   2182.44  
  1395.97   1292.94  
  3916.94   3063.92  
  3940.75   1880.12  
  4108.33   3163.54  
  2729.37   3970.15  
  474.932   918.077  
  3662.53   3184.48  
  2231.02    3188.2  
  379.577   2311.73  
  2908.64   1925.18  
  2415.74   1494.48  
  2186.75   1154.66  
  2472.62   543.421  
  3713.28   2497.02  
   2510.4   1556.08  
  2057.04    1369.3  
  3533.25   3353.43  
  1514.67   2782.06  
  1840.87   2758.36  
  372.179   130.238  
  614.951   1417.44  
  2827.84   567.881  
  2816.88   3043.27  
  1934.17   719.435  
  986.273   1292.53  
  2520.45   3952.21  
  2180.13   1859.98  
  3379.76    96.867  
  2502.82   1525.11  
  838.977   1698.53  
  2818.31   1777.77  
  1317.84   3393.86  
  1930.85   3024.03  
  2800.42    2338.5  
  2045.76   2255.07  
  3259.95   3821.09  
  2158.54   3218.15  
  1564.45   1736.87  
  946.195   2200.83  
  623.008   685.085  
  3558.84   2390.47  
  1611.24   1855.49  
  2512.28   676.903  
  2866.17   2373.96  
  2461.88   2978.35  
  3357.41   2132.56  
  3516.61   764.507  
  2862.83   1688.08  
  2336.92   2872.64  
  2692.18   993.404  
  540.753   3030.87  
   3774.8   1893.06  
   2847.0   1533.69  
  3621.99    45.546  
  2299.28   438.674  
  1484.41   3099.13  
   2749.5   2304.41  
  3365.31   2208.82  
   1367.9   3960.57  
  3121.11   1936.81  
  3884.31    2167.5  
  1525.63   2031.56  
  2085.14   2101.89  
   3371.8    3471.6  
  2835.98    1507.8  
  2828.39   1447.67  
  3440.43    69.275  
  2264.15   834.264  
  226.183   2626.56  
  1832.39   384.565  
  359.115   1860.52  
  2405.13   1758.79  
  3765.67    2695.5  
  2200.18   180.373  
  2982.47   2364.26  
   26.505   4002.28  
   2240.6   3007.48  
  2290.24   2571.62  
  2303.69   2766.64  
  150.709   2128.43  
   1321.1   2934.59  
  2427.35    1549.2  
  2934.31   1359.64  
  3054.27   1547.28  
  1262.38   2485.52  
  3621.84   4059.94  
  2404.22   3326.68  
  1977.65   1579.83  
   3735.5    156.69  
  2040.37    1966.8  
  2816.87   3956.03  
  3287.46    82.439  
  901.367   1233.72  
  2255.53   1073.67  
  932.803   4013.49  
  515.015   2400.92  
  3743.83   1752.65  
  580.753    1759.6  
  3697.95   2076.82  
  3678.41    2899.2  
  272.515   3173.14  
  2112.49    3370.6  
  1559.85   2438.99  
  3505.14   369.477  
  1697.08    2873.1  
  3339.35    2092.5  
  2740.86   316.878  
  2153.99    2139.5  
  2078.32   2380.16  
  1116.26   2170.28  
  1208.33   3437.92  
  3381.86   1083.77  
   90.681   2385.82  
  2418.95   1813.87  
  1566.43   1706.72  
  1367.23   1146.17  
  1481.65   587.082  
  2301.51   934.224  
  2629.59   2690.73  
  2170.77   1665.69  
  387.004   2112.41  
  3122.47   1264.67  
  3227.26   3471.67  
  2591.01   1301.55  
  1595.92   1942.38  
  3595.23   3152.19  
   242.99   1317.88  
  1528.57   3100.21  
