EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,V,eV,BV,eBV,UB,eUB,VI,eVI,probs_final,membs_select
Gaia EDR3 5597786079816330112,-0.054275,-0.054818,119.65975527309,-28.62953682341,0.2246,0.1702,-2.377,0.148,2.932,0.161,18.848637,0.003262,1.437935,0.033049280854505744,19.23,0.013,1.033,0.022,0.455,0.036,1.294,0.019,0.99,1
Gaia EDR3 5597788764185999744,-0.032887,0.042358,119.68415622581,-28.5323703782,0.2055,0.0244,-2.391,0.021,2.939,0.024,15.390133,0.002769,0.786888,0.005035855538039192,15.578,0.009,0.509,0.014,-0.216,0.015,0.74,0.017,1.0,1
Gaia EDR3 5597784194341176320,0.021727,-0.073909,119.74634810482,-28.64864049202,0.135,0.0334,-2.327,0.029,2.878,0.032,15.939958,0.002778,0.739604,0.005448271836096287,16.105,0.005,0.522,0.01,0.045,0.011,0.62,0.01,1.0,1
Gaia EDR3 5597787595954889856,0.014403,-0.013484,119.73799345745,-28.58821620944,0.2217,0.058,-2.385,0.048,2.942,0.055,17.092344,0.002821,0.915091,0.009929755938591843,17.305,0.009,0.621,0.012,0.386,0.012,0.803,0.014,1.0,1
Gaia EDR3 5597785122054026240,0.069022,0.006887,119.80018036883,-28.56782334338,0.1906,0.0139,-2.338,0.011,2.988,0.014,11.49294,0.002771,0.518041,0.004735803310949474,11.649,0.009,0.346,0.016,-0.534,0.015,0.451,0.018,0.99,1
Gaia EDR3 5597788862955513216,-0.088585,0.030568,119.6207474322,-28.54412752866,0.2228,0.1003,-2.29,0.087,2.919,0.092,17.981583,0.002944,1.241623,0.014778709348248244,18.29,0.012,0.963,0.018,0.52,0.024,1.143,0.018,1.0,1
Gaia EDR3 5597789039063911552,-0.053991,0.061665,119.66014657566,-28.51305433352,0.1855,0.0258,-2.276,0.023,2.903,0.026,15.535402,0.00277,0.997823,0.00513281599124691,15.775,0.008,0.658,0.011,0.002,0.014,0.912,0.013,1.0,1
Gaia EDR3 5597788042631479808,0.022367,0.009673,119.74705652672,-28.56505763899,0.176,0.0231,-2.393,0.019,2.962,0.022,15.252697,0.002767,0.820085,0.004987320021815324,15.447,0.009,0.55,0.011,-0.057,0.009,0.73,0.013,1.0,1
Gaia EDR3 5597788764185998208,-0.030344,0.045695,119.68705188532,-28.5290337567,0.1734,0.0221,-2.313,0.019,2.861,0.022,15.107123,0.002765,0.782617,0.005020520391353868,15.251,0.016,0.54,0.021,-0.057,0.015,0.689,0.022,1.0,1
Gaia EDR3 5597787664674365568,0.00547,0.00521,119.72781875522,-28.56952312048,0.2344,0.064,-2.325,0.054,2.959,0.061,17.33856,0.002839,1.05892,0.008131406335929844,17.582,0.009,0.746,0.014,0.423,0.017,0.933,0.016,1.0,1
Gaia EDR3 5597788592387321856,-0.054846,0.005637,119.65914008385,-28.56908201834,0.1179,0.0782,-2.367,0.067,2.949,0.072,17.595854,0.002856,1.191172,0.012107021846845738,17.88,0.012,0.856,0.019,0.428,0.022,1.084,0.017,1.0,1
Gaia EDR3 5597787939552274816,-0.008353,0.018317,119.71208000619,-28.55641579723,0.1312,0.032,-2.395,0.027,2.919,0.03,16.022802,0.002778,0.768492,0.005793723500478772,16.207,0.01,0.504,0.015,-0.067,0.015,0.635,0.013,1.0,1
Gaia EDR3 5597784331780327040,0.031579,-0.056192,119.75756805823,-28.63092005989,0.1802,0.0131,-2.267,0.011,2.909,0.013,13.648916,0.002763,0.640309,0.004756402842485064,13.824,0.009,0.437,0.014,-0.346,0.014,0.56,0.015,1.0,1
Gaia EDR3 5597788695466525184,-0.029095,0.028669,119.68846833244,-28.54606069195,0.1892,0.0146,-2.359,0.012,2.993,0.014,11.046185,0.002792,0.871934,0.00500503995988044,11.312,0.019,0.508,0.028,-0.579,0.027,0.822,0.023,1.0,1
Gaia EDR3 5597784602347707648,0.014972,-0.027225,119.73864332654,-28.60195701936,0.1443,0.0811,-2.275,0.07,2.936,0.076,17.759102,0.002893,1.120565,0.013133513048685793,18.063,0.011,0.793,0.017,0.493,0.022,1.037,0.017,1.0,1
Gaia EDR3 5597788523658814592,-0.053792,-0.006974,119.66033256791,-28.58169382266,0.1063,0.0464,-2.327,0.042,2.933,0.057,14.738002,0.002928,,,12.455,0.009,0.502,0.015,-0.361,0.014,0.654,0.02,1.0,1
Gaia EDR3 5597788661106788352,-0.025913,0.016602,119.69208801963,-28.55812842742,0.2215,0.0258,-2.382,0.023,2.966,0.026,15.497784,0.002805,0.698981,0.005499269133257619,15.664,0.01,0.459,0.015,-0.188,0.016,0.604,0.013,1.0,1
Gaia EDR3 5597789073423635840,-0.008015,0.037363,119.71246667642,-28.53736967246,0.1671,0.0204,-2.412,0.017,2.937,0.02,14.915577,0.002844,0.716711,0.005537659162498176,15.053,0.016,0.486,0.022,-0.266,0.018,0.648,0.021,1.0,1
Gaia EDR3 5600789881172980736,-0.108977,0.043344,119.59754915201,-28.53133263884,0.1872,0.0256,-2.413,0.021,2.939,0.024,15.279304,0.002773,0.889642,0.005031514483731513,15.506,0.009,0.588,0.013,-0.043,0.011,0.812,0.013,0.99,1
Gaia EDR3 5597785156413773184,0.059442,0.006374,119.78927275107,-28.56834245484,0.1257,0.0693,-2.343,0.058,2.868,0.069,17.404585,0.002833,0.996134,0.010500962336852751,17.633,0.009,0.741,0.015,0.445,0.017,0.887,0.014,1.0,1
Gaia EDR3 5597788661106790912,-0.031129,0.014992,119.68614850688,-28.55973683044,0.1782,0.0426,-2.336,0.037,3.001,0.04,16.539648,0.002793,0.857803,0.006640475961856951,16.725,0.012,0.577,0.018,0.145,0.02,0.76,0.017,1.0,1
Gaia EDR3 5597787870832799616,-0.006656,0.010588,119.71401141683,-28.56414457959,0.1911,0.0153,-2.372,0.012,2.993,0.015,14.224842,0.002763,0.694275,0.00480811917489573,14.388,0.009,0.464,0.015,-0.109,0.014,0.621,0.012,1.0,1
Gaia EDR3 5597789348301548032,-0.034835,0.06246,119.6819473229,-28.5122679335,0.1834,0.0709,-2.417,0.064,2.91,0.07,17.519054,0.002862,1.247164,0.010910134187992372,17.836,0.012,0.872,0.018,0.487,0.02,1.134,0.019,1.0,1
Gaia EDR3 5597787939552276864,-0.014186,0.021973,119.70544036677,-28.55275891465,0.2172,0.0666,-2.402,0.056,2.956,0.064,17.39808,0.002854,1.116283,0.009350280423602279,17.651,0.015,0.811,0.021,0.403,0.022,1.002,0.021,1.0,1
Gaia EDR3 5597786251615120000,-0.064257,-0.032356,119.64839769691,-28.60706983319,0.1857,0.0809,-2.332,0.072,2.842,0.074,17.58821,0.002866,1.002449,0.012577610305618473,17.806,0.01,0.753,0.017,0.337,0.018,0.875,0.013,1.0,1
Gaia EDR3 5597787664674368896,0.001476,-0.001963,119.72327065246,-28.57669652141,0.1258,0.0314,-2.393,0.027,2.955,0.03,15.870325,0.002778,0.76305,0.005257211808554037,16.035,0.006,0.511,0.009,-0.018,0.01,0.664,0.01,1.0,1
Gaia EDR3 5597788042631482624,0.016356,0.003931,119.74021380949,-28.57080099027,0.1951,0.0234,-2.278,0.019,2.976,0.022,15.335269,0.00277,0.662144,0.004904652994861105,15.473,0.005,0.445,0.007,0.23,0.009,0.555,0.011,1.0,1
Gaia EDR3 5597788622437295744,-0.045112,0.019179,119.67023058898,-28.55554505059,0.1569,0.0956,-2.375,0.082,2.996,0.087,17.847715,0.002902,1.451422,0.016816087594919336,18.308,0.015,1.055,0.023,0.36,0.025,1.423,0.021,1.0,1
Gaia EDR3 5597788661106788480,-0.029392,0.021576,119.6881277389,-28.55315279856,0.2095,0.0278,-2.417,0.024,2.935,0.028,15.610361,0.00277,0.711775,0.005212709468213244,15.766,0.012,0.466,0.017,-0.166,0.016,0.631,0.015,1.0,1
Gaia EDR3 5597788283140523264,0.019555,0.028165,119.7438518169,-28.54656605406,0.2208,0.0545,-2.326,0.046,2.996,0.049,16.787096,0.002823,1.284544,0.009746047096130821,17.092,0.01,0.912,0.015,0.394,0.016,1.16,0.016,1.0,1
Gaia EDR3 5600791942757178240,-0.060584,0.103294,119.65267116799,-28.47142222713,0.1635,0.0382,-2.383,0.032,2.995,0.037,16.228443,0.002789,0.934258,0.005809916092337307,16.473,0.009,0.593,0.013,0.075,0.014,0.862,0.013,0.99,1
Gaia EDR3 5600791427346930560,-0.062796,0.061569,119.65012563362,-28.51314532638,0.147,0.1245,-2.282,0.099,2.865,0.124,18.27341,0.003114,1.857624,0.15048655730330202,18.843,0.017,1.31,0.025,0.426,0.033,1.653,0.023,1.0,1
Gaia EDR3 5597787935242533248,-0.014472,0.019936,119.70511377306,-28.55479661809,0.1824,0.1338,-2.426,0.108,2.94,0.135,18.483631,0.003251,1.716072,0.024873198688548284,18.956,0.02,1.266,0.03,0.594,0.053,1.545,0.025,1.0,1
Gaia EDR3 5600791324282219264,-0.077251,0.046342,119.63366264708,-28.52836289051,0.1948,0.0599,-2.262,0.052,2.88,0.06,17.157492,0.002825,1.139433,0.009054821919839175,17.449,0.01,0.783,0.014,0.297,0.016,1.056,0.016,1.0,1
Gaia EDR3 5597787870832801024,-0.010166,0.007427,119.71001521608,-28.56730573469,0.1756,0.0531,-2.427,0.045,2.943,0.05,16.542173,0.002857,1.274386,0.009448088483920968,16.857,0.012,0.998,0.02,0.367,0.021,1.176,0.015,1.0,1
Gaia EDR3 5597788248780810880,0.004134,0.020461,119.72629671533,-28.55427219898,0.215,0.0744,-2.256,0.061,2.932,0.068,17.579592,0.002879,1.330154,0.015823635012221435,17.937,0.014,1.002,0.021,0.292,0.023,1.246,0.02,1.0,1
Gaia EDR3 5600791289922228736,-0.089583,0.044741,119.61962566671,-28.52995452583,0.151,0.0199,-2.282,0.017,2.857,0.019,14.882348,0.002768,1.010834,0.004917668146591431,15.157,0.011,0.679,0.016,-0.03,0.012,0.926,0.017,1.0,1
Gaia EDR3 5597788519358002048,-0.049252,0.001284,119.66550741318,-28.5734377074,0.1928,0.0708,-2.431,0.06,2.922,0.069,17.432991,0.002838,1.096867,0.010334899177060219,17.681,0.012,0.754,0.02,0.336,0.023,0.98,0.017,1.0,1
Gaia EDR3 5597783369700234880,0.037769,-0.100501,119.76463849436,-28.67522737171,0.2605,0.3633,-2.321,0.289,2.965,0.328,19.738554,0.004202,1.677004,0.06657172601788239,20.264,0.019,1.095,0.034,,,1.479,0.028,0.99,1
Gaia EDR3 5597789348301551232,-0.038868,0.057501,119.67735474693,-28.51722534779,0.1885,0.0951,-2.419,0.082,2.972,0.09,17.886312,0.002905,1.476551,0.017751525568243425,18.292,0.013,1.027,0.018,0.418,0.032,1.353,0.02,1.0,1
Gaia EDR3 5597784125621698560,0.026851,-0.081128,119.7521888013,-28.65585736271,0.181,0.0496,-2.34,0.042,3.018,0.047,16.676132,0.002803,0.923473,0.006654529434903718,16.912,0.007,0.602,0.011,0.27,0.012,0.834,0.011,0.99,1
Gaia EDR3 5597785049024391552,0.042063,-0.008912,119.76949147919,-28.58363676478,0.0908,0.1189,-2.298,0.095,2.93,0.115,18.264093,0.002988,1.314987,0.017469003463277462,18.67,0.011,0.912,0.017,0.368,0.027,1.233,0.017,1.0,1
Gaia EDR3 5597789073414550272,-0.019269,0.038318,119.69965640883,-28.53641366865,0.2673,0.0866,-2.316,0.075,2.888,0.083,17.815687,0.002893,1.267267,0.011754406577960454,18.127,0.017,0.914,0.023,0.436,0.029,1.158,0.024,1.0,1
Gaia EDR3 5597787488567246208,-0.026983,-0.039319,119.69085311387,-28.61404882514,0.1758,0.0507,-2.304,0.044,2.831,0.05,16.739388,0.002805,0.781799,0.007648839454453205,16.892,0.009,0.551,0.015,0.229,0.014,0.691,0.012,1.0,1
Gaia EDR3 5600791874037680512,-0.04011,0.096167,119.67595834213,-28.47855887479,0.1762,0.032,-2.435,0.027,2.899,0.031,15.955211,0.002776,0.920749,0.005649081075714882,16.188,0.005,0.601,0.01,-0.033,0.013,0.826,0.011,1.0,1
Gaia EDR3 5597787492875692800,-0.027147,-0.032767,119.69066765863,-28.60749627114,0.2673,0.0691,-2.311,0.06,2.959,0.063,17.335348,0.002841,1.32411,0.010323148550708742,17.723,0.009,0.949,0.015,0.29,0.016,1.229,0.013,1.0,1
Gaia EDR3 5597788966034827520,-0.044561,0.051859,119.67087359367,-28.52286440145,0.0988,0.1097,-2.364,0.091,2.98,0.109,18.143667,0.002975,1.472454,0.01941560436865152,18.583,0.014,1.046,0.022,0.385,0.03,1.415,0.021,1.0,1
Gaia EDR3 5597789176502846848,-0.010679,0.059469,119.70943678235,-28.51526345436,0.1394,0.0606,-2.435,0.053,2.926,0.061,17.00277,0.002822,0.91078,0.008246136671193366,17.179,0.012,0.624,0.018,0.232,0.021,0.803,0.017,1.0,1
Gaia EDR3 5597784877225667968,0.074245,-0.016054,119.80614636238,-28.59076114643,0.2517,0.1557,-2.308,0.125,2.854,0.153,18.620506,0.003121,1.394947,0.019186626618559084,19.024,0.013,1.034,0.022,0.456,0.038,1.26,0.019,0.99,1
Gaia EDR3 5597787626003777152,0.001706,-0.009265,119.72353264412,-28.58399827485,0.2072,0.0123,-2.331,0.01,3.025,0.012,12.655184,0.004163,0.610839,0.016628324389426612,12.847,0.008,0.385,0.012,-0.486,0.01,0.479,0.011,1.0,1
Gaia EDR3 5597788970344434048,-0.042094,0.043046,119.67367704089,-28.53167921802,0.2219,0.0287,-2.423,0.026,2.973,0.028,15.787611,0.00277,0.784586,0.005326922188280959,15.945,0.011,0.527,0.016,-0.024,0.018,0.699,0.014,1.0,1
Gaia EDR3 5597787905192541952,-0.015634,0.008532,119.70378915448,-28.56620002299,0.1183,0.0476,-2.38,0.039,3.003,0.044,16.759031,0.002808,0.864738,0.007072538723824706,16.923,0.011,0.579,0.017,0.249,0.018,0.758,0.017,1.0,1
Gaia EDR3 5597788558027581824,-0.046141,0.002512,119.66905011788,-28.57221101697,0.1261,0.0834,-2.256,0.071,2.876,0.075,17.707102,0.002891,1.266344,0.018695341692517953,18.027,0.012,0.858,0.022,0.491,0.024,1.175,0.017,1.0,1
Gaia EDR3 5597785018974853120,0.036979,-0.016019,119.76370474666,-28.59074616611,0.151,0.0555,-2.277,0.05,2.837,0.055,17.0572,0.002817,0.922455,0.008093457419422185,17.287,0.009,0.617,0.013,0.407,0.015,0.835,0.013,1.0,1
Gaia EDR3 5597784400499613184,0.007285,-0.06136,119.72989031851,-28.63609347235,0.138,0.1015,-2.317,0.086,2.823,0.089,17.976612,0.002947,1.31101,0.01549608473131197,18.323,0.013,0.93,0.018,0.356,0.018,1.179,0.018,1.0,1
Gaia EDR3 5597789451380759424,-0.035367,0.080847,119.68134864558,-28.49388028472,0.26,0.0563,-2.265,0.049,2.91,0.053,16.818604,0.00281,0.952284,0.006437577960692982,17.027,0.01,0.647,0.014,0.253,0.015,0.852,0.015,0.99,1
Gaia EDR3 5597788729826268544,-0.038539,0.021901,119.67771512819,-28.55282469769,0.2101,0.05,-2.445,0.044,2.914,0.048,16.940351,0.002806,0.856194,0.006999566343710159,17.115,0.013,0.595,0.02,0.252,0.02,0.758,0.019,1.0,1
Gaia EDR3 5597789176502849408,-0.017855,0.060598,119.70127084146,-28.51413373661,0.1597,0.031,-2.44,0.026,2.966,0.031,15.795612,0.002778,0.872792,0.006387872337484524,15.982,0.01,0.565,0.016,-0.022,0.016,0.68,0.013,1.0,1
Gaia EDR3 5597789142143116160,-0.021637,0.04846,119.69696363621,-28.52627070958,0.227,0.0689,-2.436,0.063,2.949,0.069,17.439991,0.002857,1.32312,0.011387425082080672,17.783,0.015,0.937,0.021,0.401,0.022,1.223,0.021,1.0,1
Gaia EDR3 5597787733393855104,-0.01572,-0.013083,119.70368747105,-28.58781497026,0.1496,0.0247,-2.232,0.021,2.904,0.023,15.245155,0.002771,0.76664,0.004987108380614963,15.42,0.01,0.508,0.014,-0.172,0.011,0.653,0.014,1.0,1
Gaia EDR3 5597789485733455872,-0.012227,0.089815,119.70767903569,-28.48491705011,0.2563,0.2166,-2.345,0.172,2.842,0.194,19.071022,0.003373,1.649862,0.034277024739612395,19.583,0.017,1.224,0.031,0.438,0.058,1.561,0.023,0.99,1
Gaia EDR3 5597788283149645568,0.016559,0.029946,119.74044045758,-28.54478630955,0.1075,0.065,-2.253,0.055,2.941,0.062,17.30662,0.002847,0.947527,0.008224430253823058,17.501,0.013,0.686,0.019,0.377,0.021,0.83,0.02,1.0,1
Gaia EDR3 5597787939552277504,-0.011725,0.013437,119.70824038842,-28.56129519943,0.2577,0.0335,-2.411,0.028,2.968,0.033,15.859587,0.002784,0.768035,0.0056374856984297535,16.037,0.01,0.493,0.015,-0.024,0.017,0.686,0.013,1.0,1
Gaia EDR3 5597788283140531328,0.012681,0.028343,119.73602594152,-28.54638933985,0.2047,0.0516,-2.353,0.044,2.81,0.049,16.910463,0.002853,0.991655,0.02217247674482939,17.155,0.021,0.79,0.038,0.376,0.057,0.984,0.027,1.0,1
Gaia EDR3 5597788695466522496,-0.024966,0.032663,119.69316982712,-28.54206778376,0.1772,0.0735,-2.407,0.062,3.019,0.072,17.519085,0.002854,1.439133,0.010021846785897298,17.915,0.016,1.037,0.022,0.351,0.027,1.325,0.023,1.0,1
Gaia EDR3 5597788248789917440,0.003059,0.011494,119.72507272949,-28.56323926323,0.2042,0.0426,-2.443,0.035,2.974,0.041,16.481802,0.002795,0.773308,0.005860032508442252,16.639,0.011,0.527,0.016,0.153,0.016,0.658,0.016,1.0,1
Gaia EDR3 5597788523667845888,-0.055058,0.00143,119.65889607691,-28.57328916778,0.2744,0.0854,-2.35,0.076,2.852,0.085,17.587936,0.002919,1.049753,0.0243148404271959,17.835,0.011,0.833,0.022,0.405,0.03,1.018,0.016,1.0,1
Gaia EDR3 5597787664674365312,0.007427,0.004022,119.73004700341,-28.57071134287,0.1131,0.0443,-2.404,0.036,3.0,0.042,16.580257,0.002793,0.976878,0.006736199818888985,16.807,0.007,0.687,0.01,0.367,0.013,0.854,0.012,1.0,1
Gaia EDR3 5597788691156797184,-0.018269,0.023878,119.70079159314,-28.55085372916,0.2264,0.0954,-2.37,0.078,2.817,0.089,17.93137,0.002934,1.494061,0.015388410606687098,18.361,0.017,1.094,0.024,0.403,0.033,1.397,0.022,1.0,1
Gaia EDR3 5597787767753599104,-0.037504,-0.009036,119.67888092621,-28.58376298516,0.2004,0.0179,-2.458,0.015,2.919,0.017,14.641788,0.002767,0.761825,0.00495143262096941,14.801,0.01,0.536,0.019,-0.187,0.019,0.674,0.013,1.0,1
Gaia EDR3 5597789348301544448,-0.025303,0.062847,119.69279474918,-28.51188298174,0.2779,0.0598,-2.37,0.053,2.861,0.06,17.232826,0.002825,1.248032,0.009548104995233347,17.543,0.012,0.862,0.018,0.502,0.023,1.136,0.018,1.0,1
Gaia EDR3 5600789808143216896,-0.099539,0.033093,119.60828096622,-28.54159307592,0.0673,0.1683,-2.341,0.146,2.872,0.176,18.59733,0.003113,1.631069,0.023255454155960916,19.139,0.011,1.229,0.019,0.359,0.039,1.563,0.017,0.99,1
Gaia EDR3 5600791770958540928,-0.097073,0.091268,119.61114872461,-28.48342029758,0.1338,0.0528,-2.385,0.044,2.816,0.051,16.81857,0.00281,0.902302,0.006613891819496294,17.036,0.01,0.641,0.014,0.294,0.013,0.794,0.015,0.99,1
Gaia EDR3 5597788283149647872,0.01322,0.027614,119.73663950886,-28.54711853402,0.1958,0.0189,-2.456,0.016,2.963,0.018,13.466193,0.002768,0.609287,0.004753874419881114,13.608,0.013,0.408,0.019,-0.372,0.017,0.535,0.017,1.0,1
Gaia EDR3 5597789417021025536,-0.042628,0.073797,119.67308305284,-28.50092778986,0.2172,0.1012,-2.345,0.085,2.802,0.099,18.036787,0.002943,1.312374,0.013914120166219637,18.371,0.013,0.949,0.02,0.524,0.021,1.174,0.019,1.0,1
Gaia EDR3 5597784606658025088,0.014551,-0.041965,119.7381660861,-28.61669703368,0.1727,0.0298,-2.466,0.026,2.938,0.028,15.797799,0.002773,0.845223,0.005333015375938832,16.009,0.009,0.579,0.014,-0.027,0.013,0.722,0.013,1.0,1
