# Binary systems ID's begin with a '2'
ID Gmag (Umag-Bmag) e_Gmag e_(Umag-Bmag) M_ini1 M_ini2
20 17.223378565361674 0.3525935696165373 0.002840791445905038 0.04818226427772919 1.6664685429542552 1.6664685429542552
21 16.917771771847125 0.3845265740394015 0.0028163826585609936 0.04380584540258661 1.7957930303820213 1.7957930303820213
22 15.379922442726754 0.18900780556494357 0.002771086713120566 0.03243707832533446 2.7345336288850555 2.7345336288850555
23 14.889333743325826 0.1582436897169406 0.002767459289489333 0.03087601979315446 3.023757027605788 3.023757027605788
24 16.510124749351462 0.4231379045218396 0.002795318832489381 0.03937585556548698 1.9894882075356188 1.9894882075356188
25 17.428501889869604 0.3652618981367298 0.0028631707107251683 0.05176149479536052 1.6012475865251607 1.6012475865251607
26 15.468957191545998 0.2404503712891502 0.0027720143266964344 0.03279005271176352 2.665607670784147 2.665607670784147
27 15.270052539545253 0.20825727006608738 0.0027700739674918896 0.03203392859223457 2.8267969429719546 2.8267969429719546
28 17.48468586393396 0.3237664962759577 0.0028703551580498664 0.052845810708449514 1.5819115099605396 1.5819115099605396
29 15.640013380837487 0.34918984402526215 0.0027741095485367953 0.03354089163914726 2.5672525784622 2.5672525784622
210 17.354970590330403 0.37305367802796835 0.002854489993638063 0.05041221792439464 1.626298172934664 1.626298172934664
211 15.33712040858782 0.25796082287117433 0.0027706757754299904 0.03227590873933468 2.7823783877853074 2.7823783877853074
212 16.160548465532365 0.45397617453241096 0.00278402930033299 0.03655028413342287 2.184100187400018 2.184100187400018
213 15.942114844431769 0.399480130559049 0.0027790839548077323 0.03513775617093054 2.3232578549932725 2.3232578549932725
214 16.906215957662575 0.3749646391366982 0.002815628214003836 0.04365993369411126 1.8002595654610052 1.8002595654610052
215 17.18805655188496 0.3356045352022402 0.002837477693360734 0.0476215978969877 1.6787841178430962 1.6787841178430962
216 15.813296651732122 0.33188429432225164 0.0027767346189276503 0.03441067781473315 2.4059145571463634 2.4059145571463634
217 16.46102527449711 0.424136943113556 0.002793424600765235 0.038931073044360394 2.0283768565037845 2.0283768565037845
218 17.01592149793131 0.38491587087397866 0.0028232434656336883 0.04509955824682302 1.7566973381773339 1.7566973381773339
219 16.477739704080005 0.3965461615413218 0.002794056591815418 0.03908058007613202 2.012583915517542 2.012583915517542
220 17.45836745553008 0.41129970625110124 0.002866927672334131 0.05233197151490964 1.5921775718065712 1.5921775718065712
221 16.094240395572935 0.3735014384712183 0.002782384870102009 0.03609582155264318 2.2199001137626206 2.2199001137626206
222 15.504785180744795 0.2834883206459214 0.002772417327735049 0.03293914379662692 2.648968061076206 2.648968061076206
223 15.708686649476356 0.30666366223757574 0.002775083287856913 0.033871620939559734 2.500292893957103 2.500292893957103
224 17.17719128631906 0.43287034074611325 0.0028364870732861484 0.04745221280824832 1.684830534983103 1.684830534983103
225 15.538299970989467 0.2570442511761616 0.002772810784907866 0.033082425981884905 2.6308163274003453 2.6308163274003453
