# Binary systems ID's begin with a '2'
ID Vmag (Bmag-Vmag) (Umag-Bmag) e_Vmag e_(Bmag-Vmag) e_(Umag-Bmag) M_ini1 M_ini2
10 16.16929224031612 1.7427671536243379 1.5158756540249954 0.023035044365118898 0.02750475821100694 0.02731138827426642 3.6268262158814824 -99.0
11 17.50039829615468 0.5317890397866752 0.3253562715098015 0.025487579446799385 0.03063720520380888 0.03399174195113342 2.898710775279233 -99.0
12 18.377685003259167 0.5192260771097239 0.3638325809042666 0.02822810617288652 0.03459061389581036 0.04585437569640219 2.3744184003269955 -99.0
13 18.690919141505688 0.5859711095137994 0.4568334555286283 0.029527076730287018 0.036590163588988894 0.05304592978151734 2.207666198035207 -99.0
24 16.20668932208932 1.1415524315895946 0.6302007540219055 0.0230844569074977 0.02756281413406638 0.02740796919321726 3.484417713488291 2.9296737122977987
15 18.721962343877692 0.6374355507182854 0.5335075244737808 0.02966693632867446 0.03680964447748186 0.05387943320250005 2.213608363128185 -99.0
16 18.379486478783424 0.5207415970597602 0.36585978073473524 0.028235024463165913 0.03460106922624174 0.04589003506585282 2.3740468791578477 -99.0
17 17.613776144127826 0.5080249247532178 0.3048826101413099 0.02577944448286834 0.031038579065336185 0.03503783828538925 2.8188867605685624 -99.0
18 16.405622832543802 1.6283857760345488 1.3132110507460097 0.023362983604487197 0.027894601808034252 0.02798217958977718 3.545972694255103 -99.0
19 18.775531051022515 0.5387026581295138 0.3746323730827742 0.02991330988546162 0.03719816533341108 0.05537554500900016 2.1310785224393607 -99.0
110 17.942411794324528 0.4630399640804888 0.27439555041742053 0.026722476607890715 0.03236946038049822 0.038774490986696775 2.6294843333069315 -99.0
111 17.239156470459267 0.40717289812044183 0.1853180947523333 0.0248733754360709 0.029810298690926697 0.03196256192558146 2.9755575614254273 -99.0
112 16.936508103913745 0.4495471350043879 0.24075225712358966 0.024252980019592578 0.029001587830366098 0.0301523148878513 3.1563695427736835 -99.0
113 19.04257547219862 0.5893318340038249 0.4065547618886083 0.031242141302393597 0.03933340190187691 0.06405384435158853 1.9992813892372974 -99.0
214 17.88918754984294 0.5012382514045487 0.329155680640709 0.02655932218475253 0.03213565928319343 0.03808926102972104 2.31449451853468 2.0096524393688866
215 18.0590493975139 0.5599075428873633 0.36842024018064834 0.027095159644321475 0.03290878546739715 0.040400141204396764 2.3792649886420736 1.7591792004900153
116 18.564386379576675 0.5565361727132692 0.4163309937955161 0.028978386401051846 0.035736801200398766 0.04988680807974087 2.272509623286047 -99.0
117 18.384123462937616 0.46710674070096375 0.295223609539988 0.02825286003626224 0.034628033378122494 0.045982097201256525 2.3424291631328975 -99.0
118 18.977557641882946 0.5914487415537378 0.42675336858651935 0.030902517388137825 0.03878149721643197 0.06173846722658498 2.0372114669072254 -99.0
119 19.594615902956026 0.776510471394274 0.5606409671294781 0.03460330149015865 0.045001447237303996 0.09052833733555382 1.7764024937923462 -99.0
120 18.825697170912793 0.5760457086356686 0.42810313781664827 0.0301499364221844 0.037573545739041675 0.05684582749326906 2.118982007224222 -99.0
121 19.19146834369445 0.6107984497531631 0.3926682957487746 0.03206162628077445 0.0406816989882174 0.06991428067868194 1.927073536826971 -99.0
222 18.359489131051795 0.6156614532594948 0.4253498964858454 0.02815856697472651 0.034485642645791806 0.04549752540344122 2.104017644231381 1.9074306570860013
223 19.082465791566637 0.7214175555473983 0.35911692736545775 0.031455896954252174 0.03968286026848553 0.06554524846159798 1.7627245520622121 1.5904633688833751
124 19.382514113873675 0.6492850073519093 0.3779248781080688 0.03320403014734008 0.04259851263237656 0.07872572997603244 1.8392384031722349 -99.0
125 15.006182023269826 2.1106427577475877 2.380320448029193 0.02187243272750132 0.02622087516978705 0.02550736627501076 3.6404178082048357 -99.0
126 19.652339085589343 0.8242503571600938 0.6495751837987465 0.03500980765223497 0.045710284146579835 0.0941641978729229 1.766233214650331 -99.0
127 19.175902775497278 0.6097290515716495 0.3968505144052853 0.03197314746151322 0.04053502217937039 0.06926295919644002 1.9350090003286151 -99.0
128 18.99795849430027 0.6145672009436336 0.46335108079920406 0.031007926662936086 0.0389523502103333 0.06244995967850256 2.0360897389321106 -99.0
129 18.461328945058273 0.5611010130841202 0.42150846869866576 0.028555817158972235 0.03508822286910205 0.04757470761511183 2.3419638460779724 -99.0
130 18.64456447361721 0.5400476002093587 0.39083783079559753 0.029322131257272656 0.03626996900709178 0.051845250236485466 2.2135442343334613 -99.0
131 19.815778073328882 0.8193452549620017 0.5506212293190248 0.03622477365948258 0.04785621326814786 0.1055832071785184 1.6943382806731049 -99.0
132 19.553714317111762 0.709204365850227 0.41913358387325567 0.03432209921319614 0.04451388161122357 0.0880676303503986 1.7716846118872764 -99.0
233 18.078603479954598 0.5860382039911851 0.40132630599726743 0.027159737860824353 0.03300296700379558 0.04069035279402216 2.3718274836430933 1.792672711395729
234 17.966199917568982 0.591051996561577 0.43012615621308287 0.026796775957899765 0.03247640265602951 0.03909188556034341 2.3390671533122385 2.1318403115463282
235 18.641915604100177 0.6348934859668772 0.3781026971503174 0.029310559125670065 0.036251940437242204 0.05177818963655785 1.950371897938453 1.7575085526314407
136 17.794793070030497 0.4522786634358161 0.252999612531377 0.0262801647962438 0.03173899166277425 0.03695433930097635 2.7150264896632548 -99.0
137 19.785076806409936 0.6986682877169756 0.2480285317788945 0.035989109707350586 0.047436842143513874 0.10330378734715362 1.6678059532253355 -99.0
238 18.803466803854832 0.6264185736296675 0.2818619183284282 0.030044365208479043 0.03740580203678861 0.056185825588726195 1.8160832043941542 1.669357075944972
239 17.681475807983627 0.4857746299626116 0.3082765504522378 0.02596156402363307 0.03129163913802632 0.03571713287525426 2.4922765990242617 1.9659378300662331
240 18.107064568112992 0.5498302874251216 0.38454646072416476 0.027254837806710792 0.03314204524295418 0.04112229856760834 2.1150244151521678 2.104081844143143
141 17.867537076159017 0.4745574741128727 0.2825895828764104 0.026494155223559638 0.03204267676438922 0.03782008220771511 2.6815355707687982 -99.0
242 17.205282515320096 0.4757852522555906 0.2775159227804338 0.02479930670774934 0.029712290559294394 0.03173373130434258 2.761718971573739 2.709246398669315
143 17.750955890984883 0.4541250676339907 0.2527824891643642 0.026154823250870214 0.03156230357754579 0.03646020480664267 2.743007960310649 -99.0
144 17.38035895218456 0.38818029128566867 0.16695215132324584 0.025195637323984315 0.030241070984140295 0.03299801500355888 2.8994753342271213 -99.0
145 19.252783484716378 0.6267949169922153 0.3964737513332316 0.032416757183238665 0.04127303881104673 0.0725736247462254 1.9008572092996967 -99.0
146 19.698066881656754 0.7992612540837918 0.5630959269191794 0.03534005041544777 0.0462895678530805 0.09718626015189136 1.7374921379266206 -99.0
147 19.848037208013626 0.7725048411629291 0.40543796155317585 0.036476222134529876 0.04830529540015878 0.10804943548126855 1.664851723802492 -99.0
148 20.24135346073486 0.889539051133971 0.5099223964635021 0.03988193970801814 0.05454341050474959 0.1448998339045337 1.5364790474905132 -99.0
149 18.567358561209694 0.5314872189606782 0.38048948213442646 0.028990890792985252 0.035756109724195295 0.04995683143887781 2.257565783313983 -99.0
150 17.358715586271405 0.5039910012042499 0.29056435004139347 0.02514479176558939 0.030172643377561936 0.03283034859855964 2.9651007359178543 -99.0
151 19.43295159992567 0.6916485720176732 0.44770562495541133 0.033523794770810744 0.04314243883945865 0.0813252021358021 1.825189744079638 -99.0
152 18.296731854850478 0.49987325642585545 0.33634375362342667 0.02792340107011068 0.03413229432942285 0.04431205654382065 2.417778644708317 -99.0
153 19.835044182429726 0.7727403994707909 0.4139016757123891 0.03637447070371378 0.0481233688405094 0.10704720678525903 1.670858317357843 -99.0
154 19.951793439290427 0.8041535402774888 0.42963780277431446 0.037312283015708 0.049810276224190764 0.11650235708466442 1.6178084343146872 -99.0
255 18.873129941131673 0.6947066499684241 0.45522032824473446 0.03037905105906824 0.03793905296523921 0.05830051168250544 1.9239542957670253 1.367153122535415
256 19.456713118222115 0.8313649530302816 0.42687971761192645 0.0336771824007924 0.04340446645433296 0.0825927224245081 1.6120360461644438 1.2696776034436794
157 18.69141633900132 0.5908591968731078 0.4642572186446451 0.029529300141832616 0.036593646639962674 0.05305909074956324 2.2097866913676807 -99.0
