# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5538151012973220480" 15.21300 1.23500 3.49931 0.16212 2.83192 0.32833 0.55
"Gaia EDR3 5538151047332948608" 16.07800 0.48900 3.29258 0.14988 2.72575 0.29673 0.50
"Gaia EDR3 5538151012973228672" 16.15200 0.44600 3.28977 0.14812 2.70366 0.29162 0.49
"Gaia EDR3 5538151008672648320" 16.39400 0.46100 3.26817 0.13982 2.63947 0.26586 0.48
"Gaia EDR3 5538151012973229824" 16.47800 1.51100 3.48442 0.14607 2.76864 0.32585 0.24
"Gaia EDR3 5538151012973220736" 16.48600 0.45400 3.25363 0.13574 2.60699 0.26113 0.49
"Gaia EDR3 5538150291415019648" 16.52200 0.71500 3.25513 0.13687 2.61678 0.26615 0.48
"Gaia EDR3 5538151012973218304" 16.60300 0.35600 3.21022 0.12940 2.57973 0.25559 0.49
"Gaia EDR3 5538149982181067904" 16.62100 1.29700 3.45553 0.15949 2.70943 0.31708 0.48
"Gaia EDR3 5538150390193248896" 16.70500 0.37500 3.19340 0.12696 2.55598 0.25099 0.49
"Gaia EDR3 5538151047332941184" 16.70700 1.34700 3.46586 0.15804 2.70184 0.33606 0.34
"Gaia EDR3 5538150257058978944" 16.75600 0.37100 3.17806 0.12628 2.54491 0.24955 0.48
"Gaia EDR3 5538151047332956288" 16.79100 0.51300 3.17451 0.12632 2.53217 0.25150 0.49
"Gaia EDR3 5538150360138149888" 16.90600 1.31800 3.42464 0.19844 2.55973 0.32480 0.43
"Gaia EDR3 5538149982181967488" 16.98500 1.29200 3.36046 0.22883 2.48740 0.29922 0.47
"Gaia EDR3 5538151150412144384" 17.12100 1.28900 3.35779 0.25564 2.38577 0.29873 0.46
"Gaia EDR3 5538151287851135360" 17.14500 0.56500 3.03805 0.12747 2.38870 0.24703 0.49
"Gaia EDR3 5538150291418706304" 17.18300 0.40400 3.01713 0.12597 2.37136 0.24512 0.39
"Gaia EDR3 5538150188339499008" 17.24900 0.43700 2.98870 0.12480 2.33764 0.23700 0.39
"Gaia EDR3 5538150287113992704" 17.26700 0.40900 2.97823 0.12697 2.32964 0.23757 0.37
"Gaia EDR3 5538150394497905536" 17.32500 0.44200 2.95659 0.12692 2.29622 0.22787 0.47
"Gaia EDR3 5538151081692712960" 17.33600 0.52800 2.95192 0.12768 2.28985 0.22619 0.49
"Gaia EDR3 5538150188339493504" 17.36100 0.49400 2.93882 0.12774 2.27925 0.22432 0.43
"Gaia EDR3 5538151081692698496" 17.52800 0.49000 2.85271 0.12599 2.18818 0.20154 0.38
"Gaia EDR3 5538151047332952832" 17.54300 0.42600 2.84457 0.12604 2.18682 0.19491 0.49
"Gaia EDR3 5538151047329324160" 17.55000 0.52900 2.84311 0.12581 2.18339 0.19920 0.49
"Gaia EDR3 5538149531199686272" 17.67200 0.50100 2.77741 0.12849 2.12241 0.19579 0.54
"Gaia EDR3 5538149535504486912" 17.72800 0.52100 2.74726 0.12788 2.09163 0.19427 0.44
"Gaia EDR3 5538151214826992512" 17.74500 0.44000 2.73371 0.13006 2.08521 0.19186 0.46
"Gaia EDR3 5538150355833509888" 17.77000 0.41100 2.71802 0.13045 2.07217 0.19026 0.40
"Gaia EDR3 5538151012969617152" 17.80500 0.49600 2.70368 0.13097 2.05586 0.18512 0.43
"Gaia EDR3 5538150291418699904" 17.84200 0.42500 2.67898 0.13194 2.03815 0.18601 0.31
"Gaia EDR3 5538151043028251392" 17.93900 0.50800 2.62700 0.13220 1.99667 0.17600 0.52
"Gaia EDR3 5538150218394491904" 17.99400 0.78500 2.58836 0.13966 1.96755 0.17729 0.55
"Gaia EDR3 5538150252754254720" 18.00800 0.55700 2.59056 0.13274 1.95968 0.17638 0.49
"Gaia EDR3 5538151008668500352" 18.02100 0.51600 2.58210 0.13246 1.96033 0.17451 0.46
"Gaia EDR3 5538150394494208256" 18.02500 0.43500 2.57663 0.13167 1.95663 0.17512 0.40
"Gaia EDR3 5538150287113989760" 18.08800 0.48500 2.54072 0.13440 1.92716 0.17928 0.35
"Gaia EDR3 5538151047332948480" 18.09000 0.38300 2.53904 0.13789 1.92507 0.18130 0.39
"Gaia EDR3 5538151146109541376" 18.10600 0.41000 2.52531 0.13627 1.92016 0.17778 0.35
"Gaia EDR3 5538149599919227392" 18.17000 0.52000 2.49169 0.13273 1.88183 0.16960 0.46
"Gaia EDR3 5538148740927795584" 18.17600 0.60400 2.49049 0.13320 1.87123 0.16898 0.51
"Gaia EDR3 5538150321473738496" 18.18300 0.45800 2.47804 0.13628 1.87780 0.17545 0.29
"Gaia EDR3 5538150291415066752" 18.21600 0.51700 2.46063 0.13391 1.85665 0.17499 0.36
"Gaia EDR3 5538151111747766912" 18.21800 0.96400 2.43679 0.14221 1.84693 0.17154 0.55
"Gaia EDR3 5538150252754209920" 18.25200 0.49700 2.44256 0.13351 1.84163 0.17246 0.32
"Gaia EDR3 5538150257058987520" 18.33100 0.50800 2.39143 0.12870 1.80799 0.16929 0.31
"Gaia EDR3 5538150252754195456" 18.40100 0.58300 2.35220 0.12716 1.77724 0.16970 0.49
"Gaia EDR3 5538150188335889152" 18.43500 0.71800 2.33349 0.12903 1.75674 0.16309 0.58
"Gaia EDR3 5538149496842073728" 18.44200 0.67900 2.32965 0.12657 1.75533 0.16415 0.59
"Gaia EDR3 5538151047329264384" 18.45400 0.60500 2.32312 0.12531 1.75231 0.16524 0.50
"Gaia EDR3 5538148779591118592" 18.45400 0.50800 2.31784 0.12402 1.74639 0.16739 0.27
"Gaia EDR3 5538149806077671808" 18.45900 1.05900 2.27445 0.13260 1.73487 0.15998 0.54
"Gaia EDR3 5538150527637518080" 18.46500 0.49700 2.31971 0.12197 1.74592 0.16762 0.38
"Gaia EDR3 5538151146107498112" 18.47100 0.40700 2.30553 0.12170 1.74481 0.16731 0.35
"Gaia EDR3 5538150291415032832" 18.49200 0.49600 2.29619 0.12274 1.73273 0.16595 0.27
"Gaia EDR3 5538150291415016704" 18.50700 0.43100 2.28784 0.12056 1.72919 0.16530 0.34
"Gaia EDR3 5538150394494213888" 18.50800 0.48300 2.28706 0.12150 1.72558 0.16278 0.27
"Gaia EDR3 5538150115315255552" 18.51300 0.46200 2.28563 0.12079 1.72420 0.16137 0.31
"Gaia EDR3 5538150291415027200" 18.57500 0.45200 2.25488 0.11840 1.70161 0.16236 0.34
"Gaia EDR3 5538150287113993216" 18.59000 0.59000 2.24724 0.11942 1.69435 0.15828 0.41
