id x y V eV BV eBV UB eUB VI eVI ra dec d_arcsec
6211 1619.89 2743.66 18.095 0.024 0.921 0.032 "" "" 1.556 0.03 118.50282299008015 -26.869972569238836 0.2322
6320 260.884 2579.29 18.217 0.046 0.705 0.058 0.467 0.067 1.614 0.057 118.68729828248154 -26.88848770348648 0.7152
6441 576.766 2593.83 18.228 0.033 0.842 0.04 0.543 0.054 1.767 0.037 118.64444596961775 -26.887044666200474 0.5031
6557 3366.36 1148.66 18.208 0.02 0.821 0.026 0.167 0.038 1.322 0.028 118.2677669742765 -27.064505413944975 0.7204
7180 1382.84 3949.25 18.557 0.023 1.402 0.037 "" "" 2.291 0.029 118.53362409024561 -26.724011985416695 0.7998
7245 194.798 2958.54 18.461 0.045 0.863 0.055 "" "" 1.696 0.051 118.69583703893665 -26.842580414539583 0.5962
7327 3838.08 852.658 18.46 0.023 0.677 0.033 0.331 0.05 1.294 0.031 118.20412818573524 -27.100754000117202 0.8463
7366 1689.51 3498.7 18.48 0.022 0.748 0.028 0.314 0.049 1.429 0.028 118.49253977313333 -26.7787771069248 0.6026
7540 269.31 2374.99 18.44 0.043 0.914 0.055 0.926 0.075 1.71 0.055 118.68638353286424 -26.91319066809015 0.2980
7664 3707.26 402.026 18.521 0.034 0.852 0.042 0.263 0.06 1.529 0.041 118.22237106002376 -27.155093496181898 1.4358
7670 477.964 3753.09 18.488 0.029 1.007 0.039 0.45 0.058 1.791 0.039 118.65655122681447 -26.746821809768193 0.9763
7952 4065.02 3506.23 18.536 0.019 1.167 0.031 0.938 0.091 1.67 0.027 118.17039345268819 -26.78023183116595 1.5506
8081 4022.37 10.773 18.637 0.035 0.965 0.05 "" "" 1.687 0.049 118.18007607053083 -27.202699549208248 1.3853
8422 3779.97 2798.94 18.744 0.017 0.766 0.026 -0.011 0.051 1.348 0.027 118.20983741758805 -26.8654410874123 0.6705
8566 380.309 3799.16 19.738 0.08 -0.261 0.088 "" "" 2.097 0.188 118.66974262833241 -26.741155921440978 3.0331
8993 3478.2 469.718 18.841 0.035 0.796 0.045 0.352 0.092 1.464 0.042 118.2533578997224 -27.14668324988967 0.9552
9122 3451.7 516.89 18.87 0.034 0.868 0.044 0.172 0.075 1.554 0.04 118.25689889194925 -27.14095499569339 1.1671
9306 351.431 3426.36 18.708 0.038 1.779 0.055 "" "" 1.689 0.044 118.67407454591212 -26.786189032422325 0.7482
9326 1071.01 3998.34 18.56 0.142 0.728 0.201 -0.383 0.16 0.077 0.144 118.57585594502928 -26.717767838384137 0.7345
9368 2406.43 3965.37 18.91 0.021 0.994 0.034 0.286 0.075 1.661 0.039 118.39479921968875 -26.723082515982554 0.0166
9379 796.868 2901.73 18.985 0.032 1.176 0.043 0.625 0.397 2.047 0.038 118.6142549585402 -26.850046653950653 0.3893
9597 183.885 1798.53 20.188 0.217 -0.464 0.234 "" "" "" "" 118.69861083900257 -26.982784701287205 0.4944
9621 128.975 915.087 20.148 0.054 1.597 0.098 "" "" 3.721 0.06 118.7070424884289 -27.089515403483322 0.9002
9866 4020.52 4033.22 19.286 0.028 0.272 0.037 0.974 0.077 1.504 0.036 118.17584018325662 -26.71648809407456 1.1797
9890 756.691 2680.0 19.076 0.035 0.812 0.042 0.372 0.066 1.635 0.044 118.61995060162195 -26.87680806786693 2.0999
10037 2076.32 1657.44 19.055 0.026 0.953 0.037 0.545 0.073 1.671 0.034 118.442139079938 -27.001722813879287 0.4560
10804 2391.38 115.816 19.291 0.036 1.257 0.062 "" "" 1.95 0.046 118.4011340302602 -27.188378862826664 0.6158
11007 1599.75 1164.03 19.351 0.033 1.15 0.047 "" "" 2.006 0.039 118.50731610137065 -27.060888855057815 0.5705
11917 2548.67 3894.36 19.356 0.029 1.065 0.044 "" "" "" "" 118.37558955882125 -26.73180739004917 0.6437
11978 3226.11 861.58 19.391 0.031 1.036 0.046 0.286 0.092 1.649 0.043 118.28710620009382 -27.099066323232996 0.8323
12355 1492.43 3212.92 19.595 0.028 1.168 0.043 "" "" 1.936 0.033 118.5195841458168 -26.813124303577688 0.3969
12677 622.669 2084.03 19.547 0.054 1.064 0.074 0.361 0.107 1.784 0.062 118.63878980690829 -26.948711974453236 0.2550
12888 2778.68 533.688 19.583 0.03 1.065 0.048 "" "" 1.703 0.042 118.34814698343577 -27.138254537007523 0.2460
12932 3280.57 2926.64 19.626 0.028 0.893 0.042 0.201 0.091 1.65 0.035 118.27741756204655 -26.849508295588382 0.1387
13236 3929.76 578.767 19.698 0.037 0.937 0.055 "" "" 1.741 0.046 118.19200116001159 -27.13395159575988 0.7417
13873 1552.86 4088.48 18.12 0.131 0.565 0.261 "" "" -0.069 0.126 118.51041273372765 -26.707351947178374 1.8237
14246 2805.35 104.778 19.825 0.045 1.028 0.064 "" "" 1.752 0.054 118.34500874024693 -27.190125193119975 0.8663
17552 277.014 270.17 20.924 0.216 0.083 0.249 "" "" "" "" 118.68768659098403 -27.167616535991357 1.7742
22243 562.383 333.868 21.761 0.157 -0.459 0.175 "" "" 1.435 0.167 118.64891724960177 -27.160201193483292 1.6649
22696 216.244 3776.6 20.251 0.079 1.343 0.105 "" "" 0.527 0.084 118.69201630247987 -26.743719508228807 1.3256
22715 137.475 5.989 22.041 0.141 -0.317 0.163 "" "" 3.342 0.189 118.70690385733144 -27.199410257360277 2.2245
23301 35.982 989.083 21.842 0.202 -0.049 0.231 "" "" "" "" 118.71957053639477 -27.080478626559113 1.3414
23439 28.749 591.143 22.079 0.191 -0.314 0.219 "" "" "" "" 118.72099526292479 -27.128572060497774 1.6430
25027 1057.75 2328.04 21.769 0.097 0.368 0.137 "" "" 1.724 0.11 118.57951721009594 -26.91965062706757 3.9413
25168 92.672 88.307 21.864 0.211 0.589 0.278 "" "" 1.986 0.27 118.71288767800588 -27.189415541162195 2.1039
25196 404.535 379.459 22.081 0.156 0.358 0.233 "" "" 2.057 0.157 118.67027183170343 -27.154533279535688 4.8055
2602 856.412 4078.57 17.725 0.086 0.845 0.236 -0.069 0.275 2.846 0.087 118.60486763801264 -26.707856470218342 4.5168
3824 643.33 3948.08 17.757 0.108 0.375 0.119 -0.338 0.074 "" "" 118.63390879303068 -26.723417199147423 4.1835
1138 4080.32 3184.55 15.78 0.014 0.266 0.023 -0.016 0.033 0.709 0.026 118.1686774636552 -26.819129839556233 2.8657
4609 3445.86 239.591 17.551 0.036 0.817 0.045 0.334 0.047 1.498 0.043 118.25800014996977 -27.17446744554138 3.4057
11429 3682.45 3067.55 19.298 0.025 1.01 0.043 "" "" 1.47 0.041 118.22276228403543 -26.832876013898094 1.3534
