id x y V eV BV eBV UB eUB VI eVI ra dec d_arcsec
14645 3592.4 2525.31 21.282 0.396 -0.332 0.513 "" "" "" "" 115.98990157802324 -28.31651500363673 18.3222
6182 3657.5 108.58 18.698 0.023 1.243 0.059 0.29 0.114 1.433 0.053 115.983342598247 -28.609218392547856 5.0773
2991 1888.53 4005.37 17.398 0.027 1.117 0.041 0.256 0.047 1.319 0.035 116.22211214255162 -28.135709967883596 5.3977
15102 3739.22 571.778 20.437 0.05 1.071 0.08 "" "" 1.527 0.066 115.97168192045532 -28.553205516057748 5.4957
15121 191.94 929.193 20.498 0.064 1.174 0.109 "" "" 1.65 0.069 116.45778975126414 -28.50662839032119 5.9912
15363 190.662 364.232 20.378 0.063 1.426 0.184 "" "" 1.42 0.07 116.4585187067928 -28.57503857184748 8.5360
8785 3769.75 958.65 19.338 0.029 1.154 0.045 0.536 0.099 1.584 0.04 115.96711601454057 -28.506387400829222 5.8184
15674 1002.82 15.384 20.571 0.072 1.589 0.14 "" "" 1.732 0.08 116.34748488218874 -28.6180357165935 5.5008
15702 3947.96 842.721 20.718 0.034 1.533 0.109 "" "" 2.235 0.052 115.94279070942301 -28.52059095907618 5.9483
15720 103.389 277.503 20.849 0.079 1.177 0.121 "" "" 2.002 0.081 116.47057193553921 -28.58545949368565 9.6202
8026 4001.26 51.926 19.151 0.028 1.209 0.053 "" "" 1.416 0.046 115.93625641317698 -28.616398212734655 7.9015
15860 2229.5 3824.93 20.66 0.039 1.302 0.104 "" "" 1.793 0.049 116.17552988345601 -28.157876494236742 5.3477
8494 549.563 7.411 19.067 0.059 1.408 0.082 0.198 0.104 1.324 0.064 116.40965033469064 -28.618579817921255 9.0913
16116 2789.4 3938.89 20.607 0.03 1.152 0.082 "" "" 1.726 0.089 116.09863601299323 -28.144597518162588 5.0367
13225 2405.9 325.307 20.52 0.064 1.711 0.138 "" "" 2.255 0.074 116.15476902065024 -28.581811326220443 10.9693
16309 729.198 596.668 20.546 0.067 1.517 0.123 "" "" 1.536 0.072 116.38443848604808 -28.547393425959996 12.0823
3071 510.785 876.285 17.468 0.039 1.203 0.064 0.623 0.085 1.558 0.045 116.41411662659046 -28.5133314445067 5.2680
16880 3439.98 413.062 20.656 0.043 1.214 0.089 "" "" 1.509 0.063 116.01287390754169 -28.572146327732764 5.3334
17311 715.006 506.315 20.788 0.07 1.506 0.129 "" "" 1.734 0.08 116.38647326494018 -28.558321116406944 6.5078
17335 44.974 240.121 20.758 0.088 1.32 0.146 "" "" 1.592 0.09 116.47861934411218 -28.589931792861265 13.9374
13632 3164.92 4076.76 20.199 0.025 1.355 0.065 "" "" 1.593 0.08 116.0470037581082 -28.12825186828112 5.8559
17637 4032.92 693.194 20.847 0.04 1.047 0.08 "" "" 1.696 0.064 115.93128622048026 -28.53877622732082 5.9737
4645 3706.97 136.005 18.18 0.022 1.51 0.054 0.796 0.099 1.86 0.042 115.97653162544987 -28.60594347539898 5.2695
18194 191.124 478.877 20.827 0.067 1.327 0.137 "" "" 1.53 0.078 116.45834299106883 -28.56115658915371 5.5763
11382 1356.97 162.306 19.739 0.053 1.343 0.085 0.066 0.148 1.437 0.063 116.2987743420453 -28.600574090367914 6.2565
18378 4037.72 228.095 20.896 0.039 1.217 0.114 -0.248 0.422 1.551 0.065 115.93108379539787 -28.595099726652627 5.8619
18444 920.196 131.638 21.122 0.102 1.616 0.229 "" "" 1.882 0.107 116.35870163211007 -28.603881661747064 14.5609
7704 667.141 48.576 19.065 0.052 1.991 0.083 0.914 0.23 1.994 0.062 116.3934858692433 -28.613704432225767 7.3115
7197 4092.42 1213.85 19.01 0.024 1.206 0.047 0.283 0.086 1.696 0.035 115.9226163817902 -28.475785081035912 6.0301
14384 319.521 731.451 20.378 0.069 1.491 0.12 "" "" 1.676 0.073 116.44048766258722 -28.530691654522574 6.1539
19030 3988.46 193.863 21.079 0.06 0.799 0.196 "" "" 1.682 0.088 115.9378726410101 -28.599199101566516 5.0918
15030 419.284 29.602 20.299 0.07 1.56 0.117 "" "" 1.484 0.08 116.4274944657383 -28.61577159144111 7.9419
19553 42.7 279.222 21.051 0.094 1.432 0.184 "" "" 1.587 0.097 116.47889286893445 -28.585194922081712 9.7231
19564 3604.86 84.298 21.14 0.059 0.947 0.225 "" "" 1.692 0.08 115.99058521033895 -28.612109775613366 5.4204
19685 3626.11 12.466 21.01 0.058 1.354 0.144 "" "" 1.481 0.082 115.98774148009932 -28.620827697504655 8.0013
15048 650.206 384.967 20.719 0.069 1.658 0.132 "" "" 2.046 0.074 116.3954785756797 -28.572954958935238 6.7958
20151 1384.33 166.381 21.649 0.076 -0.138 0.114 "" "" 1.82 0.103 116.29501832022233 -28.600106081026706 13.4457
20179 509.784 34.074 21.206 0.079 0.691 0.153 "" "" 1.531 0.099 116.41507931752909 -28.615314204833535 6.0977
6856 1264.52 105.588 18.75 0.043 1.392 0.067 0.437 0.103 1.474 0.056 116.3115081088105 -28.607356154760975 12.6122
20679 1393.4 777.938 21.426 0.099 0.959 0.175 "" "" 1.811 0.103 116.29317513772263 -28.526060813422905 17.1753
9565 396.627 65.378 19.478 0.057 1.624 0.085 "" "" 1.694 0.063 116.43056648275177 -28.611418398076815 10.4073
20888 2474.44 390.578 22.053 0.135 -0.201 0.234 "" "" 2.448 0.143 116.14530578192083 -28.57397134839533 10.2907
20911 2317.5 1204.25 21.302 0.104 1.586 0.251 "" "" 1.661 0.111 116.16603038353517 -28.47529756412817 8.7945
6558 3305.26 336.489 18.9 0.033 1.588 0.061 "" "" 2.244 0.051 116.03142385223228 -28.581293347929698 6.0054
21208 2889.7 68.21 21.714 0.109 0.874 0.297 "" "" 2.081 0.116 116.08867482249244 -28.613393057878472 8.5867
16863 3214.67 50.346 20.667 0.059 1.705 0.192 "" "" 1.564 0.067 116.0441273974409 -28.615858312954956 6.4791
16183 3432.99 245.226 20.606 0.03 1.264 0.091 "" "" 1.632 0.055 116.01399697443125 -28.59246316290813 5.1197
21311 4013.98 593.278 21.424 0.06 0.993 0.226 "" "" 1.751 0.083 115.93398149118882 -28.550857491742732 5.2106
21374 2017.51 1087.26 21.502 0.084 1.131 0.164 "" "" 1.793 0.089 116.20728432823711 -28.4891850593759 18.8297
21397 1090.88 311.91 21.432 0.083 1.129 0.309 "" "" 1.723 0.103 116.33511811389369 -28.582211117733614 11.4342
21498 3135.58 1575.23 22.29 0.386 -0.116 0.44 "" "" "" "" 116.05347896687688 -28.431135933072373 11.2933
21698 3725.29 3198.67 21.717 0.051 -0.09 0.099 "" "" 1.675 0.08 115.97101770360226 -28.235101088705694 5.3972
14502 325.304 351.948 20.334 0.064 1.388 0.111 "" "" 1.612 0.073 116.44006654396632 -28.576651211345055 7.3983
12004 3939.79 55.464 20.032 0.037 1.427 0.117 "" "" 1.791 0.056 115.94468266668916 -28.615912651615165 8.1286
21831 158.595 87.868 21.728 0.094 0.137 0.164 "" "" 1.816 0.107 116.46318708541902 -28.608473797192655 9.4050
21978 197.945 122.154 21.735 0.093 0.697 0.197 "" "" 1.942 0.104 116.45775719997602 -28.604358670951374 7.8071
22186 3273.28 381.036 21.641 0.071 -0.364 0.319 "" "" 1.664 0.086 116.03576578766649 -28.57586940365449 13.7167
22229 2236.79 130.271 21.521 0.101 0.724 0.427 "" "" 1.555 0.116 116.17815115716664 -28.60527111252768 9.5143
22235 3154.93 3371.26 20.38 0.577 2.537 0.705 "" "" "" "" 116.04906517517841 -28.213671878766323 19.2600
22243 3142.15 1575.4 21.966 0.246 0.304 0.321 "" "" "" "" 116.05257781984086 -28.4311214552433 8.4414
22244 1348.64 2809.45 21.555 0.064 1.179 0.16 "" "" 1.673 0.077 116.29732231803152 -28.28002254547929 5.2450
22264 997.441 365.627 22.127 0.127 -0.46 0.249 "" "" 2.193 0.134 116.34787927464491 -28.575619641271395 15.6312
22310 1989.18 48.515 21.458 0.105 1.449 0.625 "" "" 1.481 0.118 116.21218741138455 -28.614940800638262 8.6397
12601 48.12 538.946 19.949 0.06 1.492 0.107 "" "" 1.462 0.066 116.47789504896727 -28.553749870124285 6.6993
22366 1757.95 1166.51 22.017 0.125 -0.015 0.173 "" "" 1.948 0.131 116.24280155630258 -28.479347353106785 14.2219
18270 602.692 312.021 20.865 0.068 1.458 0.141 "" "" 1.588 0.074 116.40206592474532 -28.581743851798286 10.2153
22408 1294.71 265.473 22.122 0.12 0.461 0.331 "" "" 2.243 0.125 116.30721129011394 -28.588023676555956 13.0615
22430 681.59 601.674 21.535 0.1 1.348 0.234 "" "" 1.584 0.109 116.39096232812732 -28.546742990358112 11.2797
22648 1463.32 643.058 21.832 0.126 0.919 0.221 "" "" 1.865 0.131 116.28371881218072 -28.542458488813182 29.3729
22760 3018.33 1033.87 21.879 0.126 0.489 0.63 "" "" 1.886 0.136 116.0700886735534 -28.496580450557836 18.8690
22823 2103.69 560.157 21.736 0.097 0.991 0.17 "" "" 1.747 0.117 116.19598258151454 -28.553092301372676 8.8792
22998 3124.1 1574.93 22.041 0.164 -0.075 0.27 "" "" 1.87 0.167 116.05505357676832 -28.43116158826751 16.2778
9047 487.838 260.958 19.303 0.057 1.565 0.081 "" "" 1.593 0.064 116.41786653365679 -28.58782032281511 5.5964
23069 2949.52 2512.98 22.042 0.567 0.578 0.656 "" "" "" "" 116.0780753510698 -28.317410420349166 15.7237
23180 2865.87 1233.82 21.762 0.105 0.872 0.192 "" "" 1.562 0.124 116.09080039308166 -28.47222669090017 16.7365
23266 1309.15 3947.69 22.039 0.121 1.816 0.495 "" "" 1.983 0.13 116.30162225527855 -28.14215586582164 10.9728
23480 4089.75 3488.19 21.68 0.472 1.658 0.596 "" "" 1.457 0.451 115.92075354139602 -28.20038179384719 18.0775
23484 2945.27 164.035 21.877 0.089 1.362 0.444 "" "" 1.727 0.127 116.08096028678624 -28.60184122604765 16.0662
23542 3841.6 2820.84 20.434 0.497 1.764 0.769 "" "" 0.198 0.472 115.95543776672372 -28.28096080834791 14.2313
23624 239.965 2858.12 22.319 0.15 0.953 0.336 "" "" 2.046 0.15 116.44931335108566 -28.27309843793361 8.6390
23700 3997.62 3412.59 22.105 0.126 0.658 0.248 "" "" 1.755 0.14 115.93346193030641 -28.20945058518646 6.8031
12546 4008.51 1047.78 20.042 0.029 1.343 0.076 -0.258 0.148 1.572 0.045 115.93428618278357 -28.495816564842293 12.0482
23845 1469.12 295.083 22.589 0.193 0.147 0.653 "" "" 2.116 0.19 116.28326446288816 -28.584600322409678 10.4076
23882 2294.7 998.701 22.114 0.15 1.008 0.317 "" "" 1.562 0.175 116.16935852418428 -28.5001663854844 9.9697
1706 3774.13 472.517 16.666 0.018 1.021 0.043 0.112 0.059 1.206 0.034 115.9669918009864 -28.56525752579726 5.7986
95 2441.6 156.717 12.796 0.031 2.113 0.064 0.302 0.07 3.924 0.079 116.15003851077228 -28.602259148669233 1.1228
154 2232.35 2150.38 14.159 0.021 0.434 0.033 0.051 0.031 -0.054 0.033 116.17678020858288 -28.360651120652573 0.5329
187 593.239 431.5 14.012 0.042 1.024 0.06 0.393 0.061 1.092 0.056 116.40324517017596 -28.567267300880896 3.0554
192 3718.45 49.982 14.221 0.03 0.884 0.047 -0.042 0.055 0.699 0.054 115.97504161737636 -28.616370709262217 1.2667
238 987.939 766.123 14.564 0.026 0.548 0.039 0.678 0.042 "" "" 116.34878982587466 -28.527114575860637 0.6573
292 1001.12 825.467 14.557 0.05 0.848 0.064 0.338 0.05 1.238 0.055 116.34692408171834 -28.519940838674028 1.1514
303 1514.63 337.556 13.777 0.046 2.139 0.061 1.241 0.056 2.747 0.064 116.27698179882586 -28.579499555233657 1.4416
311 2393.61 1491.99 14.658 0.025 0.709 0.033 0.441 0.035 1.009 0.031 116.15531099562902 -28.440525756922437 0.2260
442 2158.54 3218.15 15.195 0.032 0.724 0.037 0.235 0.035 0.974 0.044 116.18585570209433 -28.231285779243564 1.4650
447 2336.92 2872.64 15.229 0.023 0.755 0.031 0.198 0.034 "" "" 116.16173208735377 -28.273289557187102 0.7487
476 3054.27 1547.28 15.398 0.025 0.598 0.03 0.149 0.028 1.051 0.039 116.06465684944995 -28.434444823884384 0.1691
509 474.932 918.077 15.075 0.028 0.796 0.06 1.515 0.112 1.1 0.045 116.41899238799698 -28.50823750397887 1.3285
526 3440.43 69.275 15.309 0.024 0.657 0.043 0.276 0.05 0.886 0.046 116.0131491288333 -28.613776061196308 1.4821
531 3621.84 4059.94 15.405 0.033 0.759 0.048 -0.133 0.042 0.793 0.041 115.98436027681942 -28.130713367111685 0.3759
569 3888.51 1138.67 15.585 0.02 0.547 0.032 0.17 0.032 0.897 0.045 115.95065336850813 -28.484699102486132 1.1118
598 3678.41 2899.2 15.478 0.028 0.855 0.048 -0.048 0.047 0.999 0.043 115.9777401161125 -28.271320459164897 0.9818
625 2682.3 3319.86 15.576 0.038 0.69 0.045 0.127 0.037 0.952 0.046 116.11392991539911 -28.2194565647796 1.5475
628 2418.95 1813.87 15.51 0.026 0.642 0.036 0.304 0.035 1.042 0.033 116.15152051924356 -28.401572726141513 0.2561
636 359.115 1860.52 15.333 0.05 0.893 0.073 0.411 0.065 1.212 0.054 116.4339513617984 -28.3940090125349 1.2021
659 31.861 4022.36 14.948 0.038 2.497 0.079 0.014 0.182 0.703 0.06 116.47671077683222 -28.13192666171893 1.1625
702 3793.79 978.007 15.743 0.024 0.792 0.034 0.11 0.03 1.143 0.04 115.96380030537954 -28.504065801251592 2.3328
774 2509.25 3704.73 15.704 0.022 0.862 0.029 0.462 0.031 0.939 0.036 116.13728402256348 -28.172691622396997 1.9685
819 3400.98 667.952 15.816 0.022 0.854 0.034 0.177 0.04 1.137 0.038 116.01797238538887 -28.5412453335894 1.2714
861 3173.37 105.131 15.856 0.021 0.961 0.049 0.085 0.061 1.194 0.05 116.04973740213956 -28.609185980899074 0.1865
866 2461.88 2978.35 15.221 0.032 1.577 0.039 1.197 0.031 1.978 0.041 116.14449202938488 -28.26060525217269 1.2411
869 1389.42 3993.96 14.971 0.05 2.886 0.112 -0.084 0.134 0.559 0.071 116.29056903893556 -28.136627631564366 2.1660
880 2290.24 2571.62 15.367 0.019 2.153 0.031 1.261 0.043 2.726 0.034 116.16842859185299 -28.30969680373265 0.8289
902 491.121 154.923 15.84 0.041 0.981 0.053 0.106 0.048 0.915 0.057 116.41752023849818 -28.600663198312503 3.0445
925 3622.8 1913.18 16.14 0.02 0.658 0.029 0.102 0.028 1.134 0.034 115.98633258276777 -28.390666347799222 1.1186
967 82.872 129.782 15.955 0.041 1.022 0.059 0.245 0.058 "" "" 116.47353032079988 -28.60332802004501 2.8821
1011 626.024 4037.35 15.916 0.035 0.826 0.044 1.674 0.238 0.962 0.04 116.39521522839 -28.13066385661133 1.0993
1029 2916.04 118.434 16.029 0.022 1.086 0.056 0.095 0.067 1.153 0.051 116.08501345006744 -28.607335898149824 0.9808
1035 3956.01 2012.25 16.151 0.018 0.816 0.036 0.275 0.046 0.224 0.12 115.94054055848764 -28.378979674704894 0.7736
1063 3411.33 1631.44 16.328 0.023 0.616 0.029 0.333 0.029 1.122 0.042 116.01560875551444 -28.424585780299353 0.5993
1097 1158.95 970.883 16.122 0.034 0.904 0.041 0.463 0.036 1.368 0.046 116.32513746460306 -28.502479073417142 0.3033
1179 715.764 1488.05 15.805 0.032 2.202 0.052 0.712 0.062 3.743 0.056 116.3854071558844 -28.439443109240287 1.3839
1197 3573.85 2436.88 16.269 0.017 0.872 0.028 0.29 0.033 1.246 0.033 115.9925321088932 -28.32720578594529 0.7526
1204 3168.07 1170.2 16.321 0.022 0.854 0.029 0.265 0.033 1.372 0.036 116.04942038770338 -28.48021139238182 0.6286
1232 1541.87 3610.0 16.182 0.026 1.037 0.037 0.255 0.038 1.265 0.034 116.27003903181324 -28.18326323167201 0.6125
1259 388.523 184.379 16.219 0.043 0.923 0.055 0.25 0.05 0.964 0.054 116.431561200823 -28.59700098242938 1.8007
1270 30.886 354.509 16.216 0.03 1.139 0.054 0.176 0.068 1.206 0.055 116.48043920221107 -28.576067404568676 3.8163
1273 2734.84 260.613 16.021 0.026 1.523 0.051 0.889 0.062 1.832 0.044 116.10972306381177 -28.58995093661839 0.9279
1296 591.297 893.9 16.415 0.038 0.194 0.059 1.295 0.069 1.318 0.045 116.40305830710146 -28.511273281443597 1.2223
1341 3699.8 299.412 16.29 0.017 1.278 0.036 0.27 0.051 1.35 0.045 115.97735473834194 -28.586149786440707 1.9048
1349 3332.76 892.418 16.425 0.022 0.853 0.032 0.276 0.036 1.112 0.037 116.02710778077403 -28.514001231411164 1.5024
1473 538.426 177.42 15.947 0.041 2.791 0.098 0.344 0.173 0.945 0.061 116.41101099386266 -28.59798300218757 2.9296
1489 2059.8 3967.53 15.64 0.028 2.113 0.04 1.11 0.044 2.46 0.08 116.19866202601095 -28.140451244160538 2.0918
1492 90.559 931.571 16.388 0.031 1.069 0.065 1.551 0.226 1.085 0.049 116.47169035774574 -28.50624619239716 1.8605
1515 3867.07 782.009 16.488 0.019 1.017 0.03 0.398 0.037 1.369 0.035 115.95394310383699 -28.527867404942906 1.1302
4989 639.815 988.081 18.225 0.039 1.113 0.063 0.373 0.074 1.332 0.047 116.39631246236637 -28.499913966660973 1.0841
1569 878.261 786.056 16.526 0.033 0.753 0.047 0.496 0.053 1.086 0.041 116.36381104086716 -28.52459892248266 1.6984
1643 3501.96 1264.82 16.296 0.025 1.421 0.033 0.911 0.031 2.543 0.039 116.00353947253559 -28.469064203829692 1.2695
1644 245.657 1503.02 16.555 0.036 0.91 0.069 0.392 0.09 1.129 0.052 116.44986085650741 -28.43719336892317 1.6846
1693 3672.99 321.661 16.586 0.019 1.096 0.044 0.596 0.062 1.161 0.04 115.98100953649447 -28.583430722628403 2.0349
11285 3779.67 477.583 20.034 0.044 0.531 0.372 -0.476 0.589 1.924 0.059 115.96622710516591 -28.564649231731057 0.6801
1798 1972.84 476.243 16.515 0.034 1.42 0.049 1.001 0.055 1.847 0.043 116.2140090063367 -28.563131843999418 0.9548
1870 3404.49 35.77 16.809 0.022 1.028 0.047 0.175 0.061 1.156 0.046 116.01811061669461 -28.61779978578619 1.4174
1877 2902.64 2708.89 16.672 0.02 1.0 0.03 0.857 0.037 1.147 0.03 116.08431226089175 -28.29364401434395 0.4349
1878 3352.52 794.167 16.828 0.024 1.007 0.034 0.254 0.037 1.478 0.038 116.02449427470793 -28.525916856212405 0.9903
1909 3085.0 701.338 16.812 0.029 0.902 0.042 0.568 0.045 1.218 0.044 116.06127174952553 -28.536908870084133 1.0923
17928 3705.45 423.079 20.87 0.055 1.075 0.106 "" "" 1.624 0.072 115.97645872138182 -28.571180148722593 2.1978
1974 4089.51 779.725 16.956 0.014 0.895 0.032 0.274 0.049 1.354 0.034 115.92344091522271 -28.52835075813551 2.1815
2017 3787.1 1457.99 16.587 0.024 1.503 0.037 1.267 0.045 1.821 0.036 115.96424732938175 -28.445938235017522 1.8307
2042 1364.01 3832.91 16.651 0.03 1.164 0.045 0.68 0.041 1.256 0.037 116.29421149157466 -28.156105623658792 1.4529
2047 503.935 174.999 16.798 0.045 1.113 0.057 0.338 0.056 1.138 0.057 116.41574330812192 -28.59824409890456 1.1102
2185 3796.96 658.21 17.035 0.018 0.986 0.031 0.406 0.044 1.334 0.034 115.96367900636545 -28.54279310387742 2.2869
2190 3420.65 1578.25 17.071 0.045 0.812 0.061 0.5 0.059 1.284 0.062 116.01438278183615 -28.431035244164445 0.7266
2234 3212.81 933.158 17.147 0.035 0.886 0.043 0.249 0.039 1.387 0.045 116.04351725978839 -28.508956500524224 0.5348
2246 3693.14 1774.86 16.882 0.024 1.264 0.034 1.113 0.043 1.939 0.041 115.97682203171401 -28.407480964700085 1.4053
10572 749.507 709.881 19.604 0.065 1.175 0.091 0.612 0.133 1.454 0.07 116.38154244492732 -28.53370329474783 2.2741
2318 1130.87 1079.58 16.944 0.042 1.435 0.051 0.861 0.054 1.896 0.047 116.32888170055188 -28.48929080363703 1.1107
6937 3985.98 133.212 18.942 0.027 1.415 0.054 "" "" 2.01 0.052 115.93827217881037 -28.606541051709655 1.9682
2350 817.425 987.502 17.089 0.04 0.886 0.054 0.48 0.056 1.293 0.045 116.37195638851355 -28.50014918621528 1.5098
2363 1207.73 595.58 17.056 0.04 1.036 0.052 0.418 0.051 1.353 0.045 116.31881581338435 -28.547970020920875 1.5636
2369 413.698 771.718 16.936 0.034 1.03 0.061 1.709 0.092 1.203 0.043 116.42753318574925 -28.525903254206636 2.3161
2389 4101.89 814.348 17.206 0.014 0.918 0.038 0.377 0.055 1.303 0.036 115.92170924471661 -28.524169752813204 1.9152
2430 938.992 366.141 17.07 0.042 1.076 0.06 0.304 0.065 1.232 0.051 116.35589420542884 -28.575503065962256 2.2772
2437 1170.7 1424.78 17.146 0.031 1.199 0.048 1.247 0.061 1.645 0.033 116.32308127532518 -28.44752741412605 0.5665
2440 3632.36 22.893 17.116 0.025 1.303 0.049 0.121 0.069 1.397 0.044 115.98687416394546 -28.619570897675086 2.6577
2454 2722.84 3595.32 17.207 0.024 0.927 0.031 0.503 0.043 1.231 0.035 116.10810047341081 -28.186138681775134 0.3159
2458 4080.64 469.999 17.22 0.014 1.041 0.044 0.233 0.06 1.27 0.034 115.9249608577822 -28.56584736654051 2.2163
2459 212.204 381.244 17.114 0.04 0.97 0.059 0.324 0.062 1.06 0.052 116.45554786042663 -28.572998607156563 2.1914
2495 884.746 571.697 16.974 0.041 1.834 0.058 1.315 0.08 2.148 0.051 116.36313180188773 -28.550561774169775 2.0549
2543 753.292 533.14 17.098 0.042 1.129 0.061 0.559 0.067 1.347 0.049 116.38119660393622 -28.555108456746588 1.2056
2566 2275.41 2758.15 17.27 0.024 0.676 0.035 0.351 0.046 0.99 0.03 116.17027950094354 -28.287096019976765 0.9119
2592 656.365 101.878 17.106 0.043 1.298 0.06 0.457 0.079 1.407 0.054 116.39491140248501 -28.607240052719177 3.2072
2681 3643.47 2508.0 17.346 0.015 0.867 0.03 0.246 0.043 1.295 0.023 115.98291503141483 -28.318658554183745 0.0714
2706 1537.95 436.672 17.211 0.042 1.061 0.055 0.659 0.056 1.377 0.048 116.27368665854914 -28.56751923485038 1.1513
2716 3510.05 1407.45 17.424 0.028 0.8 0.039 0.145 0.04 1.29 0.034 116.00229025998524 -28.451800596566812 0.5926
2731 3370.0 3926.77 17.265 0.025 0.842 0.037 0.308 0.049 0.977 0.031 116.01902700318858 -28.14660486625834 1.8478
2767 1176.46 473.741 17.294 0.043 1.133 0.057 0.377 0.06 1.483 0.049 116.32322345104605 -28.562694488703837 1.8570
2796 145.837 157.858 17.248 0.04 1.203 0.058 0.101 0.062 1.21 0.051 116.4648680660189 -28.59998681812661 2.6546
2813 3859.37 1776.65 17.418 0.021 1.027 0.034 0.216 0.043 1.523 0.032 115.95402423841652 -28.40741874205699 1.4307
2832 4082.1 82.607 17.377 0.025 1.044 0.05 0.186 0.064 1.173 0.044 115.92514030775557 -28.61275818704531 0.9542
2843 2250.25 498.91 17.478 0.035 0.843 0.05 0.227 0.056 1.329 0.046 116.17594402418695 -28.560644970623308 0.0408
2845 1601.75 3769.81 17.325 0.029 1.03 0.041 0.366 0.043 1.219 0.037 116.26167073276483 -28.16396743539746 1.6791
10890 3093.12 380.133 19.724 0.051 1.4 0.101 "" "" 1.566 0.072 116.06047300956891 -28.575811269607346 0.6163
2866 1589.45 3231.1 17.297 0.027 0.944 0.04 0.427 0.045 1.236 0.029 116.26388546850927 -28.229188625913906 1.1515
10174 1816.42 245.952 19.925 0.164 0.421 0.281 "" "" "" "" 116.23568544504545 -28.590872470125632 0.5787
2937 3466.31 3628.39 17.207 0.023 1.632 0.035 0.906 0.046 1.914 0.032 116.00611191103263 -28.1828253591387 0.5830
20437 3394.85 1201.24 20.853 0.067 1.179 0.128 "" "" 0.889 0.083 116.01829037133568 -28.47666356264689 1.1838
14953 1887.51 3997.81 20.603 0.039 1.34 0.084 "" "" 1.9 0.045 116.22225943005344 -28.136624463319823 2.0728
3004 3752.32 1498.14 17.537 0.023 0.919 0.036 0.236 0.051 1.404 0.034 115.96897755362603 -28.44104412244579 1.1330
3038 384.988 901.303 17.55 0.037 1.588 0.073 1.175 0.09 2.365 0.046 116.43134334556423 -28.51018506190138 0.5464
16445 508.414 882.87 20.416 0.07 1.848 0.188 "" "" 1.273 0.086 116.41443532122713 -28.512531859927606 1.8004
3077 3111.81 156.831 17.34 0.025 1.553 0.05 0.836 0.066 1.975 0.045 116.05812879614466 -28.60286837889776 1.7437
3126 2971.48 3175.61 17.593 0.028 0.913 0.037 0.326 0.046 1.292 0.04 116.07441443693843 -28.237192683976005 0.9275
3136 117.032 226.352 17.31 0.042 1.981 0.071 -0.756 0.074 1.358 0.061 116.46875112662433 -28.59166607287508 2.6800
3138 2225.64 3870.97 17.509 0.02 1.303 0.032 0.62 0.054 1.793 0.031 116.17601410458305 -28.152297902610982 0.7329
3170 1594.19 471.907 17.567 0.041 0.847 0.055 0.338 0.058 1.197 0.048 116.26593962394305 -28.563304894920968 0.7499
3201 3125.4 1074.47 17.656 0.025 0.931 0.036 0.273 0.043 1.467 0.037 116.05536578197949 -28.491763712602854 0.8031
3267 4072.79 241.509 17.702 0.022 0.836 0.039 0.258 0.058 1.171 0.045 115.92626130585518 -28.593508021099996 2.0587
3279 3230.77 529.724 17.658 0.025 0.985 0.045 0.235 0.06 1.387 0.042 116.04144969567386 -28.557825192263078 1.1693
7620 54.384 122.909 18.914 0.053 1.232 0.076 0.277 0.097 1.294 0.059 116.47744377371068 -28.604133791804006 3.7557
3300 1494.95 1316.79 17.646 0.033 1.334 0.05 1.144 0.075 1.797 0.037 116.27872091684499 -28.460905395840584 0.7780
3311 3611.53 85.78 17.631 0.022 1.078 0.045 0.275 0.06 1.323 0.044 115.98966906390982 -28.611936520103207 1.6131
3314 3703.21 854.723 17.685 0.026 0.946 0.038 0.312 0.038 1.498 0.036 115.97634286745543 -28.51891010947982 1.6508
3395 3307.23 3251.95 17.657 0.016 0.965 0.025 0.432 0.034 1.16 0.026 116.02829636520434 -28.22826075753296 1.4070
3411 3914.07 1812.71 17.716 0.019 1.01 0.038 0.249 0.046 1.475 0.03 115.94648758397467 -28.40310307092325 0.9079
3423 3153.39 3677.35 17.588 0.02 1.115 0.032 0.552 0.044 1.207 0.031 116.04897637697829 -28.176605877909587 1.1584
3441 2210.65 3682.11 17.601 0.02 1.249 0.03 1.174 0.058 1.546 0.03 116.17825486051017 -28.17515310606749 1.5417
3455 620.496 1336.02 17.59 0.042 0.754 0.062 0.517 0.065 1.197 0.044 116.39862078215788 -28.457763924909823 0.3939
3498 674.541 381.847 17.446 0.04 1.457 0.059 1.13 0.085 1.344 0.05 116.39214444037191 -28.573355383153956 2.3733
3509 1124.85 971.865 17.687 0.051 1.017 0.061 0.412 0.054 1.404 0.054 116.3298128237224 -28.50232846288386 0.4379
8154 3478.22 162.566 19.212 0.03 1.079 0.055 0.298 0.082 1.481 0.05 116.0078753463079 -28.602514544029045 0.7694
3556 2756.35 2308.95 17.775 0.023 0.958 0.039 0.283 0.046 1.365 0.036 116.10476578308419 -28.341936927531396 0.9086
3684 3170.76 1590.63 17.865 0.022 0.906 0.03 0.385 0.035 1.465 0.029 116.04863944602458 -28.429303844185963 0.6929
3705 2009.17 2763.53 17.899 0.029 0.741 0.04 0.494 0.049 1.207 0.04 116.20678519145935 -28.286197053859095 0.8859
3719 2009.09 149.797 17.819 0.036 1.072 0.061 0.13 0.079 1.426 0.048 116.20935778044934 -28.60269502841363 1.1264
11850 3976.04 1015.67 19.949 0.031 1.141 0.066 "" "" 1.558 0.047 115.93877044317392 -28.499674594034346 2.2138
