# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5599873197711146624" 13.56808 0.45300 3.33996 0.46240 2.83817 0.33437 0.59
"Gaia EDR3 5599918312049410432" 13.66158 0.11100 3.31151 0.45588 2.82211 0.32568 0.65
"Gaia EDR3 5599919548999966080" 13.70387 0.12600 3.30461 0.45311 2.81563 0.32210 0.65
"Gaia EDR3 5599920064395996032" 14.03923 0.32300 3.23168 0.42824 2.65836 0.30683 0.59
"Gaia EDR3 5599918518207814528" 14.07397 -0.23800 3.20754 0.42266 2.67515 0.31884 0.55
"Gaia EDR3 5599921748023119104" 14.19945 0.23000 3.17672 0.41363 2.59999 0.30826 0.62
"Gaia EDR3 5599918724366239872" 14.32717 0.11900 3.13208 0.40125 2.55049 0.31177 0.61
"Gaia EDR3 5599917899732613504" 14.49987 0.07500 3.06543 0.38764 2.45201 0.29782 0.55
"Gaia EDR3 5599871101767201408" 14.56913 0.16700 3.03322 0.38036 2.42544 0.29467 0.62
"Gaia EDR3 5599918621287081088" 14.70715 0.13000 2.97630 0.36628 2.34315 0.28497 0.57
"Gaia EDR3 5599912986290078848" 14.71622 0.12700 2.97181 0.36518 2.33416 0.28504 0.57
"Gaia EDR3 5599921748023119360" 14.77895 0.33500 2.93378 0.35903 2.31170 0.28093 0.67
"Gaia EDR3 5599918724366249856" 14.84246 0.19500 2.91010 0.35146 2.27371 0.27840 0.62
"Gaia EDR3 5599919548999967616" 14.86971 0.17000 2.89943 0.35063 2.25604 0.27502 0.58
"Gaia EDR3 5599871342285140224" 14.98183 0.19400 2.83590 0.34473 2.18771 0.26479 0.60
"Gaia EDR3 5599872029480080640" 15.00658 0.27500 2.81909 0.34303 2.19389 0.26665 0.68
"Gaia EDR3 5599922984973859968" 15.05531 0.19300 2.79494 0.33817 2.15617 0.26466 0.58
"Gaia EDR3 5599911886778442368" 15.11243 0.15500 2.76723 0.33238 2.13189 0.25822 0.52
"Gaia EDR3 5599923019333618304" 15.23251 0.08700 2.70317 0.32268 2.06773 0.25207 0.45
"Gaia EDR3 5599918410823219968" 15.28802 0.19800 2.67000 0.31598 2.03723 0.24431 0.53
"Gaia EDR3 5599920133115485056" 15.37525 0.30200 2.60871 0.30554 1.99694 0.23846 0.66
"Gaia EDR3 5599918415128611072" 15.49089 0.23400 2.54791 0.29636 1.92809 0.24194 0.53
"Gaia EDR3 5599920889029663360" 15.50349 0.40700 2.52223 0.29453 1.94120 0.22524 0.72
"Gaia EDR3 5599918724366238080" 15.52405 0.31300 2.52253 0.29468 1.92151 0.23494 0.65
"Gaia EDR3 5599919789518162816" 15.52749 0.20700 2.52968 0.29481 1.91587 0.24046 0.48
"Gaia EDR3 5599919205402556544" 15.52865 0.35600 2.51251 0.29368 1.92304 0.23152 0.70
"Gaia EDR3 5599919411561048960" 15.59741 0.35300 2.47528 0.28827 1.88279 0.22807 0.68
"Gaia EDR3 5599918690006518272" 15.60841 0.31100 2.47057 0.28897 1.87194 0.22951 0.62
"Gaia EDR3 5599922160339965440" 15.62167 0.38800 2.45852 0.28855 1.87638 0.22735 0.71
"Gaia EDR3 5599922916254351360" 15.63363 0.36400 2.45571 0.28829 1.86750 0.23031 0.69
"Gaia EDR3 5599864573416999808" 15.68676 0.27200 2.43105 0.28270 1.83256 0.22847 0.53
"Gaia EDR3 5599923878327068160" 15.69350 0.26100 2.42808 0.28259 1.83013 0.23025 0.52
"Gaia EDR3 5599920957749149952" 15.78475 0.41900 2.35651 0.26954 1.79941 0.21867 0.71
"Gaia EDR3 5599919583359725696" 15.84661 0.28000 2.33707 0.26824 1.75367 0.21793 0.51
"Gaia EDR3 5599919411561044736" 15.85301 0.32500 2.33013 0.26659 1.75439 0.21554 0.58
"Gaia EDR3 5599918346409169792" 15.86929 0.28800 2.32163 0.26700 1.74627 0.21306 0.52
"Gaia EDR3 5599912677052345600" 15.91108 0.29100 2.29768 0.26201 1.72343 0.20767 0.51
"Gaia EDR3 5599919995676561920" 15.96542 0.36400 2.25903 0.25594 1.70023 0.19947 0.63
"Gaia EDR3 5599871342285140480" 15.97855 0.31300 2.25480 0.25461 1.68882 0.19906 0.55
"Gaia EDR3 5599873472588907264" 15.99200 0.47800 2.23437 0.25161 1.70370 0.20107 0.69
"Gaia EDR3 5599871892040949632" 16.01204 0.27200 2.24150 0.25388 1.67450 0.20336 0.49
"Gaia EDR3 5599919823877883648" 16.01327 0.34800 2.23406 0.25424 1.67565 0.19755 0.60
"Gaia EDR3 5599923122412788864" 16.03700 0.27700 2.22152 0.24951 1.66086 0.20020 0.49
"Gaia EDR3 5599919171042835968" 16.04039 0.36600 2.21391 0.24887 1.66785 0.19993 0.63
"Gaia EDR3 5599922710095948160" 16.04467 0.31500 2.21430 0.24874 1.66005 0.19938 0.54
"Gaia EDR3 5599913432966640256" 16.05871 0.30600 2.20751 0.24771 1.65265 0.19837 0.53
"Gaia EDR3 5599923534729614848" 16.11391 0.37600 2.17538 0.24244 1.63307 0.19318 0.62
"Gaia EDR3 5599918586927321856" 16.12186 0.32600 2.17432 0.24284 1.62612 0.19607 0.54
"Gaia EDR3 5599924909119075072" 16.12190 0.47100 2.16122 0.23864 1.64498 0.19512 0.68
"Gaia EDR3 5599918793085723648" 16.13123 0.48700 2.15503 0.23868 1.64194 0.19447 0.67
"Gaia EDR3 5599919583359735168" 16.13357 0.37300 2.16358 0.24034 1.62619 0.19405 0.62
"Gaia EDR3 5599919823877881472" 16.18471 0.40400 2.13513 0.23648 1.61228 0.19006 0.66
"Gaia EDR3 5599918380768882944" 16.19506 0.45100 2.12372 0.23333 1.60786 0.18948 0.68
"Gaia EDR3 5599919892597370624" 16.19860 0.38400 2.12911 0.23524 1.59992 0.18734 0.63
"Gaia EDR3 5599912260429778304" 16.19887 0.35700 2.13028 0.23705 1.59455 0.19037 0.58
"Gaia EDR3 5599919342841941888" 16.24721 0.60400 2.08450 0.23061 1.58995 0.18436 0.60
"Gaia EDR3 5599918483848083200" 16.24828 0.33500 2.10561 0.23255 1.57643 0.18263 0.55
"Gaia EDR3 5599919926957083136" 16.25460 0.41100 2.09781 0.23123 1.58008 0.18076 0.64
"Gaia EDR3 5599919480280905344" 16.29827 0.42100 2.07505 0.23048 1.56000 0.18386 0.64
"Gaia EDR3 5599920030036282240" 16.30764 0.45600 2.06641 0.22879 1.56372 0.18074 0.65
"Gaia EDR3 5599918793085728384" 16.31525 0.41800 2.06549 0.22853 1.55724 0.18341 0.64
"Gaia EDR3 5599919308482205824" 16.32404 0.54900 2.04884 0.22396 1.56045 0.18326 0.61
"Gaia EDR3 5599912367814718464" 16.36906 0.36900 2.03920 0.22489 1.53408 0.17993 0.60
"Gaia EDR3 5599923672168542208" 16.39316 0.41200 2.02342 0.22285 1.52878 0.18089 0.61
"Gaia EDR3 5599871479724092288" 16.39689 0.33000 2.02737 0.22455 1.52050 0.17545 0.55
"Gaia EDR3 5599871823321471872" 16.41802 0.38400 2.01292 0.22207 1.51342 0.17852 0.60
"Gaia EDR3 5599871479724092544" 16.44166 0.40700 1.99935 0.22006 1.50164 0.17655 0.61
"Gaia EDR3 5599919548999968896" 16.45253 0.39300 1.99455 0.21989 1.50032 0.17720 0.60
"Gaia EDR3 5599919136683069184" 16.45399 0.48200 1.98747 0.21529 1.50113 0.18168 0.60
"Gaia EDR3 5599918690006525312" 16.46965 0.42900 1.98259 0.21550 1.49444 0.18038 0.62
"Gaia EDR3 5599919514640642304" 16.47587 0.44000 1.97934 0.21508 1.49087 0.18150 0.61
"Gaia EDR3 5599920614151757184" 16.47612 0.56800 1.97154 0.21025 1.49404 0.18166 0.57
"Gaia EDR3 5599919926957072640" 16.48490 0.43200 1.97600 0.21490 1.49014 0.18086 0.61
"Gaia EDR3 5599919755158447488" 16.48865 0.39700 1.97617 0.21494 1.48862 0.18022 0.60
"Gaia EDR3 5599919205403594880" 16.53044 0.45600 1.95271 0.20868 1.47070 0.17825 0.60
"Gaia EDR3 5599918655646807296" 16.58706 0.44700 1.92306 0.20667 1.45841 0.17568 0.59
"Gaia EDR3 5599919755158448384" 16.60590 0.43300 1.91230 0.20654 1.44600 0.17236 0.59
"Gaia EDR3 5599912711412109056" 16.60701 0.34400 1.91458 0.20773 1.44934 0.16600 0.59
"Gaia EDR3 5599919548999978496" 16.64326 0.41300 1.89584 0.20682 1.43416 0.17067 0.58
"Gaia EDR3 5599872441796900608" 16.65401 0.56300 1.88482 0.20344 1.43355 0.17503 0.55
"Gaia EDR3 5599918690007541504" 16.73463 0.44100 1.85289 0.19918 1.40570 0.16745 0.56
"Gaia EDR3 5599919823877877760" 16.73553 0.42100 1.85259 0.19888 1.40597 0.16466 0.58
"Gaia EDR3 5599918861805160704" 16.76089 0.42400 1.84248 0.19834 1.39680 0.16744 0.57
"Gaia EDR3 5599870792529516160" 16.76106 0.33500 1.84238 0.19895 1.40026 0.16477 0.59
"Gaia EDR3 5599918380768889216" 16.77724 0.34900 1.83617 0.19890 1.39416 0.16300 0.59
"Gaia EDR3 5599918861805165184" 16.78541 0.42900 1.82994 0.19619 1.38628 0.16790 0.57
"Gaia EDR3 5599913840978232576" 16.83033 0.39900 1.81059 0.19544 1.37521 0.16744 0.57
"Gaia EDR3 5599918449488324608" 16.83342 0.34100 1.80922 0.19588 1.37530 0.16341 0.59
"Gaia EDR3 5599865088813034880" 16.87492 0.32800 1.79143 0.19534 1.36145 0.16523 0.59
"Gaia EDR3 5599923637808817792" 16.88940 0.45300 1.78367 0.19369 1.35180 0.16909 0.53
"Gaia EDR3 5599918621287079424" 16.89729 0.42100 1.78060 0.19368 1.35174 0.17104 0.55
"Gaia EDR3 5599919514640248832" 16.91375 0.42600 1.77473 0.19220 1.34334 0.17046 0.55
"Gaia EDR3 5599919789518162688" 17.00258 0.48300 1.73901 0.18946 1.32078 0.16554 0.51
"Gaia EDR3 5599918273384163072" 17.02008 0.35200 1.73063 0.19213 1.32027 0.16034 0.59
"Gaia EDR3 5599920064396006784" 17.04650 0.48400 1.71992 0.18905 1.30942 0.15816 0.51
"Gaia EDR3 5599919583359737472" 17.06978 0.30400 1.71147 0.18949 1.30970 0.15658 0.60
"Gaia EDR3 5599920236194708352" 17.07788 0.43100 1.70888 0.18895 1.30497 0.15902 0.52
"Gaia EDR3 5599873678747333504" 17.09409 0.49900 1.70108 0.18743 1.29314 0.15867 0.49
"Gaia EDR3 5599864882654672384" 17.10135 0.30000 1.69926 0.18889 1.29937 0.15705 0.60
