EDR3Name_1 _x_1 _y_1 RA_ICRS_1 DE_ICRS_1 Plx_1 e_Plx_1 pmRA_1 e_pmRA_1 pmDE_1 e_pmDE_1 Gmag_1 e_Gmag_1 BP-RP_1 e_BP-RP V eV BV eBV UB eUB VI eVI probs_final membs_select d_arcsec _r _x_2 _y_2 _p EDR3Name_2 RA_ICRS_2 e_RA_ICRS DE_ICRS_2 e_DE_ICRS Source SolID RandomI Epoch Plx_2 e_Plx_2 RPlx PM pmRA_2 e_pmRA_2 pmDE_2 e_pmDE_2 RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag_2 e_Gmag_2 o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP_2 BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000
"Gaia EDR3 5601175500517456384" -0.022199 -0.04427 118.41963113306 -26.99913438123 0.2385 0.0382 -2.632 0.032 3.565 0.038 16.304855 0.002787 0.747445 0.006199684266154205 16.43 0.024 0.415 0.03 0.299 0.028 1.049 0.03 1.0 1 0.0000 0.006047 0.006044 -0.000196 91.9 "Gaia EDR3 5601175500517456384" 118.41963113306 0.0227 -26.99913438123 0.0283 5601175500517456384 1636042515805110273 26911774 2016.0 0.2385 0.0382 6.2442 4.431 -2.632 0.032 3.565 0.038 0.0590 -0.0175 -0.1727 -0.0137 0.1817 0.0050 -0.1203 0.1151 -0.0506 0.0298 556 0 555 1 -0.0041 572.28 0.000 0 31 0 1.570 "" "" "" "" "" "" "" 65 29 0.052688 67 28 0 0.02 1.8e+02 0 0 0.999 0.12 0.21 0.073 0.36 -145.567 -82.015 -16.707 20.731 0 572 5662 2.194 2581.280 16.304855 0.002787 61 3138 9.975 314.546 16.597090 0.004438 62 3625 7.047 514.415 15.849645 0.004329 0 35 0 37 0 1.194 0.747445 0.292234 0.455211 "" "" 0 "" "" "" 243.7977309684 0.3273702345 128.2254091991 -46.7379719427 75601184196361315 "" 44603805 "" 16.304855 0.002787 5662 -0.001 118.41964425931 0.5092 -26.99915022516 0.6114 0.0299
"Gaia EDR3 5601175225639541504" -0.001749 -0.064732 118.4425823179 -27.01959880828 0.2602 0.0584 -2.577 0.049 3.579 0.06 17.077236 0.002821 1.03655 0.007701038890954907 17.299 0.027 0.637 0.034 0.322 0.036 1.33 0.031 1.0 1 0.0000 0.033595 0.026489 -0.020663 128.0 "Gaia EDR3 5601175225639541504" 118.44258231790 0.0348 -27.01959880828 0.0446 5601175225639541504 1636042515805110273 664727199 2016.0 0.2602 0.0584 4.4537 4.410 -2.577 0.049 3.579 0.060 0.0785 0.0212 -0.1825 0.0110 0.1442 0.0380 -0.1461 0.2043 0.0411 0.0427 521 0 519 2 1.2879 578.49 0.110 0.55 31 0 1.512 "" "" "" "" "" "" "" 61 27 0.083859 63 26 0 0.019 1.8e+02 0 0 1.040 0.082 0.24 0.082 0.3 -126.286 -80.984 -28.215 20.002 0 533 2780 1.555 1787.944 17.077236 0.002821 59 1351 6.385 211.611 17.511753 0.005840 57 2037 6.201 328.575 16.475203 0.005020 0 2 0 1 0 1.219 1.036550 0.434517 0.602034 "" "" 0 "" "" "" 243.8258020580 0.3343667838 128.2623408573 -46.7519880781 75571184425946766 "" 44603789 "" 17.077236 0.002821 2780 -0.001 118.44259517369 0.7927 -27.01961471411 0.9725 0.0400
"Gaia EDR3 5601175053840856960" 0.004107 -0.089017 118.44915641578 -27.0438836925 0.229 0.0159 -2.564 0.013 3.591 0.017 14.210845 0.002763 0.701407 0.004795400504650263 14.313 0.027 0.369 0.036 0.092 0.03 "" "" 0.99 1 0.0000 0.055373 0.032338 -0.044949 144.3 "Gaia EDR3 5601175053840856960" 118.44915641578 0.0095 -27.04388369250 0.0124 5601175053840856960 1636042515805110273 1704571396 2016.0 0.2290 0.0159 14.4042 4.412 -2.564 0.013 3.591 0.017 0.0905 -0.0477 -0.2704 0.0197 0.1012 0.0292 -0.2231 0.1270 -0.0216 0.0872 507 0 507 0 1.2656 553.12 0.000 3.6e-15 31 0 1.584 "" "" "" "" "" "" "" 59 29 0.02387 61 26 0 0.011 9.3 0 0 1.040 0.14 0.25 0.062 0.34 -111.001 -77.215 -40.555 19.668 0 490 3.896e+04 7.148 5450.360 14.210845 0.002763 51 2.214e+04 14.45 1532.338 14.475683 0.002879 50 2.452e+04 14.74 1663.536 13.774276 0.003835 0 1 0 0 0 1.198 0.701407 0.264838 0.436569 "" "" 0 "" "" "" 243.8496362356 0.3268835909 128.2803615265 -46.7737058196 75541184490617582 "" 44603484 "" 14.210845 0.002763 3.896e+04 0.005 118.44916920958 0.2097 -27.04389965087 0.2757 0.0831
"Gaia EDR3 5601926844915762048" -0.021957 0.00381 118.41991386169 -26.95105499289 0.237 0.0246 -2.59 0.019 3.604 0.025 15.338994 0.002771 0.522824 0.005062769202719001 15.452 0.019 0.195 0.025 0.195 0.028 0.881 0.026 0.99 1 0.0000 0.048296 0.006298 0.047884 7.5 "Gaia EDR3 5601926844915762048" 118.41991386169 0.0144 -26.95105499289 0.0178 5601926844915762048 1636042515805110273 751550891 2016.0 0.2370 0.0246 9.6295 4.438 -2.590 0.019 3.604 0.025 0.1044 0.0573 -0.2141 -0.0065 0.1473 -0.0004 -0.1337 0.0586 -0.0109 0.0692 585 0 583 2 -0.3635 593.72 0.000 0 31 0 1.623 "" "" "" "" "" "" "" 68 28 0.034266 70 31 0 0.01 5.6 0 0 0.989 0.12 0.24 0.049 0.39 -113.994 -76.216 -35.592 20.778 0 583 1.378e+04 3.686 3739.509 15.338994 0.002771 66 8377 10.83 773.194 15.530827 0.003124 61 7870 9.137 861.308 15.008002 0.003984 0 3 1 1 0 1.179 0.522824 0.191833 0.330992 "" "" 0 "" "" "" 243.7566374314 0.3523316393 128.2063999581 -46.6916920974 75651184199229027 "" 44621171 "" 15.338994 0.002771 1.378e+04 -0.002 118.41992677458 0.3115 -26.95107100916 0.3967 0.0685
"Gaia EDR3 5601175363078525952" -0.040351 -0.063253 118.39925112578 -27.01811272938 0.224 0.0373 -2.633 0.031 3.585 0.038 16.274467 0.002787 0.763651 0.00612403870007367 16.35 0.024 0.486 0.031 0.33 0.032 1.05 0.031 1.0 1 0.0000 0.022680 -0.012113 -0.019174 212.3 "Gaia EDR3 5601175363078525952" 118.39925112578 0.0225 -27.01811272938 0.0281 5601175363078525952 1636042515805110273 1369610020 2016.0 0.2240 0.0373 6.0138 4.448 -2.633 0.031 3.585 0.038 0.0238 -0.0318 -0.2307 0.0060 0.1854 0.0251 -0.1336 0.1142 -0.0373 0.0172 552 0 547 5 -1.0925 527.58 0.000 0 31 0 1.566 "" "" "" "" "" "" "" 64 29 0.052625 67 28 0 0.013 4.4 0 0 0.966 0.097 0.2 0.066 0.34 -134.668 -86.895 -23.965 19.372 0 560 5823 2.239 2600.531 16.274467 0.002787 63 3205 9.987 320.899 16.574053 0.004385 61 3758 6.919 543.204 15.810402 0.004275 0 57 0 53 0 1.196 0.763651 0.299585 0.464066 "" "" 0 "" "" "" 243.8046596526 0.3020352589 128.2075905161 -46.7612271118 75571183992498556 "" 44603626 "" 16.274467 0.002787 5823 -0.001 118.39926426402 0.5070 -27.01812866145 0.6112 0.0155
"Gaia EDR3 5601926192080752128" -0.038812 -0.03511 118.40098968555 -26.98997024915 0.238 0.0251 -2.603 0.021 3.606 0.025 15.418455 0.00277 0.773531 0.005225269849491029 15.533 0.019 0.457 0.026 0.303 0.029 1.065 0.029 1.0 1 0.0000 0.013860 -0.010567 0.008968 310.3 "Gaia EDR3 5601926192080752128" 118.40098968555 0.0150 -26.98997024915 0.0186 5601926192080752128 1636042515805110273 259683583 2016.0 0.2380 0.0251 9.4759 4.447 -2.603 0.021 3.606 0.025 0.0958 0.0085 -0.2289 -0.0157 0.1557 -0.0033 -0.1591 0.1008 -0.0610 0.0380 560 0 559 1 -1.5514 527.08 0.000 0 31 0 1.567 "" "" "" "" "" "" "" 66 29 0.034459 68 30 0 0.008 11 1 0 0.953 0.094 0.23 0.069 0.35 -126.660 -77.932 -19.511 21.610 0 574 1.281e+04 3.405 3761.854 15.418455 0.002770 68 7068 10.94 646.098 15.715329 0.003257 64 8364 11.96 699.167 14.941798 0.004086 0 29 0 26 0 1.205 0.773531 0.296874 0.476657 "" "" 0 "" "" "" 243.7813252053 0.3178440583 128.1984232282 -46.7337509292 75611184009872340 "" 44603725 "" 15.418455 0.002770 1.281e+04 0.007 118.40100266764 0.3319 -26.98998627424 0.3993 0.0383
"Gaia EDR3 5601175466158324608" -0.004291 -0.049774 118.43972978719 -27.00464111712 0.2256 0.0647 -2.643 0.054 3.563 0.066 17.304245 0.002825 1.07144 0.008419510496459993 17.537 0.027 0.675 0.035 0.188 0.037 1.375 0.032 1.0 1 0.0000 0.024621 0.023951 -0.005705 103.4 "Gaia EDR3 5601175466158324608" 118.43972978719 0.0392 -27.00464111712 0.0496 5601175466158324608 1636042515805110273 964961759 2016.0 0.2256 0.0647 3.4858 4.436 -2.643 0.054 3.563 0.066 0.1625 0.1070 -0.2750 -0.0803 0.2055 -0.0666 -0.1970 0.0230 -0.1057 0.1167 563 0 562 1 0.7134 604.34 0.090 0.29 31 0 1.499 "" "" "" "" "" "" "" 65 28 0.093114 67 31 1 0.015 1.7e+02 0 0 1.021 0.062 0.26 0.062 0.33 -131.133 -76.117 -13.376 21.421 0 575 2256 1.298 1737.548 17.304245 0.002825 58 1076 5.733 187.742 17.758736 0.006421 59 1676 6.053 276.862 16.687296 0.005446 0 20 0 22 0 1.220 1.071440 0.454491 0.616949 "" "" 0 "" "" "" 243.8116703129 0.3398887106 128.2527420572 -46.7383159483 75591184397514695 "" 44603816 "" 17.304245 0.002825 2256 -0.003 118.43974296940 0.8745 -27.00465695474 1.0620 0.1209
"Gaia EDR3 5601926020282068864" -0.04236 -0.060154 118.3969972933 -27.01501250252 0.2393 0.011 -2.547 0.009 3.574 0.011 13.07606 0.002765 0.607409 0.004745010537396097 13.167 0.027 0.306 0.034 0.047 0.029 "" "" 0.99 1 0.0000 0.021396 -0.014121 -0.016074 221.3 "Gaia EDR3 5601926020282068864" 118.39699729330 0.0066 -27.01501250252 0.0081 5601926020282068864 1636042515805110273 1205450503 2016.0 0.2393 0.0110 21.6572 4.388 -2.547 0.009 3.574 0.011 0.0015 -0.0755 -0.2777 0.0607 0.2230 0.0902 -0.1907 0.1879 -0.1727 -0.0172 546 0 545 1 0.9809 631.11 0.000 0 31 0 1.606 "" "" "" "" "" "" "" 63 28 0.015187 65 28 0 0.018 0.56 0 0 1.029 0.097 0.18 0.073 0.31 -143.980 -87.013 -20.127 19.849 0 539 1.108e+05 23.33 4748.248 13.076060 0.002765 62 6.529e+04 31.68 2060.892 13.301452 0.002839 60 6.63e+04 25.15 2636.767 12.694043 0.003802 0 2 0 4 0 1.188 0.607409 0.225391 0.382017 "" "" 0 "" "" "" 243.8009681257 0.3019087244 128.2035237745 -46.7588019279 75581183972422256 "" 44603625 "" 13.076060 0.002765 1.108e+05 0.002 118.39701000050 0.1510 -27.01502838518 0.1747 -0.0236
"Gaia EDR3 5601176050273215104" 0.015907 -0.007659 118.46239202911 -26.96252450493 0.2211 0.031 -2.587 0.025 3.617 0.032 15.884339 0.00278 0.664599 0.00527946095733267 16.057 0.025 0.257 0.029 0.374 0.028 1.001 0.028 0.99 1 0.0000 0.057231 0.044158 0.036406 50.5 "Gaia EDR3 5601176050273215104" 118.46239202911 0.0183 -26.96252450493 0.0236 5601176050273215104 1636042515805110273 1333623577 2016.0 0.2211 0.0310 7.1357 4.447 -2.587 0.025 3.617 0.032 0.0904 0.0091 -0.1938 -0.0136 0.0923 -0.0085 -0.1309 0.0685 0.0292 0.0810 557 0 557 0 0.6782 599.81 0.000 0 31 0 1.591 "" "" "" "" "" "" "" 65 27 0.045171 67 29 0 0.01 9.2 0 0 1.020 0.14 0.28 0.047 0.37 -113.896 -81.063 -44.375 20.478 0 567 8341 2.862 2914.312 15.884339 0.002780 66 4770 8.902 535.830 16.142260 0.003448 64 5106 6.129 833.104 15.477660 0.003998 0 1 0 0 0 1.184 0.664599 0.257920 0.406679 "" "" 0 "" "" "" 243.7859634359 0.3788866038 128.2640711974 -46.6922581733 75641184623925261 "" 44603997 "" 15.884339 0.002780 8341 -0.006 118.46240492885 0.3965 -26.96254058016 0.5226 0.0808
"Gaia EDR3 5601175122560337152" -0.006624 -0.078647 118.43710935009 -27.03351392504 0.2535 0.0265 -2.562 0.023 3.601 0.028 15.639576 0.00277 0.892364 0.005236324378798549 15.782 0.024 0.527 0.031 0.284 0.03 1.208 0.03 0.99 1 0.0000 0.040775 0.021610 -0.034577 148.0 "Gaia EDR3 5601175122560337152" 118.43710935009 0.0166 -27.03351392504 0.0204 5601175122560337152 1636042515805110273 387900752 2016.0 0.2535 0.0265 9.5617 4.419 -2.562 0.023 3.601 0.028 0.0544 -0.0402 -0.2203 0.0305 0.1169 0.0397 -0.1175 0.1090 -0.0810 0.0461 548 0 547 1 -0.1789 559.33 0.000 0 31 0 1.540 "" "" "" "" "" "" "" 63 29 0.038487 66 27 0 0.013 4.3 0 0 0.994 0.075 0.21 0.061 0.31 -110.133 -82.413 -24.683 18.922 0 558 1.045e+04 2.769 3774.601 15.639576 0.002770 55 5463 9.359 583.703 15.995038 0.003353 54 7212 9.138 789.254 15.102674 0.004022 0 1 0 2 0 1.213 0.892364 0.355462 0.536902 "" "" 0 "" "" "" 243.8352217399 0.3230234369 128.2611185597 -46.7667087385 75561184371000098 "" 44603502 "" 15.639576 0.002770 1.045e+04 0.006 118.43712213272 0.3711 -27.03352993015 0.4460 0.0423
"Gaia EDR3 5601171102470914688" 0.064212 -0.136082 118.51667078981 -27.09093061058 0.2351 0.0316 -2.618 0.024 3.614 0.034 15.619433 0.002774 0.886801 0.005234819672156817 15.72 0.023 0.557 0.034 0.305 0.036 1.191 0.038 0.98 1 0.0000 0.130434 0.092432 -0.092030 134.9 "Gaia EDR3 5601171102470914688" 118.51667078981 0.0174 -27.09093061058 0.0245 5601171102470914688 1636042515805110273 1078966624 2016.0 0.2351 0.0316 7.4514 4.463 -2.618 0.024 3.614 0.034 0.0942 -0.0887 -0.2268 -0.0206 0.1571 0.0009 -0.1335 0.1002 0.1393 0.0177 478 0 477 1 1.5678 544.32 0.076 1.1 31 0 1.540 "" "" "" "" "" "" "" 55 27 0.047277 58 25 0 0.02 13 0 0 1.051 0.13 0.34 0.019 0.37 -135.490 -80.355 -24.429 19.407 0 482 1.065e+04 3.17 3358.152 15.619433 0.002774 55 5559 8.587 647.314 15.976132 0.003256 55 7302 10.67 684.226 15.089332 0.004099 0 0 0 0 0 1.208 0.886801 0.356699 0.530102 "" "" 0 "" "" "" 243.9209309671 0.3541787333 128.3837655766 -46.8022546933 75491185166651232 "" 44602895 "" 15.619433 0.002774 1.065e+04 0.001 118.51668385817 0.3901 -27.09094667452 0.5479 0.0184
"Gaia EDR3 5601174572804456960" 0.066114 -0.078554 118.51876883762 -27.03340121811 0.2551 0.0764 -2.622 0.057 3.607 0.085 17.466654 0.002863 1.193453 0.00981427190371247 17.737 0.03 0.732 0.04 0.275 0.04 1.508 0.035 0.99 1 0.0000 0.100458 0.094348 -0.034502 110.1 "Gaia EDR3 5601174572804456960" 118.51876883762 0.0427 -27.03340121811 0.0616 5601174572804456960 1636042515805110273 12031418 2016.0 0.2551 0.0764 3.3391 4.459 -2.622 0.057 3.607 0.085 0.1357 0.0013 -0.2124 -0.0279 0.0132 -0.0260 -0.2341 0.1133 0.1707 0.1061 474 0 473 1 -0.5750 469.14 0.000 0 31 0 1.472 "" "" "" "" "" "" "" 55 26 0.11965 58 28 0 0.02 7.9 0 0 0.981 0.13 0.37 0.05 0.39 -140.768 -78.770 -32.461 21.308 0 478 1942 1.391 1395.940 17.466654 0.002863 54 871.5 5.727 152.158 17.987917 0.007662 54 1518 6.754 224.797 16.794464 0.006133 0 1 0 1 0 1.230 1.193453 0.521263 0.672190 "" "" 0 "" "" "" 243.8725914298 0.3854278649 128.3630939205 -46.7464632248 75561185187590213 "" 44604134 "" 17.466654 0.002863 1942 -0.005 118.51878191802 0.9267 -27.03341724747 1.3757 0.1064
"Gaia EDR3 5601175947194008320" 0.016079 -0.022213 118.46258771913 -26.9770782482 0.2571 0.0682 -2.621 0.056 3.517 0.073 17.43369 0.00284 1.018475 0.011329368737930634 17.714 0.03 0.554 0.035 0.193 0.034 1.331 0.033 0.99 1 0.0000 0.049421 0.044327 0.021852 63.8 "Gaia EDR3 5601175947194008320" 118.46258771913 0.0401 -26.97707824820 0.0524 5601175947194008320 1636042515805110273 866890953 2016.0 0.2571 0.0682 3.7689 4.386 -2.621 0.056 3.517 0.073 0.1242 0.0413 -0.0890 -0.0213 0.0424 -0.0194 -0.0978 0.0751 0.0400 0.0875 550 0 549 1 -0.3613 553.27 0.000 0 31 0 1.511 "" "" "" "" "" "" "" 64 27 0.1022 65 28 0 0.007 1.7e+02 0 0 0.988 0.095 0.29 0.055 0.37 -142.843 -78.697 -24.533 20.674 0 544 2002 1.266 1581.170 17.433690 0.002840 62 978.6 8.439 115.965 17.862041 0.009770 57 1451 5.768 251.616 16.843567 0.005736 0 2 0 1 0 1.214 1.018475 0.428352 0.590122 "" "" 0 "" "" "" 243.7985291199 0.3715413865 128.2701813317 -46.7061966651 75621184625807785 "" 44603986 "" 17.433690 0.002840 2002 -0.005 118.46260079255 0.8959 -26.97709387830 1.1811 0.0886
"Gaia EDR3 5601175191279790720" 0.015126 -0.069451 118.46152604279 -27.02431706166 0.2165 0.0211 -2.637 0.018 3.603 0.022 14.815953 0.00277 0.606895 0.005009230280192756 14.911 0.028 0.297 0.037 0.11 0.031 0.968 0.031 0.99 1 0.0000 0.050247 0.043363 -0.025387 120.3 "Gaia EDR3 5601175191279790720" 118.46152604279 0.0131 -27.02431706166 0.0168 5601175191279790720 1636042515805110273 206779680 2016.0 0.2165 0.0211 10.2480 4.465 -2.637 0.018 3.603 0.022 0.1413 0.0461 -0.3012 0.0402 0.2157 0.0630 -0.1908 0.0596 -0.1451 0.0907 495 0 490 5 1.3770 552.77 0.049 0.88 31 0 1.606 "" "" "" "" "" "" "" 59 28 0.03053 60 27 0 0.02 1.7e+02 0 0 1.044 0.07 0.31 0.048 0.29 -156.746 -74.753 -9.709 21.837 0 448 2.231e+04 5.937 3758.473 14.815953 0.002770 53 1.315e+04 15.76 834.818 15.040874 0.003078 54 1.335e+04 14.21 939.481 14.433980 0.003952 0 0 0 0 0 1.188 0.606895 0.224921 0.381973 "" "" 0 "" "" "" 243.8385363180 0.3464040182 128.2879150142 -46.7518545569 75571184615381117 "" 44603547 "" 14.815953 0.002770 2.231e+04 0.002 118.46153920085 0.3000 -27.02433307488 0.3501 0.0841
"Gaia EDR3 5601930796285249920" -0.127539 0.061465 118.30154030689 -26.89333021539 0.2156 0.0335 -2.546 0.026 3.527 0.034 16.085184 0.002786 0.631034 0.0058837747237636484 16.162 0.015 0.409 0.019 0.142 0.02 0.843 0.021 0.98 1 0.0000 0.144909 -0.099270 0.105565 316.8 "Gaia EDR3 5601930796285249920" 118.30154030689 0.0200 -26.89333021539 0.0258 5601930796285249920 1636042515805110273 1477587737 2016.0 0.2156 0.0335 6.4320 4.350 -2.546 0.026 3.527 0.034 0.0544 -0.1373 -0.1518 -0.0096 0.0524 -0.0111 -0.1543 0.1180 -0.0587 0.0309 562 0 560 2 0.7995 605.85 0.000 0 31 0 1.596 "" "" "" "" "" "" "" 66 29 0.046829 68 31 0 0.0075 77 0 0 1.023 0.16 0.27 0.078 0.31 -98.808 -82.037 11.885 20.354 0 565 6932 2.652 2614.253 16.085184 0.002786 62 4030 9.609 419.425 16.325241 0.003806 59 4183 9.319 448.841 15.694207 0.004487 0 1 0 0 0 1.185 0.631034 0.240057 0.390977 "" "" 0 "" "" "" 243.6528509759 0.2914999052 128.0353432267 -46.6652670324 75721183015328317 "" 44618522 "" 16.085184 0.002786 6932 -0.003 118.30155299683 0.4157 -26.89334588941 0.5433 0.0315
"Gaia EDR3 5601926501318392960" -0.049362 -0.003969 118.38916579318 -26.95882530664 0.1845 0.0294 -2.618 0.025 3.6 0.03 15.894585 0.002775 0.768333 0.0051323438115543265 16.018 0.023 0.43 0.031 0.231 0.029 1.019 0.029 0.99 1 0.0000 0.045327 -0.021109 0.040112 332.2 "Gaia EDR3 5601926501318392960" 118.38916579318 0.0179 -26.95882530664 0.0222 5601926501318392960 1636042515805110273 1447479884 2016.0 0.1845 0.0294 6.2826 4.451 -2.618 0.025 3.600 0.030 0.0778 0.0112 -0.1777 -0.0552 0.1207 -0.0397 -0.1957 0.1164 -0.0453 0.0032 609 0 608 1 0.6430 653.05 0.000 0 31 0 1.566 "" "" "" "" "" "" "" 71 29 0.041668 73 32 0 0.011 6.4 0 0 1.018 0.094 0.21 0.077 0.35 -144.611 -80.723 -19.813 22.326 0 600 8262 2.508 3294.292 15.894585 0.002775 66 4529 6.639 682.216 16.198462 0.003212 65 5335 6.483 822.886 15.430128 0.004003 0 2 0 1 0 1.194 0.768333 0.303877 0.464457 "" "" 0 "" "" "" 243.7491967061 0.3248325976 128.1711140561 -46.7067226055 75641183891619701 "" 44603760 "" 15.894585 0.002775 8262 -0.003 118.38917884489 0.4022 -26.95884130678 0.4832 0.0075
"Gaia EDR3 5601175947194019584" 0.002991 -0.023103 118.44790187837 -26.97796985608 0.2691 0.0245 -2.592 0.02 3.609 0.025 15.320688 0.002774 0.524595 0.005059902469415789 15.462 0.023 0.187 0.027 0.188 0.024 0.881 0.025 0.99 1 0.0000 0.037622 0.031239 0.020965 56.1 "Gaia EDR3 5601175947194019584" 118.44790187837 0.0142 -26.97796985608 0.0184 5601175947194019584 1636042515805110273 685437070 2016.0 0.2691 0.0245 10.9792 4.443 -2.592 0.020 3.609 0.025 0.0740 0.0027 -0.2110 0.0073 0.1245 0.0202 -0.2235 0.0987 -0.0767 0.0501 569 0 568 1 1.3976 641.60 0.000 0 31 0 1.625 "" "" "" "" "" "" "" 67 27 0.035017 69 31 0 0.012 5.5 0 0 1.041 0.11 0.26 0.067 0.38 -140.838 -80.167 -24.163 20.616 0 575 1.402e+04 4.19 3345.035 15.320688 0.002774 62 8527 11.09 768.928 15.511524 0.003127 62 8024 9.185 873.606 14.986929 0.003978 0 19 0 19 0 1.181 0.524595 0.190836 0.333759 "" "" 0 "" "" "" 243.7925541544 0.3598629206 128.2521978221 -46.7106709891 75621184479076731 "" 44603938 "" 15.320688 0.002774 1.402e+04 0.000 118.44791480418 0.3206 -26.97798589448 0.4050 0.0480
"Gaia EDR3 5601175878474530816" 0.018429 -0.02482 118.46522517856 -26.97968494117 0.1962 0.0315 -2.634 0.025 3.523 0.033 15.858491 0.002779 0.596011 0.005298320677346739 16.021 0.023 0.237 0.027 0.317 0.028 0.94 0.025 0.99 1 0.0000 0.050488 0.046677 0.019244 67.6 "Gaia EDR3 5601175878474530816" 118.46522517856 0.0182 -26.97968494117 0.0238 5601175878474530816 1636042515805110273 742121345 2016.0 0.1962 0.0315 6.2392 4.399 -2.634 0.025 3.523 0.033 0.1061 0.0351 -0.1654 -0.0091 0.1185 -0.0038 -0.0897 0.0881 0.0683 0.0708 538 0 535 3 -0.4621 537.03 0.000 0 31 0 1.605 "" "" "" "" "" "" "" 63 26 0.045683 65 28 0 0.0076 16 0 0 0.985 0.11 0.3 0.039 0.37 -119.552 -79.828 -30.667 20.475 0 537 8542 2.854 2993.264 15.858491 0.002779 61 5029 8.825 569.801 16.084908 0.003379 56 5054 7.164 705.407 15.488896 0.004081 0 1 0 0 0 1.180 0.596011 0.226417 0.369595 "" "" 0 "" "" "" 243.8019740869 0.3722138024 128.2745263523 -46.7080519308 75621184652184663 "" 44603987 "" 15.858491 0.002779 8542 -0.005 118.46523831273 0.4024 -26.97970060107 0.5286 0.0707
"Gaia EDR3 5601924783317458560" -0.080033 -0.053727 118.35471582137 -27.00856529966 0.1633 0.0912 -2.595 0.078 3.564 0.094 17.89873 0.002902 1.108456 0.022920534199708346 18.094 0.033 0.743 0.041 0.14 0.044 1.419 0.041 0.99 1 0.0000 0.052682 -0.051792 -0.009638 259.5 "Gaia EDR3 5601924783317458560" 118.35471582137 0.0571 -27.00856529966 0.0672 5601924783317458560 1636042515805110273 727941888 2016.0 0.1633 0.0912 1.7914 4.409 -2.595 0.078 3.564 0.094 0.0108 0.0297 -0.2436 -0.0190 0.1753 0.0109 -0.1995 0.1602 -0.1351 -0.0637 525 0 521 4 0.9248 568.91 0.142 0.36 31 0 1.497 "" "" "" "" "" "" "" 61 28 0.13167 64 27 0 0.018 2 0 0 1.028 0.1 0.16 0.1 0.36 -133.984 89.079 -27.650 19.919 0 534 1304 1.093 1193.640 17.898730 0.002902 55 644.1 9.935 64.830 18.316180 0.016978 55 1038 14.27 72.738 17.207724 0.015398 0 3 0 5 0 1.289 1.108456 0.417450 0.691006 "" "" 0 "" "" "" 243.7760626947 0.2729214183 128.1480739935 -46.7630002536 75591183547090003 "" 44603602 "" 17.898730 0.002902 1304 0.062 118.35472876633 1.2629 -27.00858114115 1.5158 -0.0619
"Gaia EDR3 5601926157721005696" -0.021825 -0.039629 118.42005220007 -26.99449399418 0.2203 0.0503 -2.66 0.042 3.558 0.053 16.869703 0.002814 0.929956 0.006888476246602001 17.025 0.027 0.597 0.034 0.253 0.03 1.223 0.032 1.0 1 0.0000 0.007808 0.006419 0.004445 55.3 "Gaia EDR3 5601926157721005696" 118.42005220007 0.0303 -26.99449399418 0.0372 5601926157721005696 1636042515805110273 1039937320 2016.0 0.2203 0.0503 4.3818 4.442 -2.660 0.042 3.558 0.053 0.0718 -0.0296 -0.1796 0.0323 0.1360 0.0396 -0.0925 0.0742 -0.0989 0.0913 556 0 553 3 0.2361 577.80 0.000 3.4e-15 31 0 1.530 "" "" "" "" "" "" "" 65 28 0.074149 68 29 0 0.0079 13 0 0 1.007 0.14 0.22 0.074 0.35 -124.396 -78.939 -22.651 19.970 0 570 3366 1.772 1898.875 16.869703 0.002814 59 1712 6.413 266.967 17.254677 0.004932 59 2340 6.408 365.211 16.324720 0.004809 0 1 0 0 0 1.204 0.929956 0.384974 0.544983 "" "" 0 "" "" "" 243.7939454180 0.3300802226 128.2240651046 -46.7334084622 75601184200586872 "" 44603809 "" 16.869703 0.002814 3366 -0.006 118.42006546650 0.6790 -26.99450980533 0.8550 0.0870
