EDR3Name_1 _x_1 _y_1 RA_ICRS_1 DE_ICRS_1 Plx_1 e_Plx_1 pmRA_1 e_pmRA_1 pmDE_1 e_pmDE_1 Gmag_1 e_Gmag_1 BP-RP_1 e_BP-RP V eV BV eBV UB eUB VI eVI probs_final membs_select d_arcsec _r _x_2 _y_2 _p EDR3Name_2 RA_ICRS_2 e_RA_ICRS DE_ICRS_2 e_DE_ICRS Source SolID RandomI Epoch Plx_2 e_Plx_2 RPlx PM pmRA_2 e_pmRA_2 pmDE_2 e_pmDE_2 RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag_2 e_Gmag_2 o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP_2 BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000
"Gaia EDR3 5538151047332952832" 0.017454 -0.025689 118.61895228028 -38.23817141402 0.0278 0.0667 -1.306 0.068 2.246 0.075 17.380331 0.002889 0.820417 0.009243316504372226 17.543 0.037 0.426 0.041 0.356 0.034 0.78 0.041 1.0 1 0.0000 0.005234 -0.002931 -0.004337 214.1 "Gaia EDR3 5538151047332952832" 118.61895228028 0.0485 -38.23817141402 0.0591 5538151047332952832 1636042515805110273 155449352 2016.0 0.0278 0.0667 0.4168 2.598 -1.306 0.068 2.246 0.075 -0.0172 -0.0736 -0.1263 0.0175 0.1814 0.0473 -0.1206 0.1573 0.0069 0.0045 401 0 399 2 0.1881 414.65 0.000 0 31 0 1.552 "" "" "" "" "" "" "" 46 27 0.10369 48 21 0 0.018 1.6e+02 0 0 1.006 0.17 0.16 0.17 0.23 -87.710 -82.989 50.171 17.963 0 397 2103 1.679 1252.094 17.380331 0.002889 46 1122 5.099 219.988 17.713825 0.005670 47 1386 7.973 173.843 16.893408 0.007300 0 1 0 1 0 1.193 0.820417 0.333494 0.486923 "" "" 0 "" "" "" 253.5412443856 -5.2996710425 134.2354416458 -57.3645817326 "" "" 38098762 "" 17.380331 0.002889 2103 -0.009 118.61895967085 1.0882 -38.23818139709 1.2049 0.0013
"Gaia EDR3 5538150257058978944" 0.017491 -0.037385 118.61900263888 -38.24986701509 0.1513 0.0465 -1.321 0.045 2.229 0.05 16.649921 0.002814 0.723032 0.007093702065917345 16.756 0.026 0.371 0.031 0.159 0.031 0.634 0.033 1.0 1 0.0000 0.016291 -0.002891 -0.016032 190.2 "Gaia EDR3 5538150257058978944" 118.61900263888 0.0341 -38.24986701509 0.0412 5538150257058978944 1636042515805110273 344480292 2016.0 0.1513 0.0465 3.2556 2.591 -1.321 0.045 2.229 0.050 -0.0220 -0.0657 -0.1748 0.0050 0.2367 0.0395 -0.1071 0.1362 0.0233 0.0084 374 0 374 0 -0.3876 372.62 0.000 0 31 0 1.579 "" "" "" "" "" "" "" 43 26 0.068786 45 20 0 0.019 1.6e+02 0 0 0.985 0.2 0.16 0.19 0.29 -89.168 -88.479 48.050 17.797 0 378 4121 2.169 1899.892 16.649921 0.002814 41 2304 8.431 273.299 16.932210 0.004855 41 2603 8.464 307.548 16.209179 0.005172 0 1 0 1 0 1.191 0.723032 0.282290 0.440742 "" "" 0 "" "" "" 253.5513686121 -5.3056009765 134.2431744218 -57.3755089048 "" "" 38098724 "" 16.649921 0.002814 4121 -0.003 118.61901011460 0.7331 -38.24987691971 0.7992 0.0060
"Gaia EDR3 5538151322207201664" 0.003266 0.008846 118.60088573704 -38.2036378815 0.0097 0.1454 -1.323 0.151 2.188 0.155 18.56059 0.003196 0.996923 0.032269179754062544 18.696 0.023 0.542 0.029 0.55 0.048 0.77 0.033 1.0 1 0.0000 0.034715 -0.017130 0.030195 330.4 "Gaia EDR3 5538151322207201664" 118.60088573704 0.1044 -38.20363788150 0.1262 5538151322207201664 1636042515805110273 1029808732 2016.0 0.0097 0.1454 0.0665 2.557 -1.323 0.151 2.188 0.155 0.0422 0.1399 -0.1527 0.0306 0.2406 0.0546 -0.0880 0.1371 0.0443 -0.0457 384 0 382 2 -1.0937 361.92 0.000 0 31 0 1.516 "" "" "" "" "" "" "" 44 26 0.21805 47 20 0 0.014 1.7e+02 0 0 0.960 0.19 0.18 0.2 0.22 -81.274 -79.983 57.994 16.989 0 383 709.1 1.057 670.626 18.560590 0.003196 43 350.5 6.677 52.492 18.976847 0.020871 43 509.5 11.41 44.645 17.979923 0.024611 0 1 1 1 0 1.213 0.996923 0.416256 0.580668 "" "" 0 "" "" "" 253.5041415716 -5.2942730942 134.1882268690 -57.3372833485 "" "" "" "" 18.560590 0.003196 709.1 -0.004 118.60089322106 2.4305 -38.20364760799 2.4985 -0.0491
"Gaia EDR3 5538150321473738496" 0.047567 -0.023286 118.65728900386 -38.23575505423 0.1666 0.1039 -1.306 0.102 2.206 0.111 18.060215 0.003044 0.814243 0.016892184346614263 18.183 0.028 0.458 0.034 0.286 0.035 0.717 0.037 1.0 1 0.0000 0.027249 0.027181 -0.001925 94.1 "Gaia EDR3 5538150321473738496" 118.65728900386 0.0721 -38.23575505423 0.0939 5538150321473738496 1636042515805110273 1621583844 2016.0 0.1666 0.1039 1.6029 2.564 -1.306 0.102 2.206 0.111 0.0056 -0.0223 -0.1044 0.0008 0.2887 0.0525 -0.0786 0.1779 0.0185 -0.0002 385 0 385 0 -0.6971 375.50 0.000 0 31 0 1.554 "" "" "" "" "" "" "" 44 26 0.15369 47 20 0 0.015 1.6e+02 1 0 0.974 0.2 0.2 0.17 0.2 -62.894 -80.684 49.419 16.168 0 389 1124 1.339 839.425 18.060215 0.003044 44 595.6 6.856 86.867 18.401186 0.012806 43 731.8 6.974 104.930 17.586943 0.011016 0 2 0 3 0 1.181 0.814243 0.340971 0.473272 "" "" 0 "" "" "" 253.5545830632 -5.2725388884 134.2860810959 -57.3516783551 "" "" 38098820 "" 18.060215 0.003044 1124 -0.020 118.65729639328 1.6332 -38.23576486053 1.7860 -0.0030
"Gaia EDR3 5538150394494213888" 0.03156 -0.019493 118.63690806037 -38.23197083573 0.059 0.1326 -1.229 0.134 2.204 0.139 18.373236 0.003178 0.898497 0.020558593653263346 18.508 0.027 0.483 0.033 0.353 0.048 0.739 0.038 1.0 1 0.0000 0.011327 0.011173 0.001863 80.5 "Gaia EDR3 5538150394494213888" 118.63690806037 0.0975 -38.23197083573 0.1158 5538150394494213888 1636042515805110273 576599117 2016.0 0.0590 0.1326 0.4452 2.523 -1.229 0.134 2.204 0.139 -0.0353 -0.1310 -0.1877 -0.0161 0.2467 0.0258 -0.1414 0.1943 -0.0378 -0.0058 376 0 374 2 2.7631 467.43 0.361 0.94 31 0 1.539 "" "" "" "" "" "" "" 43 27 0.19306 46 21 1 0.012 1.1e+02 0 0 1.102 0.16 0.14 0.15 0.2 -65.949 -81.309 56.446 19.910 0 380 842.7 1.229 685.682 18.373236 0.003178 42 428.5 6.523 65.685 18.758795 0.016763 45 568.9 5.914 96.200 17.860298 0.011902 0 1 0 2 0 1.184 0.898497 0.385559 0.512938 "" "" 0 "" "" "" 253.5431121078 -5.2843770005 134.2558416325 -57.3537976233 "" "" 38098810 "" 18.373236 0.003178 842.7 -0.024 118.63691501238 2.1616 -38.23198062952 2.2391 -0.0064
"Gaia EDR3 5538149531199686272" 3.6e-05 -0.046774 118.59677610186 -38.25925817684 0.1625 0.0831 -1.327 0.083 2.182 0.088 17.650875 0.002939 0.861263 0.012465817622603018 17.672 0.031 0.501 0.038 0.37 0.038 0.684 0.038 1.0 1 0.0000 0.032563 -0.020344 -0.025426 218.7 "Gaia EDR3 5538149531199686272" 118.59677610186 0.0621 -38.25925817684 0.0727 5538149531199686272 1636042515805110273 1387832648 2016.0 0.1625 0.0831 1.9568 2.553 -1.327 0.083 2.182 0.088 -0.0499 -0.0197 -0.1623 -0.0016 0.2332 0.0398 -0.0973 0.1798 -0.0054 -0.0437 358 0 355 3 0.1714 368.45 0.000 0 31 0 1.543 "" "" "" "" "" "" "" 42 26 0.12321 44 18 0 0.047 1.5e+02 0 0 1.006 0.2 0.14 0.17 0.23 -95.801 -88.935 51.333 16.612 0 355 1639 1.544 1061.678 17.650875 0.002939 41 860.4 6.987 123.153 18.001757 0.009247 41 1104 7.582 145.603 17.140493 0.008360 0 3 0 2 0 1.198 0.861263 0.350882 0.510382 "" "" 0 "" "" "" 253.5505457796 -5.3254039336 134.2190388885 -57.3904614888 "" "" 38098702 "" 17.650875 0.002939 1639 -0.006 118.59678361041 1.3347 -38.25926787400 1.4210 -0.0452
"Gaia EDR3 5538150188339493504" 0.028739 -0.046145 118.63332954732 -38.25862343016 0.0635 0.0636 -1.333 0.061 2.118 0.068 17.212357 0.002869 0.892286 0.008434688672381454 17.361 0.026 0.494 0.032 0.251 0.035 0.812 0.034 1.0 1 0.0000 0.026160 0.008359 -0.024789 161.4 "Gaia EDR3 5538150188339493504" 118.63332954732 0.0447 -38.25862343016 0.0580 5538150188339493504 1636042515805110273 786549117 2016.0 0.0635 0.0636 0.9981 2.502 -1.333 0.061 2.118 0.068 0.0256 -0.0306 -0.1438 0.0193 0.2686 0.0610 -0.1339 0.1488 -0.0031 0.0077 381 0 379 2 -0.0438 386.93 0.000 0 31 0 1.538 "" "" "" "" "" "" "" 44 26 0.094981 47 21 0 0.026 1.7e+02 0 0 0.998 0.17 0.21 0.17 0.19 -85.065 -80.036 49.957 18.317 0 382 2455 1.81 1356.203 17.212357 0.002869 44 1282 5.777 221.870 17.569027 0.005633 44 1692 7.813 216.597 16.676740 0.006278 0 2 0 0 0 1.212 0.892286 0.356670 0.535616 "" "" 0 "" "" "" 253.5646953463 -5.3003890745 134.2684378450 -57.3797228937 "" "" 38093871 "" 17.212357 0.002869 2455 0.004 118.63333708991 0.9909 -38.25863284288 1.1030 0.0036
"Gaia EDR3 5538150252754254720" 0.018935 -0.031925 118.62083976541 -38.24440671272 0.0115 0.0942 -1.253 0.095 2.221 0.105 17.913015 0.003005 0.942749 0.019920544821866695 18.008 0.03 0.557 0.035 0.328 0.038 0.785 0.038 1.0 1 0.0000 0.010671 -0.001449 -0.010572 187.8 "Gaia EDR3 5538150252754254720" 118.62083976541 0.0686 -38.24440671272 0.0845 5538150252754254720 1636042515805110273 1507064434 2016.0 0.0115 0.0942 0.1221 2.551 -1.253 0.095 2.221 0.105 -0.0278 -0.0722 -0.1255 -0.0080 0.1990 0.0221 -0.1258 0.1502 0.0113 -0.0079 405 0 402 3 1.6310 462.53 0.265 0.94 31 0 1.543 "" "" "" "" "" "" "" 46 27 0.14566 49 21 0 0.023 1.7e+02 0 0 1.058 0.19 0.16 0.17 0.22 -73.706 -82.818 54.602 17.940 0 406 1288 1.421 906.062 17.913015 0.003005 42 695.2 10.99 63.249 18.233320 0.017391 40 961.5 7.925 121.314 17.290571 0.009715 0 28 0 27 0 1.287 0.942749 0.320305 0.622444 "" "" 0 "" "" "" 253.5473902886 -5.3015754714 134.2420989152 -57.3698910528 "" "" 38098750 "" 17.913015 0.003005 1288 0.075 118.62084685870 1.5300 -38.24441658598 1.6921 -0.0086
"Gaia EDR3 5538149982181067904" 0.031921 -0.058709 118.63738941191 -38.27118653704 0.1287 0.0365 -1.357 0.038 2.13 0.04 16.060968 0.002819 1.787724 0.006808510556648936 16.621 0.026 1.297 0.033 0.768 0.038 1.643 0.032 1.0 1 0.0000 0.039096 0.011545 -0.037353 162.8 "Gaia EDR3 5538149982181067904" 118.63738941191 0.0268 -38.27118653704 0.0325 5538149982181067904 1636042515805110273 798376417 2016.0 0.1287 0.0365 3.5238 2.525 -1.357 0.038 2.130 0.040 -0.0799 -0.0554 -0.0612 -0.0570 0.2221 -0.0174 -0.0844 0.2063 -0.0659 -0.1335 349 0 346 3 -0.5432 338.48 0.000 0 31 0 1.371 "" "" "" "" "" "" "" 41 27 0.058008 43 18 0 0.018 1.5e+02 1 0 0.978 0.12 0.16 0.15 0.24 -82.205 84.146 47.506 16.068 0 351 7089 3.89 1822.408 16.060968 0.002819 39 2308 9.998 230.782 16.930706 0.005470 40 6950 9.384 740.630 15.142982 0.004054 0 2 0 1 0 1.306 1.787724 0.869738 0.917987 "" "" 0 "" "" "" 253.5771807105 -5.3040550622 134.2822133582 -57.3903466336 "" "" 38093860 "" 16.060968 0.002819 7089 -0.000 118.63739709378 0.6070 -38.27119600185 0.6473 -0.1291
"Gaia EDR3 5538151012973229824" 0.005648 -0.027661 118.6039215596 -38.24014541465 0.1524 0.0301 -1.285 0.03 2.274 0.034 15.794518 0.002791 1.959318 0.007428062264143994 16.478 0.024 1.511 0.029 1.359 0.043 1.754 0.029 1.0 1 0.0000 0.016032 -0.014737 -0.006312 246.8 "Gaia EDR3 5538151012973229824" 118.60392155960 0.0221 -38.24014541465 0.0272 5538151012973229824 1636042515805110273 193553741 2016.0 0.1524 0.0301 5.0570 2.612 -1.285 0.030 2.274 0.034 -0.0014 -0.0489 -0.1373 0.0292 0.1977 0.0642 -0.1038 0.1654 0.0256 0.0105 391 0 391 0 0.3381 408.51 0.000 0 31 0 1.346 "" "" "" "" "" "" "" 45 26 0.047119 47 19 0 0.019 1.7e+02 1 0 1.011 0.21 0.18 0.18 0.22 -81.351 -80.986 56.545 17.319 0 395 9060 3.688 2456.693 15.794518 0.002791 44 2672 13.32 200.574 16.771233 0.006090 35 9427 16.93 556.837 14.811914 0.004253 1 3 0 0 0 1.336 1.959318 0.976714 0.982604 "" "" 0 "" "" "" 253.5369045703 -5.3108333377 134.2162532636 -57.3705986727 "" "" 38098740 "" 15.794518 0.002791 9060 0.006 118.60392883132 0.4882 -38.24015551961 0.5474 0.0058
"Gaia EDR3 5538151012973228672" 0.005079 -0.02574 118.60319625867 -38.23822411203 0.0793 0.0343 -1.374 0.034 2.293 0.039 16.001564 0.002791 0.865437 0.007105389503749953 16.152 0.021 0.446 0.025 0.251 0.029 0.746 0.025 1.0 1 0.0000 0.015924 -0.015307 -0.004391 254.0 "Gaia EDR3 5538151012973228672" 118.60319625867 0.0251 -38.23822411203 0.0312 5538151012973228672 1636042515805110273 1197846123 2016.0 0.0793 0.0343 2.3145 2.673 -1.374 0.034 2.293 0.039 0.0047 -0.0746 -0.1339 0.0545 0.1988 0.0895 -0.0800 0.1615 0.0135 0.0256 382 0 379 3 1.4919 433.96 0.088 0.82 31 0 1.549 "" "" "" "" "" "" "" 44 26 0.053962 46 18 0 0.025 1.7e+02 2 0 1.054 0.22 0.2 0.19 0.21 -74.690 -79.753 54.805 15.926 0 387 7487 3.08 2430.837 16.001564 0.002791 41 4052 13.67 296.424 16.319426 0.004604 44 5219 18.62 280.232 15.453989 0.005412 0 41 0 44 0 1.238 0.865437 0.317862 0.547575 "" "" 0 "" "" "" 253.5349528906 -5.3103439397 134.2140064563 -57.3690023727 "" "" "" "" 16.001564 0.002791 7487 0.033 118.60320403376 0.5520 -38.23823430092 0.6263 0.0184
"Gaia EDR3 5538151081692712960" -0.002001 -0.024619 118.59418202393 -38.23710336646 0.0716 0.0654 -1.385 0.065 2.288 0.077 17.248484 0.002859 0.844051 0.009197905196293338 17.336 0.022 0.528 0.027 0.287 0.03 0.725 0.028 1.0 1 0.0000 0.022625 -0.022387 -0.003272 261.7 "Gaia EDR3 5538151081692712960" 118.59418202393 0.0465 -38.23710336646 0.0585 5538151081692712960 1636042515805110273 1695931419 2016.0 0.0716 0.0654 1.0939 2.674 -1.385 0.065 2.288 0.077 0.0116 -0.1066 -0.1390 0.0349 0.1554 0.0700 -0.1486 0.1777 0.0720 0.0772 365 0 365 0 0.7575 395.13 0.000 2.1e-15 31 0 1.546 "" "" "" "" "" "" "" 42 25 0.10778 44 19 0 0.019 1.8e+02 0 0 1.027 0.23 0.22 0.14 0.25 -91.604 -77.740 51.588 19.030 0 368 2374 1.666 1425.113 17.248484 0.002859 41 1278 7.561 168.995 17.572481 0.007004 42 1614 6.853 235.460 16.728430 0.005962 0 2 0 1 0 1.218 0.844051 0.323997 0.520054 "" "" 0 "" "" "" 253.5303597282 -5.3158638599 134.2009877785 -57.3704539553 "" "" 38098839 "" 17.248484 0.002859 2374 0.014 118.59418986239 1.0459 -38.23711353425 1.2436 0.0712
"Gaia EDR3 5538151047332948480" 0.019986 -0.023355 118.62217518863 -38.23583624979 0.181 0.0961 -1.262 0.098 2.244 0.105 17.97216 0.002993 0.76848 0.025473035782960774 18.09 0.037 0.383 0.042 0.086 0.037 0.663 0.044 1.0 1 0.0000 0.002041 -0.000400 -0.002001 191.3 "Gaia EDR3 5538151047332948480" 118.62217518863 0.0708 -38.23583624979 0.0841 5538151047332948480 1636042515805110273 1258518730 2016.0 0.1810 0.0961 1.8837 2.575 -1.262 0.098 2.244 0.105 -0.0064 -0.0446 -0.1692 -0.0297 0.2189 -0.0077 -0.1401 0.1059 -0.0224 0.0353 384 0 383 1 -1.3143 356.61 0.000 0 31 0 1.575 "" "" "" "" "" "" "" 44 26 0.1462 46 21 1 0.024 1.6e+02 0 0 0.952 0.12 0.13 0.18 0.25 -80.867 -79.093 52.699 18.743 0 384 1219 1.311 929.712 17.972160 0.002993 26 695.9 9.574 72.687 18.232187 0.015196 24 819.7 15.17 54.040 17.463707 0.020444 0 0 0 0 0 1.243 0.768480 0.260027 0.508453 "" "" 0 "" "" "" 253.5405235198 -5.2963026528 134.2383030582 -57.3615028042 "" "" "" "" 17.972160 0.002993 1219 0.046 118.62218233118 1.5850 -38.23584622248 1.6906 0.0364
"Gaia EDR3 5538150355833509888" 0.047717 -0.012683 118.65747118054 -38.22515175588 0.0834 0.0774 -1.412 0.077 2.149 0.083 17.604395 0.002906 0.818872 0.012395073376144249 17.77 0.026 0.411 0.031 0.303 0.036 0.774 0.036 1.0 1 0.0000 0.028673 0.027328 0.008678 72.4 "Gaia EDR3 5538150355833509888" 118.65747118054 0.0554 -38.22515175588 0.0694 5538150355833509888 1636042515805110273 1243700352 2016.0 0.0834 0.0774 1.0772 2.572 -1.412 0.077 2.149 0.083 0.0026 -0.0478 -0.1699 -0.0105 0.2415 0.0299 -0.1495 0.1759 -0.0270 -0.0033 394 0 393 1 -1.1210 371.62 0.000 0 31 0 1.547 "" "" "" "" "" "" "" 45 26 0.11534 48 23 0 0.01 1.7e+02 0 0 0.959 0.17 0.19 0.17 0.24 -81.606 -80.732 46.133 18.305 0 400 1711 1.457 1174.503 17.604395 0.002906 44 913.1 7.934 115.084 17.937222 0.009838 43 1127 6.771 166.404 17.118350 0.007540 0 2 0 1 0 1.192 0.818872 0.332827 0.486046 "" "" 0 "" "" "" 253.5454987859 -5.2670051323 134.2793811380 -57.3417092903 "" "" 38098829 "" 17.604395 0.002906 1711 -0.009 118.65747916649 1.2433 -38.22516130896 1.3385 -0.0043
"Gaia EDR3 5538151043030320000" 0.017866 -0.018984 118.61947451291 -38.23146563434 0.0823 0.1994 -1.197 0.21 2.169 0.21 19.070215 0.003629 0.970306 0.035939196499087174 19.243 0.032 0.604 0.038 0.553 0.061 0.908 0.044 1.0 1 0.0000 0.003460 -0.002521 0.002369 313.2 "Gaia EDR3 5538151043030320000" 118.61947451291 0.1462 -38.23146563434 0.1695 5538151043030320000 1636042515805110273 197805365 2016.0 0.0823 0.1994 0.4124 2.477 -1.197 0.210 2.169 0.210 -0.0538 -0.1214 -0.2194 -0.0306 0.1968 0.0121 -0.1067 0.2285 -0.0010 -0.0191 368 0 366 2 -0.0879 374.52 0.000 0 31 0 1.517 "" "" "" "" "" "" "" 42 24 0.29605 44 20 0 0.0086 52 0 0 0.996 0.18 0.14 0.18 0.32 -88.613 -88.954 49.167 18.928 0 371 443.5 0.9646 459.763 19.070215 0.003629 39 213 5.473 38.915 19.517590 0.028039 40 302.2 6.168 48.991 18.547283 0.022482 0 0 0 0 0 1.162 0.970306 0.447374 0.522932 "" "" 0 "" "" "" 253.5356613576 -5.2958986058 134.2317609035 -57.3581634102 "" "" "" "" 19.070215 0.003629 443.5 -0.052 118.61948128775 3.3920 -38.23147527330 3.3840 -0.0182
"Gaia EDR3 5538150291415016704" 0.026581 -0.018662 118.6305684683 -38.23114156623 0.1125 0.1215 -1.417 0.129 2.25 0.136 18.348576 0.003117 0.824146 0.01783076456577227 18.507 0.03 0.431 0.035 0.388 0.042 0.762 0.04 1.0 1 0.0000 0.006753 0.006193 0.002693 66.5 "Gaia EDR3 5538150291415016704" 118.63056846830 0.0904 -38.23114156623 0.1073 5538150291415016704 1636042515805110273 1687621937 2016.0 0.1125 0.1215 0.9254 2.659 -1.417 0.129 2.250 0.136 -0.0121 -0.1371 -0.2279 -0.0363 0.1356 -0.0043 -0.1943 0.2121 0.0373 0.0294 378 0 376 2 -1.0487 356.96 0.000 0 31 0 1.542 "" "" "" "" "" "" "" 43 26 0.19106 46 21 0 0.016 1.5e+02 1 0 0.961 0.2 0.15 0.19 0.25 -82.786 -78.623 56.113 21.015 0 377 862 1.157 744.874 18.348576 0.003117 43 455.4 6.008 75.801 18.692461 0.014593 44 564.7 4.954 114.000 17.868315 0.010246 0 1 0 1 0 1.183 0.824146 0.343885 0.480261 "" "" 0 "" "" "" 253.5398448319 -5.2882373292 134.2466624965 -57.3547815409 "" "" 38098812 "" 18.348576 0.003117 862 -0.018 118.63057648801 2.0836 -38.23115156699 2.2062 0.0305
"Gaia EDR3 5538150257058987520" 0.017482 -0.052178 118.61899567674 -38.26465981985 0.1646 0.1122 -1.294 0.114 2.117 0.124 18.22435 0.003068 0.89262 0.02116475532577686 18.331 0.031 0.508 0.038 0.359 0.047 0.827 0.039 1.0 1 0.0000 0.030961 -0.002896 -0.030825 185.4 "Gaia EDR3 5538150257058987520" 118.61899567674 0.0828 -38.26465981985 0.0985 5538150257058987520 1636042515805110273 1270876738 2016.0 0.1646 0.1122 1.4669 2.481 -1.294 0.114 2.117 0.124 -0.0644 -0.1018 -0.1028 -0.0305 0.1877 -0.0029 -0.0877 0.1638 -0.0145 -0.0427 373 0 373 0 0.2127 388.75 0.000 0 31 0 1.551 "" "" "" "" "" "" "" 43 27 0.17248 45 19 0 0.019 1.5e+02 1 0 1.007 0.16 0.14 0.16 0.25 -84.546 87.388 51.819 16.977 0 376 966.5 1.201 804.893 18.224350 0.003068 42 513.4 7.571 67.811 18.562386 0.016252 42 678 8.132 83.383 17.669765 0.013558 0 3 0 5 0 1.233 0.892620 0.338036 0.554585 "" "" 0 "" "" "" 253.5641457738 -5.3131487652 134.2528652537 -57.3893487272 "" "" 38093830 "" 18.224350 0.003068 966.5 0.025 118.61900300075 1.8290 -38.26466922891 1.9948 -0.0409
"Gaia EDR3 5538150188339499008" 0.025342 -0.047529 118.62900471676 -38.2600093691 0.0284 0.0613 -1.252 0.06 2.299 0.068 17.139042 0.002863 0.816795 0.008549446063927183 17.249 0.029 0.437 0.035 0.228 0.032 0.744 0.034 1.0 1 0.0000 0.026641 0.004963 -0.026175 169.3 "Gaia EDR3 5538150188339499008" 118.62900471676 0.0430 -38.26000936910 0.0572 5538150188339499008 1636042515805110273 1247544045 2016.0 0.0284 0.0613 0.4630 2.618 -1.252 0.060 2.299 0.068 0.0118 -0.0604 -0.1094 -0.0025 0.2494 0.0322 -0.1855 0.1183 0.0289 0.0015 377 0 376 1 -1.5223 343.62 0.000 0 31 0 1.557 "" "" "" "" "" "" "" 44 27 0.095167 46 21 0 0.029 1.7e+02 0 0 0.944 0.18 0.23 0.2 0.2 -89.346 -81.040 50.452 19.312 0 370 2626 1.881 1396.403 17.139042 0.002863 41 1427 6.949 205.382 17.452402 0.005978 40 1758 7.775 226.061 16.635607 0.006112 0 2 0 1 0 1.213 0.816795 0.313360 0.503435 "" "" 0 "" "" "" 253.5641531695 -5.3040169807 134.2634540839 -57.3822200664 "" "" 38093831 "" 17.139042 0.002863 2626 0.012 118.62901180457 0.9686 -38.26001958663 1.1033 -0.0000
"Gaia EDR3 5538151012973220736" 0.012878 -0.025503 118.61312624455 -38.23798572188 0.0822 0.0387 -1.325 0.038 2.08 0.042 16.31328 0.002801 0.876226 0.006013665521127693 16.486 0.023 0.454 0.027 0.199 0.025 0.766 0.029 1.0 1 0.0000 0.008579 -0.007507 -0.004151 241.1 "Gaia EDR3 5538151012973220736" 118.61312624455 0.0281 -38.23798572188 0.0344 5538151012973220736 1636042515805110273 1629279191 2016.0 0.0822 0.0387 2.1230 2.467 -1.325 0.038 2.080 0.042 -0.0555 -0.1028 -0.1563 0.0156 0.2242 0.0557 -0.1036 0.1648 0.0228 -0.0146 387 0 385 2 -0.5807 379.13 0.000 0 31 0 1.544 "" "" "" "" "" "" "" 44 26 0.058176 46 20 0 0.015 1.6e+02 0 0 0.978 0.17 0.17 0.19 0.29 -86.758 89.097 49.862 17.115 0 391 5619 2.599 2162.247 16.313280 0.002801 45 2958 7.758 381.258 16.661160 0.003987 42 3848 8.671 443.725 15.784933 0.004502 0 1 0 0 0 1.211 0.876226 0.347879 0.528347 "" "" 0 "" "" "" 253.5387405576 -5.3035127797 134.2273816865 -57.3660245784 "" "" 38098759 "" 16.313280 0.002801 5619 0.005 118.61313374415 0.6196 -38.23799496712 0.6754 -0.0180
"Gaia EDR3 5538150252754209920" 0.022341 -0.040504 118.62518022356 -38.25298457847 0.0735 0.1054 -1.214 0.105 2.12 0.115 18.131216 0.003067 0.843477 0.018439349147949882 18.252 0.03 0.497 0.036 0.348 0.038 0.767 0.038 1.0 1 0.0000 0.019250 0.001960 -0.019150 174.2 "Gaia EDR3 5538150252754209920" 118.62518022356 0.0769 -38.25298457847 0.0957 5538150252754209920 1636042515805110273 1469056266 2016.0 0.0735 0.1054 0.6977 2.443 -1.214 0.105 2.120 0.115 0.0302 -0.0104 -0.1618 -0.0203 0.2358 0.0063 -0.1752 0.1159 -0.0361 0.0073 386 0 386 0 0.1096 399.39 0.000 0 31 0 1.550 "" "" "" "" "" "" "" 44 27 0.16069 46 20 0 0.02 1.6e+02 0 0 1.003 0.23 0.17 0.17 0.23 -73.301 -79.240 49.586 19.307 0 388 1053 1.306 806.579 18.131216 0.003067 42 564.4 6.711 84.111 18.459507 0.013206 44 712.4 8.072 88.263 17.616030 0.012869 0 2 0 0 0 1.213 0.843477 0.328291 0.515186 "" "" 0 "" "" "" 253.5565464285 -5.3030176981 134.2536359202 -57.3767106196 "" "" "" "" 18.131216 0.003067 1053 0.009 118.62518709173 1.6878 -38.25299400285 1.8630 0.0079
