EDR3Name_1 _x_1 _y_1 RA_ICRS_1 DE_ICRS_1 Plx_1 e_Plx_1 pmRA_1 e_pmRA_1 pmDE_1 e_pmDE_1 Gmag_1 e_Gmag_1 BP-RP_1 e_BP-RP V eV BV eBV UB eUB VI eVI probs_final membs_select d_arcsec _r _x_2 _y_2 _p EDR3Name_2 RA_ICRS_2 e_RA_ICRS DE_ICRS_2 e_DE_ICRS Source SolID RandomI Epoch Plx_2 e_Plx_2 RPlx PM pmRA_2 e_pmRA_2 pmDE_2 e_pmDE_2 RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag_2 e_Gmag_2 o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP_2 BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000
"Gaia EDR3 5599923019333618304" -0.112191 0.037358 116.07338201938 -28.33561579141 0.205 0.0238 -1.851 0.019 1.72 0.023 15.232512 0.00277 0.770092 0.005014823626011188 15.355 0.031 0.481 0.037 0.087 0.024 0.746 0.037 0.99 1 0.0000 0.120650 -0.101714 0.064891 302.5 "Gaia EDR3 5599923019333618304" 116.07338201938 0.0150 -28.33561579141 0.0190 5599923019333618304 1636042515805110273 155992900 2016.0 0.2050 0.0238 8.6239 2.527 -1.851 0.019 1.720 0.023 0.1347 0.0561 -0.1217 -0.0749 0.0624 -0.0559 -0.2682 0.1676 -0.0930 0.0854 484 0 479 5 0.7788 520.67 0.049 0.64 31 0 1.565 "" "" "" "" "" "" "" 56 27 0.032952 59 25 0 0.022 65 0 0 1.025 0.18 0.23 0.039 0.33 -84.808 -74.671 47.227 28.385 0 498 1.52e+04 4.018 3783.964 15.232512 0.002770 54 8376 10.6 790.103 15.530917 0.003110 51 9882 9.946 993.491 14.760825 0.003934 0 1 0 0 0 1.201 0.770092 0.298405 0.471687 "" "" 0 "" "" "" 243.8974505585 -2.1411787427 125.7911180297 -48.5864922195 73991160733967550 "" 36773475 "" 15.232512 0.002770 1.52e+04 0.004 116.07339136672 0.3125 -28.33562343596 0.3765 0.0902
"Gaia EDR3 5599918891859682432" 0.017183 -0.023024 116.22037824827 -28.39605566466 0.2195 0.0694 -1.819 0.058 1.704 0.069 17.339964 0.002927 1.28076 0.013118987499041227 17.667 0.027 0.794 0.038 0.412 0.049 1.271 0.032 1.0 1 0.0000 0.028017 0.027654 0.004496 80.8 "Gaia EDR3 5599918891859682432" 116.22037824827 0.0429 -28.39605566466 0.0533 5599918891859682432 1636042515805110273 329702741 2016.0 0.2195 0.0694 3.1633 2.493 -1.819 0.058 1.704 0.069 0.1164 0.0445 -0.0169 -0.0240 0.0906 -0.0108 -0.1070 0.1059 -0.0515 0.0900 476 0 470 6 0.7508 508.51 0.104 0.33 31 0 1.458 "" "" "" "" "" "" "" 54 27 0.097087 56 23 0 0.0078 69 0 0 1.024 0.16 0.25 0.061 0.36 -72.248 -75.552 39.820 24.582 0 477 2182 1.985 1099.801 17.339964 0.002927 53 936.5 10.01 93.589 17.909826 0.011932 52 1768 6.402 276.197 16.629066 0.005453 0 1 0 1 0 1.239 1.280760 0.569862 0.710897 "" "" 0 "" "" "" 244.0144269960 -2.0592127028 126.0039315816 -48.6104862020 73921162203744989 "" 36770938 "" 17.339964 0.002927 2182 -0.006 116.22038743808 0.9271 -28.39606323960 1.1184 0.0912
"Gaia EDR3 5599918724366239872" -0.000167 -0.01567 116.20065534658 -28.38870290821 0.2222 0.0172 -1.842 0.014 1.801 0.016 14.327167 0.002764 0.806505 0.004801248587607186 14.41 0.024 0.436 0.031 0.119 0.032 0.739 0.032 1.0 1 0.0000 0.015705 0.010305 0.011852 41.0 "Gaia EDR3 5599918724366239872" 116.20065534658 0.0106 -28.38870290821 0.0133 5599918724366239872 1636042515805110273 540847500 2016.0 0.2222 0.0172 12.9191 2.577 -1.842 0.014 1.801 0.016 0.1643 0.0520 0.0198 -0.0015 0.1325 0.0218 -0.0753 0.1205 -0.0750 0.1105 483 0 480 3 1.8653 544.70 0.057 1.8 31 0 1.559 "" "" "" "" "" "" "" 55 26 0.023067 58 24 0 0.0099 72 0 0 1.060 0.15 0.24 0.1 0.38 -76.274 -71.848 44.485 23.430 0 484 3.5e+04 7.12 4915.906 14.327167 0.002764 54 1.901e+04 13.74 1383.355 14.641271 0.002898 49 2.319e+04 12.97 1788.144 13.834765 0.003828 0 1 0 0 0 1.206 0.806505 0.314104 0.492401 "" "" 0 "" "" "" 243.9993850523 -2.0705764832 125.9756787997 -48.6080079914 73931162006623828 "" 36767104 "" 14.327167 0.002764 3.5e+04 0.005 116.20066465473 0.2192 -28.38871091295 0.2647 0.1093
"Gaia EDR3 5599920889029663360" 0.069916 0.054756 116.28026604179 -28.31825419184 0.194 0.0286 -1.825 0.023 1.735 0.028 15.503491 0.002776 0.988696 0.005470628848679098 15.684 0.017 0.566 0.026 0.407 0.032 "" "" 0.99 1 0.0000 0.115030 0.080395 0.082271 44.3 "Gaia EDR3 5599920889029663360" 116.28026604179 0.0182 -28.31825419184 0.0212 5599920889029663360 1636042515805110273 114333207 2016.0 0.1940 0.0286 6.7733 2.518 -1.825 0.023 1.735 0.028 0.1549 0.0857 -0.0280 -0.0257 0.0688 -0.0095 -0.1605 0.0735 -0.1358 0.1408 418 0 417 1 0.4929 444.21 0.000 0 31 0 1.517 "" "" "" "" "" "" "" 48 25 0.039137 52 22 0 0.0066 72 0 0 1.016 0.21 0.19 0.12 0.42 -72.480 -64.939 34.806 27.471 0 431 1.184e+04 3.684 3215.628 15.503491 0.002776 50 5949 13.85 429.368 15.902439 0.003766 47 8583 9.565 897.346 14.913743 0.003968 0 1 0 0 0 1.227 0.988696 0.398948 0.589748 "" "" 0 "" "" "" 243.9733229245 -1.9746960499 126.0494476974 -48.5214734745 74011162802938381 "" 36777529 "" 15.503491 0.002776 1.184e+04 0.011 116.28027525635 0.3734 -28.31826190275 0.4444 0.1413
"Gaia EDR3 5599918586927321856" -0.015911 -0.049131 116.18275394758 -28.42216255336 0.2429 0.0367 -1.777 0.029 1.733 0.035 16.121855 0.002786 0.936789 0.005632113990323704 16.279 0.025 0.568 0.035 0.326 0.036 0.93 0.029 1.0 1 0.0000 0.022282 -0.005442 -0.021607 194.1 "Gaia EDR3 5599918586927321856" 116.18275394758 0.0226 -28.42216255336 0.0285 5599918586927321856 1636042515805110273 819238269 2016.0 0.2429 0.0367 6.6113 2.481 -1.777 0.029 1.733 0.035 0.1629 0.1013 -0.0720 0.0338 0.0770 0.0544 -0.0880 0.1334 -0.0731 0.1554 471 0 469 2 -2.1713 417.96 0.000 0 31 0 1.528 "" "" "" "" "" "" "" 54 26 0.049958 57 24 0 0.0047 14 0 0 0.929 0.21 0.29 0.1 0.36 -66.213 -72.186 55.371 23.973 0 471 6702 2.56 2618.419 16.121855 0.002786 50 3428 7.662 447.383 16.501038 0.003698 49 4715 8.421 559.861 15.564249 0.004248 0 0 0 0 0 1.215 0.936789 0.379183 0.557606 "" "" 0 "" "" "" 244.0205363878 -2.1009195574 125.9661582506 -48.6444482086 73891161827683692 "" 36766877 "" 16.121855 0.002786 6702 0.004 116.18276292535 0.4721 -28.42217025346 0.5677 0.1499
"Gaia EDR3 5599919755158447488" -0.065242 -4.1e-05 116.12669531592 -28.37305391219 0.2423 0.0433 -1.785 0.037 1.786 0.041 16.48865 0.002792 1.037043 0.006078525561351207 16.677 0.025 0.663 0.038 0.397 0.038 1.003 0.036 1.0 1 0.0000 0.061280 -0.054769 0.027487 296.7 "Gaia EDR3 5599919755158447488" 116.12669531592 0.0274 -28.37305391219 0.0329 5599919755158447488 1636042515805110273 1572783526 2016.0 0.2423 0.0433 5.5912 2.525 -1.785 0.037 1.786 0.041 0.1556 0.1419 -0.0892 -0.0711 0.0924 -0.0381 -0.1545 0.1616 -0.1293 0.0684 491 0 491 0 -0.3505 495.13 0.000 0 31 0 1.510 "" "" "" "" "" "" "" 56 27 0.057772 59 24 0 0.016 65 1 0 0.988 0.14 0.25 0.11 0.34 -65.636 -71.574 48.216 25.239 0 497 4781 1.977 2418.586 16.488650 0.002792 49 2328 6.491 358.660 16.921116 0.004117 49 3512 7.73 454.294 15.884073 0.004472 0 2 0 0 0 1.222 1.037043 0.432466 0.604576 "" "" 0 "" "" "" 243.9533303801 -2.1191652848 125.8745122753 -48.6101809084 73951161267162616 "" 36773535 "" 16.488650 0.002792 4781 0.001 116.12670433165 0.5905 -28.37306184830 0.6631 0.0730
"Gaia EDR3 5599919171042835968" -0.001961 -0.006848 116.19861643717 -28.37988100844 0.2057 0.0403 -1.865 0.034 1.723 0.038 16.040388 0.002797 0.946059 0.005958114634681007 16.198 0.019 0.55 0.026 0.366 0.029 0.908 0.026 1.0 1 0.0000 0.022358 0.008512 0.020674 22.4 "Gaia EDR3 5599919171042835968" 116.19861643717 0.0256 -28.37988100844 0.0303 5599919171042835968 1636042515805110273 853502863 2016.0 0.2057 0.0403 5.0986 2.539 -1.865 0.034 1.723 0.038 0.1434 0.1155 0.0653 -0.0254 0.1212 0.0093 -0.0510 0.1433 -0.1159 0.0586 458 0 457 1 4.9625 644.62 0.195 4.4 31 0 1.529 "" "" "" "" "" "" "" 52 26 0.052546 55 22 0 0.013 86 0 0 1.169 0.13 0.2 0.089 0.35 -74.777 -70.578 42.333 24.505 0 468 7224 3.188 2265.845 16.040388 0.002797 50 3685 10.65 345.997 16.422323 0.004199 50 5113 8.915 573.532 15.476264 0.004227 0 31 0 31 0 1.218 0.946059 0.381935 0.564124 "" "" 0 "" "" "" 243.9908396637 -2.0677277773 125.9695203861 -48.5999792998 73941161986384422 "" 36767121 "" 16.040388 0.002797 7224 0.006 116.19862585736 0.5447 -28.37988866748 0.6051 0.0595
"Gaia EDR3 5599872029480080640" 0.054047 -0.022811 116.26228489093 -28.39583028669 0.231 0.0217 -1.891 0.018 1.754 0.022 15.006584 0.002769 0.910574 0.004962487380336599 15.204 0.024 0.501 0.029 0.275 0.032 0.905 0.033 1.0 1 0.0000 0.064690 0.064519 0.004705 85.8 "Gaia EDR3 5599872029480080640" 116.26228489093 0.0136 -28.39583028669 0.0169 5599872029480080640 1636042515805110273 730297778 2016.0 0.2310 0.0217 10.6288 2.579 -1.891 0.018 1.754 0.022 0.1706 0.0761 -0.0580 -0.0308 0.0807 -0.0203 -0.1926 0.1142 -0.1212 0.2164 473 9 470 3 -0.1655 477.24 0.000 0 31 0 1.536 "" "" "" "" "" "" "" 54 27 0.032011 55 22 0 0.0038 44 0 0 0.994 "" "" "" "" "" "" "" "" 0 459 1.872e+04 4.695 3986.932 15.006584 0.002769 53 9728 11.68 832.823 15.368531 0.003080 52 1.306e+04 11.12 1174.771 14.457957 0.003891 0 0 0 1 0 1.217 0.910574 0.361947 0.548627 "" "" 0 "" "" "" 244.0326532442 -2.0271616423 126.0575832566 -48.6004636193 73921162622975279 "" 36771027 "" 15.006584 0.002769 1.872e+04 0.008 116.26229444457 0.2914 -28.39583808121 0.3581 0.2161
"Gaia EDR3 5599864843990595328" -0.03154 -0.153043 116.16494686979 -28.52607174047 0.2715 0.126 -1.781 0.103 1.774 0.119 18.253603 0.003009 1.413731 0.018905525805964774 18.544 0.046 0.958 0.059 0.356 0.071 1.455 0.054 0.99 1 0.0000 0.127277 -0.021082 -0.125518 189.5 "Gaia EDR3 5599864843990595328" 116.16494686979 0.0740 -28.52607174047 0.0935 5599864843990595328 1636042515805110273 1075319187 2016.0 0.2715 0.1260 2.1548 2.514 -1.781 0.103 1.774 0.119 0.1731 0.0373 -0.1105 -0.0007 0.1717 0.0161 -0.1553 -0.0015 -0.2810 0.1965 474 0 471 3 0.3493 496.88 0.000 0 31 0 1.432 "" "" "" "" "" "" "" 55 25 0.17418 56 23 0 0.022 64 0 0 1.011 0.095 0.3 0.076 0.36 -50.300 -71.374 -45.802 23.616 0 478 940.8 1.048 897.673 18.253603 0.003009 52 376.8 5.631 66.909 18.898317 0.016465 48 804.1 6.286 127.917 17.484587 0.009291 0 2 0 0 0 1.255 1.413731 0.644714 0.769016 "" "" 0 "" "" "" 244.1028390507 -2.1663244262 125.9851449214 -48.7487798086 73761161649478997 "" 36765671 "" 18.253603 0.003009 940.8 -0.005 116.16495588045 1.6535 -28.52607962341 1.9252 0.1933
"Gaia EDR3 5599919548999966080" -0.013503 -0.002005 116.18549785483 -28.37503697028 0.1896 0.0152 -1.847 0.013 1.764 0.015 13.70387 0.002761 0.807231 0.004767614602712766 13.813 0.024 0.461 0.032 0.126 0.028 0.788 0.034 1.0 1 0.0000 0.025698 -0.003030 0.025518 353.2 "Gaia EDR3 5599919548999966080" 116.18549785483 0.0094 -28.37503697028 0.0120 5599919548999966080 1636042515805110273 1355263151 2016.0 0.1896 0.0152 12.5110 2.554 -1.847 0.013 1.764 0.015 0.2027 0.0958 -0.0267 -0.0572 0.0941 -0.0391 -0.1294 0.0635 -0.1208 0.1557 445 0 443 2 5.5872 626.99 0.068 3.9 31 0 1.559 "" "" "" "" "" "" "" 51 27 0.021148 55 23 0 0.0017 69 0 0 1.194 0.12 0.27 0.077 0.34 -91.216 -70.304 51.879 23.627 0 453 6.214e+04 9.905 6274.290 13.703870 0.002761 51 3.382e+04 20.95 1614.222 14.015487 0.002870 48 4.129e+04 17.27 2391.079 13.208256 0.003807 0 15 0 4 0 1.209 0.807231 0.311617 0.495614 "" "" 0 "" "" "" 243.9808752167 -2.0753124015 125.9507488767 -48.5983733747 73951161855350237 "" 36767159 "" 13.703870 0.002761 6.214e+04 0.008 116.18550718709 0.2041 -28.37504480975 0.2386 0.1592
"Gaia EDR3 5599923534729614848" -0.058171 0.082295 116.13478321831 -28.29072166493 0.2222 0.0348 -1.777 0.031 1.757 0.033 16.113909 0.002786 1.10741 0.006034660305269882 16.332 0.019 0.703 0.03 0.376 0.037 1.045 0.031 0.99 1 0.0000 0.119731 -0.047690 0.109823 336.5 "Gaia EDR3 5599923534729614848" 116.13478321831 0.0232 -28.29072166493 0.0273 5599923534729614848 1636042515805110273 1252315627 2016.0 0.2222 0.0348 6.3898 2.499 -1.777 0.031 1.757 0.033 0.0987 0.1127 -0.2049 -0.0824 0.0914 -0.0666 -0.2115 0.1016 -0.0958 0.0539 479 0 477 2 0.5598 510.10 0.057 0.37 31 0 1.493 "" "" "" "" "" "" "" 55 27 0.047023 58 26 0 0.0026 1.4e+02 0 0 1.018 0.18 0.18 0.098 0.36 -83.661 -77.280 48.194 28.628 0 495 6751 2.548 2649.240 16.113909 0.002786 52 3202 8.622 371.334 16.575102 0.004042 51 5153 11.42 451.117 15.467691 0.004481 0 4 0 3 0 1.238 1.107410 0.461193 0.646217 "" "" 0 "" "" "" 243.8854693833 -2.0719389892 125.8519455749 -48.5289017773 74051161347971415 "" 36774244 "" 16.113909 0.002786 6751 0.010 116.13479218689 0.4943 -28.29072947461 0.5382 0.0601
"Gaia EDR3 5599919544694789760" -0.021612 -0.005345 116.17628170022 -28.37837531221 0.2237 0.082 -1.816 0.065 1.696 0.077 17.56527 0.002886 1.35115 0.010576718772852003 17.848 0.029 0.917 0.042 0.339 0.055 1.278 0.036 1.0 1 0.0000 0.024819 -0.011139 0.022179 333.3 "Gaia EDR3 5599919544694789760" 116.17628170022 0.0495 -28.37837531221 0.0623 5599919544694789760 1636042515805110273 70582109 2016.0 0.2237 0.0820 2.7292 2.485 -1.816 0.065 1.696 0.077 0.1540 0.0692 0.0226 -0.0256 0.1683 0.0013 -0.0478 0.1178 -0.1087 0.1256 451 0 442 9 -0.1558 450.58 0.000 1.9e-15 31 0 1.452 "" "" "" "" "" "" "" 51 26 0.10808 56 22 0 0.0059 98 0 0 0.994 0.17 0.27 0.098 0.36 -83.248 -73.432 52.853 22.744 0 461 1774 1.401 1266.318 17.565270 0.002886 47 734.9 4.94 148.757 18.172993 0.007814 47 1480 8.241 179.644 16.821842 0.007128 0 0 0 1 0 1.249 1.351150 0.607723 0.743427 "" "" 0 "" "" "" 243.9797213716 -2.0840053232 125.9402664240 -48.6037439914 73941161763036229 "" 36767127 "" 17.565270 0.002886 1774 -0.004 116.17629087248 1.0413 -28.37838284993 1.2320 0.1267
"Gaia EDR3 5599919926957072640" -0.007534 0.01571 116.1922837668 -28.35732261644 0.3036 0.0438 -1.844 0.036 1.78 0.043 16.4849 0.0028 1.046246 0.009443939114585609 16.676 0.022 0.632 0.029 0.432 0.031 1.028 0.03 1.0 1 0.0000 0.043333 0.002941 0.043233 3.9 "Gaia EDR3 5599919926957072640" 116.19228376680 0.0274 -28.35732261644 0.0341 5599919926957072640 1636042515805110273 116683261 2016.0 0.3036 0.0438 6.9306 2.562 -1.844 0.036 1.780 0.043 0.1667 0.0796 -0.0600 -0.0055 0.1339 0.0207 -0.1111 0.1105 -0.1293 0.1654 462 0 460 2 0.6136 493.72 0.023 0.04 31 0 1.504 "" "" "" "" "" "" "" 53 27 0.06096 57 25 0 0.0012 6.4 0 0 1.020 0.16 0.25 0.13 0.37 -74.639 -70.490 52.179 24.186 0 474 4797 2.208 2172.452 16.484900 0.002800 29 2369 12.98 182.581 16.901981 0.006569 24 3605 18.71 192.681 15.855736 0.006785 0 17 0 13 0 1.245 1.046246 0.417082 0.629164 "" "" 0 "" "" "" 243.9684961503 -2.0612977325 125.9523446818 -48.5797095478 73971161923011500 "" 36773680 "" 16.484900 0.002800 4797 0.024 116.19229307761 0.5834 -28.35733052596 0.6882 0.1633
"Gaia EDR3 5599921748023119360" 0.062483 0.077132 116.27180706345 -28.29588254937 0.273 0.0214 -1.879 0.017 1.715 0.021 14.778955 0.002765 0.930065 0.004891519293634647 14.896 0.02 0.575 0.028 0.335 0.029 0.893 0.028 0.99 1 0.0000 0.127573 0.072964 0.104648 34.9 "Gaia EDR3 5599921748023119360" 116.27180706345 0.0130 -28.29588254937 0.0165 5599921748023119360 1636042515805110273 849046932 2016.0 0.2730 0.0214 12.7489 2.544 -1.879 0.017 1.715 0.021 0.1793 0.1406 -0.0000 0.0051 0.1074 0.0214 -0.1510 0.1124 -0.0351 0.1805 446 0 446 0 2.3783 531.52 0.050 0.92 31 0 1.531 "" "" "" "" "" "" "" 51 26 0.030222 55 24 0 0.0029 1.5e+02 0 0 1.080 0.17 0.26 0.12 0.35 -60.161 -70.490 41.869 24.077 0 463 2.309e+04 4.891 4719.855 14.778955 0.002765 55 1.191e+04 12.82 928.347 15.149147 0.003025 51 1.628e+04 10.5 1549.996 14.219082 0.003844 0 0 0 3 0 1.221 0.930065 0.370192 0.559874 "" "" 0 "" "" "" 243.9502093274 -1.9699685499 126.0296335056 -48.5018863298 74041162718305229 "" 36777659 "" 14.778955 0.002765 2.309e+04 0.010 116.27181654589 0.2801 -28.29589017347 0.3417 0.1779
"Gaia EDR3 5599871750298561408" 0.084009 -0.042823 116.29636250447 -28.41582247124 0.2916 0.0699 -1.801 0.055 1.785 0.065 17.371626 0.002854 1.300839 0.012990213431656924 17.647 0.029 0.889 0.045 0.338 0.056 1.239 0.036 0.99 1 0.0000 0.095711 0.094478 -0.015309 99.2 "Gaia EDR3 5599871750298561408" 116.29636250447 0.0430 -28.41582247124 0.0509 5599871750298561408 1636042515805110273 964666615 2016.0 0.2916 0.0699 4.1698 2.536 -1.801 0.055 1.785 0.065 0.1208 -0.0190 -0.0294 -0.0010 0.0686 0.0084 -0.0884 0.1556 -0.1235 0.0816 490 0 487 3 -0.3921 489.48 0.000 0 31 0 1.455 "" "" "" "" "" "" "" 56 26 0.090361 57 22 1 0.0085 1.4e+02 0 0 0.987 0.24 0.21 0.074 0.38 -92.870 -70.259 43.629 24.992 0 489 2120 1.454 1457.874 17.371626 0.002854 53 896.4 9.312 96.267 17.957247 0.011618 51 1724 7.01 245.954 16.656408 0.005811 0 0 0 0 0 1.236 1.300839 0.585621 0.715218 "" "" 0 "" "" "" 244.0649679996 -2.0111859873 126.1093301945 -48.6117500840 73901162963681303 "" 36771274 "" 17.371626 0.002854 2120 -0.011 116.29637160655 0.8851 -28.41583040333 1.0396 0.0809
"Gaia EDR3 5599919823877881472" -0.035563 0.022619 116.1604353827 -28.35040848652 0.2465 0.0376 -1.851 0.032 1.688 0.036 16.184713 0.002787 1.031677 0.00605498117255537 16.332 0.019 0.664 0.032 0.404 0.035 0.956 0.031 1.0 1 0.0000 0.056070 -0.025087 0.050144 333.4 "Gaia EDR3 5599919823877881472" 116.16043538270 0.0238 -28.35040848652 0.0291 5599919823877881472 1636042515805110273 1260808646 2016.0 0.2465 0.0376 6.5510 2.505 -1.851 0.032 1.688 0.036 0.1257 0.1102 -0.0213 -0.0913 0.1300 -0.0652 -0.1291 0.1316 -0.0656 0.0429 456 0 451 5 0.3583 476.16 0.026 0.067 31 0 1.509 "" "" "" "" "" "" "" 52 27 0.05048 56 24 0 0.0031 13 0 0 1.011 0.075 0.21 0.089 0.35 -73.932 -75.259 43.791 25.503 0 476 6325 2.425 2608.316 16.184713 0.002787 55 3101 9.322 332.684 16.609726 0.004294 55 4655 8.509 547.059 15.578049 0.004269 0 23 0 23 0 1.226 1.031677 0.425013 0.606665 "" "" 0 "" "" "" 243.9485064333 -2.0821372020 125.9087249689 -48.5804770181 73971161604569789 "" 36773595 "" 16.184713 0.002787 6325 0.007 116.16044472983 0.5082 -28.35041598772 0.5833 0.0503
"Gaia EDR3 5599873472588907264" 0.088618 -0.017608 116.30157860676 -28.39060366968 0.2305 0.0338 -1.821 0.028 1.813 0.033 15.992 0.002784 1.050047 0.007479770651564124 16.187 0.025 0.6 0.035 0.478 0.039 1.02 0.031 0.99 1 0.0000 0.099583 0.099090 0.009905 84.3 "Gaia EDR3 5599873472588907264" 116.30157860676 0.0211 -28.39060366968 0.0257 5599873472588907264 1636042515805110273 1740834508 2016.0 0.2305 0.0338 6.8262 2.570 -1.821 0.028 1.813 0.033 0.0999 0.0392 -0.0887 -0.0105 0.0973 0.0085 -0.1416 0.1618 -0.0758 0.0873 501 0 499 2 1.7476 574.46 0.074 0.71 31 0 1.513 "" "" "" "" "" "" "" 57 27 0.04566 59 24 0 0.0053 54 0 0 1.055 0.19 0.19 0.078 0.35 -84.685 -75.518 51.919 24.657 0 508 7554 2.789 2708.042 15.992000 0.002784 53 3820 14.6 261.706 16.383505 0.005000 54 5831 21.93 265.958 15.333458 0.005563 0 40 0 40 0 1.278 1.050047 0.391505 0.658542 "" "" 0 "" "" "" 244.0454060330 -1.9946077966 126.1058548875 -48.5862205464 73931163015771576 "" 36771330 "" 15.992000 0.002784 7554 0.056 116.30158780516 0.4463 -28.39061172924 0.5255 0.0865
"Gaia EDR3 5599923637808817792" -0.051048 0.091911 116.14287836751 -28.28110972489 0.245 0.0517 -1.794 0.043 1.804 0.05 16.889395 0.002814 1.223494 0.00765314164248905 17.164 0.021 0.752 0.032 0.453 0.045 1.159 0.03 0.99 1 0.0000 0.126139 -0.040565 0.119438 341.2 "Gaia EDR3 5599923637808817792" 116.14287836751 0.0325 -28.28110972489 0.0414 5599923637808817792 1636042515805110273 1300098896 2016.0 0.2450 0.0517 4.7359 2.544 -1.794 0.043 1.804 0.050 0.1074 0.0419 -0.1129 -0.0550 0.1314 -0.0315 -0.2166 0.1386 -0.1415 0.0746 481 0 480 1 -1.3396 453.66 0.000 1.8e-15 31 0 1.469 "" "" "" "" "" "" "" 55 26 0.070984 58 26 0 0.0044 98 0 0 0.956 0.17 0.24 0.12 0.33 -71.792 -76.311 48.281 25.879 0 501 3305 1.742 1897.341 16.889395 0.002814 56 1475 6.779 217.636 17.416307 0.005716 52 2643 8.295 318.578 16.192814 0.005089 0 3 0 2 0 1.246 1.223494 0.526913 0.696581 "" "" 0 "" "" "" 243.8806903239 -2.0609664898 125.8584852093 -48.5177462715 74061161428962951 "" 36774269 "" 16.889395 0.002814 3305 0.007 116.14288742155 0.6907 -28.28111774110 0.8133 0.0776
"Gaia EDR3 5599871342285140224" 0.000648 -0.081988 116.2015820063 -28.45502052485 0.2486 0.0205 -1.892 0.016 1.719 0.021 14.981829 0.002772 0.754495 0.004929328554681662 15.099 0.025 0.329 0.032 0.194 0.033 0.79 0.033 1.0 1 0.0000 0.055588 0.011113 -0.054466 168.5 "Gaia EDR3 5599871342285140224" 116.20158200630 0.0124 -28.45502052485 0.0164 5599871342285140224 1636042515805110273 583765628 2016.0 0.2486 0.0205 12.1527 2.557 -1.892 0.016 1.719 0.021 0.1484 0.0378 -0.0607 -0.0036 0.0417 0.0088 -0.2175 0.1393 -0.0672 0.1123 533 0 527 6 -2.2884 470.10 0.000 0 31 0 1.572 "" "" "" "" "" "" "" 61 27 0.029497 62 26 0 0.01 36 0 0 0.929 0.16 0.28 0.021 0.35 -69.988 -74.136 50.361 25.231 0 531 1.915e+04 5.295 3617.231 14.981829 0.002772 58 1.062e+04 10.4 1021.585 15.273040 0.002986 60 1.235e+04 11.91 1037.445 14.518545 0.003922 0 0 0 1 0 1.200 0.754495 0.291211 0.463284 "" "" 0 "" "" "" 244.0572972943 -2.1029695323 126.0035422502 -48.6717237129 73851162015814257 "" 36766579 "" 14.981829 0.002772 1.915e+04 0.003 116.20159157299 0.2586 -28.45502816583 0.3391 0.1106
"Gaia EDR3 5599912951930326272" -0.093561 -0.085895 116.09442418346 -28.45888674431 0.3117 0.0839 -1.828 0.068 1.728 0.08 17.659504 0.002893 1.314218 0.014886056462340858 17.937 0.029 0.823 0.04 0.235 0.053 1.34 0.042 0.99 1 0.0000 0.101545 -0.083096 -0.058364 234.9 "Gaia EDR3 5599912951930326272" 116.09442418346 0.0515 -28.45888674431 0.0640 5599912951930326272 1636042515805110273 1456665370 2016.0 0.3117 0.0839 3.7138 2.515 -1.828 0.068 1.728 0.080 0.1107 -0.0462 -0.1064 0.0279 0.0058 0.0274 -0.1613 0.1488 -0.0909 0.0950 463 0 461 2 -0.7702 451.44 0.000 0 31 0 1.453 "" "" "" "" "" "" "" 54 27 0.11202 57 24 0 0.014 56 0 0 0.974 0.17 0.27 0.024 0.36 -65.931 -75.575 -47.140 23.801 0 472 1626 1.32 1232.054 17.659504 0.002893 51 680.3 8.055 84.462 18.256760 0.013154 48 1325 7.145 185.418 16.942541 0.006969 0 1 0 3 0 1.233 1.314218 0.597256 0.716963 "" "" 0 "" "" "" 244.0136335718 -2.1865561250 125.8675163844 -48.7004666262 73841160944369618 "" 36766200 "" 17.659504 0.002893 1626 -0.016 116.09443342231 1.0935 -28.45889442361 1.2871 0.0911
