EDR3Name_1 _x_1 _y_1 RA_ICRS_1 DE_ICRS_1 Plx_1 e_Plx_1 pmRA_1 e_pmRA_1 pmDE_1 e_pmDE_1 Gmag_1 e_Gmag_1 BP-RP_1 e_BP-RP V eV BV eBV UB eUB VI eVI probs_final membs_select d_arcsec _r _x_2 _y_2 _p EDR3Name_2 RA_ICRS_2 e_RA_ICRS DE_ICRS_2 e_DE_ICRS Source SolID RandomI Epoch Plx_2 e_Plx_2 RPlx PM pmRA_2 e_pmRA_2 pmDE_2 e_pmDE_2 RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag_2 e_Gmag_2 o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP_2 BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000
"Gaia EDR3 5602107091797547520" 0.035522 0.061826 119.42427680567 -25.84672340508 0.1526 0.1756 -1.942 0.127 2.255 0.167 18.971323 0.003163 1.147337 0.0224848125186758 19.142 0.024 0.72 0.052 0.202 0.072 1.521 0.034 0.99 1 0.0000 0.072533 0.019160 0.069957 15.3 "Gaia EDR3 5602107091797547520" 119.42427680567 0.0916 -25.84672340508 0.1250 5602107091797547520 1636042515805110273 1530539763 2016.0 0.1526 0.1756 0.8687 2.976 -1.942 0.127 2.255 0.167 0.1619 -0.0003 -0.1862 -0.0558 0.2211 -0.0475 -0.1542 0.0462 -0.1045 0.1052 705 0 702 3 -0.3585 712.51 0.000 0 31 0 1.473 "" "" "" "" "" "" "" 81 26 0.2348 86 31 0 0.0018 1.2e+02 0 0 0.990 0.12 0.4 0.17 0.5 140.088 -73.670 -6.627 19.081 0 711 485.8 0.6953 698.611 18.971323 0.003163 76 222.3 3.866 57.501 19.471235 0.019087 79 371.2 3.852 96.357 18.323898 0.011885 0 0 0 0 0 1.222 1.147337 0.499912 0.647425 "" "" 0 "" "" "" 243.2779100746 1.6938738219 129.0107606095 -45.3813121289 76981194242894242 "" 45245917 "" 18.971323 0.003163 485.8 -0.009 119.42428639704 2.0437 -25.84673342641 2.7002 0.1083
"Gaia EDR3 5602103385254559488" 0.00022 -0.026341 119.38505144745 -25.93489509303 0.1805 0.1109 -1.941 0.083 2.208 0.106 18.23753 0.002944 1.086 0.017828433301891673 18.437 0.022 0.631 0.036 0.316 0.046 1.521 0.028 1.0 1 0.0000 0.024329 -0.016130 -0.018214 221.5 "Gaia EDR3 5602103385254559488" 119.38505144745 0.0600 -25.93489509303 0.0798 5602103385254559488 1636042515805110273 717531960 2016.0 0.1805 0.1109 1.6280 2.940 -1.941 0.083 2.208 0.106 0.1817 0.0562 -0.1889 -0.1330 0.2184 -0.1318 -0.1490 0.0071 -0.0405 0.0927 648 9 646 2 0.9203 702.75 0.000 0 31 0 1.493 "" "" "" "" "" "" "" 75 26 0.14909 79 27 0 0.021 87 0 0 1.025 "" "" "" "" "" "" "" "" 0 656 954.8 0.9122 1046.789 18.237530 0.002944 67 445.6 6.059 73.542 18.716225 0.015025 67 703.2 5.713 123.083 17.630224 0.009597 0 1 0 1 0 1.203 1.086000 0.478695 0.607306 "" "" 0 "" "" "" 243.3347991973 1.6178091432 128.9974268493 -45.4758210713 76871193850438435 "" 45245321 "" 18.237530 0.002944 954.8 -0.022 119.38506103945 1.3436 -25.93490490583 1.7137 0.1035
"Gaia EDR3 5602103453973992320" 0.022478 -0.006472 119.4097976408 -25.91502438182 0.1446 0.0309 -1.937 0.024 2.265 0.029 15.765774 0.002778 0.522037 0.005407369230966201 15.802 0.019 0.23 0.027 0.007 0.024 0.93 0.035 1.0 1 0.0000 0.006346 0.006126 0.001657 74.9 "Gaia EDR3 5602103453973992320" 119.40979764080 0.0165 -25.91502438182 0.0221 5602103453973992320 1636042515805110273 1499890472 2016.0 0.1446 0.0309 4.6823 2.980 -1.937 0.024 2.265 0.029 0.2228 0.0400 -0.2086 -0.1017 0.1747 -0.0898 -0.2038 0.0646 -0.1491 0.1116 651 0 647 4 1.1903 714.81 0.062 0.73 31 0 1.626 "" "" "" "" "" "" "" 75 26 0.041197 79 29 0 0.0022 1.1e+02 0 0 1.033 0.055 0.36 0.075 0.46 172.822 -71.857 -4.291 19.682 0 653 9303 3.022 3078.709 15.765774 0.002778 72 5646 10.99 513.541 15.959257 0.003501 72 5300 8.019 660.964 15.437221 0.004121 0 0 0 0 0 1.177 0.522037 0.193483 0.328553 "" "" 0 "" "" "" 243.3294338116 1.6471588812 129.0200173686 -45.4505400366 76901194097872283 "" 45245429 "" 15.765774 0.002778 9303 -0.004 119.40980721154 0.3808 -25.91503444917 0.4694 0.1183
"Gaia EDR3 5602103522693490304" 0.008335 -0.009946 119.39407360029 -25.91849963388 0.1934 0.0272 -1.928 0.021 2.244 0.027 15.43365 0.002776 0.579435 0.0050266506741567 15.443 0.022 0.3 0.029 0.11 0.023 0.965 0.034 1.0 1 0.0000 0.008221 -0.008017 -0.001818 257.2 "Gaia EDR3 5602103522693490304" 119.39407360029 0.0145 -25.91849963388 0.0197 5602103522693490304 1636042515805110273 1804289637 2016.0 0.1934 0.0272 7.1223 2.958 -1.928 0.021 2.244 0.027 0.2267 0.0882 -0.2004 -0.1304 0.2025 -0.1254 -0.1749 0.0442 -0.0170 0.0810 600 0 598 2 0.6527 645.69 0.000 6.6e-15 31 0 1.612 "" "" "" "" "" "" "" 70 26 0.037338 75 25 0 0.015 60 0 0 1.018 0.072 0.36 0.079 0.46 179.853 -73.406 -9.956 20.378 0 574 1.263e+04 3.903 3236.479 15.433650 0.002776 66 7560 8.679 871.013 15.642242 0.003056 64 7482 8.839 846.545 15.062806 0.003991 0 1 0 0 0 1.191 0.579435 0.208591 0.370844 "" "" 0 "" "" "" 243.3250284969 1.6332771782 129.0020323204 -45.4578150308 76891193940648113 "" 45245358 "" 15.433650 0.002776 1.263e+04 0.007 119.39408312677 0.3383 -25.91850960754 0.4299 0.0912
"Gaia EDR3 5602106477636010752" 0.008044 0.00885 119.39374836085 -25.89970357641 0.1047 0.0778 -1.902 0.057 2.187 0.075 17.490036 0.00286 0.806921 0.01127634271384122 17.55 0.02 0.497 0.031 0.359 0.036 1.163 0.033 1.0 1 0.0000 0.018903 -0.008311 0.016978 333.9 "Gaia EDR3 5602106477636010752" 119.39374836085 0.0397 -25.89970357641 0.0551 5602106477636010752 1636042515805110273 343587060 2016.0 0.1047 0.0778 1.3454 2.899 -1.902 0.057 2.187 0.075 0.1857 0.0144 -0.2099 -0.0511 0.2649 -0.0239 -0.1438 0.0376 -0.1451 0.1386 621 0 621 0 -0.1466 633.14 0.000 0 95 0 "" 1.5540 0.0140 -0.042 -0.134 -0.051 -0.118 0.072 72 25 0.1053 77 77 0 0.014 1.2e+02 0 0 0.995 0.089 0.38 0.084 0.51 147.043 -72.752 0.361 18.995 0 635 1901 1.339 1418.982 17.490036 0.002860 68 1013 7.41 136.720 17.824408 0.008417 69 1236 7.382 167.490 17.017487 0.007504 0 1 0 1 0 1.183 0.806921 0.334372 0.472549 "" "" 0 "" "" "" 243.3088263566 1.6428208942 128.9941757376 -45.4398428877 76921193937540662 "" 45245469 "" 17.493837 0.002860 1894 -0.017 119.39375775912 0.9202 -25.89971329661 1.2029 0.1398
"Gaia EDR3 5602107233545204480" -0.005185 0.051572 119.37904513165 -25.85698214948 0.1587 0.0211 -1.88 0.015 2.171 0.021 14.87266 0.002762 1.558646 0.004899055521220391 15.187 0.018 1.228 0.029 0.988 0.033 1.786 0.041 0.99 1 0.0000 0.063467 -0.021545 0.059698 340.2 "Gaia EDR3 5602107233545204480" 119.37904513165 0.0102 -25.85698214948 0.0150 5602107233545204480 1636042515805110273 1018626024 2016.0 0.1587 0.0211 7.5383 2.872 -1.880 0.015 2.171 0.021 0.2382 -0.0093 -0.1295 -0.0607 0.1447 -0.0445 -0.1627 0.0901 -0.0635 0.1162 684 0 682 2 0.2848 692.96 0.000 0 31 0 1.409 "" "" "" "" "" "" "" 79 26 0.028744 83 31 0 0.0099 96 0 0 1.007 0.11 0.42 0.15 0.48 156.313 -74.011 -4.661 20.305 0 674 2.118e+04 3.669 5772.182 14.872660 0.002762 74 7875 9.394 838.301 15.597952 0.003076 74 1.921e+04 8.96 2143.564 14.039306 0.003813 0 0 0 1 0 1.279 1.558646 0.725292 0.833354 "" "" 0 "" "" "" 243.2654506959 1.6537858849 128.9591454718 -45.4024853922 76971193790371933 "" 45245837 "" 14.872660 0.002762 2.118e+04 0.001 119.37905441894 0.2343 -25.85699179917 0.3313 0.1196
"Gaia EDR3 5602106993027008896" 0.033751 0.036179 119.42231757326 -25.87237063184 0.0968 0.0819 -1.881 0.061 2.239 0.075 17.632315 0.002855 0.871445 0.01096435137160425 17.708 0.02 0.534 0.034 0.356 0.038 1.248 0.032 1.0 1 0.0000 0.047601 0.017393 0.044310 21.4 "Gaia EDR3 5602106993027008896" 119.42231757326 0.0436 -25.87237063184 0.0565 5602106993027008896 1636042515805110273 1497690224 2016.0 0.0968 0.0819 1.1830 2.925 -1.881 0.061 2.239 0.075 0.1899 0.0358 -0.2507 -0.0819 0.2251 -0.0785 -0.2204 -0.0133 -0.2215 0.1689 627 0 623 4 0.4358 658.80 0.000 0 31 0 1.540 "" "" "" "" "" "" "" 72 25 0.10834 78 29 0 0.016 72 0 0 1.012 0.063 0.34 0.089 0.5 166.801 -72.111 -6.047 19.213 0 616 1667 1.149 1451.176 17.632315 0.002855 68 861.8 6.103 141.192 18.000065 0.008180 66 1116 6.421 173.820 17.128620 0.007301 0 1 0 1 0 1.186 0.871445 0.367750 0.503695 "" "" 0 "" "" "" 243.2988882392 1.6790014871 129.0185123716 -45.4064369520 76951194223123467 "" 45245566 "" 17.632315 0.002855 1667 -0.019 119.42232686607 0.9872 -25.87238058419 1.2121 0.1726
"Gaia EDR3 5602103831931109248" 0.026063 -0.005063 119.41378313045 -25.91361471492 0.1463 0.0548 -1.938 0.04 2.177 0.049 16.86692 0.002806 0.737915 0.006591083446596621 16.964 0.021 0.374 0.03 0.326 0.028 1.149 0.029 1.0 1 0.0000 0.010183 0.009710 0.003067 72.5 "Gaia EDR3 5602103831931109248" 119.41378313045 0.0285 -25.91361471492 0.0379 5602103831931109248 1636042515805110273 1325337143 2016.0 0.1463 0.0548 2.6721 2.914 -1.938 0.040 2.177 0.049 0.1886 0.0515 -0.2065 -0.0868 0.1931 -0.0600 -0.1817 0.1163 -0.1952 0.0959 631 0 630 1 0.1401 654.74 0.000 0 31 0 1.571 "" "" "" "" "" "" "" 72 25 0.069478 76 27 0 0.0062 77 0 0 1.003 0.033 0.36 0.078 0.46 157.166 -72.672 -11.323 19.047 0 606 3374 1.655 2038.717 16.866920 0.002806 62 1870 6.365 293.849 17.158657 0.004630 60 2142 5.482 390.787 16.420742 0.004691 0 0 0 3 0 1.189 0.737915 0.291737 0.446178 "" "" 0 "" "" "" 243.3300992081 1.6509529762 129.0243655985 -45.4481879584 76901194137773976 "" 45245433 "" 16.866920 0.002806 3374 -0.006 119.41379270713 0.6412 -25.91362438864 0.7922 0.1011
"Gaia EDR3 5602103419614270720" 0.019668 -0.023615 119.40667666284 -25.93216781551 0.1461 0.0412 -1.961 0.031 2.215 0.039 16.26137 0.002787 0.659496 0.005476963574828666 16.322 0.018 0.331 0.026 0.238 0.025 1.06 0.03 1.0 1 0.0000 0.015837 0.003318 -0.015486 167.9 "Gaia EDR3 5602103419614270720" 119.40667666284 0.0214 -25.93216781551 0.0278 5602103419614270720 1636042515805110273 682525492 2016.0 0.1461 0.0412 3.5460 2.958 -1.961 0.031 2.215 0.039 0.1825 0.1413 -0.1325 -0.1742 0.1539 -0.1553 -0.0820 0.0856 -0.1483 0.0145 614 0 610 4 0.1902 636.45 0.028 0.086 31 0 1.591 "" "" "" "" "" "" "" 71 25 0.054433 75 24 0 0.023 69 1 0 1.005 0.025 0.32 0.091 0.49 147.853 -74.778 -14.970 19.670 0 595 5894 2.284 2580.016 16.261370 0.002787 63 3386 6.959 486.559 16.514334 0.003573 66 3608 5.702 632.739 15.854837 0.004151 0 47 0 48 0 1.187 0.659496 0.252964 0.406532 "" "" 0 "" "" "" 243.3426078754 1.6358291557 129.0229798422 -45.4677870197 76881194066691705 "" "" "" 16.261370 0.002787 5894 -0.003 119.40668635228 0.4914 -25.93217766094 0.6273 0.0291
"Gaia EDR3 5602103419614273280" 0.015729 -0.020939 119.40229581819 -25.92949241697 0.1012 0.0954 -1.933 0.069 2.244 0.087 17.880714 0.002891 0.97961 0.012449938955673638 18.012 0.023 0.592 0.038 0.409 0.039 1.35 0.033 1.0 1 0.0000 0.012825 -0.000622 -0.012810 182.8 "Gaia EDR3 5602103419614273280" 119.40229581819 0.0489 -25.92949241697 0.0664 5602103419614273280 1636042515805110273 1053713241 2016.0 0.1012 0.0954 1.0600 2.962 -1.933 0.069 2.244 0.087 0.2178 0.0741 -0.1474 -0.1129 0.2171 -0.1036 -0.1173 0.0606 -0.0301 0.0965 639 0 637 2 0.3059 669.38 0.000 0 31 0 1.512 "" "" "" "" "" "" "" 74 25 0.12152 79 28 0 0.01 80 0 0 1.008 0.1 0.37 0.097 0.5 139.091 -72.242 -9.225 20.117 0 643 1326 1.068 1242.266 17.880714 0.002891 66 658.7 5.736 114.827 18.291882 0.009858 71 942.4 5.727 164.555 17.312271 0.007604 0 1 0 2 0 1.207 0.979610 0.411167 0.568443 "" "" 0 "" "" "" 243.3382696090 1.6338607841 129.0165220500 -45.4663145679 76881194022874915 "" 45245408 "" 17.880714 0.002891 1326 -0.008 119.40230537131 1.1142 -25.92950238871 1.3973 0.1055
"Gaia EDR3 5602107577142637824" -0.038656 0.042788 119.34184670654 -25.86575950522 0.2089 0.0645 -1.9 0.045 2.235 0.061 17.062565 0.002817 0.625263 0.007683476882245433 17.018 0.018 0.41 0.028 0.29 0.037 0.993 0.032 0.99 1 0.0000 0.074957 -0.055015 0.050910 312.8 "Gaia EDR3 5602107577142637824" 119.34184670654 0.0322 -25.86575950522 0.0455 5602107577142637824 1636042515805110273 1657490433 2016.0 0.2089 0.0645 3.2361 2.933 -1.900 0.045 2.235 0.061 0.2490 0.0977 -0.0756 -0.0861 0.1560 -0.0682 -0.0831 0.0877 -0.0749 0.0932 621 0 619 2 1.5139 695.20 0.173 1.4 31 0 1.594 "" "" "" "" "" "" "" 72 26 0.085573 75 25 0 0.014 96 0 0 1.043 0.099 0.43 0.15 0.49 147.417 -72.186 -12.989 20.212 0 632 2818 1.522 1851.177 17.062565 0.002817 67 1639 6.901 237.471 17.302286 0.005356 66 1692 6.246 270.880 16.677023 0.005509 0 1 0 1 0 1.182 0.625263 0.239721 0.385542 "" "" 0 "" "" "" 243.2555071311 1.6206393124 128.9168144606 -45.4202166163 76961193418451391 "" 45030161 "" 17.062565 0.002817 2818 -0.005 119.34185609021 0.7289 -25.86576943827 0.9872 0.0998
"Gaia EDR3 5602103900650587264" 0.021642 5.7e-05 119.40886656322 -25.90849540524 0.1219 0.0408 -1.894 0.03 2.279 0.042 16.255491 0.002787 0.644312 0.005779922490829786 16.297 0.018 0.314 0.026 0.237 0.026 0.999 0.028 1.0 1 0.0000 0.009746 0.005288 0.008186 32.9 "Gaia EDR3 5602103900650587264" 119.40886656322 0.0210 -25.90849540524 0.0295 5602103900650587264 1636042515805110273 379343785 2016.0 0.1219 0.0408 2.9892 2.964 -1.894 0.030 2.279 0.042 0.1835 0.0767 -0.1637 -0.1595 0.0772 -0.1226 -0.3319 0.1697 -0.1492 0.0619 593 0 593 0 -0.5700 591.61 0.000 0 31 0 1.594 "" "" "" "" "" "" "" 68 24 0.059422 72 25 0 0.008 96 0 0 0.983 0.019 0.33 0.13 0.48 83.912 -76.273 -10.110 20.420 0 598 5926 2.28 2598.842 16.255491 0.002787 58 3427 7.899 433.858 16.501274 0.003748 56 3601 7.472 481.882 15.856962 0.004400 0 3 0 1 0 1.186 0.644312 0.245783 0.398529 "" "" 0 "" "" "" 243.3234225891 1.6498466325 129.0162797983 -45.4445023806 76911194088590116 "" 45245510 "" 16.255491 0.002787 5926 -0.002 119.40887592278 0.4914 -25.90850553448 0.6806 0.0728
"Gaia EDR3 5602103076016928384" 0.008268 -0.058503 119.39400245045 -25.96705749262 0.1179 0.028 -1.944 0.021 2.259 0.028 15.662824 0.00277 0.602858 0.005189172766443607 15.718 0.021 0.286 0.033 0.139 0.031 1.015 0.026 1.0 1 0.0000 0.051019 -0.008078 -0.050376 189.1 "Gaia EDR3 5602103076016928384" 119.39400245045 0.0149 -25.96705749262 0.0203 5602103076016928384 1636042515805110273 341102413 2016.0 0.1179 0.0280 4.2100 2.980 -1.944 0.021 2.259 0.028 0.1663 -0.0055 -0.1877 -0.1287 0.1644 -0.1375 -0.1331 -0.0209 -0.0300 0.0913 666 0 666 0 -0.3665 677.37 0.000 0 31 0 1.605 "" "" "" "" "" "" "" 77 26 0.038652 80 29 0 0.02 81 0 0 0.989 0.068 0.34 0.13 0.45 153.838 -77.156 -5.879 18.451 0 676 1.023e+04 2.703 3784.452 15.662824 0.002770 69 6047 9.655 626.287 15.884769 0.003285 70 6115 7.663 797.962 15.281912 0.004017 0 1 0 1 0 1.189 0.602858 0.221946 0.380912 "" "" 0 "" "" "" 243.3664571718 1.6079215592 129.0212288605 -45.5044702621 76831193939939826 "" 45243916 "" 15.662824 0.002770 1.023e+04 0.003 119.39401206072 0.3397 -25.96706753177 0.4452 0.1020
"Gaia EDR3 5602101839066400768" -0.040724 -0.056733 119.33950997679 -25.96528039377 0.1829 0.0932 -1.849 0.069 2.202 0.093 17.89068 0.00289 0.984344 0.01468107778741057 17.97 0.023 0.655 0.043 0.422 0.048 1.312 0.026 0.99 1 0.0000 0.074967 -0.057070 -0.048612 229.6 "Gaia EDR3 5602101839066400768" 119.33950997679 0.0495 -25.96528039377 0.0694 5602101839066400768 1636042515805110273 1717453063 2016.0 0.1829 0.0932 1.9618 2.875 -1.849 0.069 2.202 0.093 0.1410 -0.0293 -0.1571 -0.1876 0.2028 -0.1989 -0.1400 -0.0626 0.0443 0.0527 622 0 618 4 -0.3137 626.72 0.000 0 31 0 1.519 "" "" "" "" "" "" "" 72 26 0.13002 77 28 0 0.027 86 0 0 0.991 0.097 0.37 0.13 0.43 153.555 -78.086 1.011 19.242 0 632 1314 1.054 1246.590 17.890680 0.002890 68 652.5 5.194 125.615 18.302073 0.009083 70 937.7 9.412 99.632 17.317728 0.011534 0 1 0 1 0 1.210 0.984344 0.411392 0.572952 "" "" 0 "" "" "" 243.3394113519 1.5670263189 128.9533758719 -45.5164007221 76841193395021956 "" "" "" 17.890680 0.002890 1314 -0.005 119.33951911797 1.1184 -25.96529017935 1.5015 0.0696
"Gaia EDR3 5602103900650582656" 0.024517 0.001032 119.4120624902 -25.90752018114 0.2094 0.0491 -1.91 0.037 2.253 0.044 16.564262 0.002792 0.631718 0.005942948089963432 16.604 0.019 0.33 0.028 0.251 0.027 1.011 0.03 1.0 1 0.0000 0.012271 0.008163 0.009162 41.7 "Gaia EDR3 5602103900650582656" 119.41206249020 0.0249 -25.90752018114 0.0327 5602103900650582656 1636042515805110273 286622341 2016.0 0.2094 0.0491 4.2610 2.954 -1.910 0.037 2.253 0.044 0.1500 0.0699 -0.1397 -0.1341 0.1696 -0.1029 -0.1773 0.1508 -0.2464 0.0024 612 0 609 3 1.7856 695.21 0.061 0.3 31 0 1.596 "" "" "" "" "" "" "" 71 25 0.062285 75 26 0 0.0062 1.1e+02 1 0 1.051 0.084 0.31 0.15 0.47 126.996 -75.458 -10.548 18.983 0 615 4459 1.861 2395.689 16.564262 0.002792 66 2584 6.709 385.223 16.807613 0.003966 66 2684 5.695 471.290 16.175896 0.004426 0 1 0 0 0 1.182 0.631718 0.243351 0.388367 "" "" 0 "" "" "" 243.3240886967 1.6528083516 129.0198281460 -45.4427653689 76911194120521288 "" 45245514 "" 16.564262 0.002792 4459 -0.006 119.41207192998 0.5913 -25.90753019394 0.7114 0.0129
"Gaia EDR3 5602103900650584192" 0.020943 0.005668 119.4080890841 -25.90288434573 0.0839 0.0268 -1.919 0.019 2.204 0.024 15.43043 0.002768 0.701187 0.005019427855841739 15.494 0.017 0.333 0.026 0.193 0.025 1.043 0.029 1.0 1 0.0000 0.014541 0.004589 0.013798 18.4 "Gaia EDR3 5602103900650584192" 119.40808908410 0.0135 -25.90288434573 0.0188 5602103900650584192 1636042515805110273 181926506 2016.0 0.0839 0.0268 3.1259 2.922 -1.919 0.019 2.204 0.024 0.2056 0.0440 -0.2083 -0.0951 0.2487 -0.0728 -0.2120 0.0736 -0.1485 0.1220 657 0 656 1 0.9618 719.23 0.000 0 31 0 1.584 "" "" "" "" "" "" "" 76 26 0.034339 81 30 0 0.0081 94 0 0 1.026 0.07 0.35 0.073 0.5 143.467 -74.135 -2.132 19.348 0 671 1.267e+04 3.027 4185.857 15.430430 0.002768 75 7200 9.554 753.640 15.695214 0.003140 70 7972 7.531 1058.552 14.994027 0.003916 0 1 0 1 0 1.197 0.701187 0.264784 0.436403 "" "" 0 "" "" "" 243.3182670886 1.6521738547 129.0130961851 -45.4393078108 76911194080776846 "" 45245512 "" 15.430430 0.002768 1.267e+04 0.005 119.40809856472 0.3115 -25.90289413929 0.3905 0.1274
"Gaia EDR3 5602103488333758336" 0.001992 -0.007874 119.38702148948 -25.91642820488 0.2044 0.0754 -1.855 0.059 2.233 0.074 17.529003 0.002842 0.845461 0.010020191814531298 17.625 0.021 0.464 0.031 0.388 0.032 1.23 0.033 1.0 1 0.0000 0.014362 -0.014360 0.000253 271.0 "Gaia EDR3 5602103488333758336" 119.38702148948 0.0398 -25.91642820488 0.0540 5602103488333758336 1636042515805110273 1263421918 2016.0 0.2044 0.0754 2.7112 2.903 -1.855 0.059 2.233 0.074 0.1868 0.0414 -0.1115 -0.1031 0.2176 -0.1002 -0.0999 0.0211 -0.0613 0.1037 632 0 629 3 0.1329 653.65 0.000 0 31 0 1.546 "" "" "" "" "" "" "" 73 26 0.10322 77 25 0 0.01 89 0 0 1.003 0.097 0.35 0.084 0.48 131.038 -72.863 -5.310 19.640 0 643 1834 1.175 1560.458 17.529003 0.002842 70 968.8 6.26 154.754 17.872978 0.007550 69 1225 6.088 201.227 17.027517 0.006588 0 0 0 0 0 1.196 0.845461 0.343975 0.501486 "" "" 0 "" "" "" 243.3199536558 1.6289425137 128.9925250432 -45.4575906839 76901193870160590 "" 45245354 "" 17.529003 0.002842 1834 -0.007 119.38703065457 0.9472 -25.91643812878 1.1856 0.1117
"Gaia EDR3 5602103419600066304" 0.006658 -0.02769 119.39220998609 -25.9362440726 0.1068 0.0764 -1.843 0.057 2.21 0.075 17.460028 0.002834 0.80061 0.013080810716465552 17.525 0.022 0.476 0.035 0.407 0.037 1.176 0.028 1.0 1 0.0000 0.021832 -0.009692 -0.019562 206.4 "Gaia EDR3 5602103419600066304" 119.39220998609 0.0404 -25.93624407260 0.0555 5602103419600066304 1636042515805110273 736078204 2016.0 0.1068 0.0764 1.3969 2.878 -1.843 0.057 2.210 0.075 0.1764 0.0335 -0.1848 -0.1498 0.2176 -0.1486 -0.1688 -0.0002 -0.0156 0.1008 618 0 612 6 1.8024 698.49 0.201 1.2 31 0 1.559 "" "" "" "" "" "" "" 71 26 0.10504 75 26 0 0.019 75 0 0 1.052 0.078 0.35 0.067 0.48 151.538 -75.964 -12.176 19.379 0 616 1954 1.192 1639.865 17.460028 0.002834 30 1074 10.06 106.818 17.760656 0.010540 30 1304 8.12 160.538 16.960047 0.007747 0 1 0 1 0 1.217 0.800610 0.300629 0.499981 "" "" 0 "" "" "" 243.3393064625 1.6226011095 129.0067801183 -45.4753246560 76871193921856812 "" "" "" 17.460028 0.002834 1954 0.017 119.39221909673 0.9144 -25.93625389392 1.2071 0.1127
"Gaia EDR3 5602103453974000128" 0.019898 -0.012104 119.40693033531 -25.92065650729 0.196 0.0431 -1.889 0.032 2.166 0.041 16.399057 0.002788 0.622551 0.0057004590166055925 16.459 0.018 0.276 0.027 0.205 0.025 1.031 0.027 1.0 1 0.0000 0.005327 0.003546 -0.003975 138.3 "Gaia EDR3 5602103453974000128" 119.40693033531 0.0218 -25.92065650729 0.0299 5602103453974000128 1636042515805110273 724813933 2016.0 0.1960 0.0431 4.5498 2.874 -1.889 0.032 2.166 0.041 0.1816 0.0415 -0.1535 -0.1272 0.1860 -0.1240 -0.1129 0.0568 -0.1133 0.0231 630 0 629 1 -0.3892 634.92 0.000 0 31 0 1.600 "" "" "" "" "" "" "" 72 25 0.057281 76 26 0 0.0038 69 0 0 0.988 0.076 0.36 0.095 0.49 150.821 -74.826 -9.651 18.949 0 643 5192 2.049 2533.740 16.399057 0.002788 70 3038 6.591 460.923 16.632137 0.003652 64 3128 6.36 491.918 16.009586 0.004377 0 2 0 0 0 1.188 0.622551 0.233080 0.389471 "" "" 0 "" "" "" 243.3328981437 1.6420227408 129.0187219334 -45.4566675042 76891194069225522 "" 45245416 "" 16.399057 0.002788 5192 0.001 119.40693966933 0.5102 -25.92066613524 0.6623 0.0341
"Gaia EDR3 5602103453974007680" 0.017239 -0.018159 119.4039744395 -25.92671221119 0.1676 0.0172 -1.828 0.013 2.217 0.016 14.439245 0.002762 0.707147 0.004802404814257124 14.504 0.023 0.36 0.029 0.209 0.02 1.088 0.035 1.0 1 0.0000 0.010069 0.000888 -0.010030 174.9 "Gaia EDR3 5602103453974007680" 119.40397443950 0.0090 -25.92671221119 0.0122 5602103453974007680 1636042515805110273 513891609 2016.0 0.1676 0.0172 9.7312 2.873 -1.828 0.013 2.217 0.016 0.2320 0.0438 -0.1632 -0.1083 0.1817 -0.1089 -0.1144 0.0511 -0.0624 0.0789 643 0 640 3 -0.8589 620.47 0.000 0 31 0 1.582 "" "" "" "" "" "" "" 74 26 0.02295 78 27 0 0.011 64 0 0 0.975 0.062 0.35 0.076 0.45 163.276 -72.129 -9.556 19.782 0 647 3.157e+04 5.649 5587.934 14.439245 0.002762 70 1.791e+04 11.49 1557.872 14.706031 0.002876 69 1.993e+04 13.08 1524.312 13.998884 0.003846 0 2 0 0 0 1.199 0.707147 0.266786 0.440361 "" "" 0 "" "" "" 243.3366827660 1.6365980434 129.0174856341 -45.4632239542 76881194039628256 "" 45245412 "" 14.439245 0.002762 3.157e+04 0.006 119.40398347405 0.2121 -25.92672206256 0.2644 0.0878
